cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
9388	ENSMUSG00000025856	Pdgfa	9.5e-06	0.000219	0.278	chr5	[138977228]	[138978622 138979146]	True	CDS	
8711	ENSMUSG00000062604	Srpk2	1.19e-05	0.000267	0.191	chr5	[23565266]	[23616327 23675720]	True	CDS	
13648	ENSMUSG00000033488	Cryzl2	1.2e-05	0.000267	0.243	chr1	[157467248 157472417]	[157488443]	True	CDS	
5346	ENSMUSG00000024096	Ralbp1	1.24e-05	0.00027	0.113	chr17	[65867831]	[65884678 65885186]	True	5' UTR	
3783	ENSMUSG00000033186	Mzt1	2.01e-05	0.000417	0.122	chr14	[99036511]	[99040515 99045994]	True	CDS	
21020	ENSMUSG00000028478	Clta	2.16e-05	0.000441	0.069	chr4	[44025561 44031436]	[44032401]	True	CDS	
6169	ENSMUSG00000057858	Fam204a	2.35e-05	0.000461	0.165	chr19	[60221305]	[60224865 60226232 60226310 60226644]	False	5' UTR	
26080	ENSMUSG00000086316	Nbdy	2.36e-05	0.000461	0.119	chrX	[153725842 153728940]	[153741040]	True	CDS	
9895	ENSMUSG00000030067	Foxp1	2.38e-05	0.000461	0.166	chr6	[99016666]	[99028164 99075854]	True	CDS	
9117	ENSMUSG00000029505	Ep400	2.41e-05	0.000461	0.225	chr5	[110739682]	[110740182 110741970]	True	CDS	
25776	ENSMUSG00000054453	Sytl5	2.6e-05	0.000483	0.268	chrX	[9956449 9957250]	[9960014]	True	CDS	
19343	ENSMUSG00000036617	Etl4	2.65e-05	0.000483	0.306	chr2	[20744292 20759652]	[20760215]	True	CDS	
13205	ENSMUSG00000073702	Rpl31	2.67e-05	0.000483	0.058	chr1	[39367935 39368007]	[39368149]	True	5' UTR	
6697	ENSMUSG00000027223	Mapk8ip1	3.01e-05	0.00053	0.196	chr2	[92391142]	[92392157 92401029]	True	CDS	
20359	ENSMUSG00000025762	Larp1b	4.53e-05	0.000786	0.239	chr3	[40950685 40950951]	[40961608]	True	CDS	
5400	ENSMUSG00000024097	Srsf7	5.22e-05	0.00088	0.171	chr17	[80204388]	[80204622 80205262]	True	CDS	
26038	ENSMUSG00000031428	Zcchc18	5.39e-05	0.000897	0.109	chrX	[136993353 136993405]	[136993707]	True	5' UTR	
21547	ENSMUSG00000041351	Rap1gap	6.41e-05	0.00103	0.239	chr4	[137721958 137723824]	[137724692]	True	CDS	
7756	ENSMUSG00000005034	Prkacb	6.59e-05	0.00104	0.217	chr3	[146757769]	[146769934 146770516 146812638]	True	CDS	
18407	ENSMUSG00000024044	Epb41l3	7.37e-05	0.00115	0.208	chr17	[69274896 69284008]	[69284539]	True	CDS	
9677	ENSMUSG00000029810	Tmem176b	8.23e-05	0.00127	0.074	chr6	[48838366]	[48840361 48840996]	True	5' UTR	
782	ENSMUSG00000056050	Mia3	8.46e-05	0.00129	0.17	chr1	[183344386]	[183345186 183350964]	True	CDS	
5899	ENSMUSG00000118346	Tmem179b	9.34e-05	0.00141	0.143	chr19	[8773107]	[8773290 8773505 8774335]	True	CDS	
8614	ENSMUSG00000029048	Rer1	9.86e-05	0.00147	0.092	chr4	[155082755]	[155083109 155086205]	True	5' UTR	
22853	ENSMUSG00000036402	Gng12	0.000104	0.00149	0.202	chr6	[66914511 66943878 66943883]	[67015725]	True	5' UTR	
8413	ENSMUSG00000028826	Maco1	0.000107	0.00152	0.157	chr4	[134836450]	[134836767 134837849]	True	CDS	
600	ENSMUSG00000026721	Rabgap1l	0.000146	0.00205	0.231	chr1	[160257536]	[160307176 160342036]	True	CDS	
10730	ENSMUSG00000030629	Zfand6	0.000201	0.00274	0.124	chr7	[84634410]	[84679310 84689746]	True	5' UTR	
25543	ENSMUSG00000035048	Anapc13	0.000219	0.00295	0.051	chr9	[102626347 102626688]	[102629763]	True	5' UTR	
21091	ENSMUSG00000066152	Slc31a2	0.000246	0.00321	0.101	chr4	[62292699 62296077]	[62296975]	False	CDS	
24432	ENSMUSG00000031570	Plpp5	0.000294	0.00379	0.101	chr8	[25722601 25723114]	[25724080]	True	CDS	
9721	ENSMUSG00000029780	Nt5c3	0.000307	0.00388	0.174	chr6	[56892889]	[56897775 56923672]	True	CDS	
17375	ENSMUSG00000022517	Mgrn1	0.000314	0.00393	0.243	chr16	[4924533 4926375]	[4927675]	True	CDS	
16862	ENSMUSG00000022139	Mbnl2	0.000321	0.00398	0.122	chr14	[120396605 120404733]	[120428935]	True	CDS	
16405	ENSMUSG00000025451	Paip1	0.000329	0.004	0.171	chr13	[119428641 119429161 119429413]	[119430160]	True	5' UTR	
11636	ENSMUSG00000031708	Tecr	0.00033	0.004	0.06	chr8	[83573324]	[83573411 83573871]	True	CDS	
20141	ENSMUSG00000035268	Pkig	0.000334	0.004	0.072	chr2	[163658493 163703556]	[163721128]	True	5' UTR	
9722	ENSMUSG00000029780	Nt5c3	0.000336	0.004	0.19	chr6	[56897830]	[56901838 56923672]	True	CDS	
15273	ENSMUSG00000017801	Mlx	0.000358	0.00424	0.15	chr11	[101087368 101087530]	[101087754]	True	CDS	
18725	ENSMUSG00000024576	Csnk1a1	0.000365	0.00428	0.146	chr18	[61580452 61580488]	[61587426]	True	CDS	
13938	ENSMUSG00000037608	Bclaf1	0.000376	0.00436	0.217	chr10	[20333573 20334646]	[20339709]	True	CDS	
25625	ENSMUSG00000032599	Ip6k2	0.000414	0.00477	0.098	chr9	[108796397 108798179]	[108798271]	True	CDS	
9537	ENSMUSG00000062995	Ica1	0.00048	0.00541	0.124	chr6	[8758459]	[8778072 8778373]	True	5' UTR	
4721	ENSMUSG00000022892	App	0.000483	0.00541	0.1	chr16	[85030366]	[85040251 85043576 85056324]	True	CDS	
15389	ENSMUSG00000020612	Prkar1a	0.000549	0.00604	0.093	chr11	[109649528 109650625 109651074]	[109653779]	True	5' UTR	
5816	ENSMUSG00000024926	Kat5	0.000549	0.00604	0.245	chr19	[5608713]	[5608802 5609236]	True	CDS	
11277	ENSMUSG00000031508	Ankrd10	0.000555	0.00605	0.196	chr8	[11633019]	[11634811 11635411]	True	CDS	
8195	ENSMUSG00000028677	Rnf220	0.000568	0.00614	0.158	chr4	[117289069]	[117289199 117289203]	True	CDS	
19066	ENSMUSG00000024921	Smarca2	0.000649	0.0069	0.093	chr19	[26720948 26749948]	[26751824]	True	CDS	
12044	ENSMUSG00000032182	Yipf2	0.000672	0.00709	0.216	chr9	[21592589]	[21592727 21592737]	True	5' UTR	
1212	ENSMUSG00000055053	Nfic	0.000679	0.0071	0.229	chr10	[81420799]	[81427076 81430786]	True	CDS	
21527	ENSMUSG00000066037	Hnrnpr	0.000698	0.00723	0.113	chr4	[136311090 136314256]	[136316361]	True	5' UTR	
15659	ENSMUSG00000004151	Etv1	0.000781	0.00801	0.086	chr12	[38780980 38781303]	[38781799]	True	CDS	
17638	ENSMUSG00000034243	Golgb1	0.000785	0.00801	0.196	chr16	[36891493 36893439]	[36894831]	True	CDS	
9029	ENSMUSG00000029328	Hnrnpdl	0.000833	0.00837	0.127	chr5	[100034985]	[100035635 100036104]	True	3' UTR	
14438	ENSMUSG00000040054	Baz2a	0.000849	0.00846	0.216	chr10	[128096524 128097061]	[128108894]	False	CDS	
1339	ENSMUSG00000034024	Cct2	0.000864	0.00848	0.051	chr10	[117063051]	[117063160 117063706]	True	CDS	
4210	ENSMUSG00000022464	Slc38a4	0.000867	0.00848	0.211	chr15	[97019862]	[97020303 97055855]	True	5' UTR	
14652	ENSMUSG00000020409	Slu7	0.000906	0.00869	0.167	chr11	[43433820 43436433]	[43437345]	True	5' UTR	
21771	ENSMUSG00000029004	Kmt2e	0.000922	0.00877	0.061	chr5	[23434784 23446599]	[23450152]	True	5' UTR	
22485	ENSMUSG00000029712	Actl6b	0.000941	0.00888	0.197	chr5	[137553660 137555097]	[137563107]	True	CDS	
2200	ENSMUSG00000020917	Acly	0.00109	0.0102	0.12	chr11	[100498763]	[100503160 100504203]	True	CDS	
14684	ENSMUSG00000020376	Rnf130	0.0011	0.0102	0.068	chr11	[50095981 50099340]	[50104549]	True	CDS	
14871	ENSMUSG00000048497	Mmgt2	0.00111	0.0102	0.205	chr11	[62648817 62648857]	[62664670]	True	5' UTR	
22012	ENSMUSG00000029221	Slc30a9	0.00112	0.0102	0.159	chr5	[67315846 67324734]	[67326853]	True	CDS	
4013	ENSMUSG00000055762	Eef1d	0.00114	0.0103	0.064	chr15	[75896920]	[75900691 75901132]	True	CDS	
23917	ENSMUSG00000030704	Rab6a	0.00121	0.0108	0.085	chr7	[100629772 100629944]	[100631742]	True	CDS	
24794	ENSMUSG00000031776	Arl2bp	0.00127	0.0112	0.124	chr8	[94666902 94667231]	[94667597]	True	CDS	
12430	ENSMUSG00000066456	Hmgn3	0.00143	0.0126	0.056	chr9	[83110430]	[83110691 83110993 83111034 83112220]	True	CDS	
20525	ENSMUSG00000027951	Adar	0.00164	0.0142	0.24	chr3	[89715151 89730839]	[89734842]	True	5' UTR	
6549	ENSMUSG00000026987	Baz2b	0.00168	0.0144	0.17	chr2	[60206964]	[60209022 60209713]	True	5' UTR	
24959	ENSMUSG00000025316	Banp	0.00169	0.0144	0.226	chr8	[122007792 122020645]	[122024003]	True	CDS	
18111	ENSMUSG00000073423	Zfp414	0.00171	0.0145	0.13	chr17	[33629217 33629699]	[33629797]	True	CDS	
16023	ENSMUSG00000057069	Ero1lb	0.00172	0.0145	0.115	chr13	[12604462 12606884]	[12609238]	False	CDS	
15972	ENSMUSG00000021286	Zfyve21	0.0018	0.015	0.081	chr12	[111825109 111825633]	[111827543]	True	CDS	
3025	ENSMUSG00000021417	Eci2	0.00181	0.015	0.221	chr13	[34993221]	[34993830 34994014]	True	CDS	
15977	ENSMUSG00000064326	Siva1	0.00187	0.0154	0.084	chr12	[112645085 112647033]	[112647825]	True	CDS	
21425	ENSMUSG00000028788	Ptp4a2	0.00198	0.016	0.051	chr4	[129842763 129845193]	[129846465]	True	CDS	
4441	ENSMUSG00000000326	Comt	0.00199	0.016	0.097	chr16	[18411958]	[18424304 18426356]	True	5' UTR	
20658	ENSMUSG00000068823	Csde1	0.00202	0.0161	0.139	chr3	[103040043 103040534]	[103041145]	True	CDS	
10858	ENSMUSG00000037032	Apbb1	0.00216	0.0171	0.127	chr7	[105565648]	[105565946 105566051]	True	CDS	
22908	ENSMUSG00000031865	Dctn1	0.00219	0.0171	0.184	chr6	[83196108 83197334]	[83197491]	True	CDS	
621	ENSMUSG00000040225	Prrc2c	0.00224	0.0174	0.108	chr1	[162720607]	[162721430 162721445]	True	CDS	
11162	ENSMUSG00000038650	Rnh1	0.00229	0.0177	0.067	chr7	[141166788]	[141168574 141168676 141172742]	True	CDS	
15820	ENSMUSG00000021241	Isca2	0.00242	0.0185	0.123	chr12	[84773678 84773909]	[84774543]	True	CDS	
1591	ENSMUSG00000020315	Sptbn1	0.00245	0.0187	0.139	chr11	[30159446]	[30197724 30219579]	True	CDS	
16004	ENSMUSG00000021213	Akr1c13	0.00251	0.0189	0.117	chr13	[4191311 4192436]	[4194034]	True	CDS	
17492	ENSMUSG00000005262	Ufd1	0.00279	0.0209	0.107	chr16	[18814937 18814963]	[18815329]	True	CDS	
6614	ENSMUSG00000027104	Atf2	0.00282	0.0209	0.125	chr2	[73863239]	[73870623 73873670]	True	5' UTR	
15483	ENSMUSG00000059248	Septin9	0.00282	0.0209	0.204	chr11	[117218932 117232720]	[117290398]	True	CDS	
21220	ENSMUSG00000028601	Echdc2	0.00287	0.0211	0.148	chr4	[108165662 108169783]	[108169861]	True	CDS	
5430	ENSMUSG00000024150	Mcfd2	0.00294	0.0214	0.102	chr17	[87258090]	[87265792 87265835]	True	5' UTR	
6268	ENSMUSG00000058835	Abi1	0.00311	0.0221	0.169	chr2	[22962502]	[22963214 22971083]	True	CDS	
21645	ENSMUSG00000039852	Rere	0.00316	0.0224	0.163	chr4	[150282076 150372264]	[150406196]	False	5' UTR	
15643	ENSMUSG00000020570	Sypl	0.00329	0.023	0.087	chr12	[32967744 32967754]	[32974128]	False	CDS	
6026	ENSMUSG00000024990	Rbp4	0.00332	0.0231	0.071	chr19	[38124648]	[38124758 38124955]	True	CDS	
16096	ENSMUSG00000071451	Psmg4	0.00335	0.0231	0.111	chr13	[34163250 34166137]	[34177981]	True	CDS	
17819	ENSMUSG00000040785	Ttc3	0.00336	0.0231	0.162	chr16	[94384067 94384389]	[94384784]	True	CDS	
878	ENSMUSG00000078453	Abracl	0.00348	0.0238	0.073	chr10	[18018906]	[18022995 18023067]	True	5' UTR	
17660	ENSMUSG00000022708	Zbtb20	0.00356	0.0242	0.119	chr16	[43146944 43193539 43232821 43236078 43283006]	[43302569]	False	5' UTR	
3971	ENSMUSG00000022378	Fam49b	0.0036	0.0244	0.172	chr15	[63956683]	[63957585 63970930 63997898]	True	CDS	
1321	ENSMUSG00000020130	Tbc1d15	0.00387	0.0261	0.17	chr10	[115220409]	[115220688 115221583]	False	CDS	
22809	ENSMUSG00000038301	Snx10	0.0039	0.0261	0.181	chr6	[51524035 51544650]	[51562018]	True	5' UTR	
18176	ENSMUSG00000024369	Nelfe	0.00396	0.0263	0.164	chr17	[34850463 34850589 34850675]	[34850911]	True	5' UTR	
1086	ENSMUSG00000000902	Smarcb1	0.00402	0.0265	0.116	chr10	[75915194]	[75916773 75916800]	True	CDS	
19544	ENSMUSG00000026879	Gsn	0.00415	0.0272	0.141	chr2	[35266904 35282602]	[35283905]	True	5' UTR	
14444	ENSMUSG00000025369	Smarcc2	0.00431	0.028	0.086	chr10	[128459438 128459796]	[128461352]	True	CDS	
284	ENSMUSG00000026209	Dnpep	0.00433	0.028	0.126	chr1	[75316804]	[75316891 75317145 75317335]	True	CDS	
10768	ENSMUSG00000035642	Aamdc	0.00435	0.028	0.165	chr7	[97550742]	[97558131 97565151]	True	CDS	
857	ENSMUSG00000019820	Utrn	0.00436	0.028	0.168	chr10	[12765333]	[12826769 12861568]	True	CDS	
17376	ENSMUSG00000022517	Mgrn1	0.00479	0.0303	0.171	chr16	[4932299 4934240]	[4936896]	True	CDS	
24498	ENSMUSG00000031626	Sorbs2	0.00501	0.0315	0.19	chr8	[45799799 45799802]	[45800965]	True	CDS	
2961	ENSMUSG00000057554	Lgals8	0.00543	0.0336	0.177	chr13	[12459317]	[12461241 12461427]	True	5' UTR	
14324	ENSMUSG00000036499	Eea1	0.00545	0.0336	0.15	chr10	[95974079 95978287]	[95989562]	True	CDS	
24370	ENSMUSG00000045969	Ing1	0.0055	0.0337	0.177	chr8	[11557046 11558567]	[11561418]	True	CDS	
20877	ENSMUSG00000028173	Wls	0.00603	0.0364	0.057	chr3	[159840048 159848646]	[159872909]	True	CDS	
16461	ENSMUSG00000039599	Fam149b	0.00605	0.0364	0.126	chr14	[20358141 20359917]	[20363263]	True	CDS	
3381	ENSMUSG00000053453	Thoc7	0.00605	0.0364	0.076	chr14	[13954657]	[13957062 13957460 13957554 13961185]	True	CDS	
5317	ENSMUSG00000054723	Vmac	0.00623	0.0372	0.119	chr17	[56715818]	[56716634 56717598]	True	CDS	
13215	ENSMUSG00000026072	Il1r1	0.00637	0.0378	0.098	chr1	[40266882 40276178 40277332]	[40282233]	False	CDS	
17823	ENSMUSG00000040785	Ttc3	0.00645	0.0379	0.076	chr16	[94403369 94412124]	[94415949]	True	CDS	
826	ENSMUSG00000016481	Cr1l	0.00652	0.0382	0.105	chr1	[195130010]	[195131188 195131502]	True	CDS	
7464	ENSMUSG00000001017	Chtop	0.00665	0.0385	0.103	chr3	[90500108]	[90502116 90503096]	True	CDS	
14722	ENSMUSG00000049470	Aff4	0.00666	0.0385	0.064	chr11	[53375634 53380673]	[53389755]	True	CDS	
6829	ENSMUSG00000027366	Sppl2a	0.00686	0.0393	0.107	chr2	[126912746]	[126913300 126913532]	True	CDS	
3322	ENSMUSG00000032621	Srek1	0.00707	0.0401	0.095	chr13	[103764007]	[103764296 103769317]	True	CDS	
9849	ENSMUSG00000030057	Cnbp	0.00724	0.0405	0.064	chr6	[87845558]	[87845656 87845674 87845677]	True	CDS	
6097	ENSMUSG00000036748	Cuedc2	0.00724	0.0405	0.108	chr19	[46332702]	[46338313 46338569]	True	5' UTR	
21516	ENSMUSG00000028672	Hmgcl	0.00773	0.043	0.079	chr4	[135952479 135953434]	[135953857]	True	CDS	
17078	ENSMUSG00000022556	Hsf1	0.00775	0.043	0.143	chr15	[76500054 76500197]	[76500267]	True	CDS	
19328	ENSMUSG00000026743	Mllt10	0.00785	0.0431	0.178	chr2	[18064839 18064865]	[18065035]	True	5' UTR	
21463	ENSMUSG00000054405	Dnajc8	0.00791	0.0433	0.056	chr4	[132535664 132536147]	[132538187]	True	CDS	
17429	ENSMUSG00000022681	Ntan1	0.008	0.0435	0.097	chr16	[13819437 13827126]	[13827388]	True	CDS	
18845	ENSMUSG00000024845	Tmem134	0.00828	0.0446	0.08	chr19	[4127122 4127133]	[4127550]	True	CDS	
20160	ENSMUSG00000017760	Ctsa	0.00834	0.0447	0.054	chr2	[164833197 164833851]	[164834030]	True	5' UTR	
1815	ENSMUSG00000018501	Ncor1	0.0086	0.0457	0.092	chr11	[62401268]	[62403436 62403799]	True	CDS	
16972	ENSMUSG00000022338	Eny2	0.00862	0.0457	0.094	chr15	[44428171 44428243]	[44429560]	True	5' UTR	
15859	ENSMUSG00000021012	Zc3h14	0.00879	0.0464	0.068	chr12	[98747523 98752893]	[98756185]	True	CDS	
3591	ENSMUSG00000060373	Hnrnpc	0.00902	0.0472	0.052	chr14	[52084392]	[52098015 52103889]	True	5' UTR	
