cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
3529	ENSMUSG00000058690	Ccser2	4.333505288578655e-25	0.721	True	CDS		9.918233935127204e-27	chr14	[36918597]	[36919225 36926839]
15484	ENSMUSG00000059248	Septin9	2.3764136337436757e-24	0.704	True	CDS		5.857357547959765e-26	chr11	[117291037 117332471]	[117351429]
20098	ENSMUSG00000027624	Epb41l1	1.7953286962435383e-20	0.666	True	5' UTR		4.741184937262865e-22	chr2	[156438634 156476007]	[156493904]
3598	ENSMUSG00000105703	Gm43305	2.967160512183634e-19	0.68	False	Non-coding		8.358198625869392e-21	chr14	[54293534]	[54295881 54297281]
9677	ENSMUSG00000029810	Tmem176b	4.1919211960318e-19	0.237	True	5' UTR		1.3223663892752455e-20	chr6	[48838366]	[48840361 48840996]
15702	ENSMUSG00000021000	Mia2	4.1919211960318e-19	0.367	True	CDS		1.3284257311368378e-20	chr12	[59137787 59144771 59146363]	[59146847]
19683	ENSMUSG00000027012	Dync1i2	7.926559675440979e-19	0.533	True	CDS		2.6514900322777925e-20	chr2	[71228691 71233709]	[71235915]
13663	ENSMUSG00000053332	Gas5	5.5259764417598704e-18	0.336	True	Non-coding		1.9457663527323488e-19	chr1	[161036853 161037165]	[161037288]
3139	ENSMUSG00000015937	Macroh2a1	8.552938674243723e-16	0.391	True	CDS		3.162178030970391e-17	chr13	[56084286]	[56088252 56089758]
10991	ENSMUSG00000030695	Aldoa	1.0056908580232915e-15	0.09	True	CDS		3.8952814923437347e-17	chr7	[126797777]	[126799045 126800002 126800288]
11361	ENSMUSG00000031586	Rbpms	4.4486984530214534e-15	0.332	False	CDS		1.8214068007511444e-16	chr8	[33795151]	[33800229 33806717]
681	ENSMUSG00000013593	Ndufs2	4.4486984530214534e-15	0.129	False	CDS		1.8797317407132903e-16	chr1	[171237270]	[171237350 171237945]
14906	ENSMUSG00000070394	Tmem256	6.730820511230955e-13	0.225	True	CDS		3.199509750056968e-14	chr11	[69838574 69838599 69838650]	[69838920]
9676	ENSMUSG00000029810	Tmem176b	1.2911806136154768e-12	0.241	True	5' UTR		6.364974855850941e-14	chr6	[48838363]	[48840361 48840996]
21020	ENSMUSG00000028478	Clta	1.3856822193239612e-12	0.113	True	CDS		7.07478597894276e-14	chr4	[44025561 44031436]	[44032401]
7009	ENSMUSG00000027620	Rbm39	5.198192197911761e-12	0.172	True	CDS		2.7455240481928314e-13	chr2	[156177386]	[156178880 156179177]
14684	ENSMUSG00000020376	Rnf130	7.375041920658167e-12	0.233	True	CDS		4.0251109074014647e-13	chr11	[50095981 50099340]	[50104549]
15842	ENSMUSG00000021033	Gstz1	9.964847462298968e-12	0.283	False	5' UTR		5.613998570309277e-13	chr12	[87147509 87147845 87157661]	[87157893]
3230	ENSMUSG00000021585	Cast	1.2868585767485938e-11	0.499	True	CDS		7.476467083222464e-13	chr13	[74754371]	[74770546 74780503]
1539	ENSMUSG00000078974	Sec61g	2.0251487007932368e-11	0.082	True	CDS		1.2122368983621488e-12	chr11	[16506473]	[16507980 16508079 16508100 16508104]
20255	ENSMUSG00000000827	Tpd52l2	2.7211205897864252e-11	0.319	True	CDS		1.6767468422979736e-12	chr2	[181508268 181511616]	[181513039]
24766	ENSMUSG00000056608	Chd9	1.0775305101279171e-10	0.287	False	5' UTR		6.8294187261628555e-12	chr8	[90849760 90876709 90887966 90888194]	[90890977]
17507	ENSMUSG00000022841	Ap2m1	1.1259286787749606e-10	0.161	True	CDS		7.334394562442524e-12	chr16	[20540416 20540814]	[20540975]
10433	ENSMUSG00000074227	Spint2	1.9264719842083212e-10	0.053	True	CDS		1.2888368908435954e-11	chr7	[29260431]	[29263595 29281512]
22139	ENSMUSG00000057315	Arhgap24	2.3259302220352228e-10	0.475	True	CDS		1.5970295538622132e-11	chr5	[102841413 102846170]	[102860330]
12083	ENSMUSG00000031996	Aplp2	5.092314923567159e-10	0.211	True	CDS		3.586137270117717e-11	chr9	[31164674]	[31167561 31168708]
4764	ENSMUSG00000022940	Pigp	6.336695613317777e-10	0.192	True	CDS		4.574023242007551e-11	chr16	[94370193]	[94370366 94370605 94370741 94370895]
20506	ENSMUSG00000042747	Krtcap2	8.707702591375871e-10	0.113	False	5' UTR		6.43879416967934e-11	chr3	[89243953 89246516 89246594]	[89246778]
10489	ENSMUSG00000001247	Lsr	1.2393916721242891e-09	0.27	True	CDS		9.382718644602894e-11	chr7	[30959315]	[30962098 30965969]
21830	ENSMUSG00000029162	Khk	2.078016549331229e-09	0.417	True	CDS		1.6097311297636282e-10	chr5	[30924856 30926823 30927157]	[30928443]
1086	ENSMUSG00000000902	Smarcb1	2.186965705630893e-09	0.38	True	CDS		1.7326312808695457e-10	chr10	[75915194]	[75916773 75916800]
11636	ENSMUSG00000031708	Tecr	2.278828008422017e-09	0.115	True	CDS		1.8455297251305067e-10	chr8	[83573324]	[83573411 83573871]
15643	ENSMUSG00000020570	Sypl	6.163941049166572e-09	0.124	False	CDS		5.100444178007549e-10	chr12	[32967744 32967754]	[32974128]
1274	ENSMUSG00000019961	Tmpo	1.0130752080441707e-08	0.404	True	CDS		8.561198941218344e-10	chr10	[91153181]	[91153278 91158748]
5024	ENSMUSG00000024012	Mtch1	1.266616232607299e-08	0.24	True	CDS		1.0926794964393953e-09	chr17	[29334006]	[29336167 29336218]
5346	ENSMUSG00000024096	Ralbp1	3.7035573461686804e-08	0.241	True	5' UTR		3.2601737202189083e-09	chr17	[65867831]	[65884678 65885186]
17704	ENSMUSG00000055447	Cd47	3.7479202459012077e-08	0.065	True	CDS		3.365210079946507e-09	chr16	[49898133 49899901]	[49906781]
14542	ENSMUSG00000020456	Ogdh	1.0684243826354693e-07	0.276	True	CDS		9.969452866140824e-09	chr11	[6316856 6317081]	[6334533]
24496	ENSMUSG00000031626	Sorbs2	1.1480668505104186e-07	0.225	True	CDS		1.0914720057669473e-08	chr8	[45775704 45785326]	[45789976]
4015	ENSMUSG00000055762	Eef1d	1.3431682321615893e-07	0.087	True	CDS		1.3006030417057644e-08	chr15	[75901256]	[75902679 75909245]
1873	ENSMUSG00000078812	Eif5a	1.5922692232712869e-07	0.082	True	5' UTR		1.5698428961829592e-08	chr11	[69919337]	[69920341 69920801 69921163]
18725	ENSMUSG00000024576	Csnk1a1	1.5953077128495074e-07	0.363	True	CDS		1.600924993528555e-08	chr18	[61580452 61580488]	[61587426]
4013	ENSMUSG00000055762	Eef1d	1.6450862460894373e-07	0.171	True	CDS		1.6798415893166788e-08	chr15	[75896920]	[75900691 75901132]
15405	ENSMUSG00000057322	Rpl38	6.530101169541614e-07	0.112	True	5' UTR		6.783027623291466e-08	chr11	[114668610 114668627 114668686]	[114668781]
17702	ENSMUSG00000055447	Cd47	6.817045824383485e-07	0.168	True	CDS		7.280203113995183e-08	chr16	[49868113 49869081]	[49884165]
9517	ENSMUSG00000004631	Sgce	6.817045824383485e-07	0.211	True	CDS		7.321123156468178e-08	chr6	[4689768]	[4690469 4691429]
9693	ENSMUSG00000004980	Hnrnpa2b1	1.851072758533034e-06	0.143	True	CDS		2.053126475133471e-07	chr6	[51464212]	[51464428 51465179]
9945	ENSMUSG00000030315	Vgll4	7.681471989311824e-06	0.348	True	CDS		8.790416889177263e-07	chr6	[114864080]	[114875039 114890617]
4309	ENSMUSG00000009575	Cbx5	9.346673297594642e-06	0.264	True	5' UTR		1.086057108523321e-06	chr15	[103213255]	[103215022 103215268 103239733]
9357	ENSMUSG00000059518	Znhit1	9.62456321116342e-06	0.216	True	CDS		1.1352917872323046e-06	chr5	[136985050]	[136986126 136986811 136987489]
23917	ENSMUSG00000030704	Rab6a	1.2418139849634376e-05	0.186	True	CDS		1.4866787143928475e-06	chr7	[100629772 100629944]	[100631742]
4721	ENSMUSG00000022892	App	2.475883722170255e-05	0.146	True	CDS		3.0076756484110488e-06	chr16	[85030366]	[85040251 85043576 85056324]
21694	ENSMUSG00000029064	Gnb1	2.506935160764116e-05	0.156	True	5' UTR		3.089532768547326e-06	chr4	[155491581 155515680]	[155527413]
24794	ENSMUSG00000031776	Arl2bp	2.566334239766553e-05	0.188	True	CDS		3.207917799708192e-06	chr8	[94666902 94667231]	[94667597]
23761	ENSMUSG00000033429	Mcee	3.4267977529331e-05	0.142	True	CDS		4.404159083875288e-06	chr7	[64392844 64400345 64400507]	[64411835]
4947	ENSMUSG00000039615	Stub1	4.1961318661238036e-05	0.083	True	CDS		5.4667915157246745e-06	chr17	[25832245]	[25832692 25833086]
15303	ENSMUSG00000034757	Tmub2	4.436298031495161e-05	0.28	True	CDS		5.857787893699597e-06	chr11	[102285089 102285719]	[102287308]
22026	ENSMUSG00000029152	Ociad1	7.357497203575906e-05	0.068	True	5' UTR		9.974071913298322e-06	chr5	[73292977 73294011]	[73294285]
9695	ENSMUSG00000004980	Hnrnpa2b1	0.00010152264396048675	0.075	True	CDS		1.430037690433721e-05	chr6	[51467296]	[51467391 51469671]
15700	ENSMUSG00000021000	Mia2	0.00010152264396048675	0.261	True	CDS		1.4477700987322934e-05	chr12	[59129897 59131605]	[59136064]
13009	ENSMUSG00000031431	Tsc22d3	0.00014519787028049094	0.283	True	CDS		2.0961664371479327e-05	chrX	[140542157]	[140542511 140542846 140598128]
22717	ENSMUSG00000073155	1810058I24Rik	0.00017133620919481998	0.12	True	CDS		2.5212588599108525e-05	chr6	[35252783 35253046]	[35260410]
11162	ENSMUSG00000038650	Rnh1	0.00017133620919481998	0.158	True	CDS		2.5338453472473378e-05	chr7	[141166788]	[141168574 141168676 141172742]
16253	ENSMUSG00000021458	Aopep	0.00020547761838905985	0.192	True	CDS		3.074929148427832e-05	chr13	[63240332 63273409]	[63282142]
9320	ENSMUSG00000040731	Eif4h	0.00023823672010381708	0.185	True	CDS		3.607105269177513e-05	chr5	[134622087]	[134624441 134625366]
6528	ENSMUSG00000061136	Prpf40a	0.00028977918982198885	0.189	False	CDS		4.461087001463967e-05	chr2	[53157918]	[53159263 53159558]
9896	ENSMUSG00000030067	Foxp1	0.00028977918982198885	0.265	True	CDS		4.489536743720954e-05	chr6	[99076046]	[99096144 99162839]
13205	ENSMUSG00000073702	Rpl31	0.00029771149981703665	0.074	True	5' UTR		4.664845683752863e-05	chr1	[39367935 39368007]	[39368149]
15048	ENSMUSG00000001105	Ift20	0.00046798691538760967	0.163	True	5' UTR		7.451188944056183e-05	chr11	[78536577 78538739]	[78538834]
18960	ENSMUSG00000036278	Macrod1	0.00046798691538760967	0.257	False	CDS		7.497677693709944e-05	chr19	[7197614 7197737]	[7197913]
1376	ENSMUSG00000040462	Os9	0.0006474756936115108	0.211	True	CDS		0.00010626042225429662	chr10	[127096743]	[127096915 127097932]
9256	ENSMUSG00000029394	Cdk2ap1	0.0006474756936115108	0.064	True	CDS		0.00010715266760472184	chr5	[124350173]	[124351141 124354317]
5899	ENSMUSG00000118346	Tmem179b	0.0007231112063076662	0.206	True	CDS		0.00012348906164056975	chr19	[8773107]	[8773290 8773505 8774335]
12082	ENSMUSG00000031996	Aplp2	0.0013607960528417007	0.061	True	CDS		0.0002467640729624914	chr9	[31153500]	[31156190 31157695]
22029	ENSMUSG00000029152	Ociad1	0.0014179817736587965	0.06	True	CDS		0.000259630465599498	chr5	[73306754 73306799 73310427]	[73313443]
11235	ENSMUSG00000031078	Cttn	0.0014307670244968025	0.22	True	CDS		0.00026449038304958504	chr7	[144449616]	[144450978 144452027]
22870	ENSMUSG00000052337	Immt	0.0017533755366702045	0.187	True	CDS		0.0003272144487447917	chr6	[71852868 71853269]	[71856912]
18692	ENSMUSG00000062210	Tnfaip8	0.002036805787221898	0.192	True	CDS		0.00038369404794497017	chr18	[49979627 50053620]	[50090200]
5400	ENSMUSG00000024097	Srsf7	0.0021024692809644818	0.171	True	CDS		0.00040471362564070733	chr17	[80204388]	[80204622 80205262]
9245	ENSMUSG00000029422	Rsrc2	0.0021024692809644818	0.118	True	CDS		0.00040716834666565675	chr5	[123740863]	[123742779 123743638]
9247	ENSMUSG00000029422	Rsrc2	0.0021342677265906765	0.146	True	CDS		0.00041708400994993846	chr5	[123745112]	[123745497 123749289]
6964	ENSMUSG00000007659	Bcl2l1	0.0023200505455360475	0.152	True	5' UTR		0.00046155935148868565	chr2	[152830103]	[152830386 152831603]
13569	ENSMUSG00000026457	Adipor1	0.002322587467612578	0.123	True	5' UTR		0.0004661531184997076	chr1	[134415586 134415990]	[134422921]
4716	ENSMUSG00000022892	App	0.002382436764296461	0.117	True	CDS		0.00048235955615157235	chr16	[84965771]	[84971408 84978064]
1652	ENSMUSG00000015837	Sqstm1	0.0025945181859173623	0.079	True	CDS		0.0005344342037893158	chr11	[50200948]	[50202399 50202513]
24573	ENSMUSG00000002345	Borcs8	0.0026476899506230897	0.135	True	CDS		0.0005500482643900082	chr8	[70142539 70144598]	[70145024]
20784	ENSMUSG00000028032	Papss1	0.0027300564378172198	0.193	True	CDS		0.0005719660494722697	chr3	[131564984 131567679]	[131579311]
20026	ENSMUSG00000027455	Nsfl1c	0.0029043579043387486	0.066	True	CDS		0.0006243789636915372	chr2	[151500790 151502461]	[151503014]
23503	ENSMUSG00000015149	Sirt2	0.0029043579043387486	0.216	True	CDS		0.0006289366588620882	chr7	[28766868 28767679]	[28771811]
9849	ENSMUSG00000030057	Cnbp	0.003212414737405469	0.098	True	CDS		0.0007049473030059918	chr6	[87845558]	[87845656 87845674 87845677]
4684	ENSMUSG00000022747	St3gal6	0.003212414737405469	0.246	True	5' UTR		0.0007069574686191612	chr16	[58507615]	[58523076 58523502]
10654	ENSMUSG00000052040	Klf13	0.0036180248687182844	0.095	True	CDS		0.0008089597857873627	chr7	[63891798]	[63924670 63936230 63937967]
2469	ENSMUSG00000025144	Cenpx	0.0036910788964135298	0.131	False	CDS		0.0008317924273607955	chr11	[120711757]	[120711844 120713693]
10691	ENSMUSG00000030605	Mfge8	0.005741317698360239	0.096	True	CDS		0.001314033980258505	chr7	[79143051]	[79143278 79145247]
20069	ENSMUSG00000027593	Raly	0.00574931068176887	0.071	True	CDS		0.0013259853861121865	chr2	[154859751 154859959]	[154861840]
21554	ENSMUSG00000028759	Hp1bp3	0.006236938036480172	0.079	True	5' UTR		0.0014494292619989134	chr4	[138216741 138217295]	[138221526]
3791	ENSMUSG00000075486	Commd6	0.006699571851162693	0.071	True	CDS		0.0015705790228362955	chr14	[101637107]	[101640288 101640389]
24643	ENSMUSG00000031813	Mvb12a	0.006699571851162693	0.059	True	CDS		0.0015805327958728886	chr8	[71543232 71543484]	[71545224]
18722	ENSMUSG00000024576	Csnk1a1	0.007413057315753776	0.08	True	CDS		0.0017619062282161265	chr18	[61569563 61571958]	[61575410]
19230	ENSMUSG00000024985	Tcf7l2	0.007768743395054124	0.12	True	CDS		0.001860121657970705	chr19	[55910670 55910682]	[55912559]
15972	ENSMUSG00000021286	Zfyve21	0.008570310733817737	0.083	True	CDS		0.0020973119577476504	chr12	[111825109 111825633]	[111827543]
3223	ENSMUSG00000021576	Pdcd6	0.008935489409502022	0.117	True	CDS		0.0022024093614969775	chr13	[74305651]	[74309684 74309690]
7006	ENSMUSG00000027620	Rbm39	0.00994272494063566	0.056	True	CDS		0.0024681764377282186	chr2	[156173023]	[156174097 156177336]
13098	ENSMUSG00000033793	Atp6v1h	0.01072402502983648	0.082	True	5' UTR		0.00268100625745912	chr1	[5083279 5083626]	[5084417]
13024	ENSMUSG00000025268	Maged2	0.013000343889967764	0.131	True	5' UTR		0.003295861831259433	chrX	[150812738]	[150812821 150813616 150814229]
14059	ENSMUSG00000020088	Sar1a	0.013407225406185216	0.083	True	5' UTR		0.0034462234318715524	chr10	[61680414 61680898 61684188]	[61684880]
9808	ENSMUSG00000014554	Dguok	0.01855283166138711	0.067	True	CDS		0.004962814005826601	chr6	[83490609]	[83496686 83506748]
21038	ENSMUSG00000028333	Anp32b	0.01855283166138711	0.067	False	CDS		0.0049648422755824645	chr4	[46451350 46452544]	[46460090]
24801	ENSMUSG00000031785	Adgrg1	0.019758136722756475	0.13	True	5' UTR		0.005356959604409327	chr8	[94974897 94977418]	[95002439]
18426	ENSMUSG00000039770	Ypel5	0.020566106151964858	0.119	True	5' UTR		0.00564843760511711	chr17	[72836792 72837709]	[72846279]
1042	ENSMUSG00000020069	Hnrnph3	0.023719830370004486	0.082	True	CDS		0.0066398820930118185	chr10	[63018226]	[63018760 63019393]
25232	ENSMUSG00000032076	Cadm1	0.02633763126303229	0.074	True	CDS		0.007419051060009095	chr9	[47818818 47829410]	[47848167]
18840	ENSMUSG00000024856	Cdk2ap2	0.02995627479539002	0.064	True	CDS		0.008543867107135884	chr19	[4097508 4097734]	[4097817]
1043	ENSMUSG00000020069	Hnrnph3	0.03189001265132488	0.133	False	5' UTR		0.009245222735672827	chr10	[63019528]	[63023638 63023720]
3026	ENSMUSG00000021417	Eci2	0.03189001265132488	0.179	True	CDS		0.009263824097655995	chr13	[34993231]	[34993830 34994014]
14469	ENSMUSG00000078427	Sarnp	0.037874964176554116	0.078	False	CDS		0.011535860567858913	chr10	[128821972 128824832]	[128833312]
18845	ENSMUSG00000024845	Tmem134	0.0439071953346666	0.106	True	CDS		0.013527745041490591	chr19	[4127122 4127133]	[4127550]
11360	ENSMUSG00000031586	Rbpms	0.04519896998446068	0.134	True	CDS		0.01400531464307232	chr8	[33784187]	[33789392 33795082]
15977	ENSMUSG00000064326	Siva1	0.045648746894312336	0.082	True	CDS		0.01422504964840367	chr12	[112645085 112647033]	[112647825]
