cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
14036	ENSMUSG00000019920	Lims1	1.0263381121873743e-76	0.534	True	CDS		1.7105635203122901e-78	chr10	[58323688 58371700]	[58399021]
1055	ENSMUSG00000019947	Arid5b	2.2496763979107233e-75	0.544	True	CDS		3.870411007158233e-77	chr10	[68135107]	[68136486 68186026]
3582	ENSMUSG00000004558	Ndrg2	1.1629210074908002e-74	0.522	True	CDS		2.063246948774001e-76	chr14	[51910786]	[51911086 51911466]
3139	ENSMUSG00000015937	Macroh2a1	2.280885319743038e-72	0.42	True	CDS		4.1693602618958764e-74	chr13	[56084286]	[56088252 56089758]
15389	ENSMUSG00000020612	Prkar1a	1.489384298924273e-70	0.358	True	5' UTR		2.8026048635671805e-72	chr11	[109650625 109651074]	[109653779]
15517	ENSMUSG00000025372	Baiap2	1.5373160832046324e-70	0.617	False	CDS		2.9754504836218685e-72	chr11	[120000587 120003082 120003086]	[120006359]
14163	ENSMUSG00000023175	Bsg	5.904660319123054e-69	0.067	True	CDS		1.1745829667072743e-70	chr10	[79704585 79709045]	[79709671]
25091	ENSMUSG00000057193	Slc44a2	8.052875433545708e-68	0.922	True	CDS		1.6452111100792312e-69	chr9	[21320852 21337963]	[21338441]
23878	ENSMUSG00000030774	Pak1	2.2228710470844862e-65	0.925	False	5' UTR		4.660858647112634e-67	chr7	[97788975 97831059 97843142]	[97854436]
12803	ENSMUSG00000016534	Lamp2	1.4606599834353273e-64	0.159	False	CDS		3.141204265452317e-66	chrX	[38405572]	[38421641 38424267]
23084	ENSMUSG00000042079	Hnrnpf	4.2314460226688874e-64	0.294	False	5' UTR		9.327381017710988e-66	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
16860	ENSMUSG00000022139	Mbnl2	2.1875711103093342e-62	0.522	True	CDS		4.939676700698496e-64	chr14	[120389164 120395766]	[120396451]
2478	ENSMUSG00000025162	Csnk1d	1.5424411423317563e-60	0.503	True	CDS		3.565858554852984e-62	chr11	[120963907]	[120964948 120967995]
6953	ENSMUSG00000027459	Fam110a	6.748170728014159e-60	0.926	True	5' UTR		1.5963414625409838e-61	chr2	[151970925]	[151973610 151979993]
14810	ENSMUSG00000005417	Mprip	1.9060924433057715e-59	0.607	True	CDS		4.61151397573977e-61	chr11	[59771703 59772218]	[59775516]
15702	ENSMUSG00000021000	Mia2	2.902273390510961e-59	0.465	True	CDS		7.177665374381947e-61	chr12	[59137787 59144771 59146363]	[59146847]
3316	ENSMUSG00000041417	Pik3r1	9.333588248104e-59	0.513	True	CDS		2.358487353015527e-60	chr13	[101690584]	[101692183 101694376 101701447]
11059	ENSMUSG00000030849	Fgfr2	2.6115023495551123e-58	0.976	True	CDS		6.739360902077709e-60	chr7	[130196375]	[130198419 130199758]
4033	ENSMUSG00000022565	Plec	2.847864566083028e-57	0.457	True	CDS		7.502438910648833e-59	chr15	[76194813]	[76195424 76197980 76199549 76205598 76208965 76229358]
5593	ENSMUSG00000024456	Diaph1	2.0748218953289743e-56	0.638	True	CDS		5.577478213249932e-58	chr18	[37905160]	[37906388 37935202]
1873	ENSMUSG00000078812	Eif5a	2.8151151053044632e-55	0.094	True	5' UTR		7.718863998415464e-57	chr11	[69919337]	[69920341 69920801 69921163]
17705	ENSMUSG00000055447	Cd47	3.6906015353469393e-53	0.169	True	CDS		1.031781074398069e-54	chr16	[49898133 49906813 49908079 49908736]	[49910869]
11235	ENSMUSG00000031078	Cttn	1.2246325521800837e-52	0.405	True	CDS		3.4895443691152936e-54	chr7	[144449616]	[144450978 144452027]
10111	ENSMUSG00000030220	Arhgdib	2.295230957097162e-52	0.3	True	5' UTR		6.663573746411116e-54	chr6	[136933774]	[136941438 136941651 136941813]
19266	ENSMUSG00000026655	Fam107b	8.088846173600406e-51	0.346	False	CDS		2.435351536137757e-52	chr2	[3713637 3749392]	[3772796]
9035	ENSMUSG00000035325	Sec31a	2.2753779550934645e-50	0.43	True	CDS		6.97293244302836e-52	chr5	[100386204]	[100388534 100389068 100390759]
23937	ENSMUSG00000032812	Arap1	7.937648845288501e-50	0.868	True	CDS		2.475180822724371e-51	chr7	[101393630 101394468]	[101394734]
11634	ENSMUSG00000031708	Tecr	9.69792981547246e-50	0.097	False	CDS		3.0762250489939525e-51	chr8	[83572456]	[83572549 83573028]
22882	ENSMUSG00000056737	Capg	8.376032970058122e-49	0.155	False	5' UTR		2.7019461193735877e-50	chr6	[72544467 72549502 72549553 72549869]	[72555273]
16795	ENSMUSG00000021996	Esd	9.692857872866818e-49	0.147	True	5' UTR		3.178840485187506e-50	chr14	[74732389 74732522]	[74735960]
23062	ENSMUSG00000000440	Pparg	8.846056312828567e-48	0.679	True	5' UTR		2.9486854376095223e-49	chr6	[115361118 115361234 115361371 115362418]	[115383679]
25105	ENSMUSG00000033335	Dnm2	1.0694537841692886e-47	0.522	True	CDS		3.622343462508881e-49	chr9	[21489795 21490670]	[21494504]
14361	ENSMUSG00000020151	Ptprr	1.9908486126324164e-47	0.899	True	CDS		6.850231785401861e-49	chr10	[116162611 116177601]	[116177718]
19205	ENSMUSG00000025060	Slk	1.3506768298643003e-45	0.911	True	CDS		4.720107201138684e-47	chr19	[47625485 47627741]	[47635469]
21308	ENSMUSG00000006390	Elovl1	1.7140179980107895e-45	0.222	True	5' UTR		6.08199934778022e-47	chr4	[118428216 118429831]	[118430496]
11162	ENSMUSG00000038650	Rnh1	3.657639015891737e-45	0.164	True	CDS		1.3175366347567006e-46	chr7	[141166788]	[141168574 141168676 141172742]
21665	ENSMUSG00000028937	Acot7	1.1662182739795534e-44	0.348	False	CDS		4.3262935970209235e-46	chr4	[152178341 152186386 152190139]	[152206764]
1778	ENSMUSG00000020538	Srebf1	2.5959807308890317e-44	0.637	True	CDS		9.769819954958722e-46	chr11	[60207258]	[60210336 60220453]
21330	ENSMUSG00000000085	Scmh1	9.688937950965899e-44	0.727	True	CDS		3.698465561927842e-45	chr4	[120517078 120517707]	[120522455]
15964	ENSMUSG00000007411	Mark3	1.814453673197329e-43	0.829	True	CDS		7.023691638183208e-45	chr12	[111647729 111651985]	[111653390]
24465	ENSMUSG00000039530	Tusc3	4.444821707404242e-43	0.09	False	CDS		1.7444730357016647e-44	chr8	[39006201 39046162]	[39046515]
9896	ENSMUSG00000030067	Foxp1	8.239814200642876e-43	0.669	True	CDS		3.278205649718134e-44	chr6	[99076046]	[99096144 99162839]
21789	ENSMUSG00000023353	Agap3	6.374866375388901e-41	0.72	True	CDS		2.5705106352374604e-42	chr5	[24452535 24475183]	[24476378]
23555	ENSMUSG00000060962	Dmkn	1.019877285483921e-40	0.375	True	CDS		4.167240521332149e-42	chr7	[30776124 30776499]	[30777608]
18682	ENSMUSG00000057561	Eif1a	3.865208095985951e-40	0.231	True	5' UTR		1.6001130289834315e-41	chr18	[46597801 46598157]	[46598641]
7340	ENSMUSG00000034109	Golim4	5.241958649020389e-40	0.415	True	CDS		2.1982407237827438e-41	chr3	[75898133]	[75902401 75903247]
25019	ENSMUSG00000025812	Pard3	1.2469926779746087e-38	0.745	True	CDS		5.3634093676327264e-40	chr8	[127409708 127410774]	[127415570]
4721	ENSMUSG00000022892	App	1.6243634353346118e-38	0.235	True	CDS		7.073840766779763e-40	chr16	[85030366]	[85040251 85043576 85056324]
4872	ENSMUSG00000023905	Tnfrsf12a	6.178934953464299e-38	0.132	True	CDS		2.724046592387486e-39	chr17	[23676274]	[23676519 23677327]
20098	ENSMUSG00000027624	Epb41l1	1.549234133638313e-36	0.8	True	5' UTR		6.913249090966665e-38	chr2	[156438634 156476007]	[156493904]
22871	ENSMUSG00000052337	Immt	2.4250731496195775e-36	0.511	True	CDS		1.095194325634648e-37	chr6	[71863271 71866741]	[71868580]
6114	ENSMUSG00000042694	Stn1	8.182430276204046e-36	0.476	True	CDS		3.7392826531040003e-37	chr19	[47507879]	[47508725 47510335]
23503	ENSMUSG00000015149	Sirt2	5.628168406280852e-35	0.443	True	CDS		2.602271413656738e-36	chr7	[28766868 28767679]	[28771811]
12385	ENSMUSG00000032228	Tcf12	6.487182879252621e-35	0.635	True	CDS		3.034327475779451e-36	chr9	[71885289]	[71895930 71917005]
1321	ENSMUSG00000020130	Tbc1d15	6.864145167039506e-35	0.285	False	CDS		3.247552552147723e-36	chr10	[115220409]	[115220688 115221583]
4013	ENSMUSG00000055762	Eef1d	5.909443614912894e-34	0.232	True	CDS		2.827636998533589e-35	chr15	[75896920]	[75897226 75900691 75901132]
3413	ENSMUSG00000021814	Anxa7	1.4077529936586918e-33	0.228	True	5' UTR		6.811708033832379e-35	chr14	[20473330]	[20479780 20479895]
5708	ENSMUSG00000024511	Rab27b	1.5333790753131886e-33	0.709	True	5' UTR		7.502015906102159e-35	chr18	[69996241]	[70049438 70053126 70141318]
3591	ENSMUSG00000060373	Hnrnpc	4.5052328981567376e-33	0.206	True	5' UTR		2.2283947668302147e-34	chr14	[52084392]	[52097322 52098015 52103889]
5346	ENSMUSG00000024096	Ralbp1	1.2811619804821666e-32	0.328	True	5' UTR		6.405809902410833e-34	chr17	[65867831]	[65884678 65885186]
18795	ENSMUSG00000034006	Slc66a2	2.1419038557093558e-32	0.447	True	5' UTR		1.0824675399821472e-33	chr18	[80255411 80256319 80256404]	[80256782]
12171	ENSMUSG00000034908	Sidt2	3.289238038336938e-32	0.362	True	CDS		1.6799871701183287e-33	chr9	[45945785]	[45946506 45946745]
12550	ENSMUSG00000057969	Sema3b	5.100820802313037e-32	0.725	False	5' UTR		2.632681704419632e-33	chr9	[107605156]	[107605272 107605447 107607034]
9693	ENSMUSG00000004980	Hnrnpa2b1	6.788117087347506e-32	0.177	True	CDS		3.540039556304882e-33	chr6	[51464212]	[51464428 51465179]
6528	ENSMUSG00000061136	Prpf40a	1.7118195790461626e-31	0.189	False	CDS		9.019264448737845e-33	chr2	[53157918]	[53159263 53159558]
13174	ENSMUSG00000037447	Arid5a	5.249509281432828e-31	0.424	True	CDS		2.7940936497948923e-32	chr1	[36316328 36317663]	[36318084]
2751	ENSMUSG00000021236	Entpd5	9.37367522732978e-31	0.477	True	CDS		5.090006440646816e-32	chr12	[84396959]	[84399340 84400830 84405406]
9435	ENSMUSG00000001847	Rac1	1.1359313568217182e-30	0.056	True	CDS		6.229300989022326e-32	chr5	[143517230]	[143517455 143518057 143527763]
11461	ENSMUSG00000030465	Psd3	1.0441723966146072e-29	0.866	False	CDS		5.782244992005621e-31	chr8	[67908890]	[67950081 67960387]
3590	ENSMUSG00000060373	Hnrnpc	1.2040183017141071e-29	0.192	True	CDS		6.7321453429175885e-31	chr14	[52081308]	[52081789 52081828]
4982	ENSMUSG00000024194	Cuta	3.4545824495647004e-29	0.246	True	CDS		1.950167511851041e-30	chr17	[26939093]	[26939317 26939451]
21635	ENSMUSG00000039953	Clstn1	3.847716557604447e-29	0.386	True	CDS		2.1927847048713518e-30	chr4	[149614173 149626117]	[149627212]
18722	ENSMUSG00000024576	Csnk1a1	7.058567229990191e-29	0.094	True	CDS		4.060573621553496e-30	chr18	[61569563 61571958]	[61575410]
17748	ENSMUSG00000022744	Cldnd1	9.286507775941563e-29	0.138	True	5' UTR		5.392914794713922e-30	chr16	[58728085 58729224]	[58729438]
25894	ENSMUSG00000073131	Vma21	9.286507775941563e-29	0.201	True	CDS		5.4420932665463995e-30	chrX	[71816700 71816941]	[71820068]
14542	ENSMUSG00000020456	Ogdh	1.135646931062698e-28	0.222	True	CDS		6.716191527790149e-30	chr11	[6316856 6317081]	[6334533]
5400	ENSMUSG00000024097	Srsf7	7.432496517426547e-28	0.283	True	CDS		4.475481773934266e-29	chr17	[80204388]	[80204622 80205262]
20931	ENSMUSG00000028284	Map3k7	9.531561001824367e-28	0.757	True	CDS		5.790679533366417e-29	chr4	[31992517 31994955]	[32002089]
18725	ENSMUSG00000024576	Csnk1a1	2.066934754341396e-27	0.293	True	CDS		1.266830978467307e-28	chr18	[61580452 61580488]	[61587426]
4092	ENSMUSG00000022433	Csnk1e	2.1463667464609843e-27	0.323	True	5' UTR		1.327054708833404e-28	chr15	[79438860]	[79441928 79455490]
21698	ENSMUSG00000029063	Nadk	2.4896051140413647e-27	0.134	False	CDS		1.5526569528430016e-28	chr4	[155579395 155583205]	[155584137]
16825	ENSMUSG00000036461	Elf1	3.2935029997014366e-27	0.226	True	5' UTR		2.071719628844452e-28	chr14	[79481638 79515771]	[79536123]
4716	ENSMUSG00000022892	App	3.820682350735275e-27	0.195	True	CDS		2.4238737493911968e-28	chr16	[84965771]	[84971408 84978064]
11064	ENSMUSG00000030850	Ate1	8.853530100406375e-27	0.391	True	CDS		5.6643552792922495e-28	chr7	[130516169]	[130519356 130519877]
15745	ENSMUSG00000021109	Hif1a	2.354087178012568e-26	0.202	True	5' UTR		1.5187659212984307e-27	chr12	[73901499 73908325]	[73926557]
24929	ENSMUSG00000034390	Cmip	2.7525696298277e-26	0.211	False	CDS		1.790650135533074e-27	chr8	[117385009 117410683]	[117411261]
782	ENSMUSG00000056050	Mia3	3.4179086238517445e-26	0.442	True	CDS		2.2418540436016824e-27	chr1	[183344386]	[183345186 183350964]
20100	ENSMUSG00000027624	Epb41l1	1.5243370420918304e-25	0.573	True	CDS		1.016224694727887e-26	chr2	[156514211 156525289]	[156526889]
17662	ENSMUSG00000022708	Zbtb20	1.6246370191778929e-25	0.362	True	5' UTR		1.091825953748584e-26	chr16	[43302616 43363177 43363973]	[43462947]
16966	ENSMUSG00000022307	Oxr1	2.0374543406168545e-25	0.73	True	CDS		1.3802110049339984e-26	chr15	[41826053 41831130]	[41850459]
13869	ENSMUSG00000026623	Lpgat1	3.803233850560897e-25	0.207	True	5' UTR		2.617279208988144e-26	chr1	[191718206 191718598]	[191719354]
6097	ENSMUSG00000036748	Cuedc2	4.190110744357652e-25	0.346	True	5' UTR		2.906044548506113e-26	chr19	[46332702]	[46338313 46338569]
2718	ENSMUSG00000021131	Erh	4.234939077946218e-25	0.124	True	CDS		2.959903656629076e-26	chr12	[80641045]	[80642789 80643764]
13641	ENSMUSG00000050565	Tor1aip2	6.914575991268533e-25	0.287	True	5' UTR		4.9071184454163773e-26	chr1	[156041003 156041135]	[156051294]
25563	ENSMUSG00000048758	Rpl29	8.151380128420658e-25	0.114	True	5' UTR		5.872499662410582e-26	chr9	[106429577 106429640]	[106429970]
6038	ENSMUSG00000025006	Sorbs1	1.2616774206047023e-24	0.699	False	CDS		9.157336117292195e-26	chr19	[40352566]	[40356587 40363202]
2752	ENSMUSG00000021236	Entpd5	2.2730310809692108e-24	0.633	False	CDS		1.6620012204936164e-25	chr12	[84399413]	[84400747 84400830 84405406]
6946	ENSMUSG00000032046	Abhd12	3.0113031505064183e-24	0.078	False	CDS		2.2180028581687057e-25	chr2	[150858485]	[150858771 150904357]
20447	ENSMUSG00000028082	Sh3d19	4.2220233571841416e-24	0.387	True	CDS		3.1324689424269434e-25	chr3	[85971425 86039001]	[86040826]
16911	ENSMUSG00000022272	Myo10	5.581199521422518e-24	0.432	True	CDS		4.170896416546936e-25	chr15	[25744257 25774309]	[25776021]
15965	ENSMUSG00000007411	Mark3	5.9060931009726065e-24	0.454	True	CDS		4.445446420086909e-25	chr12	[111647729 111653435]	[111655270]
5448	ENSMUSG00000063889	Crem	7.378677495782481e-24	0.286	True	CDS		5.593513585512526e-25	chr18	[3273579]	[3276694 3280949 3281688]
147	ENSMUSG00000026107	Nabp1	8.47413502041539e-24	0.422	True	CDS		6.469500929564437e-25	chr1	[51477617]	[51477825 51478301 51478372]
9839	ENSMUSG00000029994	Anxa4	1.386438194710792e-23	0.116	False	5' UTR		1.0659175367937808e-24	chr6	[86765808]	[86774949 86792993 86793509]
18571	ENSMUSG00000024277	Mapre2	1.4576366571354454e-23	0.36	True	CDS		1.1284928958467963e-24	chr18	[23772660 23804222]	[23832853]
10145	ENSMUSG00000030265	Kras	2.2853886083204574e-23	0.189	True	CDS		1.7816201516476682e-24	chr6	[145220725]	[145225074 145232095]
2136	ENSMUSG00000038615	Nfe2l1	3.7436110493055294e-23	0.317	True	5' UTR		2.958660345418886e-24	chr11	[96828224]	[96829411 96829819]
13205	ENSMUSG00000073702	Rpl31	4.670351678875387e-23	0.074	True	5' UTR		3.71619380899762e-24	chr1	[39367935 39368007]	[39368149]
13117	ENSMUSG00000016918	Sulf1	5.2438868252635487e-23	0.66	True	5' UTR		4.200748048194993e-24	chr1	[12692685 12718784]	[12728594]
6268	ENSMUSG00000058835	Abi1	7.351181957095182e-23	0.326	True	CDS		5.928372546044503e-24	chr2	[22962502]	[22963214 22971083]
5024	ENSMUSG00000024012	Mtch1	1.2252577589484205e-22	0.194	True	CDS		9.946985032323194e-24	chr17	[29334006]	[29336167 29336218]
42	ENSMUSG00000079658	Eloc	2.186804611514774e-22	0.203	False	5' UTR		1.7988231481815072e-23	chr1	[16648008]	[16656822 16656862 16656912 16656992]
26009	ENSMUSG00000034480	Diaph2	2.2630758222525848e-22	0.597	True	CDS		1.8737294442306352e-23	chrX	[129750117 129801428]	[129804013]
15700	ENSMUSG00000021000	Mia2	4.462397117720336e-22	0.331	True	CDS		3.718664264766946e-23	chr12	[59129897 59131605]	[59136064]
3393	ENSMUSG00000012405	Rpl15	7.082005093854797e-22	0.117	True	5' UTR		5.939746207749186e-23	chr14	[18270461]	[18270823 18270845 18270959]
14385	ENSMUSG00000020225	Tmbim4	8.881892881204878e-22	0.112	True	5' UTR		7.497081625533148e-23	chr10	[120201850 120208943]	[120215541]
5608	ENSMUSG00000024431	Nr3c1	1.2023566925787894e-21	0.46	True	5' UTR		1.0213567603626275e-22	chr18	[39487246]	[39489477 39490568]
14806	ENSMUSG00000005417	Mprip	2.574407895734425e-21	0.595	True	CDS		2.228385329103454e-22	chr11	[59737229 59737583]	[59741120]
23978	ENSMUSG00000036528	Ppfibp2	6.1883863488406286e-21	0.351	False	CDS		5.423155778822701e-22	chr7	[107685974 107693423]	[107697567]
9677	ENSMUSG00000029810	Tmem176b	7.37749258595414e-21	0.148	True	5' UTR		6.504885936002575e-22	chr6	[48838366]	[48840361 48840996 48841348]
20160	ENSMUSG00000017760	Ctsa	1.1444065233772742e-20	0.148	True	5' UTR		1.0151993352540332e-21	chr2	[164833197 164833851]	[164834030]
9981	ENSMUSG00000030168	Adipor2	2.637907611161815e-20	0.462	True	5' UTR		2.3826262294364774e-21	chr6	[119370409]	[119388482 119417420]
9644	ENSMUSG00000036667	Tcaf1	5.777318070031062e-20	0.579	True	5' UTR		5.2492836227701576e-21	chr6	[42686959]	[42692933 42709959]
23252	ENSMUSG00000016487	Ppfibp1	6.106578605464417e-20	0.368	True	CDS		5.5812815211233935e-21	chr6	[146998282 146999695]	[147000941]
143	ENSMUSG00000025986	Slc39a10	6.935793701653745e-20	0.543	True	CDS		6.376455499907475e-21	chr1	[46836152]	[46853471 46887988]
6208	ENSMUSG00000002107	Celf2	1.302488591427183e-19	0.252	True	CDS		1.2044518157283627e-20	chr2	[6721614]	[6872356 6962379]
17547	ENSMUSG00000033306	Lpp	1.9510838142498487e-19	0.094	True	5' UTR		1.814717741210881e-20	chr16	[24442891 24448249]	[24456833]
11365	ENSMUSG00000031516	Dctn6	2.6465455842420787e-19	0.251	True	CDS		2.475800707839364e-20	chr8	[34097295]	[34098919 34104986 34106342]
8494	ENSMUSG00000040964	Arhgef10l	2.7919825799784357e-19	0.607	True	CDS		2.6268653306248725e-20	chr4	[140568521]	[140568756 140570257]
12529	ENSMUSG00000042210	Abhd14a	4.479455294696046e-19	0.362	True	5' UTR		4.2386243648736776e-20	chr9	[106444307]	[106445526 106447531]
8129	ENSMUSG00000028559	Osbpl9	4.613535653449935e-19	0.321	True	CDS		4.3903000573152604e-20	chr4	[109087486]	[109091661 109098503]
1552	ENSMUSG00000001891	Ugp2	6.7052439998740525e-19	0.311	True	CDS		6.416846408481621e-20	chr11	[21354407]	[21370187 21371015]
18905	ENSMUSG00000024940	Ltbp3	8.3078492926153015e-19	0.337	True	CDS		7.995188297731928e-20	chr19	[5756932 5757176]	[5757311]
17591	ENSMUSG00000060636	Rpl35a	9.407198922829044e-19	0.074	True	5' UTR		9.103740893060367e-20	chr16	[33056511 33056556 33056618]	[33057136]
3529	ENSMUSG00000058690	Ccser2	1.782182756265619e-18	0.484	True	CDS		1.7438562453781865e-19	chr14	[36918597]	[36919225 36926839]
560	ENSMUSG00000032666	1700025G04Rik	1.937693385789993e-18	0.19	False	5' UTR		1.9064402666643483e-19	chr1	[152006768]	[152053040 152089932]
1212	ENSMUSG00000055053	Nfic	2.263492231663949e-18	0.568	True	CDS		2.2391536055170247e-19	chr10	[81420799]	[81427076 81430786]
11659	ENSMUSG00000001911	Nfix	2.344302260603894e-18	0.274	True	CDS		2.331698485009249e-19	chr8	[84721819]	[84723728 84726469]
15609	ENSMUSG00000071379	Hpcal1	2.493010323853739e-18	0.461	True	5' UTR		2.493010323853739e-19	chr12	[17691047 17767300]	[17786147]
19066	ENSMUSG00000024921	Smarca2	2.971599985807522e-18	0.261	True	CDS		2.9875763298172395e-19	chr19	[26720948 26748545 26749948 26751157]	[26751824]
18766	ENSMUSG00000053477	Tcf4	3.0287309197377306e-18	0.381	True	CDS		3.0612979188746946e-19	chr18	[69564685 69593585]	[69633577]
17539	ENSMUSG00000022884	Eif4a2	3.743938447591946e-18	0.108	False	CDS		3.8043245515853645e-19	chr16	[23111897 23112458 23112462]	[23113167]
3583	ENSMUSG00000004558	Ndrg2	6.88598355692652e-18	0.243	True	5' UTR		7.034069224817413e-19	chr14	[51911547]	[51913323 51913924]
4292	ENSMUSG00000001288	Rarg	6.980036896058278e-18	0.209	True	CDS		7.167672296489953e-19	chr15	[102241985]	[102246060 102252419]
20797	ENSMUSG00000078578	Ube2d3	1.116842206623542e-17	0.058	True	5' UTR		1.1528693745791402e-18	chr3	[135438353 135438433 135438699 135438865 135438871]	[135439644]
19990	ENSMUSG00000039943	Plcb4	1.2379206918467414e-17	0.551	True	5' UTR		1.2845091049807586e-18	chr2	[135741888 135765056]	[135805549]
14836	ENSMUSG00000019102	Aldh3a1	2.400606598502228e-17	0.08	True	5' UTR		2.5167649823007228e-18	chr11	[61208782 61208914]	[61212227]
14240	ENSMUSG00000035011	Zbtb7a	2.408528022155652e-17	0.202	True	5' UTR		2.538018776034988e-18	chr10	[81136660 81136700 81138071]	[81143962]
15788	ENSMUSG00000021134	Srsf5	2.5218171250419353e-17	0.123	True	5' UTR		2.6709568474906518e-18	chr12	[80945669 80945673 80945799]	[80946576]
2469	ENSMUSG00000025144	Cenpx	3.350920089369647e-17	0.14	False	CDS		3.5671084822322044e-18	chr11	[120711757]	[120711844 120713693]
1472	ENSMUSG00000059534	Uqcr10	3.399667002472337e-17	0.071	True	CDS		3.637278137053737e-18	chr11	[4702221]	[4703904 4704101 4704157]
17159	ENSMUSG00000022389	Tef	7.500366400452855e-17	0.394	True	CDS		8.064910108013825e-18	chr15	[81802887 81811721]	[81814944]
23977	ENSMUSG00000036528	Ppfibp2	1.3338309289596168e-16	0.408	False	CDS		1.441397939359586e-17	chr7	[107681855 107685758]	[107685860]
