cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
1482	ENSMUSG00000009079	Ewsr1	2.25e-61	8.319999999999999e-60	0.506	chr11	[5088147]	[5091460 5091859]	True	CDS	
26093	ENSMUSG00000041020	Map7d2	1.59e-60	5.5700000000000005e-59	0.9	chrX	[159459484 159460366]	[159462114]	True	CDS	
23763	ENSMUSG00000030519	Apba2	2.06e-59	6.83e-58	0.941	chr7	[64733659 64734691]	[64736881]	True	CDS	
15969	ENSMUSG00000021288	Klc1	1.92e-57	6.0800000000000005e-56	0.611	chr12	[111789460 111789487 111793700]	[111794337]	True	CDS	
7823	ENSMUSG00000028207	Asph	6.55e-57	1.9799999999999998e-55	0.924	chr4	[9635970]	[9637659 9639198]	True	CDS	
21893	ENSMUSG00000029106	Add1	7.359999999999999e-52	2.12e-50	0.388	chr5	[34616815 34616908 34617481]	[34619350]	True	CDS	
616	ENSMUSG00000040265	Dnm3	5.35e-51	1.48e-49	0.884	chr1	[162231768]	[162273620 162274488]	False	CDS	
25322	ENSMUSG00000032336	Nptn	1.32e-50	3.51e-49	0.448	chr9	[58582527 58619011]	[58623687]	True	CDS	
16052	ENSMUSG00000041112	Elmo1	8.26e-50	2.11e-48	0.869	chr13	[20449607 20473288]	[20564424]	True	CDS	
20119	ENSMUSG00000027642	Rpn2	1.51e-49	3.71e-48	0.774	chr2	[157321873 157323271]	[157325711]	True	CDS	
9214	ENSMUSG00000029467	Atp2a2	1.83e-49	4.33e-48	0.919	chr5	[122454305]	[122455893 122457303]	True	CDS	
5439	ENSMUSG00000024109	Nrxn1	2.3000000000000003e-47	5.27e-46	0.532	chr17	[90059564]	[90088165 90162114]	True	CDS	
25665	ENSMUSG00000033392	Clasp2	4.860000000000001e-47	1.07e-45	0.24	chr9	[113786635 113793467 113812767]	[113813142]	True	CDS	
21570	ENSMUSG00000028745	Capzb	3.25e-46	6.96e-45	0.645	chr4	[139287833 139288974]	[139291003]	True	CDS	
16127	ENSMUSG00000054728	Phactr1	4.84e-45	1.01e-43	0.606	chr13	[42709851 42866488 42866956 42916868]	[42956617]	True	CDS	
2387	ENSMUSG00000034341	Wbp2	8.78e-44	1.77e-42	0.403	chr11	[116080345]	[116080546 116081232]	True	CDS	
22029	ENSMUSG00000029152	Ociad1	9.5e-44	1.8499999999999998e-42	0.46	chr5	[73306754 73306799 73310427]	[73313443]	True	CDS	
12082	ENSMUSG00000031996	Aplp2	2.59e-41	4.91e-40	0.453	chr9	[31153500]	[31156190 31157695]	True	CDS	
23917	ENSMUSG00000030704	Rab6a	1.1e-40	2.02e-39	0.439	chr7	[100629772 100629944]	[100631742]	True	CDS	
11316	ENSMUSG00000008892	Vdac3	1.88e-39	3.37e-38	0.624	chr8	[22583737]	[22587550 22587553]	True	CDS	
12083	ENSMUSG00000031996	Aplp2	2.92e-39	5.1e-38	0.518	chr9	[31164674]	[31167561 31168708]	True	CDS	
13680	ENSMUSG00000026585	Kifap3	2.31e-38	3.94e-37	0.853	chr1	[163888306 163912138]	[163915725]	True	CDS	
3139	ENSMUSG00000015937	Macroh2a1	1.57e-35	2.6e-34	0.641	chr13	[56084286]	[56088252 56089758]	True	CDS	
13390	ENSMUSG00000026150	Mff	6.42e-35	1.04e-33	0.615	chr1	[82735508 82741977 82745557]	[82747083]	True	CDS	
13663	ENSMUSG00000053332	Gas5	1.08e-34	1.7e-33	0.534	chr1	[161036853 161037165]	[161037288]	True	Non-coding	
8578	ENSMUSG00000014592	Camta1	2.09e-33	3.2200000000000004e-32	0.828	chr4	[151075286]	[151076577 151077864]	True	CDS	
4716	ENSMUSG00000022892	App	9.41e-33	1.42e-31	0.207	chr16	[84965771]	[84971408 84978064]	True	CDS	
23878	ENSMUSG00000030774	Pak1	6.160000000000001e-32	9.09e-31	0.662	chr7	[97788975 97843142]	[97854436]	True	5' UTR	
5478	ENSMUSG00000047879	Usp14	2.3000000000000003e-31	3.31e-30	0.531	chr18	[10016645]	[10017991 10022818]	True	CDS	
16965	ENSMUSG00000022307	Oxr1	2.64e-31	3.73e-30	0.714	chr15	[41653662 41789233]	[41797474]	True	CDS	
15389	ENSMUSG00000020612	Prkar1a	4.12e-31	5.7e-30	0.389	chr11	[109650625 109651074]	[109653779]	True	5' UTR	
17654	ENSMUSG00000061080	Lsamp	4.2199999999999995e-30	5.72e-29	0.563	chr16	[42144701 42168184]	[42174145]	True	CDS	
7026	ENSMUSG00000027634	Ndrg3	1.27e-29	1.6899999999999999e-28	0.308	chr2	[156928882]	[156929932 156931216]	True	CDS	
7345	ENSMUSG00000033981	Gria2	1.02e-26	1.33e-25	0.675	chr3	[80689352]	[80690404 80691320]	True	CDS	
6437	ENSMUSG00000026797	Stxbp1	1.21e-26	1.54e-25	0.357	chr2	[32789638]	[32794588 32796016]	True	CDS	
13101	ENSMUSG00000033793	Atp6v1h	1.37e-26	1.71e-25	0.548	chr1	[5098134 5101124]	[5117390]	True	CDS	
4721	ENSMUSG00000022892	App	6.18e-25	7.59e-24	0.319	chr16	[85030366]	[85040251 85043576 85056324]	True	CDS	
11460	ENSMUSG00000030465	Psd3	1.1399999999999999e-24	1.3799999999999998e-23	0.535	chr8	[67790942]	[67817948 67882981]	True	CDS	
18688	ENSMUSG00000024480	Ap3s1	4.79e-24	5.68e-23	0.556	chr18	[46780769 46783800]	[46789897]	True	CDS	
8195	ENSMUSG00000028677	Rnf220	1.8299999999999997e-23	2.13e-22	0.557	chr4	[117289069]	[117289199 117289203 117296132]	True	CDS	
18029	ENSMUSG00000040276	Pacsin1	3.2e-23	3.67e-22	0.644	chr17	[27655760 27685426]	[27701767]	True	5' UTR	
10991	ENSMUSG00000030695	Aldoa	7.85e-23	8.83e-22	0.11	chr7	[126797777]	[126797974 126799045 126800002 126800288]	True	CDS	
25634	ENSMUSG00000032479	Map4	8.87e-23	9.82e-22	0.592	chr9	[110036856 110053523]	[110063017]	True	CDS	
20120	ENSMUSG00000067786	Nnat	3.64e-22	3.96e-21	0.436	chr2	[157560261 157561289 157561294]	[157561542]	True	CDS	
7464	ENSMUSG00000001017	Chtop	1.0100000000000002e-21	1.09e-20	0.512	chr3	[90500108]	[90502116 90503096]	True	CDS	
8302	ENSMUSG00000028833	Ncdn	1.16e-21	1.22e-20	0.482	chr4	[126752082]	[126752971 126753325]	True	CDS	
17930	ENSMUSG00000034681	Rnps1	2.6500000000000003e-21	2.75e-20	0.541	chr17	[24414735 24415163 24418219]	[24418457]	True	CDS	
12449	ENSMUSG00000062270	Morf4l1	2.8500000000000002e-21	2.92e-20	0.124	chr9	[90102387]	[90103655 90107235]	True	CDS	
20952	ENSMUSG00000028410	Dnaja1	2.53e-20	2.54e-19	0.187	chr4	[40722634 40723002 40723137]	[40723703]	True	5' UTR	
13389	ENSMUSG00000026150	Mff	7.83e-20	7.76e-19	0.485	chr1	[82735508 82737088]	[82741818]	True	CDS	
25189	ENSMUSG00000032010	Usp2	8.04e-20	7.85e-19	0.573	chr9	[44076223 44085336]	[44089132]	True	CDS	
24810	ENSMUSG00000036564	Ndrg4	1.95e-19	1.88e-18	0.112	chr8	[95700158 95703178]	[95706188]	True	CDS	
6211	ENSMUSG00000025781	Atp5c1	5.95e-19	5.65e-18	0.145	chr2	[10056162]	[10056770 10058996]	True	CDS	
21919	ENSMUSG00000029121	Crmp1	8.92e-19	8.35e-18	0.506	chr5	[37242526 37246097]	[37265232]	True	CDS	
20444	ENSMUSG00000028086	Fbxw7	1.44e-18	1.33e-17	0.705	chr3	[84904080 84952640]	[84954875]	True	CDS	
18571	ENSMUSG00000024277	Mapre2	1.46e-18	1.33e-17	0.533	chr18	[23772660 23804222]	[23832853]	True	CDS	
16966	ENSMUSG00000022307	Oxr1	2.94e-18	2.64e-17	0.476	chr15	[41826053 41831130 41848751]	[41850459]	True	CDS	
22870	ENSMUSG00000052337	Immt	3.17e-18	2.81e-17	0.454	chr6	[71851881 71852868 71853269]	[71856912]	True	CDS	
12404	ENSMUSG00000032186	Tmod2	3.88e-18	3.39e-17	0.211	chr9	[75597403]	[75597520 75610529 75611024]	True	5' UTR	
3106	ENSMUSG00000025871	4833439L19Rik	5.78e-18	4.98e-17	0.43	chr13	[54561872]	[54564185 54564515 54565182]	True	CDS	
22635	ENSMUSG00000029757	Dync1i1	1.16e-17	9.9e-17	0.608	chr6	[5769792 5784499]	[5800775]	True	CDS	
19954	ENSMUSG00000027303	Ptpra	1.32e-17	1.11e-16	0.403	chr2	[130504336 130509857]	[130517731]	True	CDS	
12190	ENSMUSG00000039542	Ncam1	1.42e-17	1.18e-16	0.431	chr9	[49546309]	[49550540 49557096]	True	CDS	
3761	ENSMUSG00000052584	Serp2	1.58e-17	1.3e-16	0.443	chr14	[76533247]	[76539906 76549982]	True	CDS	
9003	ENSMUSG00000029405	G3bp2	5.43e-17	4.39e-16	0.444	chr5	[92058071]	[92063337 92064325]	True	CDS	
8351	ENSMUSG00000028772	Zcchc17	1.1e-16	8.8e-16	0.29	chr4	[130329675]	[130337078 130338484]	False	CDS	
1086	ENSMUSG00000000902	Smarcb1	1.61e-16	1.27e-15	0.46	chr10	[75915194]	[75916773 75916800]	True	CDS	
17818	ENSMUSG00000040785	Ttc3	1.02e-15	7.96e-15	0.213	chr16	[94370862 94370972 94393175]	[94403314]	True	CDS	
16757	ENSMUSG00000022044	Stmn4	1.05e-15	8.1e-15	0.232	chr14	[66355682 66356350]	[66356709]	True	CDS	
2056	ENSMUSG00000018171	Vmp1	1.32e-15	1e-14	0.272	chr11	[86665879]	[86671092 86683736 86683740]	True	5' UTR	
1100	ENSMUSG00000001120	Pcbp3	1.73e-15	1.31e-14	0.486	chr10	[76781874]	[76785071 76785140]	True	CDS	
3294	ENSMUSG00000052727	Map1b	2.63e-15	1.96e-14	0.233	chr13	[99444297]	[99447176 99508108]	True	CDS	
4619	ENSMUSG00000022661	Cd200	3.42e-15	2.52e-14	0.289	chr16	[45397296]	[45400222 45408856]	True	CDS	
21895	ENSMUSG00000029106	Add1	4.17e-15	3.04e-14	0.408	chr5	[34628514 34629173 34630285]	[34630470]	True	CDS	
15968	ENSMUSG00000021288	Klc1	8.54e-15	6.17e-14	0.427	chr12	[111789460 111789487]	[111793649]	False	CDS	
21665	ENSMUSG00000028937	Acot7	4.31e-14	3.08e-13	0.128	chr4	[152178341 152185753 152186386 152190568]	[152206764]	False	CDS	
17355	ENSMUSG00000046434	Hnrnpa1	2.76e-13	1.95e-12	0.297	chr15	[103242719 103243081]	[103243625]	True	CDS	
8193	ENSMUSG00000028677	Rnf220	3.24e-13	2.27e-12	0.373	chr4	[117285512]	[117285851 117285929]	True	CDS	
25813	ENSMUSG00000001127	Araf	5e-13	3.46e-12	0.139	chrX	[20797882 20848620]	[20849927]	True	CDS	
17822	ENSMUSG00000040785	Ttc3	1.43e-12	9.82e-12	0.209	chr16	[94403369 94409730]	[94410833]	True	CDS	
13100	ENSMUSG00000033793	Atp6v1h	1.7e-12	1.15e-11	0.281	chr1	[5089112 5093453]	[5095615]	False	CDS	
15333	ENSMUSG00000018411	Mapt	2.3e-12	1.54e-11	0.093	chr11	[104282481 104294925 104299257]	[104302361]	True	CDS	
21694	ENSMUSG00000029064	Gnb1	3.05e-12	2.02e-11	0.209	chr4	[155491581 155515680]	[155527413]	True	5' UTR	
10628	ENSMUSG00000014402	Tsg101	3.35e-12	2.21e-11	0.267	chr7	[46892561]	[46901027 46907051]	True	CDS	
18127	ENSMUSG00000041881	Ndufa7	1.04e-11	6.78e-11	0.096	chr17	[33824681 33825651 33829312 33829396]	[33829667]	True	CDS	
384	ENSMUSG00000073616	Cops9	1.25e-11	8.03e-11	0.102	chr1	[92639760]	[92641607 92641880]	True	CDS	
10130	ENSMUSG00000030246	Ldhb	1.42e-11	9.04e-11	0.082	chr6	[142490605]	[142492493 142494100]	True	CDS	
15332	ENSMUSG00000018411	Mapt	2.11e-11	1.33e-10	0.079	chr11	[104282481 104287210]	[104294859]	True	CDS	
12740	ENSMUSG00000031169	Porcn	3.19e-11	2e-10	0.338	chrX	[8201570]	[8201658 8203159]	True	CDS	
8352	ENSMUSG00000028772	Zcchc17	3.79e-11	2.35e-10	0.289	chr4	[130338585]	[130349265 130354136 130359876]	False	CDS	
17286	ENSMUSG00000023010	Tmbim6	7.11e-11	4.37e-10	0.125	chr15	[99393041 99393384 99399872]	[99401580]	True	CDS	
17146	ENSMUSG00000047888	Tnrc6b	1.09e-10	6.63e-10	0.408	chr15	[80784807 80798805]	[80858681]	True	CDS	
8159	ENSMUSG00000063882	Uqcrh	1.19e-10	7.17e-10	0.056	chr4	[116070025]	[116070668 116070737]	True	CDS	
3590	ENSMUSG00000060373	Hnrnpc	2.03e-10	1.21e-09	0.191	chr14	[52081308]	[52081789 52081828]	True	CDS	
21019	ENSMUSG00000028478	Clta	4e-10	2.37e-09	0.497	chr4	[44025561 44030269]	[44031400]	True	CDS	
18071	ENSMUSG00000024038	Ndufv3	4.25e-10	2.5e-09	0.137	chr17	[31521693 31528402]	[31531110]	True	CDS	
5347	ENSMUSG00000034647	Ankrd12	4.38e-10	2.55e-09	0.347	chr17	[66037640]	[66042533 66049786]	True	CDS	
1472	ENSMUSG00000059534	Uqcr10	5.93e-10	3.42e-09	0.105	chr11	[4702221]	[4703904 4704101 4704157]	True	CDS	
20140	ENSMUSG00000035268	Pkig	1.1e-09	6.29e-09	0.271	chr2	[163658493 163658660 163659236 163694157]	[163703486]	True	5' UTR	
21288	ENSMUSG00000033423	Eri3	1.51e-09	8.57e-09	0.18	chr4	[117550363 117564899 117569109]	[117582600]	False	5' UTR	
17507	ENSMUSG00000022841	Ap2m1	2.61e-09	1.46e-08	0.099	chr16	[20540416 20540814]	[20540975]	True	CDS	
25408	ENSMUSG00000033543	Gtf2a2	3.37e-09	1.87e-08	0.245	chr9	[70016924 70019516]	[70022437]	True	CDS	
5544	ENSMUSG00000042834	Nrep	8.01e-09	4.4e-08	0.298	chr18	[33463420]	[33463600 33463853]	True	5' UTR	
3530	ENSMUSG00000041028	Ghitm	9.09e-09	4.95e-08	0.126	chr14	[37133804]	[37134787 37134965 37135195]	True	5' UTR	
16753	ENSMUSG00000022037	Clu	1.02e-08	5.51e-08	0.078	chr14	[65968689 65969900 65971176]	[65971732]	True	5' UTR	
1832	ENSMUSG00000033352	Map2k4	1.37e-08	7.34e-08	0.307	chr11	[65756372]	[65775733 65788136]	True	CDS	
6617	ENSMUSG00000018770	Atp5g3	1.48e-08	7.85e-08	0.183	chr2	[73911061]	[73911242 73911252]	True	5' UTR	
20026	ENSMUSG00000027455	Nsfl1c	1.74e-08	9.17e-08	0.214	chr2	[151500790 151502461]	[151503014]	True	CDS	
14469	ENSMUSG00000078427	Sarnp	2.02e-08	1.05e-07	0.235	chr10	[128821972 128824832]	[128833312]	False	CDS	
8296	ENSMUSG00000028849	Map7d1	2.63e-08	1.36e-07	0.29	chr4	[126237279]	[126238522 126240023 126240032]	True	CDS	
21827	ENSMUSG00000029166	Mapre3	3.56e-08	1.83e-07	0.275	chr5	[30863361 30863406]	[30864574]	True	CDS	
1873	ENSMUSG00000078812	Eif5a	4.71e-08	2.41e-07	0.121	chr11	[69919337]	[69920341 69920801 69921163]	True	5' UTR	
21286	ENSMUSG00000033423	Eri3	7.23e-08	3.66e-07	0.248	chr4	[117550363 117550731]	[117552968]	False	5' UTR	
4904	ENSMUSG00000002504	Slc9a3r2	9.19e-08	4.62e-07	0.103	chr17	[24642371]	[24644819 24647527]	True	CDS	
22066	ENSMUSG00000029291	Rufy3	9.27e-08	4.63e-07	0.257	chr5	[88565477 88584318]	[88614941]	True	CDS	
24467	ENSMUSG00000039530	Tusc3	1.18e-07	5.85e-07	0.19	chr8	[39071517 39097015]	[39126529]	True	CDS	
14349	ENSMUSG00000058799	Nap1l1	1.46e-07	7.17e-07	0.164	chr10	[111481317 111486747]	[111490028]	False	CDS	
12250	ENSMUSG00000040722	Scamp5	1.51e-07	7.36e-07	0.12	chr9	[57452035]	[57467760 57467816 57467933]	True	5' UTR	
8136	ENSMUSG00000028546	Elavl4	1.71e-07	8.27e-07	0.342	chr4	[110251522]	[110286470 110287233]	True	CDS	
10062	ENSMUSG00000000399	Ndufa9	1.79e-07	8.61e-07	0.124	chr6	[126840640]	[126841605 126842121]	False	CDS	
21894	ENSMUSG00000029106	Add1	1.86e-07	8.89e-07	0.16	chr5	[34620135 34620919]	[34625279]	True	CDS	
18667	ENSMUSG00000060450	Rnf14	2.04e-07	9.67e-07	0.211	chr18	[38300591 38301808]	[38307865]	True	CDS	
13325	ENSMUSG00000015222	Map2	2.1e-07	9.88e-07	0.349	chr1	[66251713 66322143]	[66322404]	True	5' UTR	
25837	ENSMUSG00000000355	Mcts1	2.13e-07	9.98e-07	0.22	chrX	[38600779 38601398]	[38601929]	True	CDS	
9561	ENSMUSG00000023089	Ndufa5	2.18e-07	1.01e-06	0.089	chr6	[24519258]	[24522659 24527273]	True	CDS	
14331	ENSMUSG00000019943	Atp2b1	2.19e-07	1.01e-06	0.202	chr10	[98914794 98915372]	[98968694]	True	5' UTR	
15939	ENSMUSG00000021268	Meg3	2.53e-07	1.16e-06	0.323	chr12	[109543806 109543850]	[109544027]	True	Non-coding	
16501	ENSMUSG00000025290	Rps24	2.8e-07	1.28e-06	0.191	chr14	[24493494 24494070]	[24495430]	True	CDS	
15720	ENSMUSG00000021066	Atl1	3.67e-07	1.66e-06	0.207	chr12	[69959473 69960563]	[69963228]	False	CDS	
21555	ENSMUSG00000028759	Hp1bp3	3.79e-07	1.7e-06	0.201	chr4	[138216741 138217295 138221724]	[138222089]	True	5' UTR	
5440	ENSMUSG00000024109	Nrxn1	5.27e-07	2.35e-06	0.31	chr17	[90162434]	[90163792 90208323]	True	CDS	
1842	ENSMUSG00000018736	Ndel1	6.26e-07	2.77e-06	0.267	chr11	[68822666]	[68826170 68829915]	True	CDS	
25543	ENSMUSG00000035048	Anapc13	7.37e-07	3.24e-06	0.176	chr9	[102626347 102626688 102626919]	[102629763]	True	5' UTR	
20886	ENSMUSG00000042198	Chchd7	1.08e-06	4.72e-06	0.146	chr4	[3942820 3943027]	[3943388]	True	CDS	
9320	ENSMUSG00000040731	Eif4h	1.18e-06	5.13e-06	0.257	chr5	[134622087]	[134624441 134625366]	True	CDS	
19719	ENSMUSG00000027011	Ube2e3	1.23e-06	5.29e-06	0.116	chr2	[78869406 78870019]	[78870457]	True	5' UTR	
21701	ENSMUSG00000029062	Cdk11b	1.41e-06	6.04e-06	0.241	chr4	[155624942 155625340]	[155625531]	True	5' UTR	
18687	ENSMUSG00000024480	Ap3s1	2.83e-06	1.2e-05	0.178	chr18	[46754463 46757436]	[46758003]	True	CDS	
22809	ENSMUSG00000038301	Snx10	3.38e-06	1.42e-05	0.236	chr6	[51524035 51544650]	[51562018]	True	5' UTR	
19066	ENSMUSG00000024921	Smarca2	3.51e-06	1.46e-05	0.165	chr19	[26720948 26749948]	[26751824]	True	CDS	
24862	ENSMUSG00000005699	Pard6a	3.61e-06	1.5e-05	0.294	chr8	[105701287 105701804]	[105702174]	True	5' UTR	
24581	ENSMUSG00000055681	Cope	4.11e-06	1.69e-05	0.068	chr8	[70304697 70305736]	[70306499]	True	CDS	
9727	ENSMUSG00000025889	Snca	4.25e-06	1.74e-05	0.145	chr6	[60827628]	[60828724 60829671]	True	5' UTR	
15219	ENSMUSG00000017404	Rpl19	4.73e-06	1.93e-05	0.054	chr11	[98026763 98026991]	[98027823]	True	5' UTR	
24996	ENSMUSG00000001472	Tcf25	5.09e-06	2.06e-05	0.138	chr8	[123381562 123382602]	[123383325]	True	CDS	
8225	ENSMUSG00000028639	Ybx1	5.2e-06	2.09e-05	0.181	chr4	[119282449]	[119282781 119285109]	True	CDS	
9357	ENSMUSG00000059518	Znhit1	6.04e-06	2.42e-05	0.271	chr5	[136985050]	[136986811 136987489]	True	CDS	
10810	ENSMUSG00000030706	Mrpl48	7.31e-06	2.91e-05	0.135	chr7	[100574515]	[100582990 100607558 100607891]	True	CDS	
5888	ENSMUSG00000024758	Rtn3	8.14e-06	3.22e-05	0.076	chr19	[7435139]	[7467811 7482939]	True	CDS	
10242	ENSMUSG00000033916	Chmp2a	9.41e-06	3.7e-05	0.102	chr7	[13034043]	[13034502 13034635]	True	5' UTR	
18781	ENSMUSG00000036299	BC031181	1.07e-05	4.16e-05	0.166	chr18	[75005901 75006015 75006115]	[75008651]	True	5' UTR	
9693	ENSMUSG00000004980	Hnrnpa2b1	1.32e-05	5.14e-05	0.12	chr6	[51464212]	[51464428 51465179]	True	CDS	
15796	ENSMUSG00000010608	Rbm25	1.38e-05	5.34e-05	0.204	chr12	[83632418 83639192 83642520]	[83642629]	True	5' UTR	
26021	ENSMUSG00000045427	Hnrnph2	1.43e-05	5.49e-05	0.25	chrX	[134602763 134602963]	[134604855]	True	5' UTR	
18258	ENSMUSG00000039601	Rcan2	1.49e-05	5.7e-05	0.179	chr17	[43836498 43953538]	[44017767]	True	CDS	
2136	ENSMUSG00000038615	Nfe2l1	1.73e-05	6.55e-05	0.169	chr11	[96828224]	[96829411 96829819]	True	5' UTR	
17431	ENSMUSG00000022681	Ntan1	1.88e-05	7.11e-05	0.198	chr16	[13832435 13834795]	[13835135]	True	CDS	
25865	ENSMUSG00000025630	Hprt	1.94e-05	7.28e-05	0.088	chrX	[53002272 53007722]	[53008653]	False	CDS	
10768	ENSMUSG00000035642	Aamdc	1.97e-05	7.33e-05	0.239	chr7	[97550742]	[97558131 97565151 97579366]	True	CDS	
4982	ENSMUSG00000024194	Cuta	3.47e-05	0.000128	0.181	chr17	[26939093]	[26939317 26939451]	True	CDS	
17929	ENSMUSG00000034681	Rnps1	3.65e-05	0.000134	0.272	chr17	[24414735 24415163]	[24418038]	True	CDS	
1612	ENSMUSG00000042032	Mat2b	4.13e-05	0.000151	0.149	chr11	[40687796]	[40692478 40694803]	True	CDS	
4013	ENSMUSG00000055762	Eef1d	4.17e-05	0.000151	0.124	chr15	[75896920]	[75897226 75900691 75901132]	True	CDS	
10032	ENSMUSG00000038429	Usp5	5.72e-05	0.000206	0.249	chr6	[124818032]	[124818475 124818544]	True	CDS	
15048	ENSMUSG00000001105	Ift20	8.36e-05	0.0003	0.181	chr11	[78536577 78538739]	[78538834]	True	5' UTR	
12345	ENSMUSG00000032366	Tpm1	8.52e-05	0.000304	0.109	chr9	[67031515]	[67031951 67032466]	True	CDS	
8806	ENSMUSG00000037373	Ctbp1	9.51e-05	0.000338	0.079	chr5	[33269635]	[33270562 33274779]	False	CDS	
2513	ENSMUSG00000020634	Ubxn2a	0.000118	0.000415	0.186	chr12	[4885859]	[4891315 4894538]	True	CDS	
16947	ENSMUSG00000045996	Polr2k	0.000126	0.000437	0.182	chr15	[36174082 36174214]	[36174987]	True	5' UTR	
11442	ENSMUSG00000004319	Clcn3	0.000143	0.00049	0.213	chr8	[60941415]	[60954543 60975732 60982776]	True	CDS	
7027	ENSMUSG00000027634	Ndrg3	0.000161	0.00055	0.089	chr2	[156950140]	[156958467 156970037]	False	CDS	
6197	ENSMUSG00000039128	Cdc123	0.000169	0.000577	0.08	chr2	[5823198]	[5833081 5833656]	False	CDS	
3381	ENSMUSG00000053453	Thoc7	0.000187	0.000634	0.221	chr14	[13954657]	[13957460 13957554 13961185]	True	CDS	
16907	ENSMUSG00000022201	Zfr	0.000188	0.000634	0.183	chr15	[12146397 12149720]	[12150173]	False	CDS	
9695	ENSMUSG00000004980	Hnrnpa2b1	0.000217	0.000719	0.066	chr6	[51467296]	[51467391 51469671]	True	CDS	
21038	ENSMUSG00000028333	Anp32b	0.00024	0.000794	0.107	chr4	[46451350 46452544]	[46460090]	False	CDS	
12867	ENSMUSG00000002010	Idh3g	0.000262	0.000859	0.099	chrX	[73782104]	[73782298 73782675]	True	CDS	
9863	ENSMUSG00000030086	Chchd6	0.000262	0.000859	0.168	chr6	[89419819]	[89467390 89567587]	True	CDS	
15143	ENSMUSG00000020859	Spag9	0.000285	0.000913	0.216	chr11	[94043667 94044526]	[94048408]	True	CDS	
19741	ENSMUSG00000027282	Mtch2	0.00035	0.00111	0.073	chr2	[90849705 90852867]	[90853051]	True	CDS	
24610	ENSMUSG00000031840	Rab3a	0.000357	0.00113	0.133	chr8	[70754864 70754869]	[70755856]	True	5' UTR	
12226	ENSMUSG00000061559	Wdr61	0.000388	0.00122	0.217	chr9	[54731438]	[54734369 54734475]	True	5' UTR	
4942	ENSMUSG00000061046	Haghl	0.00039	0.00122	0.148	chr17	[25784726]	[25785004 25785423 25785428]	True	CDS	
17823	ENSMUSG00000040785	Ttc3	0.000436	0.00136	0.137	chr16	[94403369 94412124]	[94415949]	True	CDS	
25643	ENSMUSG00000032482	Cspg5	0.000439	0.00136	0.086	chr9	[110256221 110256302]	[110262060]	True	CDS	
16860	ENSMUSG00000022139	Mbnl2	0.00048	0.00147	0.158	chr14	[120389164 120395766]	[120396451]	True	CDS	
20506	ENSMUSG00000042747	Krtcap2	0.000492	0.00151	0.127	chr3	[89246516 89246594]	[89246778]	False	CDS	
17591	ENSMUSG00000060636	Rpl35a	0.000498	0.00152	0.095	chr16	[33056511 33056556]	[33057136]	True	5' UTR	
