cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
13953	ENSMUSG00000019978	Epb41l2	1.3839486610966866e-39	0.805	True	CDS		3.5012053267379273e-41	chr10	[25489094 25495592 25501632]	[25501824]
3972	ENSMUSG00000022378	Fam49b	1.173113033045205e-38	0.517	True	5' UTR		3.0502587647696832e-40	chr15	[63970969]	[63997898 64022570]
21696	ENSMUSG00000029063	Nadk	4.34861704891652e-38	0.348	True	5' UTR		1.1612610531189582e-39	chr4	[155562456 155563980]	[155576993]
10991	ENSMUSG00000030695	Aldoa	5.542299594960299e-38	0.145	True	CDS		1.5189717793636804e-39	chr7	[126797777]	[126797974 126799045 126800002 126800288]
19643	ENSMUSG00000064289	Tank	7.645845735620127e-37	0.67	True	CDS		2.149218759134259e-38	chr2	[61578694 61593209]	[61613651]
24766	ENSMUSG00000056608	Chd9	1.7893244482834055e-36	0.289	False	5' UTR		5.155467489783529e-38	chr8	[90849760 90876709 90887966 90888194]	[90890977]
3601	ENSMUSG00000000958	Slc7a7	4.618330624173576e-36	0.923	True	5' UTR		1.3631053142325384e-37	chr14	[54409049]	[54409250 54413880]
21423	ENSMUSG00000028788	Ptp4a2	1.286584196153453e-35	0.376	True	5' UTR		3.887780775446134e-37	chr4	[129820602 129820800]	[129838978]
5593	ENSMUSG00000024456	Diaph1	5.050785309461726e-34	0.593	True	CDS		1.5617326325812784e-35	chr18	[37905160]	[37906388 37935202]
23792	ENSMUSG00000066406	Akap13	6.174021205460996e-34	0.679	True	CDS		1.9524311612490846e-35	chr7	[75615049 75643465]	[75663412]
9676	ENSMUSG00000029810	Tmem176b	1.4186749897873249e-33	0.303	False	5' UTR		4.5860189409850283e-35	chr6	[48838363]	[48840361 48840996 48841348]
8693	ENSMUSG00000002944	Cd36	9.533167954572726e-32	0.226	True	5' UTR		3.1486921564646394e-33	chr5	[17829550]	[17835618 17847734 17849657 17888711]
11641	ENSMUSG00000002885	Adgre5	2.267824775488049e-30	0.34	True	CDS		7.649725173817732e-32	chr8	[83729526]	[83730111 83733414]
16572	ENSMUSG00000063506	Arhgap22	7.047190629850285e-30	0.9	True	CDS		2.426650322295601e-31	chr14	[33217112 33250738]	[33271784]
10654	ENSMUSG00000052040	Klf13	3.736018190819273e-25	0.226	True	CDS		1.3127259981796462e-26	chr7	[63891798]	[63936230 63937663 63937967]
20542	ENSMUSG00000027940	Tpm3	7.893933851226924e-25	0.115	True	CDS		2.829168140636494e-26	chr3	[90090080 90091092]	[90099528]
12083	ENSMUSG00000031996	Aplp2	1.0591706669097404e-24	0.251	True	CDS		3.9383099694406654e-26	chr9	[31164674]	[31167561 31168708]
23436	ENSMUSG00000040940	Arhgef1	1.0591706669097404e-24	0.452	True	CDS		3.94490831667015e-26	chr7	[24918001 24919352]	[24919631]
6211	ENSMUSG00000025781	Atp5c1	2.2383741143798252e-24	0.206	True	CDS		8.494181460049932e-26	chr2	[10056162]	[10056770 10058996]
23084	ENSMUSG00000042079	Hnrnpf	2.8077023675648223e-24	0.141	True	5' UTR		1.0851976824741055e-25	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
15700	ENSMUSG00000021000	Mia2	1.0087802132503222e-23	0.319	True	CDS		3.9699010500364046e-25	chr12	[59129897 59131605]	[59136064]
23435	ENSMUSG00000040940	Arhgef1	1.1144682544360163e-23	0.535	True	CDS		4.4641384752531925e-25	chr7	[24918001 24918532]	[24919184]
1055	ENSMUSG00000019947	Arid5b	1.928874283122948e-23	0.621	True	CDS		7.861890964239704e-25	chr10	[68135107]	[68136486 68186026]
4684	ENSMUSG00000022747	St3gal6	1.9831630256050717e-23	0.387	True	5' UTR		8.222531167301422e-25	chr16	[58507615]	[58523076 58523317 58523502]
16882	ENSMUSG00000022150	Dab2	6.011816734863858e-23	0.282	True	CDS		2.5348489395068965e-24	chr15	[6424698 6429950]	[6430954]
5448	ENSMUSG00000063889	Crem	8.5189864623935e-23	0.394	True	CDS		3.6518494322277125e-24	chr18	[3273579]	[3276694 3280949 3281688]
7427	ENSMUSG00000028041	Adam15	3.146417267389304e-22	0.389	True	CDS		1.3708915711745387e-23	chr3	[89340473]	[89340863 89341114 89341508]
3139	ENSMUSG00000015937	Macroh2a1	2.123123146319324e-21	0.306	True	CDS		9.399631638658992e-23	chr13	[56084286]	[56088252 56089758]
19813	ENSMUSG00000032698	Lmo2	2.263508012782193e-21	0.477	True	5' UTR		1.0180218750390749e-22	chr2	[103969722 103970366]	[103970493]
643	ENSMUSG00000040723	Rcsd1	2.741644519412889e-21	0.39	True	CDS		1.2523323525076442e-22	chr1	[165659445]	[165663566 165664949]
6395	ENSMUSG00000075415	Fnbp1	6.353841811136138e-21	0.657	True	CDS		2.946968092304885e-22	chr2	[31040515]	[31052985 31054024]
13434	ENSMUSG00000026305	Lrrfip1	2.5199043758919587e-20	0.441	True	CDS		1.1864623554796994e-21	chr1	[90998894 91053724]	[91068563]
2438	ENSMUSG00000017132	Cyth1	2.656298476291283e-19	0.409	True	CDS		1.2693485339972396e-20	chr11	[118193698]	[118212649 118248439]
20488	ENSMUSG00000028059	Arhgef2	3.769454978873481e-19	0.548	True	CDS		1.827775077598525e-20	chr3	[88616655 88621322]	[88629787]
20140	ENSMUSG00000035268	Pkig	4.453046266419229e-19	0.207	True	5' UTR		2.1905357600094585e-20	chr2	[163658493 163658660 163659236 163694157]	[163703486]
14331	ENSMUSG00000019943	Atp2b1	4.8458846022883e-19	0.246	True	5' UTR		2.4178342007200942e-20	chr10	[98914794 98915372]	[98968694]
13009	ENSMUSG00000031431	Tsc22d3	9.10245546157487e-19	0.052	True	CDS		4.6695660484537275e-20	chrX	[140542157]	[140542511 140542846 140598128]
2469	ENSMUSG00000025144	Cenpx	1.0053025531511933e-17	0.205	False	CDS		5.227855863189618e-19	chr11	[120711757]	[120711844 120713693]
15326	ENSMUSG00000055805	Fmnl1	1.6901636125221503e-17	0.659	True	CDS		8.908100557917169e-19	chr11	[103182768 103183034]	[103185621]
13663	ENSMUSG00000053332	Gas5	3.4935138756531264e-17	0.259	True	Non-coding		1.8658261036517047e-18	chr1	[161036853 161037165]	[161037288]
10691	ENSMUSG00000030605	Mfge8	5.692107148059801e-17	0.362	True	CDS		3.120058731895042e-18	chr7	[79143051]	[79143278 79145247]
4441	ENSMUSG00000000326	Comt	4.213378889226802e-16	0.189	True	5' UTR		2.3983393536709134e-17	chr16	[18411958]	[18424304 18426356]
18692	ENSMUSG00000062210	Tnfaip8	4.858046483348545e-16	0.219	True	CDS		2.7994364837286064e-17	chr18	[49979627 50031364 50053620]	[50090200]
13941	ENSMUSG00000019970	Sgk1	5.810640841415032e-16	0.328	True	CDS		3.389200209679885e-17	chr10	[21992408 21994182 21994826]	[21994966]
8264	ENSMUSG00000028649	Macf1	1.4126842424205551e-15	0.289	True	CDS		8.438380928021584e-17	chr4	[123554366]	[123572617 123664466 123683970]
24288	ENSMUSG00000025511	Tspan4	2.283991628298996e-15	0.324	True	5' UTR		1.3803463108483042e-16	chr7	[141475498 141476479]	[141482487]
18571	ENSMUSG00000024277	Mapre2	4.257612392812903e-15	0.301	True	CDS		2.603037794622085e-16	chr18	[23772660 23804222]	[23832853]
10379	ENSMUSG00000002602	Axl	4.5837621055242e-15	0.178	True	CDS		2.834652602151297e-16	chr7	[25770766]	[25773099 25773343 25774515]
9032	ENSMUSG00000035325	Sec31a	7.558945087214372e-15	0.47	False	CDS		4.727660665931687e-16	chr5	[100368353]	[100373380 100373425 100375208]
4721	ENSMUSG00000022892	App	9.32419447278082e-15	0.173	True	CDS		5.897241760718717e-16	chr16	[85030366]	[85040251 85043576 85056324]
4764	ENSMUSG00000022940	Pigp	2.752977019528989e-14	0.357	True	CDS		1.7798586493089736e-15	chr16	[94370193]	[94370366 94370605]
23973	ENSMUSG00000030890	Ilk	3.3902971945611866e-14	0.137	True	5' UTR		2.2157248003808174e-15	chr7	[105736717 105736807]	[105737101]
25404	ENSMUSG00000011958	Bnip2	3.684488248138333e-14	0.283	True	CDS		2.43388542041464e-15	chr9	[70003668 70004342]	[70007064]
15389	ENSMUSG00000020612	Prkar1a	1.0805218939884503e-13	0.132	True	5' UTR		7.289536319247452e-15	chr11	[109650625 109651074]	[109653779]
12082	ENSMUSG00000031996	Aplp2	2.123578310374532e-13	0.138	True	CDS		1.4475551377816557e-14	chr9	[31153500]	[31156190 31157695]
21232	ENSMUSG00000028552	Eps15	4.768950282236766e-13	0.266	True	CDS		3.3178220515912844e-14	chr4	[109321218 109321326]	[109322070]
19215	ENSMUSG00000025026	Add3	6.481265545873637e-13	0.206	True	CDS		4.5546490132632724e-14	chr19	[53242628 53244406]	[53244998]
284	ENSMUSG00000026209	Dnpep	1.9942991519085973e-12	0.417	True	CDS		1.415489911052483e-13	chr1	[75316804]	[75316891 75317335]
22227	ENSMUSG00000029344	Tpst2	6.7834986346281456e-12	0.243	True	5' UTR		4.862381312242242e-13	chr5	[112276772 112288813]	[112303900]
23976	ENSMUSG00000036528	Ppfibp2	1.10121684702136e-11	0.559	False	CDS		7.970859820323267e-13	chr7	[107653233 107665929]	[107681762]
17034	ENSMUSG00000059895	Ptp4a3	1.473801220492909e-11	0.35	True	CDS		1.079723399418001e-12	chr15	[73724849 73748466]	[73751129]
9770	ENSMUSG00000050732	Vamp8	1.473801220492909e-11	0.053	False	CDS		1.0874850889090331e-12	chr6	[72388421]	[72390388 72390474]
10365	ENSMUSG00000003123	Lipe	1.618251234225245e-11	0.387	True	CDS		1.2054436460145883e-12	chr7	[25388654]	[25390062 25395501]
14343	ENSMUSG00000019907	Ppp1r12a	1.6952996744164596e-11	0.371	True	CDS		1.274750984979348e-12	chr10	[108252925 108253496]	[108259756]
11636	ENSMUSG00000031708	Tecr	1.843787944140904e-11	0.112	True	CDS		1.3993611944287957e-12	chr8	[83573324]	[83573411 83573871]
10958	ENSMUSG00000030766	Arhgap17	4.016331922791394e-11	0.422	True	CDS		3.076459448940703e-12	chr7	[123292206]	[123294472 123296410]
13285	ENSMUSG00000026029	Casp8	5.875701466648466e-11	0.202	True	5' UTR		4.542003944703662e-12	chr1	[58795739 58802694]	[58823915]
10810	ENSMUSG00000030706	Mrpl48	6.810736142175493e-11	0.203	True	CDS		5.312661361781307e-12	chr7	[100574515]	[100582990 100607558 100607891]
24824	ENSMUSG00000031875	Cmtm3	7.020220721310136e-11	0.275	True	5' UTR		5.525402113750775e-12	chr8	[104339488 104340360 104340512 104340554]	[104340680]
9678	ENSMUSG00000029810	Tmem176b	8.170442378945439e-11	0.083	True	5' UTR		6.4881236038006656e-12	chr6	[48840454]	[48840996 48841348]
5617	ENSMUSG00000024501	Dpysl3	1.055866839009304e-10	0.301	True	CDS		8.458806721508129e-12	chr18	[43363592]	[43392990 43437830]
18781	ENSMUSG00000036299	BC031181	1.2910953051332697e-10	0.198	False	5' UTR		1.0434009844717217e-11	chr18	[75005901 75005984 75006015 75006115]	[75008651]
24929	ENSMUSG00000034390	Cmip	1.8209911407950675e-10	0.206	False	CDS		1.484434099312915e-11	chr8	[117385009 117410683]	[117411261]
7081	ENSMUSG00000017754	Pltp	2.5885740826446823e-10	0.065	True	5' UTR		2.1283427102559934e-11	chr2	[164856998]	[164857545 164857584]
20827	ENSMUSG00000028268	Gbp3	3.591033483221722e-10	0.324	True	5' UTR		2.9778071048500576e-11	chr3	[142560284 142560691]	[142561740]
23791	ENSMUSG00000066406	Akap13	4.3164729766066263e-10	0.406	True	CDS		3.6096998188066655e-11	chr7	[75611549 75612441]	[75614921]
2795	ENSMUSG00000033713	Foxn3	4.725412505009779e-10	0.331	True	5' UTR		3.984887565714501e-11	chr12	[99388918]	[99392752 99450025]
5430	ENSMUSG00000024150	Mcfd2	1.3596056837574853e-09	0.192	True	5' UTR		1.1560947837994078e-10	chr17	[87258090]	[87258750 87264141 87265792 87265835]
22809	ENSMUSG00000038301	Snx10	1.6424037014233985e-09	0.32	True	5' UTR		1.408104368050981e-10	chr6	[51524035 51544650]	[51562018]
22798	ENSMUSG00000038388	Mpp6	1.7685519229746043e-09	0.184	True	CDS		1.528685077483319e-10	chr6	[50163650 50176919]	[50178389]
1079	ENSMUSG00000020196	Cabin1	1.8929555145942977e-09	0.386	True	CDS		1.6628210774721525e-10	chr10	[75658798]	[75667542 75668015]
10111	ENSMUSG00000030220	Arhgdib	2.0068077534837887e-09	0.061	True	5' UTR		1.7769344830566227e-10	chr6	[136933774]	[136941438 136941651 136941813]
17429	ENSMUSG00000022681	Ntan1	2.3377206120345075e-09	0.158	True	CDS		2.0863704689274944e-10	chr16	[13819437 13827126]	[13827388]
16519	ENSMUSG00000021895	Arhgef3	2.779019404095361e-09	0.415	True	CDS		2.499750412678892e-10	chr14	[27265586 27336270]	[27362790]
13438	ENSMUSG00000026305	Lrrfip1	3.3025342938739768e-09	0.171	True	CDS		2.9938645390705765e-10	chr1	[91101311 91103319]	[91105127]
4982	ENSMUSG00000024194	Cuta	4.07129310341755e-09	0.163	True	CDS		3.7193823151390134e-10	chr17	[26939093]	[26939317 26939451]
25613	ENSMUSG00000006673	Qrich1	6.016274223616487e-09	0.397	True	5' UTR		5.538523705507799e-10	chr9	[108517241 108517253 108518827]	[108528589]
10730	ENSMUSG00000030629	Zfand6	1.1128911504848124e-08	0.145	True	5' UTR		1.0323375394518288e-09	chr7	[84634410]	[84679310 84689746]
18023	ENSMUSG00000046711	Hmga1	1.5827190341851838e-08	0.347	True	5' UTR		1.4792806152257864e-09	chr17	[27556712 27557067]	[27559533]
21891	ENSMUSG00000054520	Sh3bp2	2.2722834387143973e-08	0.41	True	5' UTR		2.139746878339629e-09	chr5	[34525902 34543583]	[34551561]
22952	ENSMUSG00000029993	Nfu1	2.6136702950846965e-08	0.14	True	CDS		2.479588825273605e-09	chr6	[87015702 87016395]	[87019365]
12457	ENSMUSG00000032407	U2surp	5.172554576622707e-08	0.192	True	CDS		4.943551808999917e-09	chr9	[95495934]	[95500688 95502540]
12347	ENSMUSG00000032366	Tpm1	6.30541434272119e-08	0.21	True	CDS		6.070567568185545e-09	chr9	[67036129]	[67043578 67047786 67048124]
4013	ENSMUSG00000055762	Eef1d	1.0612860901332151e-07	0.155	True	CDS		1.029216306664678e-08	chr15	[75896920]	[75897226 75900691 75901132]
25105	ENSMUSG00000033335	Dnm2	1.3378402069691832e-07	0.184	True	CDS		1.3068151002720764e-08	chr9	[21489795 21490670]	[21494504]
16241	ENSMUSG00000021559	Dapk1	1.5198024820163716e-07	0.239	False	5' UTR		1.495237860030162e-08	chr13	[60601873 60602111]	[60602425]
18714	ENSMUSG00000024610	Cd74	1.5715967583920723e-07	0.099	True	CDS		1.5572392335437966e-08	chr18	[60810419 60811486]	[60811859]
16501	ENSMUSG00000025290	Rps24	1.6903541563197269e-07	0.117	True	CDS		1.6867905143879215e-08	chr14	[24493494 24494070]	[24495430]
8931	ENSMUSG00000029213	Commd8	2.1536266678399085e-07	0.168	False	CDS		2.164220755454019e-08	chr5	[72165507]	[72165684 72167963 72168079]
1212	ENSMUSG00000055053	Nfic	2.638586233011282e-07	0.283	True	CDS		2.6886507644879544e-08	chr10	[81420799]	[81427076 81430786]
20406	ENSMUSG00000027763	Mbnl1	3.549869339215294e-07	0.197	True	CDS		3.64217093131014e-08	chr3	[60615774 60621459 60622241]	[60625124]
23952	ENSMUSG00000030990	Pgap2	3.813716337381371e-07	0.348	True	CDS		3.939678858714417e-08	chr7	[102210592 102222802 102223151 102223298]	[102223379]
14175	ENSMUSG00000006498	Ptbp1	6.674514614818244e-07	0.236	True	CDS		7.082584025562577e-08	chr10	[79859956 79860195]	[79860824]
21894	ENSMUSG00000029106	Add1	7.203832491334021e-07	0.145	True	CDS		7.694887833329385e-08	chr5	[34620135 34620919]	[34625279]
2136	ENSMUSG00000038615	Nfe2l1	7.396532787373885e-07	0.246	True	5' UTR		7.983349951357117e-08	chr11	[96828224]	[96829411 96829819]
15066	ENSMUSG00000017421	Zfp207	7.396532787373885e-07	0.167	True	CDS		8.004680599125638e-08	chr11	[80391993 80393177]	[80394286]
20160	ENSMUSG00000017760	Ctsa	7.905906172026546e-07	0.054	True	5' UTR		8.611493019424556e-08	chr2	[164833197 164833851]	[164834030]
5744	ENSMUSG00000033016	Nfatc1	8.177892289930769e-07	0.294	True	CDS		8.965222749326773e-08	chr18	[80698657]	[80708034 80712640]
8338	ENSMUSG00000028795	Ccdc28b	8.544426417468931e-07	0.241	True	CDS		9.427090284909502e-08	chr4	[129621151]	[129621362 129622600]
12877	ENSMUSG00000031328	Flna	8.950689593081417e-07	0.389	True	CDS		9.938221754791736e-08	chrX	[74230754]	[74232967 74233149]
13660	ENSMUSG00000053332	Gas5	1.0855762673242849e-06	0.053	False	Non-coding		1.21297699581561e-07	chr1	[161036015 161036245]	[161036549]
14880	ENSMUSG00000033066	Gas7	1.0975043641582086e-06	0.21	True	CDS		1.2340175563268686e-07	chr11	[67455775 67586816]	[67603108]
5608	ENSMUSG00000024431	Nr3c1	1.1289862138031505e-06	0.187	True	5' UTR		1.2773491245418634e-07	chr18	[39487246]	[39489477 39490568 39490869 39491072]
6268	ENSMUSG00000058835	Abi1	1.286960594392938e-06	0.192	True	CDS		1.4741713062969006e-07	chr2	[22962502]	[22963214 22971083]
8193	ENSMUSG00000028677	Rnf220	1.4026348145396834e-06	0.235	True	CDS		1.6165292310928187e-07	chr4	[117285512]	[117285851 117285929]
5938	ENSMUSG00000075010	AW112010	1.8757709630935157e-06	0.086	True	Non-coding		2.1749979543951526e-07	chr19	[11048393]	[11050388 11055780]
14469	ENSMUSG00000078427	Sarnp	2.1466813417315503e-06	0.09	False	CDS		2.504210138632729e-07	chr10	[128821972 128824832]	[128833312]
15702	ENSMUSG00000021000	Mia2	2.195837991703154e-06	0.196	True	CDS		2.576984853228578e-07	chr12	[59137787 59144771 59146363]	[59146847]
20525	ENSMUSG00000027951	Adar	2.2830225370068304e-06	0.165	True	5' UTR		2.695346354301809e-07	chr3	[89715151 89730839]	[89734842]
3230	ENSMUSG00000021585	Cast	2.3062403595592133e-06	0.18	True	CDS		2.738964306152545e-07	chr13	[74754371]	[74770546 74780503]
3083	ENSMUSG00000037960	Card19	2.8358698923700724e-06	0.122	True	CDS		3.3878979740190605e-07	chr13	[49208147]	[49210089 49215754 49215937]
22457	ENSMUSG00000005514	Por	3.2643832946258894e-06	0.082	True	CDS		3.922765589466108e-07	chr5	[135716064 135726042]	[135728662]
1274	ENSMUSG00000019961	Tmpo	3.845872017571332e-06	0.311	True	CDS		4.648559290388399e-07	chr10	[91153181]	[91153278 91158748]
12840	ENSMUSG00000031133	Arhgef6	4.063029781627993e-06	0.312	True	CDS		4.939593480123982e-07	chrX	[57304651]	[57326112 57336952]
11642	ENSMUSG00000002885	Adgre5	4.093029735857838e-06	0.205	True	CDS		5.004829051575992e-07	chr8	[83730258]	[83731903 83733414]
25020	ENSMUSG00000025810	Nrp1	4.681405609874962e-06	0.099	False	CDS		5.79007299605055e-07	chr8	[128480969 128480990]	[128487897]
24629	ENSMUSG00000002395	Use1	4.734958882812782e-06	0.055	False	CDS		5.889583431186663e-07	chr8	[71367370 71367694]	[71367770]
21415	ENSMUSG00000028797	Tmem234	5.312842362133793e-06	0.311	True	CDS		6.645719890792797e-07	chr4	[129601135 129601244 129601534]	[129601870]
17539	ENSMUSG00000022884	Eif4a2	7.579899560287552e-06	0.101	False	CDS		9.641333945270883e-07	chr16	[23111897 23112462]	[23113167]
25338	ENSMUSG00000032294	Pkm	7.652536281332243e-06	0.084	True	CDS		9.825097164112256e-07	chr9	[59675196 59675735]	[59678044]
25753	ENSMUSG00000000134	Tfe3	7.652536281332243e-06	0.222	True	CDS		9.848797059966129e-07	chrX	[7763061 7763999]	[7765507]
6500	ENSMUSG00000026872	Zeb2	7.652536281332243e-06	0.207	True	CDS		9.8950574544282e-07	chr2	[45110158]	[45111020 45112823]
23858	ENSMUSG00000039361	Picalm	7.723792255733625e-06	0.23	True	CDS		1.0041472714762615e-06	chr7	[90191754 90194297]	[90195655]
14036	ENSMUSG00000019920	Lims1	7.982415111210989e-06	0.075	True	CDS		1.0433796280289836e-06	chr10	[58323688 58394601]	[58399021]
22516	ENSMUSG00000044197	Gpr146	8.486593727239473e-06	0.166	True	CDS		1.1152445727292914e-06	chr5	[139380744 139390056]	[139392422]
11333	ENSMUSG00000065954	Tacc1	9.456646188965428e-06	0.169	False	CDS		1.2493671704325371e-06	chr8	[25177995]	[25181823 25201122 25240794 25256362]
14675	ENSMUSG00000020346	Mgat1	1.0939645134456412e-05	0.119	True	5' UTR		1.4606694135957263e-06	chr11	[49245618 49250656]	[49251550]
15941	ENSMUSG00000017843	Ppp2r5c	1.2896220546583405e-05	0.109	True	CDS		1.7400381904033824e-06	chr12	[110466021 110485953]	[110522491]
18795	ENSMUSG00000034006	Slc66a2	1.3205120748948814e-05	0.298	True	5' UTR		1.7909967003142109e-06	chr18	[80255411 80256319 80256404]	[80256782]
10092	ENSMUSG00000030189	Ybx3	1.3537323556530267e-05	0.151	True	CDS		1.8455662473414418e-06	chr6	[131370415]	[131375974 131379358]
2848	ENSMUSG00000056770	Setd3	1.3700246228568695e-05	0.204	True	CDS		1.8774054916169328e-06	chr12	[108158349]	[108160233 108162973]
24096	ENSMUSG00000042675	Ypel3	1.4934400541231658e-05	0.066	True	CDS		2.0570221406053446e-06	chr7	[126777954 126778098]	[126778306]
6097	ENSMUSG00000036748	Cuedc2	1.8805459923930165e-05	0.148	True	5' UTR		2.60342628602547e-06	chr19	[46332702]	[46338313 46338569]
20405	ENSMUSG00000027763	Mbnl1	2.3758004403279365e-05	0.194	True	CDS		3.3224475588563555e-06	chr3	[60615774 60621459]	[60622146]
16380	ENSMUSG00000071180	Smim15	2.410253974201701e-05	0.194	True	5' UTR		3.3875670754767407e-06	chr13	[108044487 108044634 108044709]	[108046425]
42	ENSMUSG00000079658	Eloc	2.495665709541117e-05	0.147	True	5' UTR		3.5251497372998207e-06	chr1	[16648008]	[16656822 16656862 16656912 16656992]
852	ENSMUSG00000015305	Sash1	3.3374717605099545e-05	0.141	False	CDS		4.761115723004364e-06	chr10	[8850492]	[8885724 8945185]
7182	ENSMUSG00000002458	Rgs19	3.8175494399460464e-05	0.157	True	CDS		5.472804537940923e-06	chr2	[181691596]	[181693363 181693879]
20307	ENSMUSG00000027695	Pld1	3.918640082295641e-05	0.238	True	5' UTR		5.64526505179625e-06	chr3	[27952663 27984337]	[28024163]
5024	ENSMUSG00000024012	Mtch1	4.082703214580106e-05	0.141	True	CDS		5.910308237550963e-06	chr17	[29334006]	[29336167 29336218]
