cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
21663	ENSMUSG00000039713	Plekhg5	7.277174451430602e-25	0.896	True	CDS	2429.0	3.229174083043691e-26	chr4	[152087722 152096908]	[152102044]
22222	ENSMUSG00000029521	Chek2	6.040143270204308e-24	0.653	False	CDS	919.0	2.744069314514372e-25	chr5	[110858428 110860736]	[110860863]
18992	ENSMUSG00000069833	Ahnak	9.280878223030726e-24	0.058	False	5' UTR	8821.0	4.265379848936467e-25	chr19	[8989430 8990809]	[8999662]
12308	ENSMUSG00000036867	Smad6	1.216578799400111e-23	0.259	False	CDS	11507.0	5.655516869900146e-25	chr9	[63954057]	[63970081 64007531]
16965	ENSMUSG00000022307	Oxr1	1.6269047029362203e-23	0.446	True	CDS	7979.0	7.648944456488304e-25	chr15	[41653662 41789233]	[41797474]
15702	ENSMUSG00000021000	Mia2	3.167416620014037e-23	0.443	True	CDS	2040.0	1.505903305870382e-24	chr12	[59137787 59144771 59146363]	[59146847]
826	ENSMUSG00000016481	Cr1l	3.6486241956970525e-23	0.157	True	CDS	5209.0	1.7539609181639288e-24	chr1	[195130010]	[195131188 195131502]
1552	ENSMUSG00000001891	Ugp2	6.829229748863102e-23	0.519	True	CDS	314.0	3.319012873192844e-24	chr11	[21354407]	[21370187 21371015]
23858	ENSMUSG00000039361	Picalm	1.405825527804846e-22	0.485	True	CDS	1702.0	6.90659134103807e-24	chr7	[90191754 90194297]	[90195655]
8693	ENSMUSG00000002944	Cd36	2.305191522251769e-21	0.117	True	5' UTR	28.0	1.1446804178112323e-22	chr5	[17829550]	[17835618 17847734 17849657 17888711]
22319	ENSMUSG00000029462	Vps29	3.847517326197681e-21	0.154	True	CDS	7543.0	1.930872403532909e-22	chr5	[122354477 122356806]	[122360013]
5834	ENSMUSG00000024833	Pola2	2.101589305024453e-20	0.52	True	CDS	4587.0	1.06578221490939e-21	chr19	[5951787]	[5951906 5953065]
5406	ENSMUSG00000024241	Sos1	4.8228583412709537e-20	0.724	False	CDS	14236.0	2.471300893308413e-21	chr17	[80434153]	[80434650 80434895]
21694	ENSMUSG00000029064	Gnb1	5.0564974894944247e-20	0.166	True	5' UTR	1032.0	2.6177324562623008e-21	chr4	[155491581 155515680]	[155527413]
5938	ENSMUSG00000075010	AW112010	7.394054224045572e-20	0.113	True	Non-coding	163.0	3.866938025253626e-21	chr19	[11048393]	[11050388 11055780]
4625	ENSMUSG00000033149	Phldb2	1.0538068516728603e-19	0.643	True	CDS	2356.0	5.56686134005737e-21	chr16	[45772276]	[45774944 45777713]
15927	ENSMUSG00000058070	Eml1	1.5105306867556448e-19	0.381	True	5' UTR	9264.0	8.059355486651883e-21	chr12	[108371353 108423262]	[108463527]
25152	ENSMUSG00000032035	Ets1	5.068685043295796e-19	0.23	True	CDS	134.0	2.731145665167308e-20	chr9	[32664720 32696466]	[32728675]
10991	ENSMUSG00000030695	Aldoa	6.026322033501954e-19	0.092	True	CDS	10431.0	3.27898134944903e-20	chr7	[126797777]	[126797974 126799045 126800002 126800288]
18708	ENSMUSG00000054072	Iigp1	1.0269559534025114e-18	0.293	True	5' UTR	1205.0	5.642018972734348e-20	chr18	[60376131 60382795]	[60389792]
20401	ENSMUSG00000027763	Mbnl1	1.753941347425489e-18	0.233	True	5' UTR	2605.0	9.821330313106279e-20	chr3	[60473174 60501424 60528524]	[60528756]
6562	ENSMUSG00000026970	Rbms1	1.8019158197758468e-18	0.234	True	CDS	15660.0	1.0185155452510067e-19	chr2	[60842473]	[60881118 60962691]
23973	ENSMUSG00000030890	Ilk	4.189085612073231e-18	0.174	True	5' UTR	5346.0	2.3899696043523983e-19	chr7	[105736717 105736807]	[105737101]
1289	ENSMUSG00000020027	Socs2	7.371660734486708e-18	0.199	True	5' UTR	2200.0	4.2446435291022246e-19	chr10	[95415192]	[95415622 95416000 95416618]
22097	ENSMUSG00000034842	Art3	8.50182552435866e-18	0.185	True	CDS	1591.0	4.940310658634192e-19	chr5	[92411196 92412195]	[92414242]
17798	ENSMUSG00000022971	Ifnar2	9.52742710804728e-18	0.122	True	CDS	3076.0	5.586605435780497e-19	chr16	[91385025 91386066]	[91387944]
12345	ENSMUSG00000032366	Tpm1	1.1059975590777626e-17	0.101	True	CDS	12077.0	6.543672827084493e-19	chr9	[67031515]	[67031951 67032466]
19214	ENSMUSG00000025026	Add3	2.932173612799993e-17	0.406	True	5' UTR	1262.0	1.7503202231716807e-18	chr19	[53140715 53143090 53203476]	[53216801]
623	ENSMUSG00000040170	Fmo2	6.798273320787341e-17	0.334	True	5' UTR	6504.0	4.094047324721378e-18	chr1	[162898312]	[162898394 162898672]
24288	ENSMUSG00000025511	Tspan4	1.0616873628036008e-16	0.234	True	5' UTR	10149.0	6.449764750259592e-18	chr7	[141475498 141476479]	[141482487]
24766	ENSMUSG00000056608	Chd9	2.0302509502354823e-16	0.247	False	5' UTR	714.0	1.2441051781685997e-17	chr8	[90849760 90876709 90887966 90888194]	[90890977]
14684	ENSMUSG00000020376	Rnf130	6.306235471829964e-16	0.115	True	CDS	8963.0	3.8976732710201045e-17	chr11	[50095981 50099340]	[50104549]
13157	ENSMUSG00000026131	Dst	6.475513513252666e-16	0.422	True	CDS	14683.0	4.036506046295904e-17	chr1	[34006399 34011916]	[34086242]
4292	ENSMUSG00000001288	Rarg	6.781248168355125e-16	0.355	True	CDS	9591.0	4.262908251633702e-17	chr15	[102241985]	[102246060 102252419]
2426	ENSMUSG00000025572	Tmc6	2.598319001371007e-15	0.539	True	5' UTR	6643.0	1.6608378191542095e-16	chr11	[117779292]	[117779544 117780536]
15389	ENSMUSG00000020612	Prkar1a	3.0524754035009595e-15	0.104	True	5' UTR	14660.0	1.967258316043936e-16	chr11	[109650625 109651074]	[109653779]
6514	ENSMUSG00000026946	Nmi	3.0850132442147984e-15	0.26	True	5' UTR	6925.0	2.0045252458447974e-16	chr2	[51960661]	[51972588 51972909 51972974]
24209	ENSMUSG00000041836	Ptpre	3.4298313341128286e-15	0.52	True	CDS	15975.0	2.246693531061757e-16	chr7	[135651847 135652015]	[135652090]
6266	ENSMUSG00000058835	Abi1	5.002271332256928e-15	0.403	True	CDS	4204.0	3.30313743545756e-16	chr2	[22946762]	[22950184 22953435 22957018]
13941	ENSMUSG00000019970	Sgk1	5.039666691623976e-15	0.173	True	CDS	107.0	3.3544532654232484e-16	chr10	[21992408 21994182 21994826]	[21994966]
23252	ENSMUSG00000016487	Ppfibp1	3.0339523144305616e-14	0.446	True	CDS	14815.0	2.0514838681833697e-15	chr6	[146998282 146999695]	[147000941]
19066	ENSMUSG00000024921	Smarca2	4.708687724213736e-14	0.31	True	CDS	1557.0	3.2087729340917696e-15	chr19	[26720948 26748299 26749948]	[26751824]
852	ENSMUSG00000015305	Sash1	6.933562948788828e-14	0.178	False	CDS	1475.0	4.761559341482026e-15	chr10	[8850492]	[8885724 8945185]
9677	ENSMUSG00000029810	Tmem176b	6.995778198276911e-14	0.268	True	5' UTR	681.0	4.8412411197795855e-15	chr6	[48838366]	[48840361 48840996 48841348]
1055	ENSMUSG00000019947	Arid5b	8.145620724161339e-14	0.127	True	CDS	2322.0	5.679989094502361e-15	chr10	[68135107]	[68136486 68186026]
4240	ENSMUSG00000023008	Fmnl3	1.190587248636353e-13	0.495	True	CDS	1501.0	8.364928899558106e-15	chr15	[99328167]	[99329280 99331987]
4684	ENSMUSG00000022747	St3gal6	1.379749880359717e-13	0.208	True	5' UTR	14186.0	9.766850711473958e-15	chr16	[58507615]	[58523076 58523317 58523502]
14343	ENSMUSG00000019907	Ppp1r12a	1.4145814021329915e-13	0.25	True	CDS	14372.0	1.0088139951820068e-14	chr10	[108252925 108253496]	[108259756]
7147	ENSMUSG00000038990	Cables2	6.554049857883038e-13	0.53	False	CDS	1820.0	4.7086676210887117e-14	chr2	[180262226]	[180262497 180263078]
21895	ENSMUSG00000029106	Add1	7.933601478246407e-13	0.141	True	CDS	1049.0	5.77607033414381e-14	chr5	[34628514 34629173]	[34630470]
23843	ENSMUSG00000038503	Mesd	7.933601478246407e-13	0.119	False	5' UTR	1114.0	5.783608050702609e-14	chr7	[83884077 83892476]	[83895530]
641	ENSMUSG00000026566	Mpzl1	1.682730028303443e-12	0.148	True	CDS	7722.0	1.2444913046089912e-13	chr1	[165593678]	[165601750 165604610]
24853	ENSMUSG00000038604	Ripor1	2.1405826849937757e-12	0.343	False	5' UTR	764.0	1.594411825589659e-13	chr8	[105594208 105605351 105613374]	[105614399]
13985	ENSMUSG00000019843	Fyn	3.118021457053833e-12	0.231	True	CDS	8654.0	2.338927875867112e-13	chr10	[39529602 39530075]	[39532016]
17662	ENSMUSG00000022708	Zbtb20	5.64747382442026e-12	0.187	True	5' UTR	664.0	4.2661846639836094e-13	chr16	[43302616 43363177 43363973 43364264]	[43462947]
14342	ENSMUSG00000019907	Ppp1r12a	6.940389223158907e-12	0.336	True	CDS	14372.0	5.279535383702497e-13	chr10	[108251945 108252925]	[108253325]
6964	ENSMUSG00000007659	Bcl2l1	6.988168439865759e-12	0.098	True	5' UTR	1896.0	5.352796744746621e-13	chr2	[152830103]	[152830386 152831603]
11162	ENSMUSG00000038650	Rnh1	8.47264186270749e-12	0.255	True	CDS	845.0	6.534631336266738e-13	chr7	[141166788]	[141168574 141168676 141172742]
11442	ENSMUSG00000004319	Clcn3	8.607684837525844e-12	0.434	True	CDS	15789.0	6.68425605449709e-13	chr8	[60941415]	[60954543 60975732 60982776]
977	ENSMUSG00000019861	Gopc	1.0532068707493411e-11	0.273	True	CDS	2428.0	8.234263965710644e-13	chr10	[52354748]	[52357342 52358773]
17507	ENSMUSG00000022841	Ap2m1	1.0827193506352038e-11	0.151	True	CDS	5960.0	8.522196684872969e-13	chr16	[20540416 20540814]	[20540975]
17424	ENSMUSG00000009569	Mrtfb	1.1405873217081664e-11	0.277	True	CDS	3736.0	9.037934403392759e-13	chr16	[13326572 13358760]	[13378264]
17308	ENSMUSG00000000531	Grasp	1.2711214371556595e-11	0.168	False	CDS	12254.0	1.0139426149524808e-12	chr15	[101226964 101228400]	[101228832]
5608	ENSMUSG00000024431	Nr3c1	1.5050839317267113e-11	0.206	True	5' UTR	7403.0	1.2085195859612263e-12	chr18	[39487246]	[39489477 39490568 39490869 39491072]
254	ENSMUSG00000055322	Tns1	2.3670647448343595e-11	0.393	True	CDS	1580.0	1.9131585100879933e-12	chr1	[74016187]	[74036971 74068609]
15484	ENSMUSG00000059248	Septin9	3.081361517994557e-11	0.31	True	CDS	11167.0	2.5067600304868555e-12	chr11	[117291037 117332471]	[117351429]
8614	ENSMUSG00000029048	Rer1	4.3460847009328047e-11	0.14	True	5' UTR	2003.0	3.5586007852328824e-12	chr4	[155082755]	[155083109 155086205]
11383	ENSMUSG00000045636	Mtus1	4.769477534518569e-11	0.175	True	CDS	15087.0	3.9304727701262376e-12	chr8	[41022595]	[41041473 41048048]
16786	ENSMUSG00000022106	Rcbtb2	5.099536144129162e-11	0.386	True	5' UTR	2239.0	4.229409269034752e-12	chr14	[73139101 73142594 73143189]	[73151533]
1207	ENSMUSG00000020232	Hmg20b	6.940670580837018e-11	0.409	True	5' UTR	6630.0	5.793058382315103e-12	chr10	[81350190]	[81350273 81350407]
19686	ENSMUSG00000027111	Itga6	8.369049546474089e-11	0.344	True	CDS	61.0	7.029471092918013e-12	chr2	[71849507 71853664]	[71855854]
25345	ENSMUSG00000034485	Uaca	9.092727559224012e-11	0.335	False	CDS	873.0	7.68534817472711e-12	chr9	[60794693 60838157]	[60840840]
24147	ENSMUSG00000030782	Tgfb1i1	9.838643845430869e-11	0.169	True	CDS	5497.0	8.367784781375437e-12	chr7	[128247009 128248293]	[128248420]
25104	ENSMUSG00000033335	Dnm2	1.2945024600586068e-10	0.212	True	CDS	14831.0	1.1078151005255903e-11	chr9	[21479038 21480546]	[21481333]
8378	ENSMUSG00000066043	Phactr4	1.816218850641401e-10	0.31	True	CDS	4177.0	1.563886279210504e-11	chr4	[132387066]	[132397952 132413070]
11334	ENSMUSG00000065954	Tacc1	2.0991490000075368e-10	0.313	False	CDS	14273.0	1.8245112817466424e-11	chr8	[25200207]	[25201122 25240794]
20541	ENSMUSG00000027940	Tpm3	2.0991490000075368e-10	0.097	True	CDS	5132.0	1.8296861331285985e-11	chr3	[90088477 90089124]	[90089797]
9117	ENSMUSG00000029505	Ep400	2.5438180343179163e-10	0.417	True	CDS	12924.0	2.2307120639026627e-11	chr5	[110739682]	[110740182 110741970]
20402	ENSMUSG00000027763	Mbnl1	2.8290183839523865e-10	0.086	True	5' UTR	2605.0	2.510697773396729e-11	chr3	[60473174 60501424 60529805]	[60595594]
12124	ENSMUSG00000059495	Arhgef12	2.976258955714795e-10	0.302	True	CDS	7397.0	2.6570933096450097e-11	chr9	[43027296]	[43040540 43042591]
7426	ENSMUSG00000028041	Adam15	3.204026152627932e-10	0.112	True	CDS	770.0	2.8773610456774877e-11	chr3	[89340180]	[89340401 89341508]
18764	ENSMUSG00000053477	Tcf4	5.464409558252029e-10	0.154	True	CDS	398.0	4.9650208347562024e-11	chr18	[69520027 69521982]	[69564034]
4062	ENSMUSG00000033565	Rbfox2	5.550395135173346e-10	0.387	True	CDS	6918.0	5.072468876835651e-11	chr15	[77132942]	[77153530 77231387 77306364]
18765	ENSMUSG00000053477	Tcf4	6.506332443796375e-10	0.342	True	CDS	398.0	5.980464052934862e-11	chr18	[69520027 69521982]	[69564037]
3139	ENSMUSG00000015937	Macroh2a1	6.776937332087577e-10	0.17	True	CDS	5364.0	6.264997533625599e-11	chr13	[56084286]	[56088252 56089758]
25586	ENSMUSG00000010047	Hyal2	8.755679858473327e-10	0.196	True	5' UTR	1966.0	8.140515874755974e-11	chr9	[107567977 107569234]	[107570104]
18254	ENSMUSG00000056492	Adgrf5	9.899634844095602e-10	0.152	False	CDS	68.0	9.25639391127798e-11	chr17	[43453156 43454655]	[43455256]
4875	ENSMUSG00000040097	Flywch1	1.1635014983085369e-09	0.353	True	5' UTR	12766.0	1.0940478959266746e-10	chr17	[23763319]	[23770235 23771415]
20745	ENSMUSG00000039831	Arhgap29	1.6620053038842248e-09	0.227	True	CDS	409.0	1.5715739534879888e-10	chr3	[121953405 121967958]	[121973879]
10548	ENSMUSG00000008140	Emc10	2.5883157241313717e-09	0.112	True	CDS	3448.0	2.488502175340252e-10	chr7	[44490971]	[44491163 44491955]
