cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	chromosome	start	end	Annotated	Region	diff_exp_rank
19107	ENSMUSG00000024805	Pcgf5	3.84e-19	2.52e-17	0.424	chr19	[36348570 36409910]	[36411956]	True	5' UTR	
25846	ENSMUSG00000025862	Stag2	5.32e-19	3.39e-17	0.243	chrX	[42149686 42150292 42150835 42151089]	[42201855]	True	5' UTR	
11580	ENSMUSG00000070000	Fcho1	2.5e-18	1.55e-16	0.314	chr8	[71721860]	[71723235 71725633]	True	5' UTR	
12515	ENSMUSG00000032556	Bfsp2	1.25e-17	7.55e-16	0.414	chr9	[103448711]	[103449061 103449805]	True	CDS	
21696	ENSMUSG00000029063	Nadk	1.42e-17	8.34e-16	0.461	chr4	[155562456 155563980]	[155576993]	True	5' UTR	
18692	ENSMUSG00000062210	Tnfaip8	1.64e-17	9.4e-16	0.206	chr18	[49979627 50031364 50053620]	[50090200]	True	CDS	
23233	ENSMUSG00000030263	Lrmp	2.81e-17	1.57e-15	0.167	chr6	[145137608 145138087]	[145138182]	True	CDS	
7693	ENSMUSG00000062006	Rpl34	4e-17	2.16e-15	0.065	chr3	[130729303]	[130730121 130730189 130730318]	True	5' UTR	
24047	ENSMUSG00000030876	Mettl9	4.04e-17	2.16e-15	0.2	chr7	[121057400 121074904 121075959]	[121076130]	False	CDS	
26070	ENSMUSG00000041133	Smc1a	4.86e-17	2.53e-15	0.119	chrX	[152016641 152023152]	[152026238]	True	CDS	
7182	ENSMUSG00000002458	Rgs19	5.5e-17	2.8e-15	0.402	chr2	[181691596]	[181691721 181693363 181693479 181693879]	True	CDS	
17870	ENSMUSG00000068039	Tcp1	1.36e-16	6.78e-15	0.119	chr17	[12916630 12917884]	[12918043]	True	CDS	
17591	ENSMUSG00000060636	Rpl35a	1.85e-16	9.04e-15	0.119	chr16	[33056511 33056556 33056618]	[33057136]	True	5' UTR	
16486	ENSMUSG00000039197	Adk	2.77e-16	1.32e-14	0.334	chr14	[21052701 21076322]	[21092367]	True	CDS	
24768	ENSMUSG00000056608	Chd9	6.07e-16	2.84e-14	0.37	chr8	[90933863 90955330 90955683]	[90956383]	True	CDS	
14036	ENSMUSG00000019920	Lims1	7.32e-16	3.35e-14	0.348	chr10	[58323688 58352198 58371700]	[58399021]	False	CDS	
534	ENSMUSG00000026395	Ptprc	1.16e-15	5.23e-14	0.271	chr1	[138120167]	[138122456 138126303]	True	CDS	
19059	ENSMUSG00000052085	Dock8	1.56e-15	6.89e-14	0.486	chr19	[25051590 25052639]	[25061108]	True	CDS	
18714	ENSMUSG00000024610	Cd74	2.67e-15	1.13e-13	0.057	chr18	[60810419 60811486]	[60811859]	True	CDS	
15345	ENSMUSG00000061086	Myl4	2.83e-15	1.18e-13	0.168	chr11	[104580430 104582030 104582163 104582923]	[104583978]	False	CDS	
1998	ENSMUSG00000001123	Lgals9	3.45e-15	1.41e-13	0.055	chr11	[78968034]	[78969714 78971317]	True	CDS	
12642	ENSMUSG00000032436	Cmtm7	3.54e-15	1.41e-13	0.41	chr9	[114771211]	[114775208 114781668]	False	CDS	
25358	ENSMUSG00000032249	Anp32a	3.56e-15	1.41e-13	0.091	chr9	[62341555 62342252 62342504]	[62371720]	True	CDS	
6600	ENSMUSG00000027010	Slc25a12	3.78e-15	1.47e-13	0.333	chr2	[71333721]	[71338158 71343890]	False	CDS	
7181	ENSMUSG00000002458	Rgs19	9.3e-15	3.49e-13	0.157	chr2	[181691355]	[181691490 181693363 181693879]	True	CDS	
22000	ENSMUSG00000029204	Rhoh	1.12e-14	4.13e-13	0.132	chr5	[65863151 65863882]	[65891553]	True	5' UTR	
644	ENSMUSG00000040723	Rcsd1	1.24e-14	4.49e-13	0.135	chr1	[165665051]	[165671164 165707891 165709254]	False	CDS	
5138	ENSMUSG00000092203	1110038B12Rik	1.25e-14	4.49e-13	0.323	chr17	[34950476]	[34950698 34951885]	True	Non-coding	
10114	ENSMUSG00000015766	Eps8	2.39e-14	8.43e-13	0.331	chr6	[137539402]	[137570702 137591418]	True	5' UTR	
8812	ENSMUSG00000004642	Slbp	1.4e-13	4.65e-12	0.062	chr5	[33646070]	[33649743 33651963]	False	CDS	
21918	ENSMUSG00000063646	Jakmip1	3.58e-13	1.16e-11	0.334	chr5	[37047233 37047546 37050976]	[37085236]	True	5' UTR	
22294	ENSMUSG00000029599	Ddx54	3.86e-13	1.23e-11	0.172	chr5	[120620759 120621486]	[120621615]	False	CDS	
21469	ENSMUSG00000028868	Wasf2	5.35e-13	1.65e-11	0.091	chr4	[133130724 133130729 133160531 133174595]	[133176441]	False	5' UTR	
12867	ENSMUSG00000002010	Idh3g	5.4e-13	1.65e-11	0.173	chrX	[73782104]	[73782298 73782675]	True	CDS	
21423	ENSMUSG00000028788	Ptp4a2	6.25e-13	1.89e-11	0.17	chr4	[129812305 129820602 129820800]	[129838978]	True	5' UTR	
16165	ENSMUSG00000021457	Syk	7.51e-13	2.2e-11	0.244	chr13	[52583606 52597055]	[52610796]	True	5' UTR	
21167	ENSMUSG00000028560	Usp1	7.52e-13	2.2e-11	0.072	chr4	[98928969 98929855]	[98930860]	False	CDS	
3409	ENSMUSG00000049960	Mrps16	7.6e-13	2.2e-11	0.171	chr14	[20392154]	[20393178 20393481]	True	CDS	
9898	ENSMUSG00000030067	Foxp1	8e-13	2.27e-11	0.224	chr6	[99260420]	[99266347 99308344]	True	5' UTR	
3590	ENSMUSG00000060373	Hnrnpc	8.02e-13	2.27e-11	0.138	chr14	[52081308]	[52081789 52081828]	True	CDS	
6197	ENSMUSG00000039128	Cdc123	9.57e-13	2.67e-11	0.129	chr2	[5823198]	[5833081 5833656]	False	CDS	
15491	ENSMUSG00000017716	Birc5	1.12e-12	3.09e-11	0.068	chr11	[117849462 117849864]	[117852663]	False	CDS	
23952	ENSMUSG00000030990	Pgap2	2.64e-12	7.19e-11	0.393	chr7	[102210592 102222802 102223151 102223298]	[102223379]	True	CDS	
3154	ENSMUSG00000021546	Hnrnpk	4e-12	1.07e-10	0.06	chr13	[58395688]	[58396188 58396827]	True	CDS	
1275	ENSMUSG00000019961	Tmpo	5.32e-12	1.4e-10	0.055	chr10	[91166070]	[91170286 91171038]	True	CDS	
15941	ENSMUSG00000017843	Ppp2r5c	5.38e-12	1.4e-10	0.071	chr12	[110466021 110485953]	[110522491]	True	CDS	
11641	ENSMUSG00000002885	Adgre5	7.44e-12	1.92e-10	0.23	chr8	[83729526]	[83730111 83733414]	True	CDS	
17539	ENSMUSG00000022884	Eif4a2	8.16e-12	2.08e-10	0.313	chr16	[23111897 23112458 23112462]	[23113167]	False	CDS	
666	ENSMUSG00000038421	Fcrla	1.2e-11	3.02e-10	0.157	chr1	[170922408]	[170927396 170927462]	True	CDS	
5139	ENSMUSG00000092203	1110038B12Rik	2.14e-11	5.33e-10	0.289	chr17	[34950848]	[34951885 34952136]	True	Non-coding	
12826	ENSMUSG00000036109	Mbnl3	2.43e-11	5.98e-10	0.219	chrX	[51139369]	[51164418 51204675 51205774]	False	CDS	
19955	ENSMUSG00000027303	Ptpra	2.47e-11	6.01e-10	0.178	chr2	[130537650 130539466]	[130539635]	False	CDS	
23231	ENSMUSG00000030263	Lrmp	3.61e-11	8.71e-10	0.093	chr6	[145115732 145122107]	[145137460]	True	5' UTR	
9896	ENSMUSG00000030067	Foxp1	5e-11	1.19e-09	0.17	chr6	[99076046]	[99096144 99162839]	True	CDS	
5398	ENSMUSG00000024097	Srsf7	7.15e-11	1.69e-09	0.102	chr17	[80201603]	[80202169 80202691]	True	CDS	
2822	ENSMUSG00000079017	Ifi27l2a	8.07e-11	1.89e-09	0.08	chr12	[103442994]	[103443462 103443482 103443627]	False	CDS	
298	ENSMUSG00000038608	Dock10	8.39e-11	1.94e-09	0.337	chr1	[80648333]	[80665109 80758326]	True	CDS	
14697	ENSMUSG00000007850	Hnrnph1	1.16e-10	2.65e-09	0.116	chr11	[50384737 50385191]	[50385777]	True	CDS	
19459	ENSMUSG00000054766	Set	1.4e-10	3.18e-09	0.12	chr2	[30062281 30066894]	[30068269]	True	CDS	
19236	ENSMUSG00000025076	Casp7	1.49e-10	3.34e-09	0.357	chr19	[56396947 56397318]	[56404416]	False	5' UTR	
14201	ENSMUSG00000020153	Ndufs7	1.55e-10	3.45e-09	0.071	chr10	[80252434 80253158]	[80253660]	False	CDS	
7918	ENSMUSG00000028459	Cd72	1.57e-10	3.47e-09	0.183	chr4	[43453173]	[43453641 43454242]	True	CDS	
10969	ENSMUSG00000030724	Cd19	3.44e-10	7.5e-09	0.053	chr7	[126413986]	[126414261 126414749]	False	CDS	
11332	ENSMUSG00000031557	Plekha2	3.7e-10	8e-09	0.127	chr8	[25088506]	[25101660 25102034 25104468]	False	5' UTR	
647	ENSMUSG00000026565	Pou2f1	4.75e-10	1.01e-08	0.449	chr1	[165931728]	[165934804 166002562]	True	CDS	
19737	ENSMUSG00000027067	Ssrp1	6e-10	1.25e-08	0.076	chr2	[85037329 85037531]	[85037794]	True	5' UTR	
22295	ENSMUSG00000029599	Ddx54	6.32e-10	1.29e-08	0.077	chr5	[120621822 120621826]	[120623181]	False	CDS	
665	ENSMUSG00000038421	Fcrla	6.52e-10	1.32e-08	0.177	chr1	[170922405]	[170927396 170927462]	True	CDS	
165	ENSMUSG00000025980	Hspd1	6.82e-10	1.37e-08	0.19	chr1	[55086942]	[55087779 55087989]	True	5' UTR	
12827	ENSMUSG00000036109	Mbnl3	9.28e-10	1.85e-08	0.426	chrX	[51164665]	[51204675 51205774]	False	5' UTR	
2297	ENSMUSG00000040699	Limd2	1.04e-09	2.06e-08	0.06	chr11	[106159443]	[106160051 106160360]	False	5' UTR	
15788	ENSMUSG00000021134	Srsf5	1.22e-09	2.38e-08	0.136	chr12	[80945669 80945673 80945799]	[80946576]	True	5' UTR	
1173	ENSMUSG00000020167	Tcf3	1.31e-09	2.5e-08	0.113	chr10	[80410275]	[80410398 80410405 80412827 80412834]	True	CDS	
4943	ENSMUSG00000057411	Fam173a	1.4e-09	2.66e-08	0.131	chr17	[25791677]	[25792053 25792331 25792728]	False	CDS	
20620	ENSMUSG00000015749	Anp32e	1.59e-09	2.97e-08	0.079	chr3	[95938004 95938040]	[95944307]	True	CDS	
532	ENSMUSG00000026395	Ptprc	1.7e-09	3.11e-08	0.066	chr1	[138115643]	[138116954 138126303]	True	CDS	
25368	ENSMUSG00000032397	Tipin	1.88e-09	3.42e-08	0.057	chr9	[64288244 64289783]	[64290374]	False	CDS	
667	ENSMUSG00000026656	Fcgr2b	2.36e-09	4.23e-08	0.222	chr1	[170961234]	[170963325 170963409 170965702]	True	CDS	
25665	ENSMUSG00000033392	Clasp2	2.36e-09	4.23e-08	0.144	chr9	[113786635 113793467]	[113813142]	True	CDS	
18598	ENSMUSG00000024381	Bin1	2.43e-09	4.32e-08	0.078	chr18	[32377491 32397712 32397791]	[32406100]	False	CDS	
21895	ENSMUSG00000029106	Add1	3.07e-09	5.42e-08	0.265	chr5	[34628514 34629173]	[34630470]	True	CDS	
20797	ENSMUSG00000078578	Ube2d3	3.25e-09	5.68e-08	0.081	chr3	[135438353 135438433 135438699 135438865 135438871]	[135439644]	True	5' UTR	
42	ENSMUSG00000079658	Eloc	3.59e-09	6.23e-08	0.136	chr1	[16648008]	[16656296 16656616 16656822 16656862 16656912 16656992]	True	5' UTR	
2807	ENSMUSG00000113902	Ndufb1-ps	3.91e-09	6.73e-08	0.052	chr12	[101969638]	[101975660 101976784]	True	5' UTR	
3393	ENSMUSG00000012405	Rpl15	6.09e-09	1.01e-07	0.075	chr14	[18270461]	[18270823 18270845 18270959]	True	5' UTR	
12296	ENSMUSG00000032254	Kif23	6.11e-09	1.01e-07	0.178	chr9	[61925144]	[61925336 61925530]	False	CDS	
6514	ENSMUSG00000026946	Nmi	8.82e-09	1.43e-07	0.157	chr2	[51960661]	[51972588 51972909 51972974]	True	5' UTR	
13869	ENSMUSG00000026623	Lpgat1	1.19e-08	1.89e-07	0.339	chr1	[191718206 191718598]	[191719354]	True	5' UTR	
23795	ENSMUSG00000066406	Akap13	1.42e-08	2.24e-07	0.271	chr7	[75697435 75702153]	[75704365]	True	CDS	
24801	ENSMUSG00000031785	Adgrg1	1.47e-08	2.31e-07	0.174	chr8	[94977418 94984658 94985683]	[95002439]	True	5' UTR	
3591	ENSMUSG00000060373	Hnrnpc	1.79e-08	2.77e-07	0.108	chr14	[52084392]	[52097322 52098015 52103889]	True	5' UTR	
9715	ENSMUSG00000091625	Lsm5	1.99e-08	3.05e-07	0.056	chr6	[56703034]	[56703314 56703318]	False	CDS	
18349	ENSMUSG00000001228	Uhrf1	2.22e-08	3.35e-07	0.131	chr17	[56303562 56304394]	[56305086]	True	5' UTR	
17705	ENSMUSG00000055447	Cd47	2.25e-08	3.36e-07	0.071	chr16	[49898133 49906813 49908079 49908736]	[49910869]	True	CDS	
13663	ENSMUSG00000053332	Gas5	3.2e-08	4.73e-07	0.143	chr1	[161036853 161037165]	[161037288]	True	Non-coding	
5032	ENSMUSG00000024033	Rsph1	3.28e-08	4.82e-07	0.27	chr17	[31255220]	[31256510 31258098]	False	CDS	
9805	ENSMUSG00000014554	Dguok	4.05e-08	5.81e-07	0.211	chr6	[83480437]	[83480843 83481347]	True	CDS	
17231	ENSMUSG00000008690	Ncaph2	4.06e-08	5.81e-07	0.137	chr15	[89355851 89355927 89355944]	[89360356]	True	CDS	
10617	ENSMUSG00000040212	Emp3	4.42e-08	6.26e-07	0.056	chr7	[45920405]	[45920636 45921127 45921242]	True	5' UTR	
13660	ENSMUSG00000053332	Gas5	5.09e-08	7.11e-07	0.073	chr1	[161036015 161036245]	[161036549]	False	Non-coding	
2470	ENSMUSG00000025144	Cenpx	5.24e-08	7.28e-07	0.057	chr11	[120711896]	[120712440 120713693]	True	CDS	
20418	ENSMUSG00000027776	Il12a	6.1e-08	8.43e-07	0.349	chr3	[68692157 68693926]	[68694161]	False	CDS	
20779	ENSMUSG00000027985	Lef1	7.01e-08	9.63e-07	0.263	chr3	[131111679 131112821]	[131113856]	True	CDS	
3971	ENSMUSG00000022378	Fam49b	8.22e-08	1.12e-06	0.1	chr15	[63956683]	[63957585 63970930 63997898 64022570]	False	CDS	
23947	ENSMUSG00000066306	Numa1	8.28e-08	1.12e-06	0.293	chr7	[101934176 101934318 101970355 101970378 101970828]	[101977380]	False	5' UTR	
25543	ENSMUSG00000035048	Anapc13	8.41e-08	1.13e-06	0.071	chr9	[102626347 102626688 102626919]	[102629763]	True	5' UTR	
7194	ENSMUSG00000027506	Tpd52	1.04e-07	1.4e-06	0.128	chr3	[8953800]	[8963847 9004405]	True	CDS	
12007	ENSMUSG00000066892	Fbxl12	1.05e-07	1.4e-06	0.273	chr9	[20642097]	[20642204 20644195]	True	CDS	
4982	ENSMUSG00000024194	Cuta	1.06e-07	1.41e-06	0.137	chr17	[26939093]	[26939317 26939451]	True	CDS	
21554	ENSMUSG00000028759	Hp1bp3	1.31e-07	1.71e-06	0.162	chr4	[138216741 138216800 138217295]	[138221526]	True	5' UTR	
15592	ENSMUSG00000020585	Laptm4a	1.49e-07	1.94e-06	0.055	chr12	[8931749 8934287]	[8934696]	False	CDS	
17135	ENSMUSG00000022427	Tomm22	2.07e-07	2.66e-06	0.053	chr15	[79671009 79671292]	[79671897]	True	CDS	
3972	ENSMUSG00000022378	Fam49b	2.75e-07	3.46e-06	0.133	chr15	[63970969]	[63997898 64022570 64060195]	True	5' UTR	
5078	ENSMUSG00000059208	Hnrnpm	2.79e-07	3.49e-06	0.052	chr17	[33650398]	[33652273 33658388]	False	CDS	
955	ENSMUSG00000019813	Cep57l1	2.87e-07	3.57e-06	0.257	chr10	[41745922]	[41752012 41809573 41809788]	False	5' UTR	
12639	ENSMUSG00000032436	Cmtm7	4.14e-07	5.1e-06	0.051	chr9	[114758887]	[114761907 114763219]	True	CDS	
8614	ENSMUSG00000029048	Rer1	4.17e-07	5.11e-06	0.164	chr4	[155082755]	[155083109 155083132 155086205]	True	5' UTR	
5024	ENSMUSG00000024012	Mtch1	4.22e-07	5.14e-06	0.141	chr17	[29334006]	[29336167 29336218]	True	CDS	
12736	ENSMUSG00000031167	Rbm3	4.28e-07	5.19e-06	0.094	chrX	[8142956]	[8143247 8143251]	True	3' UTR	
15176	ENSMUSG00000038811	Gngt2	4.93e-07	5.9e-06	0.068	chr11	[95842427 95843393]	[95843812]	True	5' UTR	
892	ENSMUSG00000019982	Myb	6.12e-07	7.24e-06	0.101	chr10	[21143093]	[21144969 21146186]	True	CDS	
23436	ENSMUSG00000040940	Arhgef1	6.65e-07	7.82e-06	0.116	chr7	[24918001 24919352]	[24919631]	True	CDS	
16826	ENSMUSG00000036461	Elf1	6.79e-07	7.94e-06	0.069	chr14	[79560928 79565573]	[79567150]	True	CDS	
20026	ENSMUSG00000027455	Nsfl1c	7.54e-07	8.71e-06	0.056	chr2	[151500790 151502461]	[151503014]	True	CDS	
25461	ENSMUSG00000034252	Senp6	8.28e-07	9.49e-06	0.248	chr9	[80093642 80098907]	[80103694]	True	CDS	
20199	ENSMUSG00000027498	Cstf1	9.17e-07	1.05e-05	0.234	chr2	[172370857 172371028]	[172372929]	True	5' UTR	
8372	ENSMUSG00000028898	Trnau1ap	1.03e-06	1.17e-05	0.18	chr4	[132325261]	[132325352 132325946 132329353]	True	CDS	
5198	ENSMUSG00000024446	Rpp21	1.04e-06	1.17e-05	0.111	chr17	[36257525]	[36257606 36257783]	True	CDS	
20051	ENSMUSG00000027469	Tpx2	1.17e-06	1.31e-05	0.125	chr2	[152848110 152848298]	[152854921]	True	5' UTR	
680	ENSMUSG00000013593	Ndufs2	1.22e-06	1.35e-05	0.055	chr1	[171235088]	[171235273 171236357]	False	CDS	
7925	ENSMUSG00000028465	Tln1	1.41e-06	1.56e-05	0.054	chr4	[43556784]	[43558085 43562130]	False	5' UTR	
2718	ENSMUSG00000021131	Erh	1.58e-06	1.73e-05	0.063	chr12	[80641045]	[80642789 80643764]	True	CDS	
9693	ENSMUSG00000004980	Hnrnpa2b1	1.6e-06	1.75e-05	0.103	chr6	[51464212]	[51464428 51465179]	True	CDS	
19028	ENSMUSG00000024691	Fam111a	1.63e-06	1.77e-05	0.082	chr19	[12564651 12573581 12574563]	[12577090]	True	5' UTR	
6134	ENSMUSG00000084957	Bbip1	1.81e-06	1.94e-05	0.197	chr19	[53943580]	[53944156 53944417]	True	5' UTR	
18613	ENSMUSG00000014504	Srp19	1.93e-06	2.05e-05	0.082	chr18	[34331260 34331826 34334365]	[34334457]	True	CDS	
20204	ENSMUSG00000027510	Rbm38	2.13e-06	2.26e-05	0.05	chr2	[173022248 173022271]	[173022792]	True	CDS	
2438	ENSMUSG00000017132	Cyth1	2.73e-06	2.86e-05	0.146	chr11	[118193698]	[118212649 118248439]	True	CDS	
20506	ENSMUSG00000042747	Krtcap2	3.17e-06	3.31e-05	0.063	chr3	[89246516 89246594]	[89246778]	False	CDS	
4764	ENSMUSG00000022940	Pigp	3.71e-06	3.85e-05	0.264	chr16	[94370193]	[94370366 94370605]	True	CDS	
11513	ENSMUSG00000090137	Uba52	4.15e-06	4.29e-05	0.087	chr8	[70509632]	[70510118 70510338]	True	5' UTR	
19668	ENSMUSG00000042133	Ppig	4.21e-06	4.33e-05	0.076	chr2	[69722958 69731814]	[69732197]	False	5' UTR	
14775	ENSMUSG00000020515	Cnot8	4.29e-06	4.39e-05	0.064	chr11	[58103213 58104209 58104349]	[58109556]	True	5' UTR	
377	ENSMUSG00000026309	Ilkap	4.75e-06	4.84e-05	0.109	chr1	[91390664]	[91391132 91398651]	False	CDS	
16118	ENSMUSG00000021361	Tmem14c	5.65e-06	5.7e-05	0.096	chr13	[41016399 41017174 41017269]	[41017706]	False	5' UTR	
13434	ENSMUSG00000026305	Lrrfip1	6.12e-06	6.15e-05	0.069	chr1	[90998894 91053724]	[91068563]	True	CDS	
5764	ENSMUSG00000059734	Ndufs8	6.49e-06	6.5e-05	0.081	chr19	[3911747]	[3912467 3912470 3912710]	True	5' UTR	
9004	ENSMUSG00000029405	G3bp2	6.77e-06	6.74e-05	0.108	chr5	[92073279]	[92083335 92083529 92137552]	True	5' UTR	
2249	ENSMUSG00000018677	Slc25a39	7.08e-06	7.02e-05	0.058	chr11	[102403536]	[102403633 102403791]	True	CDS	
15545	ENSMUSG00000025156	Gps1	7.61e-06	7.49e-05	0.124	chr11	[120784343 120784726]	[120785121]	True	CDS	
1863	ENSMUSG00000018761	Mpdu1	8.72e-06	8.49e-05	0.134	chr11	[69657844]	[69657936 69658566]	True	CDS	
14814	ENSMUSG00000032615	Nt5m	9.52e-06	9.21e-05	0.313	chr11	[59839757 59848373 59848485]	[59852791]	True	5' UTR	
11639	ENSMUSG00000057672	Pkn1	9.83e-06	9.43e-05	0.087	chr8	[83692937]	[83693960 83698967]	True	CDS	
5966	ENSMUSG00000035171	1110059E24Rik	1.08e-05	0.000102	0.12	chr19	[21619216]	[21630510 21652607]	True	CDS	
19216	ENSMUSG00000025025	Mxi1	1.1e-05	0.000104	0.255	chr19	[53310974 53329721]	[53331351]	True	CDS	
12385	ENSMUSG00000032228	Tcf12	1.14e-05	0.000107	0.251	chr9	[71885289]	[71895930 71917005]	True	CDS	
20252	ENSMUSG00000000827	Tpd52l2	1.17e-05	0.000109	0.119	chr2	[181502054 181502936]	[181508166]	True	CDS	
64	ENSMUSG00000037503	Fam168b	1.21e-05	0.000112	0.158	chr1	[34820010]	[34824020 34828767]	True	CDS	
9379	ENSMUSG00000036980	Taf6	1.22e-05	0.000112	0.209	chr5	[138184548]	[138186962 138187063 138187084 138187170]	True	5' UTR	
826	ENSMUSG00000016481	Cr1l	1.33e-05	0.000122	0.188	chr1	[195130010]	[195131060 195131188 195131365 195131502]	True	CDS	
6964	ENSMUSG00000007659	Bcl2l1	1.35e-05	0.000123	0.125	chr2	[152830103]	[152830386 152831603]	True	5' UTR	
8126	ENSMUSG00000028568	Btf3l4	1.99e-05	0.000179	0.108	chr4	[108830584]	[108831706 108832413 108833143 108833508 108834215]	True	5' UTR	
21555	ENSMUSG00000028759	Hp1bp3	2.03e-05	0.000183	0.078	chr4	[138216741 138217295 138221719 138221724]	[138222089]	True	5' UTR	
8697	ENSMUSG00000039968	Rsbn1l	2.31e-05	0.000206	0.099	chr5	[20927731]	[20945280 20951257]	True	CDS	
13285	ENSMUSG00000026029	Casp8	2.45e-05	0.000217	0.139	chr1	[58795739 58802694 58804115]	[58823915]	True	5' UTR	
19954	ENSMUSG00000027303	Ptpra	2.63e-05	0.000231	0.115	chr2	[130504336 130509857]	[130517731]	True	CDS	
7935	ENSMUSG00000014030	Pax5	2.71e-05	0.000236	0.26	chr4	[44697688]	[44703371 44710363]	True	CDS	
15878	ENSMUSG00000041781	Cpsf2	2.71e-05	0.000236	0.106	chr12	[101975889 101976135]	[101981914]	False	5' UTR	
20401	ENSMUSG00000027763	Mbnl1	2.79e-05	0.000242	0.08	chr3	[60473174 60501095 60501424]	[60528756]	True	5' UTR	
14383	ENSMUSG00000020212	Mdm1	2.8e-05	0.000243	0.223	chr10	[118152275 118156864]	[118157195]	True	CDS	
8869	ENSMUSG00000039753	Fbxl5	3.1e-05	0.000266	0.086	chr5	[43773660]	[43781965 43785778]	False	CDS	
3472	ENSMUSG00000021948	Prkcd	3.35e-05	0.000286	0.072	chr14	[30602415]	[30602659 30602737]	True	CDS	
