cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
21423	ENSMUSG00000028788	Ptp4a2	9.403196973399865e-13	0.299	True	5' UTR		6.859474995793212e-14	chr4	[129820602 129820800]	[129838978]
3139	ENSMUSG00000015937	Macroh2a1	5.814212022280724e-12	0.261	True	CDS		4.329732357017561e-13	chr13	[56084286]	[56088252 56089758]
23436	ENSMUSG00000040940	Arhgef1	9.824429487308194e-12	0.454	True	CDS		7.465371950842093e-13	chr7	[24918001 24919352]	[24919631]
532	ENSMUSG00000026395	Ptprc	7.664690004184889e-11	0.109	True	CDS		5.940717176495887e-12	chr1	[138115643]	[138116954 138126303]
24141	ENSMUSG00000030805	Stx4a	1.539684380260121e-10	0.199	True	CDS		1.2175338204266204e-11	chr7	[127848499 127848668]	[127848751]
18840	ENSMUSG00000024856	Cdk2ap2	1.539684380260121e-10	0.131	True	CDS		1.256765464549986e-11	chr19	[4097508 4097734]	[4097817]
6211	ENSMUSG00000025781	Atp5c1	3.1569753674097483e-10	0.106	True	CDS		2.63880919768292e-11	chr2	[10056162]	[10056770 10058996]
8044	ENSMUSG00000028494	Plin2	8.693418977926633e-10	0.052	True	5' UTR		7.398654449299259e-11	chr4	[86668706]	[86669446 86669945]
19022	ENSMUSG00000024675	Ms4a4c	1.0050430573996056e-09	0.143	False	5' UTR		8.706300041303573e-11	chr19	[11404798 11407768]	[11414792]
3972	ENSMUSG00000022378	Fam49b	2.188512647457985e-09	0.254	True	5' UTR		1.9290840965435124e-10	chr15	[63970969]	[63997898 64022570]
3229	ENSMUSG00000021585	Cast	3.2218834845252163e-09	0.315	True	CDS		2.8889228812612116e-10	chr13	[74748244]	[74748805 74754311]
19643	ENSMUSG00000064289	Tank	4.599556164840911e-09	0.412	True	CDS		4.1941241624689165e-10	chr2	[61578694 61593209]	[61613651]
10369	ENSMUSG00000074272	Ceacam1	7.409284373989269e-09	0.503	True	CDS		6.868789465248409e-10	chr7	[25472074]	[25473798 25476344]
4441	ENSMUSG00000000326	Comt	1.1143641313970718e-08	0.167	True	5' UTR		1.0620932541577166e-09	chr16	[18411958]	[18424304 18426356]
13047	ENSMUSG00000025283	Sat1	1.1525924349755821e-08	0.107	True	CDS		1.1210625507361283e-09	chrX	[155214135]	[155215121 155215601]
12082	ENSMUSG00000031996	Aplp2	1.2553503908636295e-08	0.182	True	CDS		1.2400877721297254e-09	chr9	[31153500]	[31156190 31157695]
10810	ENSMUSG00000030706	Mrpl48	1.6679873961769013e-08	0.228	True	CDS		1.723755971732968e-09	chr7	[100574515]	[100582990 100607891]
22809	ENSMUSG00000038301	Snx10	1.6866031327207713e-08	0.388	True	5' UTR		1.7686263853758846e-09	chr6	[51524035 51544650]	[51562018]
22457	ENSMUSG00000005514	Por	5.4083082457197536e-08	0.17	True	CDS		5.7535194103401626e-09	chr5	[135716064 135726042]	[135728662]
20406	ENSMUSG00000027763	Mbnl1	2.057605538720541e-07	0.279	True	CDS		2.2514832642534795e-08	chr3	[60615774 60622241]	[60625124]
4982	ENSMUSG00000024194	Cuta	3.130241690792825e-07	0.179	True	CDS		3.472760538417571e-08	chr17	[26939093]	[26939317 26939451]
24766	ENSMUSG00000056608	Chd9	3.6964882342871116e-07	0.261	False	5' UTR		4.1571448227545024e-08	chr8	[90849760 90876709 90887966 90888194]	[90890977]
13663	ENSMUSG00000053332	Gas5	4.109313744856821e-07	0.182	True	Non-coding		4.6838682502167425e-08	chr1	[161036853 161037165]	[161037288]
15702	ENSMUSG00000021000	Mia2	9.091585703663559e-07	0.203	True	CDS		1.0639089653223315e-07	chr12	[59137787 59144771 59146363]	[59146847]
24929	ENSMUSG00000034390	Cmip	1.0531425273981526e-06	0.209	False	CDS		1.2484060355175672e-07	chr8	[117385009 117410683]	[117411261]
22029	ENSMUSG00000029152	Ociad1	2.5776639054292332e-06	0.091	True	CDS		3.09476365545455e-07	chr5	[73306754 73306799 73310427]	[73313443]
20405	ENSMUSG00000027763	Mbnl1	3.4327234336890447e-06	0.324	True	CDS		4.173523931536833e-07	chr3	[60615774 60621459]	[60622146]
25338	ENSMUSG00000032294	Pkm	3.4911715673519134e-06	0.084	True	CDS		4.2976428108739355e-07	chr9	[59675196 59675735]	[59678044]
21894	ENSMUSG00000029106	Add1	5.438908160763276e-06	0.212	True	CDS		6.777970656270344e-07	chr5	[34620135 34620919]	[34625279]
10957	ENSMUSG00000030766	Arhgap17	9.054617800000197e-06	0.305	True	CDS		1.142147837993946e-06	chr7	[123280117]	[123285420 123286498]
7081	ENSMUSG00000017754	Pltp	9.846068032924082e-06	0.051	True	5' UTR		1.256944855266904e-06	chr2	[164856998]	[164857545 164857584]
1274	ENSMUSG00000019961	Tmpo	9.944456543664967e-06	0.256	True	CDS		1.2846182465220705e-06	chr10	[91153181]	[91153278 91158748]
13391	ENSMUSG00000026150	Mff	1.1016480642867364e-05	0.214	True	CDS		1.4398439745996856e-06	chr1	[82735508 82747143]	[82750520]
5430	ENSMUSG00000024150	Mcfd2	1.168190822015452e-05	0.296	True	5' UTR		1.5445684120873e-06	chr17	[87258090]	[87258750 87265792 87265835]
25846	ENSMUSG00000025862	Stag2	1.5409838625867888e-05	0.212	True	5' UTR		2.060890272152544e-06	chrX	[42150292 42150835]	[42201855]
18571	ENSMUSG00000024277	Mapre2	1.9416542768498347e-05	0.211	True	CDS		2.6557581294298647e-06	chr18	[23772660 23804222]	[23832853]
15078	ENSMUSG00000054404	Slfn5	2.924903307211451e-05	0.118	False	5' UTR		4.045079041888177e-06	chr11	[82951740 82952196]	[82954717]
25105	ENSMUSG00000033335	Dnm2	3.897249787383439e-05	0.213	True	CDS		5.449042255916054e-06	chr9	[21489795 21490670]	[21494504]
23858	ENSMUSG00000039361	Picalm	4.618724377445635e-05	0.264	True	CDS		6.598177682065193e-06	chr7	[90191754 90194297]	[90195655]
20688	ENSMUSG00000027900	Dram2	4.6427508384387594e-05	0.137	True	CDS		6.703059721150185e-06	chr3	[106566185 106571694]	[106572973]
13660	ENSMUSG00000053332	Gas5	5.9965655284283425e-05	0.071	False	Non-coding		8.74878861290457e-06	chr1	[161036015 161036245]	[161036549]
165	ENSMUSG00000025980	Hspd1	6.786309803556493e-05	0.217	True	5' UTR		1.000413451284164e-05	chr1	[55086942]	[55087779 55087989]
12457	ENSMUSG00000032407	U2surp	7.362523238669287e-05	0.155	True	CDS		1.0965460142698937e-05	chr9	[95495934]	[95500688 95502540]
11641	ENSMUSG00000002885	Adgre5	8.984432919737524e-05	0.215	True	CDS		1.3517611839726672e-05	chr8	[83729526]	[83730111 83733414]
1086	ENSMUSG00000000902	Smarcb1	9.86538164106954e-05	0.243	True	CDS		1.5050147762606067e-05	chr10	[75915194]	[75916773 75916800]
15941	ENSMUSG00000017843	Ppp2r5c	9.86538164106954e-05	0.086	True	CDS		1.5142911029605225e-05	chr12	[110466021 110485953]	[110522491]
15389	ENSMUSG00000020612	Prkar1a	0.0001000817154467028	0.102	True	5' UTR		1.551418689295393e-05	chr11	[109650625 109651074]	[109653779]
21724	ENSMUSG00000029076	Sdf4	0.00010859657544553314	0.063	True	5' UTR		1.716420037436998e-05	chr4	[155993335 155993570]	[155996189]
2469	ENSMUSG00000025144	Cenpx	0.00011081701068001467	0.089	False	CDS		1.7683565534044894e-05	chr11	[120711757]	[120711844 120713693]
5195	ENSMUSG00000056116	H2-T22	0.00013318490324562142	0.091	True	CDS		2.1455318759932936e-05	chr17	[36039375]	[36040225 36040478]
13941	ENSMUSG00000019970	Sgk1	0.0001366638587339978	0.102	True	CDS		2.2223454231820316e-05	chr10	[21994182 21994826]	[21994966]
12083	ENSMUSG00000031996	Aplp2	0.0001649615413844094	0.164	True	CDS		2.7075754512942577e-05	chr9	[31164674]	[31167561 31168708]
8081	ENSMUSG00000028530	Jak1	0.00016718106050082933	0.077	False	5' UTR		2.7694127043450453e-05	chr4	[101193864]	[101265042 101305010]
3409	ENSMUSG00000049960	Mrps16	0.00038317998877923133	0.129	True	CDS		6.463978534117736e-05	chr14	[20392154]	[20393178 20393481]
14963	ENSMUSG00000040483	Xaf1	0.00040844886626210713	0.14	True	CDS		6.952321127865652e-05	chr11	[72303463 72306653]	[72308607]
7277	ENSMUSG00000037174	Elf2	0.0005415782386206661	0.278	True	CDS		9.382966444187832e-05	chr3	[51266867]	[51277205 51308050]
20252	ENSMUSG00000000827	Tpd52l2	0.0006153735914061272	0.12	True	CDS		0.00010755009576246904	chr2	[181502054 181502936]	[181508166]
4013	ENSMUSG00000055762	Eef1d	0.000790762150820578	0.136	True	CDS		0.00013940487765225996	chr15	[75896920]	[75897226 75900691 75901132]
9693	ENSMUSG00000004980	Hnrnpa2b1	0.0009017220213719699	0.115	True	CDS		0.00016170698863509497	chr6	[51464212]	[51464428 51465179]
18071	ENSMUSG00000024038	Ndufv3	0.0009255366560673534	0.064	True	CDS		0.00016738428886324476	chr17	[31521693 31528402]	[31531110]
7029	ENSMUSG00000027639	Samhd1	0.0010074902716479721	0.125	True	CDS		0.00018373682765616508	chr2	[157099504]	[157101321 157101721]
15789	ENSMUSG00000021134	Srsf5	0.0012475050777857966	0.054	False	CDS		0.00023319623794476138	chr12	[80947866 80948663]	[80949095]
11642	ENSMUSG00000002885	Adgre5	0.0013464565966942465	0.221	True	CDS		0.0002537395410183686	chr8	[83730258]	[83731903 83733414]
10730	ENSMUSG00000030629	Zfand6	0.001381911883286532	0.112	True	5' UTR		0.0002646214244591232	chr7	[84634410]	[84679310 84689746]
18692	ENSMUSG00000062210	Tnfaip8	0.0014921109233781474	0.216	True	CDS		0.00029025865986687365	chr18	[49979627 50031364 50053620]	[50090200]
15405	ENSMUSG00000057322	Rpl38	0.0016444644344518046	0.061	True	5' UTR		0.00032239500310681283	chr11	[114668610 114668627 114668686]	[114668781]
18781	ENSMUSG00000036299	BC031181	0.0018466690267501227	0.149	True	5' UTR		0.00037520165757565227	chr18	[75005901 75005984 75006015 75006115]	[75008651]
18051	ENSMUSG00000071172	Srsf3	0.0018466690267501227	0.107	True	CDS		0.000376069376268262	chr17	[29038625 29039910]	[29040775]
9721	ENSMUSG00000029780	Nt5c3	0.002213800461328047	0.247	True	CDS		0.00045756362118634414	chr6	[56892889]	[56897775 56923672]
2718	ENSMUSG00000021131	Erh	0.002859934783927563	0.055	True	CDS		0.0005954575461976841	chr12	[80641045]	[80642789 80643764]
14305	ENSMUSG00000015889	Lta4h	0.0029159431062395946	0.12	True	CDS		0.0006152834722116067	chr10	[93480787 93482333]	[93482962]
23084	ENSMUSG00000042079	Hnrnpf	0.0029159431062395946	0.073	True	5' UTR		0.0006194657819822299	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
11520	ENSMUSG00000070003	Ssbp4	0.0029159431062395946	0.126	True	CDS		0.0006204134268594883	chr8	[70599758]	[70599840 70600396]
20188	ENSMUSG00000006418	Rnf114	0.002971187365636325	0.08	True	CDS		0.0006366830069220697	chr2	[167503602 167507198]	[167510876]
5448	ENSMUSG00000063889	Crem	0.00382209010861461	0.145	True	CDS		0.0008248279565703263	chr18	[3273579]	[3276694 3280949 3281688]
14469	ENSMUSG00000078427	Sarnp	0.004003676893197307	0.062	False	CDS		0.0008761846088456112	chr10	[128821972 128824832]	[128833312]
1842	ENSMUSG00000018736	Ndel1	0.004252038048748151	0.078	True	CDS		0.0009369992660615226	chr11	[68822666]	[68826170 68829915]
21976	ENSMUSG00000029178	Klf3	0.004266957806987696	0.081	True	5' UTR		0.0009561897188414084	chr5	[64803792 64812504]	[64816735]
13417	ENSMUSG00000026254	Eif4e2	0.004266957806987696	0.15	True	CDS		0.0009612007474276064	chr1	[87214020 87214496]	[87219581]
16400	ENSMUSG00000015536	Mocs2	0.004266957806987696	0.205	True	CDS		0.0009613576735894449	chr13	[114818324 114819458]	[114820802]
3083	ENSMUSG00000037960	Card19	0.004266957806987696	0.065	True	CDS		0.0009662260079652988	chr13	[49208147]	[49210089 49215754 49215937]
13400	ENSMUSG00000026222	Sp100	0.004471710484110697	0.14	True	CDS		0.001019386888475083	chr1	[85679110 85681140]	[85691975]
17507	ENSMUSG00000022841	Ap2m1	0.005720910203570863	0.099	True	CDS		0.0013215476458096824	chr16	[20540416 20540814]	[20540975]
10092	ENSMUSG00000030189	Ybx3	0.005881195244250343	0.106	True	CDS		0.0013675119640886055	chr6	[131370415]	[131375974 131379358]
16315	ENSMUSG00000005583	Mef2c	0.006333480025405276	0.139	False	5' UTR		0.0014823038357331495	chr13	[83524990 83525081]	[83575538]
18023	ENSMUSG00000046711	Hmga1	0.0066468650441850845	0.228	True	5' UTR		0.0015758525028767068	chr17	[27556712 27557067]	[27559533]
18598	ENSMUSG00000024381	Bin1	0.00679164150959714	0.13	False	CDS		0.0016204980501622356	chr18	[32377491 32397712]	[32406100]
8931	ENSMUSG00000029213	Commd8	0.007051296234708544	0.111	False	CDS		0.0016931683967841185	chr5	[72165507]	[72167963 72168079]
9274	ENSMUSG00000037936	Scarb1	0.007748916795476552	0.096	True	CDS		0.0018842350870459702	chr5	[125277866]	[125281105 125283899]
1633	ENSMUSG00000046879	Irgm1	0.007800946790534342	0.182	True	CDS		0.0019087422998115946	chr11	[48867004]	[48868562 48871094]
11658	ENSMUSG00000001911	Nfix	0.00857882003803162	0.073	True	CDS		0.002112110708451554	chr8	[84713858]	[84716141 84721643]
21038	ENSMUSG00000028333	Anp32b	0.00909054743583172	0.052	False	CDS		0.002251913726505426	chr4	[46451350 46452544]	[46460090]
9805	ENSMUSG00000014554	Dguok	0.010418874743920245	0.116	True	CDS		0.0026126357640529497	chr6	[83480437]	[83480843 83481347]
5046	ENSMUSG00000024002	Brd4	0.012974621860003008	0.192	True	5' UTR		0.003292951140760641	chr17	[32229736]	[32253041 32284518]
3591	ENSMUSG00000060373	Hnrnpc	0.013195437515833748	0.084	True	5' UTR		0.003369047876383084	chr14	[52084392]	[52097322 52098015 52103889]
19977	ENSMUSG00000027333	Smox	0.014006089208502008	0.168	True	CDS		0.003597308626499756	chr2	[131522220 131524334]	[131524743]
26080	ENSMUSG00000086316	Nbdy	0.015203668642715013	0.135	True	CDS		0.003927999497357982	chrX	[153725842 153728940]	[153741040]
9247	ENSMUSG00000029422	Rsrc2	0.015557538176885937	0.089	True	CDS		0.004043068431987075	chr5	[123745112]	[123745497 123749289]
15820	ENSMUSG00000021241	Isca2	0.01613095149769754	0.17	True	CDS		0.004216601303349509	chr12	[84773678 84773909]	[84774543]
23973	ENSMUSG00000030890	Ilk	0.016560561947688027	0.074	True	5' UTR		0.004354068718769041	chr7	[105736717 105736807]	[105737101]
20880	ENSMUSG00000042228	Lyn	0.01678140180044773	0.136	True	CDS		0.004437635126562166	chr4	[3738799 3738862]	[3742442]
11512	ENSMUSG00000058833	Rex1bd	0.016967335830541157	0.051	True	CDS		0.004596970129518433	chr8	[70505961]	[70506292 70506497]
14059	ENSMUSG00000020088	Sar1a	0.016967335830541157	0.053	True	5' UTR		0.004605840744914022	chr10	[61680414 61680898 61684188]	[61684880]
7738	ENSMUSG00000028266	Lmo4	0.016967335830541157	0.115	True	5' UTR		0.004609397257026185	chr3	[144202052]	[144202248 144204820]
22147	ENSMUSG00000029310	Nudt9	0.016967335830541157	0.111	True	5' UTR		0.0046353555545772295	chr5	[104046839 104047147]	[104050578]
10111	ENSMUSG00000030220	Arhgdib	0.016967335830541157	0.068	True	5' UTR		0.004641520439965666	chr6	[136933774]	[136941438 136941651 136941813]
5223	ENSMUSG00000023942	Slc29a1	0.02010040449063264	0.115	True	CDS		0.0055902340756622685	chr17	[45588387]	[45588996 45589002]
25020	ENSMUSG00000025810	Nrp1	0.020116220916301497	0.101	False	CDS		0.005625204633129903	chr8	[128480969 128480990]	[128487897]
12433	ENSMUSG00000032265	Tent5a	0.02067044117735724	0.082	True	CDS		0.0058115982033603185	chr9	[85326806]	[85326988 85327043]
8505	ENSMUSG00000040842	Szrd1	0.020858923246951253	0.189	True	CDS		0.005927991865015022	chr4	[141118782]	[141120324 141139692]
21091	ENSMUSG00000066152	Slc31a2	0.021043867787714075	0.107	False	CDS		0.006012533653632593	chr4	[62292699 62296077]	[62296975]
18025	ENSMUSG00000046711	Hmga1	0.02164322057507372	0.192	True	CDS		0.0062495621721337475	chr17	[27559671 27559704]	[27560928]
19682	ENSMUSG00000027012	Dync1i2	0.02182310373144429	0.111	True	5' UTR		0.006334669928124407	chr2	[71211846 71212075]	[71214439]
15478	ENSMUSG00000090266	Mettl23	0.02246770002947389	0.092	True	CDS		0.006555924628661075	chr11	[116843775 116845946]	[116848254]
5024	ENSMUSG00000024012	Mtch1	0.022687590956078002	0.097	True	CDS		0.006654566952162697	chr17	[29334006]	[29336167 29336218]
14175	ENSMUSG00000006498	Ptbp1	0.023583509975693136	0.137	True	CDS		0.0070248753119085934	chr10	[79859956 79860195]	[79860824]
17355	ENSMUSG00000046434	Hnrnpa1	0.02539826182925521	0.069	True	CDS		0.007604038875932033	chr15	[103242719 103243081]	[103243625]
12661	ENSMUSG00000032508	Myd88	0.0261623037415393	0.059	False	CDS		0.007872547326481431	chr9	[119338187]	[119338576 119339632]
4259	ENSMUSG00000053559	Smagp	0.029282032583053688	0.178	True	5' UTR		0.008907497634629925	chr15	[100636256]	[100636559 100636749]
8129	ENSMUSG00000028559	Osbpl9	0.02939470647281548	0.122	True	CDS		0.009023906850317214	chr4	[109087486]	[109091661 109098503]
9087	ENSMUSG00000063406	Tmed5	0.03085584457706072	0.058	False	CDS		0.0095890945037855	chr5	[108124760]	[108125901 108126018]
20102	ENSMUSG00000061689	Dlgap4	0.03085584457706072	0.177	True	CDS		0.00961314306732135	chr2	[156721088 156722103]	[156745835]
12226	ENSMUSG00000061559	Wdr61	0.031804506361013236	0.139	True	5' UTR		0.009957033906335452	chr9	[54731438]	[54734369 54734475]
12185	ENSMUSG00000042396	Rbm7	0.033090392717570125	0.094	True	CDS		0.010510474282632456	chr9	[48494182]	[48494283 48495155]
4716	ENSMUSG00000022892	App	0.03324313404710903	0.071	True	CDS		0.010620828348089277	chr16	[84965771]	[84971408 84978064]
18767	ENSMUSG00000053477	Tcf4	0.034997381541822296	0.136	True	CDS		0.011328939617641564	chr18	[69678118 69678130]	[69681569]
25383	ENSMUSG00000032381	Ciao2a	0.036426260714334	0.051	False	CDS		0.011846838590984005	chr9	[66132692 66133482]	[66136302]
18845	ENSMUSG00000024845	Tmem134	0.03880676726897513	0.085	True	CDS		0.012718266715843723	chr19	[4127122 4127133]	[4127550]
5400	ENSMUSG00000024097	Srsf7	0.03880676726897513	0.098	True	CDS		0.012738999589815544	chr17	[80204388]	[80204622 80205262]
13641	ENSMUSG00000050565	Tor1aip2	0.04221653890165138	0.144	True	5' UTR		0.014050793342646887	chr1	[156041003 156041135]	[156051294]
18682	ENSMUSG00000057561	Eif1a	0.04224399773724697	0.071	True	5' UTR		0.014182744505420402	chr18	[46597801 46598157]	[46598641]
20797	ENSMUSG00000078578	Ube2d3	0.04224399773724697	0.054	True	5' UTR		0.014197316745153003	chr3	[135438353 135438433 135438699 135438865]	[135439644]
8537	ENSMUSG00000055401	Fbxo6	0.04224399773724697	0.149	True	5' UTR		0.01425253419098606	chr4	[148149667]	[148151614 148151830 148151942 148152013]
16133	ENSMUSG00000015396	Cd83	0.0445476398832697	0.059	False	CDS		0.015165154002815215	chr13	[43797722 43797729]	[43799602]
17429	ENSMUSG00000022681	Ntan1	0.04483876366402908	0.054	True	CDS		0.015332403988459791	chr16	[13819437 13827126]	[13827388]
14282	ENSMUSG00000020053	Igf1	0.0497018021111056	0.082	True	CDS		0.01714636638179479	chr10	[87913801 87915350]	[87930675]
6268	ENSMUSG00000058835	Abi1	0.049840806524347685	0.128	True	CDS		0.017270066698406188	chr2	[22962502]	[22963214 22971083]
