cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
772	ENSMUSG00000038633	Degs1	1.933531766202047e-33	0.127	False	CDS		2.485969413688346e-35	chr1	[182279719]	[182282622 182290780]
13569	ENSMUSG00000026457	Adipor1	1.971295548396913e-33	0.222	True	5' UTR		2.675329672824382e-35	chr1	[134415586 134415990]	[134422921]
24802	ENSMUSG00000060470	Adgrg3	2.4179297716568445e-33	0.443	True	CDS		3.454185388081207e-35	chr8	[95017821 95020785]	[95020933]
7029	ENSMUSG00000027639	Samhd1	2.6309112442147345e-33	0.302	True	CDS		3.946366866322102e-35	chr2	[157099504]	[157101321 157101721]
24047	ENSMUSG00000030876	Mettl9	5.330995308805389e-31	0.263	False	CDS		8.377278342408468e-33	chr7	[121057400 121074904 121075959]	[121076130]
3015	ENSMUSG00000060147	Serpinb6a	6.916634860960633e-31	0.701	False	CDS		1.1363042985863895e-32	chr13	[33931647]	[33935922 33965638 33996243]
22875	ENSMUSG00000056091	St3gal5	5.453895179411406e-30	0.452	True	CDS		9.349534593276696e-32	chr6	[72097783 72115380]	[72128264]
23838	ENSMUSG00000038623	Tm6sf1	8.516414401707152e-30	0.35	True	CDS		1.5816198174598998e-31	chr7	[81859541 81862719]	[81863150]
19059	ENSMUSG00000052085	Dock8	1.0134463822378495e-29	0.5	True	CDS		1.9545037371729953e-31	chr19	[25051590 25052639]	[25061108]
24453	ENSMUSG00000031584	Gsr	1.3469557647292647e-29	0.113	False	CDS		2.6939115294585293e-31	chr8	[33671593 33674000]	[33674087]
9143	ENSMUSG00000048163	Selplg	9.16663679362305e-29	0.147	True	5' UTR		1.898803335821917e-30	chr5	[113820249]	[113830349 113832429]
22371	ENSMUSG00000049327	Kmt5a	2.198433148149941e-27	0.21	True	CDS		4.710928174607016e-29	chr5	[124440016 124445729 124446085 124446910]	[124447214]
19216	ENSMUSG00000025025	Mxi1	2.8374399842082305e-27	0.519	True	CDS		6.282902822175367e-29	chr19	[53310974 53329721]	[53331351]
5927	ENSMUSG00000024667	Tmem216	3.0744434835255627e-27	0.416	True	CDS		7.027299390915571e-29	chr19	[10555165]	[10555699 10555713 10556115]
532	ENSMUSG00000026395	Ptprc	1.076376237224708e-26	0.117	True	CDS		2.537172559172526e-28	chr1	[138115643]	[138116954 138126303]
7182	ENSMUSG00000002458	Rgs19	2.0257244801626623e-26	0.317	True	CDS		4.919616594680752e-28	chr2	[181691596]	[181691721 181693363 181693479 181693879]
15941	ENSMUSG00000017843	Ppp2r5c	2.7133229291753546e-26	0.306	True	CDS		6.7833073229383875e-28	chr12	[110466021 110485953]	[110522491]
1339	ENSMUSG00000034024	Cct2	1.4381577203422725e-24	0.479	True	CDS		3.800845403761721e-26	chr10	[117063051]	[117063160 117063706]
23790	ENSMUSG00000066406	Akap13	1.1204142553715371e-23	0.444	False	CDS		3.041124407437029e-25	chr7	[75586341 75586483 75596456]	[75602786]
3139	ENSMUSG00000015937	Macroh2a1	9.331373931943745e-23	0.157	True	CDS		2.599454166755757e-24	chr13	[56084286]	[56088252 56089758 56096124]
25846	ENSMUSG00000025862	Stag2	7.142224081364611e-22	0.304	True	5' UTR		2.0406354518184604e-23	chrX	[42149686 42150292 42150835 42151089]	[42201855]
12840	ENSMUSG00000031133	Arhgef6	3.0570282175111216e-21	0.58	False	CDS		8.952725494139713e-23	chrX	[57304651]	[57304775 57326112 57336952]
4001	ENSMUSG00000022584	Ly6c2	2.5636010686948567e-20	0.083	True	5' UTR		7.69080320608457e-22	chr15	[75111681]	[75111909 75111940]
16361	ENSMUSG00000048924	Ccdc125	4.026648629094359e-20	0.43	False	5' UTR		1.23675636465041e-21	chr13	[100669852 100676173]	[100677904]
11332	ENSMUSG00000031557	Plekha2	4.112197091388171e-20	0.454	False	5' UTR		1.2924048001505682e-21	chr8	[25088506]	[25101660 25102034 25104468]
23917	ENSMUSG00000030704	Rab6a	3.8489927986319965e-19	0.247	True	CDS		1.2371762567031415e-20	chr7	[100629772 100629944]	[100631742]
9722	ENSMUSG00000029780	Nt5c3	1.0951515372637063e-17	0.484	True	CDS		3.598355051009321e-19	chr6	[56897830]	[56901838 56923672]
7925	ENSMUSG00000028465	Tln1	2.6221413243554185e-17	0.064	False	5' UTR		8.802903017478904e-19	chr4	[43556784]	[43558085 43562130]
9721	ENSMUSG00000029780	Nt5c3	6.678266288567776e-17	0.399	True	CDS		2.289691298937523e-18	chr6	[56892889]	[56897775 56923672]
5765	ENSMUSG00000024885	Aldh3b1	7.382452881038719e-17	0.168	False	5' UTR		2.583858508363552e-18	chr19	[3923902]	[3929696 3930716]
10730	ENSMUSG00000030629	Zfand6	9.214206885279844e-17	0.252	True	5' UTR		3.29078817331423e-18	chr7	[84634410]	[84652882 84679310 84689746]
23084	ENSMUSG00000042079	Hnrnpf	1.9589858175399122e-16	0.089	False	5' UTR		7.276233036576817e-18	chr6	[117900507 117906840 117907209 117907880 117907919 117917072]	[117917470]
15879	ENSMUSG00000044456	Rin3	5.347271294913958e-16	0.269	True	CDS		2.02432413307457e-17	chr12	[102350955 102354915]	[102358705]
9625	ENSMUSG00000029922	Mkrn1	1.2901705437898411e-14	0.146	True	CDS		5.068527136317234e-16	chr6	[39410217]	[39419840 39420099]
18111	ENSMUSG00000073423	Zfp414	1.7938768424199322e-14	0.426	True	CDS		7.175507369679729e-16	chr17	[33629217 33629699]	[33629797]
865	ENSMUSG00000062866	Phactr2	4.8303007118372234e-14	0.472	True	CDS		1.9666224326765837e-15	chr10	[13291963]	[13324064 13474056]
19114	ENSMUSG00000024986	Hhex	1.2109273142587628e-13	0.13	True	CDS		5.01669887335773e-15	chr19	[37435234 37436855]	[37437189]
15233	ENSMUSG00000037992	Rara	2.4616942494371276e-13	0.496	True	CDS		1.037428290834218e-14	chr11	[98950796 98961134]	[98966347]
19028	ENSMUSG00000024691	Fam111a	3.828772691796229e-13	0.132	False	5' UTR		1.640902582198384e-14	chr19	[12564651 12573581 12574563]	[12577090]
6600	ENSMUSG00000027010	Slc25a12	9.594692081874471e-13	0.323	False	CDS		4.180544407102448e-14	chr2	[71333721]	[71338158 71343890]
6578	ENSMUSG00000027030	Stk39	1.013625251167019e-12	0.301	False	CDS		4.4889118265968e-14	chr2	[68220969]	[68232928 68263235]
15484	ENSMUSG00000059248	Septin9	2.630917435114432e-12	0.281	False	CDS		1.2027051131951688e-13	chr11	[117291037 117326560 117331854 117332471]	[117351429]
14906	ENSMUSG00000070394	Tmem256	3.670275987718038e-12	0.194	True	CDS		1.7040567085833753e-13	chr11	[69838574 69838599 69838650]	[69838920]
13869	ENSMUSG00000026623	Lpgat1	3.8634381061960506e-12	0.376	True	5' UTR		1.8213351072067095e-13	chr1	[191718206 191718598]	[191719354]
9695	ENSMUSG00000004980	Hnrnpa2b1	3.9399334935343784e-12	0.066	True	CDS		1.8855396004771665e-13	chr6	[51467296]	[51467391 51469671]
26094	ENSMUSG00000040990	Sh3kbp1	9.914829171570633e-12	0.141	True	CDS		4.886594377416954e-13	chrX	[159683702 159708744]	[159764012]
19544	ENSMUSG00000026879	Gsn	1.2700305216838538e-11	0.158	True	5' UTR		6.350152608419271e-13	chr2	[35256474 35266904 35282602]	[35283905]
8558	ENSMUSG00000039936	Pik3cd	1.464213588267432e-11	0.362	True	5' UTR		7.425654626213404e-13	chr4	[149674195]	[149697049 149698555 149701503]
8396	ENSMUSG00000003644	Rps6ka1	2.0884554849868812e-11	0.188	True	CDS		1.074062820850396e-12	chr4	[133872004]	[133872844 133874608 133874883 133880917]
13434	ENSMUSG00000026305	Lrrfip1	2.128203501621608e-11	0.08	True	CDS		1.1097061115598385e-12	chr1	[90998894 91053724]	[91068563]
10013	ENSMUSG00000003153	Slc2a3	3.692949069826436e-11	0.214	True	CDS		1.951987365479688e-12	chr6	[122740481]	[122742376 122797802]
3096	ENSMUSG00000021451	Sema4d	6.980815714404022e-11	0.463	True	5' UTR		3.7397227041450114e-12	chr13	[51725543]	[51734507 51763252]
5088	ENSMUSG00000067288	Rps28	7.764447000584197e-11	0.08	True	3' UTR		4.270445850321309e-12	chr17	[33823117]	[33823193 33823197 33823218]
23435	ENSMUSG00000040940	Arhgef1	1.2063614681491037e-10	0.227	True	CDS		6.721156751116435e-12	chr7	[24918001 24918532]	[24919184]
9844	ENSMUSG00000030047	Arhgap25	1.9440272983714355e-10	0.402	True	CDS		1.0969868326524527e-11	chr6	[87496113]	[87496223 87532826]
16884	ENSMUSG00000022148	Fyb	2.0063797658415057e-10	0.233	True	CDS		1.1465027233380032e-11	chr15	[6643764 6644900]	[6646637]
13417	ENSMUSG00000026254	Eif4e2	2.0962252937648257e-10	0.305	True	CDS		1.2128160628210776e-11	chr1	[87214020 87214496]	[87219581]
12741	ENSMUSG00000015340	Cybb	4.660225604477669e-10	0.057	False	CDS		2.7628480369403317e-11	chrX	[9457045]	[9460617 9465644]
6268	ENSMUSG00000058835	Abi1	5.277998567747134e-10	0.318	True	CDS		3.1667991406482805e-11	chr2	[22962502]	[22963214 22971083]
7396	ENSMUSG00000028064	Sema4a	5.447981531369149e-10	0.377	True	5' UTR		3.3077030726169835e-11	chr3	[88454847]	[88455080 88455258 88455548]
11639	ENSMUSG00000057672	Pkn1	6.235492305994368e-10	0.228	True	CDS		3.830373845110826e-11	chr8	[83692937]	[83693960 83698967]
3972	ENSMUSG00000022378	Fam49b	6.308461734425147e-10	0.108	True	5' UTR		3.9202583635356274e-11	chr15	[63970969]	[63997898 64022570 64060195]
23231	ENSMUSG00000030263	Lrmp	6.902586437646719e-10	0.22	True	5' UTR		4.3850442390901465e-11	chr6	[145115732 145122107]	[145137460]
2698	ENSMUSG00000059436	Max	1.3112535863484396e-09	0.066	True	CDS		8.616809281718315e-11	chr12	[76953277]	[76961263 76961785 76961990]
16564	ENSMUSG00000056234	Ncoa4	1.629445085306008e-09	0.285	True	5' UTR		1.1173337727812629e-10	chr14	[32160011 32165823 32166271]	[32170748]
17154	ENSMUSG00000022400	Rbx1	2.3261547919840497e-09	0.063	True	CDS		1.628308354388835e-10	chr15	[81466451 81466755]	[81468155]
15896	ENSMUSG00000064215	Ifi27	2.6221167518634988e-09	0.206	True	CDS		1.8542111316749028e-10	chr12	[103436683 103437525]	[103437676]
7181	ENSMUSG00000002458	Rgs19	3.90079154773048e-09	0.073	True	CDS		2.7862796769503424e-10	chr2	[181691355]	[181691490 181693363 181693879]
17591	ENSMUSG00000060636	Rpl35a	4.608458644234157e-09	0.083	True	5' UTR		3.3246737361974987e-10	chr16	[33056511 33056556 33056618]	[33057136]
22281	ENSMUSG00000061288	Taok3	7.482967970699694e-09	0.276	True	5' UTR		5.45187666436692e-10	chr5	[117120340 117133776]	[117185527]
3158	ENSMUSG00000021546	Hnrnpk	9.379542829107525e-09	0.073	True	5' UTR		6.900663652843391e-10	chr13	[58400418]	[58402064 58402393]
25105	ENSMUSG00000033335	Dnm2	1.6190133510883225e-08	0.125	True	CDS		1.214260013316242e-09	chr9	[21489795 21490670]	[21494504]
25104	ENSMUSG00000033335	Dnm2	1.7208674417900206e-08	0.232	True	CDS		1.3029424916410155e-09	chr9	[21479038 21480546]	[21481333]
25404	ENSMUSG00000011958	Bnip2	2.210608818048505e-08	0.251	True	CDS		1.6895367395085003e-09	chr9	[70003668 70004342]	[70007064]
7194	ENSMUSG00000027506	Tpd52	4.790050033233995e-08	0.057	True	CDS		3.832040026587196e-09	chr3	[8953800]	[8963847 9004405]
667	ENSMUSG00000026656	Fcgr2b	4.9949246619841365e-08	0.324	True	CDS		4.067295796187082e-09	chr1	[170961234]	[170963325 170963409 170965702]
13205	ENSMUSG00000073702	Rpl31	5.456227868483355e-08	0.054	True	5' UTR		4.481901463397042e-09	chr1	[39367935 39368007 39368012]	[39368149]
20069	ENSMUSG00000027593	Raly	7.393815757969803e-08	0.071	True	CDS		6.12630448517498e-09	chr2	[154859751 154859959]	[154861840]
23432	ENSMUSG00000040940	Arhgef1	1.3244832905795119e-07	0.168	True	5' UTR		1.122337302608114e-08	chr7	[24903129 24904498]	[24907716]
28	ENSMUSG00000025935	Tram1	1.3244832905795119e-07	0.101	False	CDS		1.1258107969925849e-08	chr1	[13572075]	[13573858 13576368]
10367	ENSMUSG00000074272	Ceacam1	2.0717273663415045e-07	0.16	True	CDS		1.783346903127397e-08	chr7	[25464881]	[25465468 25466317 25471798]
19643	ENSMUSG00000064289	Tank	2.3977377172324147e-07	0.244	True	CDS		2.0894571535882467e-08	chr2	[61578694 61593209 61594202]	[61613651]
15796	ENSMUSG00000010608	Rbm25	2.759370663817068e-07	0.172	True	5' UTR		2.444014016523688e-08	chr12	[83632418 83639192 83642520]	[83642629]
4936	ENSMUSG00000015120	Ube2i	2.930378317166353e-07	0.146	True	5' UTR		2.6164092117556723e-08	chr17	[25269480]	[25272538 25273260 25273321 25273482 25274162 25274173]
15549	ENSMUSG00000025161	Slc16a3	4.1680380839946727e-07	0.251	True	5' UTR		3.7512342755952045e-08	chr11	[120948580 120949151]	[120954174]
1025	ENSMUSG00000037012	Hk1	4.241281169528135e-07	0.185	True	CDS		3.847447918071951e-08	chr10	[62315549]	[62327403 62340013]
3971	ENSMUSG00000022378	Fam49b	5.672723599632418e-07	0.067	True	CDS		5.186490148235353e-08	chr15	[63956683]	[63957585 63970930 63997898 64022570]
6890	ENSMUSG00000027346	Gpcpd1	6.025530100599949e-07	0.259	True	CDS		5.552095592695667e-08	chr2	[132556977]	[132558607 132564627]
23938	ENSMUSG00000032812	Arap1	8.556450111989635e-07	0.253	True	CDS		8.067510105590229e-08	chr7	[101404426 101404966]	[101408047]
19223	ENSMUSG00000024976	Shoc2	1.059695836881598e-06	0.11	False	5' UTR		1.006711045037518e-07	chr19	[53944302 53944403 53944896 53945014]	[53987454]
24096	ENSMUSG00000042675	Ypel3	1.6886261958823568e-06	0.052	True	CDS		1.618179258574379e-07	chr7	[126777954 126778098]	[126778306]
21701	ENSMUSG00000029062	Cdk11b	1.6886261958823568e-06	0.164	True	5' UTR		1.6283181174579868e-07	chr4	[155624942 155625340]	[155625531]
15645	ENSMUSG00000020564	Atxn7l1	1.706416349269893e-06	0.289	True	CDS		1.6576615964336104e-07	chr12	[33217817 33302629 33314392 33315480]	[33325911]
15405	ENSMUSG00000057322	Rpl38	1.7950641788274085e-06	0.102	True	5' UTR		1.7694204048441598e-07	chr11	[114668610 114668627 114668686]	[114668781]
29	ENSMUSG00000025935	Tram1	2.425863049137924e-06	0.069	True	CDS		2.443190642346053e-07	chr1	[13579567]	[13579690 13581023]
3409	ENSMUSG00000049960	Mrps16	2.5200850682093047e-06	0.099	True	CDS		2.556086283469437e-07	chr14	[20392154]	[20393178 20393481]
22852	ENSMUSG00000036402	Gng12	3.380550102900565e-06	0.113	True	5' UTR		3.549577608045593e-07	chr6	[66896516 66896528 66896990]	[66914453]
25563	ENSMUSG00000048758	Rpl29	3.455533313312155e-06	0.082	True	5' UTR		3.677674740596508e-07	chr9	[106429577 106429640 106429814]	[106429970]
14932	ENSMUSG00000060216	Arrb2	4.513726265468837e-06	0.064	True	CDS		4.836135284430896e-07	chr11	[70432754 70435573]	[70436163]
2386	ENSMUSG00000057948	Unc13d	9.006293184050298e-06	0.194	True	CDS		9.906922502455328e-07	chr11	[116076788]	[116076907 116077448]
10481	ENSMUSG00000051314	Ffar2	1.0660157945951063e-05	0.247	False	5' UTR		1.1802317725874392e-06	chr7	[30820739]	[30820989 30821047 30821107]
2352	ENSMUSG00000047798	Cd300lf	1.3692132341006543e-05	0.185	True	CDS		1.5256947465693002e-06	chr11	[115120419]	[115124248 115126104 115126111]
18199	ENSMUSG00000024392	Bag6	1.4337765989438669e-05	0.241	True	CDS		1.6078780431013369e-06	chr17	[35146354 35146904]	[35147141]
1818	ENSMUSG00000018501	Ncor1	1.5118407017956546e-05	0.073	True	5' UTR		1.706220220597953e-06	chr11	[62438516]	[62457148 62457436 62458455]
19215	ENSMUSG00000025026	Add3	1.6363776286789488e-05	0.185	True	CDS		1.8818342729807915e-06	chr19	[53242628 53244406]	[53244998]
16050	ENSMUSG00000041112	Elmo1	1.824581150206005e-05	0.092	False	5' UTR		2.111301045238377e-06	chr13	[20090772 20185012]	[20185354]
20797	ENSMUSG00000078578	Ube2d3	2.196574735916612e-05	0.059	True	5' UTR		2.573130404930888e-06	chr3	[135438353 135438433 135438699 135438865 135438871]	[135439644]
22275	ENSMUSG00000029528	Pxn	2.8543692354014483e-05	0.178	True	CDS		3.4252430824817373e-06	chr5	[115506869 115543062 115543088]	[115544343]
10538	ENSMUSG00000030474	Siglece	3.5142993353055346e-05	0.129	False	CDS		4.242261340475966e-06	chr7	[43659021]	[43659210 43659694]
25461	ENSMUSG00000034252	Senp6	4.03594933241058e-05	0.276	True	CDS		4.987280246478788e-06	chr9	[80093642 80098907]	[80103694]
5041	ENSMUSG00000061613	U2af1	4.04920582188144e-05	0.084	True	CDS		5.032584378624075e-06	chr17	[31648895]	[31651646 31652502]
20320	ENSMUSG00000037661	Gpr160	4.481717438642381e-05	0.219	False	5' UTR		5.634159065721851e-06	chr3	[30856058 30856246 30864431]	[30877235]
19682	ENSMUSG00000027012	Dync1i2	4.779874631839002e-05	0.155	True	5' UTR		6.067482422033737e-06	chr2	[71211846 71212075]	[71214439]
15700	ENSMUSG00000021000	Mia2	5.0412631345293954e-05	0.068	True	CDS		6.445615007719727e-06	chr12	[59129897 59131605]	[59136064]
19214	ENSMUSG00000025026	Add3	6.096598472876993e-05	0.248	False	5' UTR		7.838483750841851e-06	chr19	[53140715 53143090 53194454 53203476]	[53216801]
23436	ENSMUSG00000040940	Arhgef1	6.3096539504626e-05	0.079	True	CDS		8.157481178812361e-06	chr7	[24918001 24919352]	[24919631]
8614	ENSMUSG00000029048	Rer1	7.979835025090709e-05	0.132	True	5' UTR		1.0373785532617925e-05	chr4	[155082755]	[155083109 155083132 155086205]
12826	ENSMUSG00000036109	Mbnl3	8.35724742122263e-05	0.184	False	CDS		1.0924116272026725e-05	chrX	[51139369]	[51164418 51204675 51205774]
2545	ENSMUSG00000062352	Itgb1bp1	9.037056993704533e-05	0.135	True	5' UTR		1.1941825313109559e-05	chr12	[21279531]	[21285852 21286106]
3230	ENSMUSG00000021585	Cast	0.00011608803265209216	0.154	True	CDS		1.5496680405699744e-05	chr13	[74754371]	[74770546 74780503]
2438	ENSMUSG00000017132	Cyth1	0.00011608803265209216	0.248	True	CDS		1.5506044361386594e-05	chr11	[118193698]	[118212649 118248439]
3864	ENSMUSG00000045763	Basp1	0.00012165441665659548	0.112	False	5' UTR		1.633645023674282e-05	chr15	[25364919]	[25392687 25413552]
18071	ENSMUSG00000024038	Ndufv3	0.00012578977838637577	0.056	True	CDS		1.7161319765569838e-05	chr17	[31521693 31528402]	[31531110]
21423	ENSMUSG00000028788	Ptp4a2	0.00014743502665766903	0.206	True	5' UTR		2.021966079876604e-05	chr4	[129812305 129820602 129820800]	[129838978]
11629	ENSMUSG00000031712	Il15	0.00015493329962432012	0.206	False	5' UTR		2.1358662019638414e-05	chr8	[82379616]	[82402290 82402300 82402739 82402969]
3590	ENSMUSG00000060373	Hnrnpc	0.00018124951051326924	0.081	True	CDS		2.511600359969588e-05	chr14	[52081308]	[52081789 52081828]
5608	ENSMUSG00000024431	Nr3c1	0.00020741632471934569	0.242	True	5' UTR		2.8890130943051726e-05	chr18	[39487246]	[39489477 39490568 39519163]
19942	ENSMUSG00000037902	Sirpa	0.00021387892368123808	0.28	True	5' UTR		2.9943049315373326e-05	chr2	[129592893 129593076]	[129593604]
8426	ENSMUSG00000028675	Pnrc2	0.0002245245820423061	0.143	True	5' UTR		3.159381618738165e-05	chr4	[135873100]	[135873264 135873277 135873674]
24370	ENSMUSG00000045969	Ing1	0.00027312453542566243	0.284	True	5' UTR		3.921287972897011e-05	chr8	[11555979 11556096 11557046 11558567]	[11561418]
9237	ENSMUSG00000049550	Clip1	0.00027536517665648855	0.247	True	CDS		3.973126120329336e-05	chr5	[123627411]	[123630225 123630453]
16192	ENSMUSG00000021488	Nsd1	0.00028613396605511366	0.122	True	5' UTR		4.148942507799148e-05	chr13	[55211066 55211590 55211844 55212001 55212108]	[55213204]
25197	ENSMUSG00000032097	Ddx6	0.0002944329255446578	0.206	False	5' UTR		4.290308343650728e-05	chr9	[44604746 44604928 44604953 44604985 44605149]	[44607123]
9629	ENSMUSG00000029915	Clec5a	0.00030632401840360434	0.087	True	CDS		4.485458840909921e-05	chr6	[40579480]	[40581800 40585150]
5899	ENSMUSG00000118346	Tmem179b	0.0003384033570904274	0.136	True	CDS		5.027707019629208e-05	chr19	[8773107]	[8773290 8773505 8774335]
4716	ENSMUSG00000022892	App	0.00035880422964881147	0.12	True	CDS		5.356434571185829e-05	chr16	[84965771]	[84971408 84978064]
13657	ENSMUSG00000053332	Gas5	0.0003695351323403567	0.092	True	Non-coding		5.5694223517010916e-05	chr1	[161034720 161035195]	[161035752]
8410	ENSMUSG00000046671	Mtfr1l	0.00039840695191527937	0.118	True	5' UTR		6.033019557574232e-05	chr4	[134532753]	[134534905 134535082 134535250]
7006	ENSMUSG00000027620	Rbm39	0.0004294730429001946	0.052	True	CDS		6.534125581267247e-05	chr2	[156173023]	[156174097 156177336 156178880 156179177]
23647	ENSMUSG00000002963	Pnkp	0.00043305265527795496	0.064	True	CDS		6.61951915924874e-05	chr7	[44859946 44860185]	[44860360]
20401	ENSMUSG00000027763	Mbnl1	0.0004828801926765572	0.101	True	5' UTR		7.415660101818556e-05	chr3	[60473174 60501095 60501424]	[60528756]
18801	ENSMUSG00000041607	Mbp	0.0004839934985822716	0.191	False	5' UTR		7.46732826384076e-05	chr18	[82475395 82476133]	[82500727]
10810	ENSMUSG00000030706	Mrpl48	0.00048668861031712864	0.101	True	CDS		7.543673459915493e-05	chr7	[100574515]	[100582990 100607558]
15035	ENSMUSG00000037750	Fam222b	0.0005187402132695309	0.294	True	5' UTR		8.077526178054124e-05	chr11	[78094792 78115838]	[78143093]
3393	ENSMUSG00000012405	Rpl15	0.0005663923052175484	0.066	True	5' UTR		8.889746458793076e-05	chr14	[18270461]	[18270823 18270845 18270959]
22964	ENSMUSG00000033174	Mgll	0.0005663923052175484	0.312	True	5' UTR		8.900450510561474e-05	chr6	[88724572 88725179]	[88725701]
24383	ENSMUSG00000038482	Tfdp1	0.000584360407159653	0.057	True	CDS		9.224546427305953e-05	chr8	[13339740 13357110]	[13365089]
5346	ENSMUSG00000024096	Ralbp1	0.000797951894215038	0.089	True	5' UTR		0.00012881223435185613	chr17	[65867831]	[65884678 65885186]
11383	ENSMUSG00000045636	Mtus1	0.0008098799400424122	0.152	True	CDS		0.0001324732187640803	chr8	[41022595]	[41041473 41048048]
8019	ENSMUSG00000039158	Akna	0.0008412247239334041	0.112	False	5' UTR		0.0001382012046462021	chr4	[63398240]	[63403219 63410667]
513	ENSMUSG00000041926	Rnpep	0.000877882899206367	0.084	True	CDS		0.00014647334133626643	chr1	[135271765]	[135272362 135277389]
9690	ENSMUSG00000004980	Hnrnpa2b1	0.000877882899206367	0.165	True	3' UTR		0.00014657628232500917	chr6	[51461434]	[51461920 51461983 51463411]
14560	ENSMUSG00000018654	Ikzf1	0.000877882899206367	0.105	False	5' UTR		0.00014673185601020707	chr11	[11685751 11686469 11690390]	[11700205]
9004	ENSMUSG00000029405	G3bp2	0.0009095368319022586	0.155	True	5' UTR		0.00015267225392645055	chr5	[92073279]	[92083335 92083529 92137552]
3231	ENSMUSG00000021585	Cast	0.0009202998504240038	0.127	True	CDS		0.00015513626050004634	chr13	[74798719]	[74807819 74808436]
9028	ENSMUSG00000000568	Hnrnpd	0.000990213335842833	0.156	True	CDS		0.0001676289718533938	chr5	[99967388]	[99976534 99978392]
13663	ENSMUSG00000053332	Gas5	0.0010070114739054565	0.202	True	Non-coding		0.00017119195056392757	chr1	[161036853 161037165]	[161037288]
19635	ENSMUSG00000026977	Marchf7	0.0010574099654241918	0.177	True	CDS		0.00018127027978700433	chr2	[60243671 60245261]	[60247890]
4521	ENSMUSG00000023791	Pigx	0.0011430041068289302	0.112	True	CDS		0.0001967599926755516	chr16	[32097064]	[32099470 32099476 32099655]
2180	ENSMUSG00000037935	Smarce1	0.0011932750382648233	0.074	False	CDS		0.00020711845307025143	chr11	[99228319]	[99228497 99230402]
21306	ENSMUSG00000006392	Med8	0.0013072360865253865	0.122	True	CDS		0.00022876631514194258	chr4	[118409387 118409550]	[118410885]
16825	ENSMUSG00000036461	Elf1	0.0014250404932786356	0.156	True	5' UTR		0.00025345363059027157	chr14	[79481638 79515771 79516485 79535629 79535702]	[79536123]
405	ENSMUSG00000044768	D1Ertd622e	0.0014535742792253633	0.145	True	5' UTR		0.00025956683557595774	chr1	[97654690]	[97660731 97661555 97661831]
24804	ENSMUSG00000060470	Adgrg3	0.0014931268227989306	0.081	True	CDS		0.0002676963089446654	chr8	[95035945 95036329]	[95036441]
19977	ENSMUSG00000027333	Smox	0.0015520606677227374	0.231	True	CDS		0.00028047953495275184	chr2	[131522220 131524334]	[131524743]
2469	ENSMUSG00000025144	Cenpx	0.0016610854877311182	0.087	False	CDS		0.00030426633684921235	chr11	[120711757]	[120711844 120713693]
