cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
2588	ENSMUSG00000047446	Arl4a	1.8913485459907497e-06	0.231	True	5' UTR		1.6234751467731754e-07	chr12	[40036834]	[40037263 40037838]
21694	ENSMUSG00000029064	Gnb1	2.306158739998205e-06	0.163	True	5' UTR		2.0290237841185926e-07	chr4	[155491581 155515680]	[155527413]
18708	ENSMUSG00000054072	Iigp1	2.821469052254062e-06	0.246	True	5' UTR		2.603501485985508e-07	chr18	[60376131 60382795]	[60389792]
14334	ENSMUSG00000019966	Kitl	5.084991402186792e-06	0.305	True	CDS		4.837450752056387e-07	chr10	[100080131 100080941]	[100087347]
17591	ENSMUSG00000060636	Rpl35a	7.859194391063681e-06	0.076	True	5' UTR		7.758003046972732e-07	chr16	[33056511 33056556]	[33057136]
6211	ENSMUSG00000025781	Atp5c1	8.351911996865612e-06	0.1	True	CDS		8.423602228598364e-07	chr2	[10056162]	[10056770 10058996]
20541	ENSMUSG00000027940	Tpm3	1.2125326282587884e-05	0.101	True	CDS		1.266236122060659e-06	chr3	[90088477 90089124]	[90089797]
4033	ENSMUSG00000022565	Plec	1.2125326282587884e-05	0.34	True	CDS		1.2749806606154643e-06	chr15	[76194813]	[76195424 76197980 76199549 76205598]
20797	ENSMUSG00000078578	Ube2d3	1.7456522527201616e-05	0.111	True	5' UTR		1.8730174385409458e-06	chr3	[135438353 135438433 135438699 135438865]	[135439644]
22964	ENSMUSG00000033174	Mgll	2.043901986508216e-05	0.13	True	5' UTR		2.280748997820327e-06	chr6	[88724572 88725179]	[88725701]
8130	ENSMUSG00000028559	Osbpl9	2.1761528810874515e-05	0.303	True	CDS		2.475023663039376e-06	chr4	[109102593]	[109117895 109133744]
15176	ENSMUSG00000038811	Gngt2	2.8618865733715113e-05	0.095	True	5' UTR		3.3163492481129093e-06	chr11	[95842427 95842796 95843393]	[95843812]
19544	ENSMUSG00000026879	Gsn	2.8928805155662982e-05	0.199	True	5' UTR		3.4143439561404807e-06	chr2	[35266904 35282602 35282722]	[35283905]
7426	ENSMUSG00000028041	Adam15	3.970918316576702e-05	0.153	True	CDS		4.771919007044964e-06	chr3	[89340180]	[89340401 89341508]
21724	ENSMUSG00000029076	Sdf4	0.0001978260870489752	0.074	True	5' UTR		2.419761150599053e-05	chr4	[155993335 155993570]	[155996189]
826	ENSMUSG00000016481	Cr1l	0.0003762522121055909	0.106	True	CDS		4.682967446807783e-05	chr1	[195130010]	[195131188 195131502]
20506	ENSMUSG00000042747	Krtcap2	0.0005376812764875303	0.07	False	CDS		6.922934890397385e-05	chr3	[89246516 89246594]	[89246778]
1055	ENSMUSG00000019947	Arid5b	0.0006273174626350862	0.177	True	CDS		8.285816726972983e-05	chr10	[68135107]	[68136486 68186026]
22319	ENSMUSG00000029462	Vps29	0.000665639555499553	0.122	True	CDS		9.141830805144076e-05	chr5	[122354477 122356806]	[122360013]
23084	ENSMUSG00000042079	Hnrnpf	0.0006854963676493353	0.096	False	5' UTR		9.561644613134504e-05	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
10810	ENSMUSG00000030706	Mrpl48	0.000826239973756298	0.185	True	CDS		0.00011879415931689265	chr7	[100574515]	[100582990 100607891]
13198	ENSMUSG00000026087	Mrpl30	0.0008755305776528648	0.231	True	5' UTR		0.0001277598267819631	chr1	[37890585 37893024]	[37893939]
13431	ENSMUSG00000044337	Ackr3	0.0008951819949930467	0.063	True	5' UTR		0.00013273600920770304	chr1	[90204088 90209871]	[90213795]
6156	ENSMUSG00000025085	Ablim1	0.0008951819949930467	0.201	True	CDS		0.00013446939838951348	chr19	[57044973]	[57046925 57049462]
20355	ENSMUSG00000037211	Spry1	0.0011343330273620752	0.244	False	5' UTR		0.0001755276760014794	chr3	[37640106 37640809]	[37642555]
1672	ENSMUSG00000020358	Hnrnpab	0.0011343330273620752	0.117	True	CDS		0.0001776959463464195	chr11	[51601479]	[51601750 51602593]
9805	ENSMUSG00000014554	Dguok	0.0011626316155915221	0.173	True	CDS		0.0001846239046218297	chr6	[83480437]	[83480843 83481347]
10092	ENSMUSG00000030189	Ybx3	0.0011715229971938073	0.119	True	CDS		0.00018854983860415355	chr6	[131370415]	[131375974 131379358]
8081	ENSMUSG00000028530	Jak1	0.0013286551133629622	0.075	False	5' UTR		0.0002184754561631949	chr4	[101193864]	[101265042 101305010]
20542	ENSMUSG00000027940	Tpm3	0.0013286551133629622	0.06	True	CDS		0.000219541724740232	chr3	[90090080 90091092]	[90099528]
11483	ENSMUSG00000036180	Gatad2a	0.0014377468499308787	0.266	True	5' UTR		0.000241832141842937	chr8	[69950755]	[69974090 69995943]
9695	ENSMUSG00000004980	Hnrnpa2b1	0.002272194426775509	0.053	True	CDS		0.0003949522501476744	chr6	[51467296]	[51467391 51469671]
7029	ENSMUSG00000027639	Samhd1	0.0024167573006657604	0.209	True	CDS		0.0004304524805906826	chr2	[157099504]	[157101321 157101721]
1472	ENSMUSG00000059534	Uqcr10	0.003712215244324178	0.053	True	CDS		0.000685086933501887	chr11	[4702221]	[4703904 4704157]
20026	ENSMUSG00000027455	Nsfl1c	0.0037211333128939358	0.188	True	CDS		0.000694718021935134	chr2	[151500790 151502461]	[151503014]
9320	ENSMUSG00000040731	Eif4h	0.003885644197095518	0.172	True	CDS		0.0007599683629299645	chr5	[134622087]	[134624441 134625366]
21423	ENSMUSG00000028788	Ptp4a2	0.003885644197095518	0.163	True	5' UTR		0.000763606029164084	chr4	[129820602 129820800]	[129838978]
6158	ENSMUSG00000025085	Ablim1	0.003885644197095518	0.175	True	CDS		0.0007754611809654146	chr19	[57083604]	[57118752 57132862]
20160	ENSMUSG00000017760	Ctsa	0.004405868281694142	0.071	True	5' UTR		0.0009076466846408534	chr2	[164833197 164833851]	[164834030]
15078	ENSMUSG00000054404	Slfn5	0.0046579825743321155	0.091	False	5' UTR		0.0009695800637558264	chr11	[82951740 82952196]	[82954717]
4721	ENSMUSG00000022892	App	0.004785257363622229	0.133	True	CDS		0.0010063416773282796	chr16	[85030366]	[85040251 85043576 85056324]
25728	ENSMUSG00000038145	Snrk	0.005907071086378617	0.151	False	5' UTR		0.0012549357029001784	chr9	[122117408 122117503]	[122131893]
10991	ENSMUSG00000030695	Aldoa	0.0062482198490907935	0.058	True	CDS		0.0013408197101053205	chr7	[126797777]	[126797974 126799045 126800002 126800288]
17539	ENSMUSG00000022884	Eif4a2	0.0072960013070802	0.157	False	CDS		0.0015907216088416245	chr16	[23111897 23112458 23112462]	[23113167]
10586	ENSMUSG00000003420	Fcgrt	0.0072960013070802	0.058	True	CDS		0.0015969788268716321	chr7	[45102186]	[45102402 45102414]
11636	ENSMUSG00000031708	Tecr	0.007869808197451556	0.095	True	CDS		0.0018070160453375888	chr8	[83573324]	[83573411 83573871]
15959	ENSMUSG00000021282	Eif5	0.008015039417198434	0.052	True	5' UTR		0.0018575627833850449	chr12	[111538240 111538549]	[111539408]
1815	ENSMUSG00000018501	Ncor1	0.008334881948068371	0.195	True	CDS		0.0019495753912863786	chr11	[62401268]	[62403436 62403799]
5195	ENSMUSG00000056116	H2-T22	0.009164592756118506	0.079	True	CDS		0.002163315886637415	chr17	[36039375]	[36040225 36040478]
9274	ENSMUSG00000037936	Scarb1	0.009559894627758669	0.089	True	CDS		0.0022771422825777084	chr5	[125277866]	[125281105 125283899]
25563	ENSMUSG00000048758	Rpl29	0.0127707667728077	0.056	True	5' UTR		0.003108148971956068	chr9	[106429577 106429640]	[106429970]
21894	ENSMUSG00000029106	Add1	0.0127707667728077	0.135	True	CDS		0.003124178995922914	chr5	[34620135 34620919]	[34625279]
1462	ENSMUSG00000020432	Tcn2	0.013904306254050298	0.161	True	5' UTR		0.003435742542091369	chr11	[3931588]	[3931976 3932013]
14684	ENSMUSG00000020376	Rnf130	0.013904306254050298	0.083	True	CDS		0.003461157779978186	chr11	[50095981 50099340]	[50104549]
22882	ENSMUSG00000056737	Capg	0.015744459498205913	0.158	True	5' UTR		0.003986794465210939	chr6	[72544467 72549502 72549869]	[72555273]
3529	ENSMUSG00000058690	Ccser2	0.016138194194015316	0.185	True	CDS		0.0041211268435361	chr14	[36918597]	[36919225 36926839]
42	ENSMUSG00000079658	Eloc	0.016637411802671673	0.152	True	5' UTR		0.004284312052190131	chr1	[16648008]	[16656822 16656862 16656912 16656992]
12643	ENSMUSG00000032440	Tgfbr2	0.01799296908018952	0.164	True	CDS		0.004710605639019574	chr9	[116131714]	[116158271 116174944]
4936	ENSMUSG00000015120	Ube2i	0.019640195985786986	0.081	True	5' UTR		0.005226146571325292	chr17	[25269480]	[25272538 25273321 25274162]
20745	ENSMUSG00000039831	Arhgap29	0.020012231970818032	0.199	True	CDS		0.005368087975004836	chr3	[121953405 121967958]	[121973879]
5608	ENSMUSG00000024431	Nr3c1	0.0200744203212725	0.179	True	5' UTR		0.005427847554678831	chr18	[39487246]	[39489477 39490568]
19228	ENSMUSG00000024985	Tcf7l2	0.02059372576794437	0.17	True	CDS		0.005612453159933338	chr19	[55743198 55755083]	[55817764]
2136	ENSMUSG00000038615	Nfe2l1	0.022807361425041674	0.156	True	5' UTR		0.006342006506680481	chr11	[96828224]	[96829411 96829819]
6561	ENSMUSG00000026970	Rbms1	0.022807361425041674	0.1	True	CDS		0.006362568637887161	chr2	[60758855]	[60759759 60762053]
21821	ENSMUSG00000059447	Hadhb	0.026917068963469744	0.131	True	5' UTR		0.007740101375761686	chr5	[30155340 30155383]	[30163669]
21976	ENSMUSG00000029178	Klf3	0.02950183337241022	0.075	True	5' UTR		0.008630076041681003	chr5	[64803792 64812504]	[64816735]
9087	ENSMUSG00000063406	Tmed5	0.02950183337241022	0.053	False	CDS		0.008644570657401991	chr5	[108124760]	[108125901 108126018]
10730	ENSMUSG00000030629	Zfand6	0.0322966569499867	0.122	True	5' UTR		0.009564246049566877	chr7	[84634410]	[84679310 84689746]
23917	ENSMUSG00000030704	Rab6a	0.03565297350390484	0.128	True	CDS		0.01063468522970552	chr7	[100629772 100629944]	[100631742]
17429	ENSMUSG00000022681	Ntan1	0.03635383543849058	0.091	True	CDS		0.010921753136027213	chr16	[13819437 13827126]	[13827388]
16118	ENSMUSG00000021361	Tmem14c	0.0369117095066916	0.086	False	5' UTR		0.011168564464471065	chr13	[41016399 41017174]	[41017706]
10367	ENSMUSG00000074272	Ceacam1	0.03810688674287447	0.204	True	CDS		0.011693744215088087	chr7	[25464881]	[25465468 25466317]
6530	ENSMUSG00000061136	Prpf40a	0.040450283492856336	0.169	True	CDS		0.012755010670339559	chr2	[53190101]	[53191023 53191149]
16392	ENSMUSG00000021759	Plpp1	0.040450283492856336	0.085	True	CDS		0.012846871152237632	chr13	[112835014 112851555]	[112856746]
3229	ENSMUSG00000021585	Cast	0.043450262589517584	0.164	True	CDS		0.013986136026668749	chr13	[74748244]	[74748805 74754311]
25874	ENSMUSG00000023092	Fhl1	0.04916733470062636	0.156	True	5' UTR		0.015931904591833863	chrX	[56754392 56786583]	[56787989]
