cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
107	ENSMUSG00000024670	Cd6	7.574671547325245e-06	0.000107812825023596	0.181	True	CDS	509.0	['chr19:10791454-10792828' 'chr19:10791454-10794142']
246	ENSMUSG00000020612	Prkar1a	1.164162795025283e-05	0.00016035403660509542	0.062	True	5' UTR	6748.0	['chr11:109650625-109653779' 'chr11:109651074-109653779']
89	ENSMUSG00000061613	U2af1	1.260460337500556e-05	0.00016819267628523043	0.083	True	CDS	2685.0	['chr17:31648895-31651646' 'chr17:31648895-31652502']
254	ENSMUSG00000021000	Mia2	1.3682623341946553e-05	0.00017704485354579324	0.179	True	CDS	7519.0	['chr12:59129897-59136064' 'chr12:59131605-59136064']
122	ENSMUSG00000002458	Rgs19	1.6552550311442635e-05	0.00020788055832311782	0.21	True	CDS	572.0	['chr2:181691355-181691490' 'chr2:181691355-181693879']
342	ENSMUSG00000028788	Ptp4a2	1.763329494749221e-05	0.00021512619835940496	0.187	True	5' UTR	1040.0	['chr4:129820602-129838978' 'chr4:129820800-129838978']
105	ENSMUSG00000056917	Sipa1	2.398357369602958e-05	0.00028265563152253293	0.334	True	5' UTR	5679.0	['chr19:5661112-5661596' 'chr19:5661112-5663604']
374	ENSMUSG00000053977	Cd8a	2.44924083520696e-05	0.00028265563152253293	0.12	True	CDS	12.0	['chr6:71374870-71376860' 'chr6:71375919-71376860']
154	ENSMUSG00000004980	Hnrnpa2b1	2.645649942200212e-05	0.00029728750666302385	0.122	True	CDS	4027.0	['chr6:51464212-51464428' 'chr6:51464212-51465179']
38	ENSMUSG00000000782	Tcf7	3.781033186954149e-05	0.0004139746591870312	0.071	True	CDS	38.0	['chr11:52282247-52282554' 'chr11:52282247-52282712']
31	ENSMUSG00000041126	H2az2	4.4955505682536825e-05	0.00047990002316108065	0.064	True	CDS	1423.0	['chr11:6429226-6433724' 'chr11:6429226-6439376']
72	ENSMUSG00000022378	Fam49b	5.0291463885119875e-05	0.0005237671970474678	0.115	True	5' UTR	1556.0	['chr15:63970969-63997898' 'chr15:63970969-64022570']
218	ENSMUSG00000053332	Gas5	5.914781424918154e-05	0.0006013361115333457	0.081	False	Non-coding	1246.0	['chr1:161036015-161036549' 'chr1:161036245-161036549']
165	ENSMUSG00000030246	Ldhb	6.701391376557472e-05	0.0006654637483232653	0.076	True	CDS	45.0	['chr6:142490605-142492493' 'chr6:142490605-142494100']
377	ENSMUSG00000030335	Mrpl51	7.04264594279016e-05	0.0006834567767207723	0.108	True	5' UTR	5401.0	['chr6:125192209-125192516' 'chr6:125192434-125192516']
84	ENSMUSG00000022940	Pigp	7.727528408033969e-05	0.0007332565844956675	0.293	True	CDS	982.0	['chr16:94370193-94370366' 'chr16:94370193-94370605']
167	ENSMUSG00000074227	Spint2	0.00010485945757892208	0.0009733693127434725	0.051	True	CDS	226.0	['chr7:29260431-29263595' 'chr7:29260431-29281512']
366	ENSMUSG00000002416	Ndufb2	0.0001193718674798172	0.0010845061151889778	0.145	True	3' UTR	3460.0	['chr6:39598362-39599392' 'chr6:39598366-39599392']
6	ENSMUSG00000026395	Ptprc	0.00012393514469957682	0.0011025063913899858	0.092	True	CDS	9250.0	['chr1:138117026-138120020' 'chr1:138117026-138126303']
360	ENSMUSG00000029599	Ddx54	0.00012664700404576543	0.0011036381781130986	0.184	False	CDS	1813.0	['chr5:120620759-120621615' 'chr5:120621486-120621615']
292	ENSMUSG00000071172	Srsf3	0.00013901577147805094	0.001187194688422555	0.076	True	CDS	5341.0	['chr17:29038625-29040775' 'chr17:29039910-29040775']
319	ENSMUSG00000027303	Ptpra	0.0001633415444866356	0.0013671695708048102	0.211	False	CDS	1088.0	['chr2:130537650-130539635' 'chr2:130539466-130539635']
393	ENSMUSG00000066406	Akap13	0.00016649371822447336	0.0013671695708048102	0.294	True	CDS	7348.0	['chr7:75697435-75704365' 'chr7:75702153-75704365']
412	ENSMUSG00000032249	Anp32a	0.00037183550203810916	0.0029957313088730675	0.084	True	CDS	1240.0	['chr9:62341555-62371720' 'chr9:62342252-62371720']
18	ENSMUSG00000000902	Smarcb1	0.0003979547995151114	0.0030523908210707733	0.206	True	CDS	4570.0	['chr10:75915194-75916773' 'chr10:75915194-75916800']
113	ENSMUSG00000002107	Celf2	0.000399725019280398	0.0030523908210707733	0.107	False	CDS	1189.0	['chr2:6664198-6720766' 'chr2:6664198-6721417']
115	ENSMUSG00000026927	Entr1	0.00040031355030436383	0.0030523908210707733	0.241	True	CDS	8112.0	['chr2:26387672-26388492' 'chr2:26387672-26389149']
196	ENSMUSG00000032407	U2surp	0.0005373758955316436	0.004025605392842313	0.173	True	CDS	5084.0	['chr9:95495934-95500688' 'chr9:95495934-95502540']
92	ENSMUSG00000052142	Rasal3	0.0006000324839270238	0.004417480528221366	0.101	True	CDS	3389.0	['chr17:32399430-32402436' 'chr17:32399430-32403056']
23	ENSMUSG00000019961	Tmpo	0.0006718671158318504	0.0048624959061050865	0.105	True	CDS	2338.0	['chr10:91152739-91153085' 'chr10:91152739-91158748']
310	ENSMUSG00000025014	Dntt	0.0008682240748286575	0.006178861332530613	0.068	True	CDS	2.0	['chr19:41055844-41059066' 'chr19:41058627-41059066']
77	ENSMUSG00000022472	Desi1	0.000929162254699218	0.0065041357828945255	0.071	True	CDS	80.0	['chr15:81999615-82002541' 'chr15:81999615-82003758']
398	ENSMUSG00000000244	Tspan32	0.0009496195399448363	0.006540121670265244	0.247	True	CDS	754.0	['chr7:143015668-143017579' 'chr7:143017285-143017579']
375	ENSMUSG00000052337	Immt	0.0012140355455013722	0.008099893405141967	0.186	True	CDS	9950.0	['chr6:71852868-71856912' 'chr6:71853269-71856912']
235	ENSMUSG00000018654	Ikzf1	0.001234455670238585	0.008109424172182706	0.229	False	5' UTR	9378.0	['chr11:11686469-11700205' 'chr11:11690390-11700205']
349	ENSMUSG00000029064	Gnb1	0.001328543370170917	0.00859527301610578	0.11	True	5' UTR	5830.0	['chr4:155491581-155527413' 'chr4:155515680-155527413']
221	ENSMUSG00000015314	Slamf6	0.0017339545923874384	0.011050725536558748	0.181	True	CDS	741.0	['chr1:171939470-171947999' 'chr1:171941697-171947999']
75	ENSMUSG00000022570	Tsta3	0.0018709548193284328	0.011748495703724129	0.198	True	5' UTR	10566.0	['chr15:75929050-75929653' 'chr15:75929050-75929719']
95	ENSMUSG00000023942	Slc29a1	0.0020390712940101265	0.012438334893461772	0.199	True	5' UTR	3636.0	['chr17:45592262-45593332' 'chr17:45592262-45595482']
336	ENSMUSG00000028034	Fubp1	0.0025855168492579955	0.015549516825819213	0.093	True	CDS	7110.0	['chr3:152214068-152215592' 'chr3:152214888-152215592']
24	ENSMUSG00000019961	Tmpo	0.003250402310121549	0.019276691478081958	0.09	True	CDS	2338.0	['chr10:91153181-91153278' 'chr10:91153181-91158748']
265	ENSMUSG00000042323	Pbrm1	0.003848294292526447	0.02250988579327113	0.152	False	5' UTR	1720.0	['chr14:31019294-31025498' 'chr14:31022860-31025498']
322	ENSMUSG00000019188	H13	0.003934293684922977	0.022701937884623127	0.053	True	CDS	5733.0	['chr2:152700269-152704622' 'chr2:152704195-152704622']
187	ENSMUSG00000070000	Fcho1	0.004791658806850714	0.0272805108070034	0.198	True	5' UTR	1230.0	['chr8:71721860-71723235' 'chr8:71721860-71725633']
223	ENSMUSG00000019920	Lims1	0.004895011847108402	0.02750223761467484	0.151	True	CDS	6453.0	['chr10:58323688-58399021' 'chr10:58371700-58399021']
273	ENSMUSG00000059895	Ptp4a3	0.005107305097804994	0.028225738141734007	0.14	True	CDS	9413.0	['chr15:73724849-73751129' 'chr15:73748466-73751129']
110	ENSMUSG00000084957	Bbip1	0.0051559896371317394	0.028225738141734007	0.15	True	5' UTR	8833.0	['chr19:53943580-53944156' 'chr19:53943580-53944417']
203	ENSMUSG00000031389	Arhgap4	0.00529504610201073	0.028620059310868126	0.226	True	CDS	4441.0	['chrX:73905864-73906157' 'chrX:73905864-73906429']
253	ENSMUSG00000071379	Hpcal1	0.005758997781698834	0.030738650659817526	0.078	False	5' UTR	1625.0	['chr12:17691047-17786147' 'chr12:17728309-17786147' 'chr12:17767300-17786147']
256	ENSMUSG00000021134	Srsf5	0.0063303557474642105	0.03337113461934837	0.086	True	5' UTR	1899.0	['chr12:80945669-80946576' 'chr12:80945673-80946576' 'chr12:80945799-80946576']
236	ENSMUSG00000018654	Ikzf1	0.0066180114954001844	0.034462084250437536	0.154	True	CDS	9378.0	['chr11:11707905-11754007' 'chr11:11748572-11754007']
264	ENSMUSG00000003992	Ssbp2	0.006946359305743876	0.035736089440393186	0.164	True	CDS	210.0	['chr13:91564695-91664118' 'chr13:91642392-91664118']
303	ENSMUSG00000036299	BC031181	0.007869544481290498	0.04000351777989337	0.107	True	5' UTR	10104.0	['chr18:75005901-75008651' 'chr18:75006015-75008651' 'chr18:75006115-75008651']
426	ENSMUSG00000040990	Sh3kbp1	0.008372945430424475	0.04186188980169535	0.081	True	CDS	2887.0	['chrX:159958323-159966214' 'chrX:159961894-159966214']
91	ENSMUSG00000024002	Brd4	0.008529237500579614	0.04186188980169535	0.126	True	5' UTR	5404.0	['chr17:32229736-32253041' 'chr17:32229736-32284063' 'chr17:32229736-32284518']
173	ENSMUSG00000030605	Mfge8	0.008645307444258638	0.041875665658861284	0.208	True	CDS	2162.0	['chr7:79143051-79143278' 'chr7:79143051-79145247']
188	ENSMUSG00000031683	Lsm6	0.008728183240371558	0.041875665658861284	0.113	True	5' UTR	3718.0	['chr8:78813081-78819987' 'chr8:78813081-78821048']
331	ENSMUSG00000015749	Anp32e	0.009131188960368302	0.042535751366447085	0.053	True	CDS	684.0	['chr3:95938004-95944307' 'chr3:95938040-95944307']
251	ENSMUSG00000020661	Dnmt3a	0.009164611535627944	0.042535751366447085	0.131	True	CDS	2186.0	['chr12:3873429-3895543' 'chr12:3891861-3895543']
27	ENSMUSG00000034024	Cct2	0.009475434649225456	0.043505490271174944	0.063	True	CDS	8869.0	['chr10:117063051-117063160' 'chr10:117063051-117063706']
141	ENSMUSG00000037373	Ctbp1	0.01017521138602544	0.04622143895566875	0.068	True	CDS	8985.0	['chr5:33267038-33269442' 'chr5:33267038-33274779']
3	ENSMUSG00000025980	Hspd1	0.010751452496588584	0.048324949642561316	0.105	True	5' UTR	3414.0	['chr1:55086942-55087779' 'chr1:55086942-55087989']
