cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
17136	ENSMUSG00000009585	Apobec3	1.8878901327515267e-11	0.052	True	CDS	185.0	6.803207685591087e-13	chr15	[79898226 79900570]	[79905444]
28	ENSMUSG00000025935	Tram1	1.9225818745311376e-10	0.103	False	CDS	1668.0	7.39010450270227e-12	chr1	[13572075]	[13573858 13576368]
19459	ENSMUSG00000054766	Set	4.0685626992369627e-10	0.125	True	CDS	13426.0	1.6127635924903273e-11	chr2	[30062281 30066894]	[30068269]
4936	ENSMUSG00000015120	Ube2i	5.799771532667967e-10	0.132	True	5' UTR	7891.0	2.3338419981306535e-11	chr17	[25269480]	[25272538 25273260 25273321 25273482 25274162 25274173]
8396	ENSMUSG00000003644	Rps6ka1	6.876328666458104e-10	0.387	True	CDS	180.0	2.808350446361268e-11	chr4	[133872004]	[133872844 133874608 133874883 133880917]
11641	ENSMUSG00000002885	Adgre5	8.849098493740473e-10	0.194	True	CDS	11071.0	3.667193970378934e-11	chr8	[83729526]	[83730111 83733414]
11580	ENSMUSG00000070000	Fcho1	1.4062655660172565e-09	0.403	True	5' UTR	3018.0	5.912227604877355e-11	chr8	[71721860]	[71723235 71725633]
20140	ENSMUSG00000035268	Pkig	1.5418396407468245e-09	0.106	True	5' UTR	7168.0	6.574811681262736e-11	chr2	[163658493 163658660 163659236 163661607]	[163703486]
25112	ENSMUSG00000032187	Smarca4	1.8467554610519897e-09	0.252	False	5' UTR	557.0	7.985969561305905e-11	chr9	[21616401 21626013]	[21632805]
17921	ENSMUSG00000039218	Srrm2	2.452286231928591e-09	0.053	True	5' UTR	8559.0	1.1030631108842403e-10	chr17	[23792512 23803399 23803998]	[23806932]
12256	ENSMUSG00000032312	Csk	3.375781466568513e-09	0.134	False	5' UTR	6091.0	1.5408972460012432e-10	chr9	[57631444]	[57633995 57644995 57651832]
12864	ENSMUSG00000002015	Bcap31	3.5696720078113275e-09	0.083	False	5' UTR	13155.0	1.6508393069157492e-10	chrX	[73714929]	[73716118 73717661]
10548	ENSMUSG00000008140	Emc10	3.766368435551467e-09	0.175	True	CDS	9160.0	1.7644248526907776e-10	chr7	[44490971]	[44491163 44491955]
20797	ENSMUSG00000078578	Ube2d3	5.0264321203435975e-09	0.097	True	5' UTR	12108.0	2.3849137387816467e-10	chr3	[135438353 135438433 135438699 135438865 135438871]	[135439644]
15896	ENSMUSG00000064215	Ifi27	1.3694370481478656e-08	0.226	True	CDS	2941.0	6.744374651539038e-10	chr12	[103436683 103437525]	[103437676]
23938	ENSMUSG00000032812	Arap1	1.699581787360667e-08	0.42	True	CDS	7311.0	8.492774897987245e-10	chr7	[101404426 101404966]	[101408047]
5400	ENSMUSG00000024097	Srsf7	2.4982169001483028e-08	0.204	True	CDS	597.0	1.2753659850606951e-09	chr17	[80204388]	[80204622 80205262]
25563	ENSMUSG00000048758	Rpl29	4.2340248101695014e-08	0.067	True	5' UTR	15193.0	2.2378029026721685e-09	chr9	[106429577 106429640 106429814]	[106429970]
16165	ENSMUSG00000021457	Syk	6.267401051742812e-08	0.241	True	5' UTR	2790.0	3.387784352293412e-09	chr13	[52583606 52597055]	[52610796]
5899	ENSMUSG00000118346	Tmem179b	6.860501683051245e-08	0.181	True	CDS	5709.0	3.749583502448427e-09	chr19	[8773107]	[8773290 8773505 8774335]
9150	ENSMUSG00000041890	Git2	9.646441173175072e-08	0.272	True	CDS	6144.0	5.330165693285926e-09	chr5	[114733944]	[114737348 114739033]
12736	ENSMUSG00000031167	Rbm3	1.2051859934979202e-07	0.101	True	3' UTR	3118.0	6.7316695132316274e-09	chrX	[8142956]	[8143247 8143251]
21416	ENSMUSG00000028797	Tmem234	1.2916365587002039e-07	0.207	True	CDS	4168.0	7.2921223133825334e-09	chr4	[129601135 129601244 129601534 129601962]	[129602195]
7925	ENSMUSG00000028465	Tln1	1.330293556930121e-07	0.059	False	5' UTR	313.0	7.59026353803973e-09	chr4	[43556784]	[43558085 43562130]
19682	ENSMUSG00000027012	Dync1i2	1.6264254141751992e-07	0.258	True	5' UTR	2064.0	9.47527118168134e-09	chr2	[71211846 71212075]	[71214439]
2469	ENSMUSG00000025144	Cenpx	1.7343734897155535e-07	0.09	False	CDS	2360.0	1.0208324443971424e-08	chr11	[120711757]	[120711844 120713693]
4127	ENSMUSG00000068105	Tnfrsf13c	2.0704405746917746e-07	0.05	True	CDS	57.0	1.2435078526677325e-08	chr15	[82223923]	[82224168 82224220]
4764	ENSMUSG00000022940	Pigp	2.301095440084341e-07	0.323	True	CDS	5157.0	1.3958596963874981e-08	chr16	[94370193]	[94370366 94370605]
21918	ENSMUSG00000063646	Jakmip1	2.5445656675336185e-07	0.249	True	5' UTR	15237.0	1.5588330215521266e-08	chr5	[37047233 37047546 37050976]	[37085236]
9895	ENSMUSG00000030067	Foxp1	2.8822987560389336e-07	0.147	True	CDS	237.0	1.8003547785468414e-08	chr6	[99016666]	[99028164 99028674 99075854]
20401	ENSMUSG00000027763	Mbnl1	3.3665732327674014e-07	0.115	True	5' UTR	12310.0	2.1432838598999676e-08	chr3	[60473174 60501095 60501424]	[60528756]
13660	ENSMUSG00000053332	Gas5	3.7657259925214243e-07	0.051	False	Non-coding	3972.0	2.442633076230113e-08	chr1	[161036015 161036245]	[161036549]
665	ENSMUSG00000038421	Fcrla	4.7495883974813776e-07	0.139	True	CDS	231.0	3.109340152104926e-08	chr1	[170922405]	[170927396 170927462]
10730	ENSMUSG00000030629	Zfand6	4.873259762986873e-07	0.19	True	5' UTR	4087.0	3.248839841991249e-08	chr7	[84634410]	[84652882 84679310 84689746]
25811	ENSMUSG00000001924	Uba1	6.185083129988103e-07	0.214	True	5' UTR	1255.0	4.197684046178112e-08	chrX	[20658527 20663126]	[20668449]
24309	ENSMUSG00000000244	Tspan32	8.836333199293106e-07	0.226	True	CDS	17425.0	6.103173080592836e-08	chr7	[143015668 143017285]	[143017579]
25846	ENSMUSG00000025862	Stag2	8.857815976018202e-07	0.13	True	5' UTR	2827.0	6.171211130439108e-08	chrX	[42149686 42150292 42150835 42151089]	[42201855]
8805	ENSMUSG00000037373	Ctbp1	9.269072623564914e-07	0.09	True	CDS	4502.0	6.513402384126698e-08	chr5	[33267038]	[33269442 33274779]
17539	ENSMUSG00000022884	Eif4a2	1.3211631515801352e-06	0.134	False	CDS	9930.0	9.442547449731896e-08	chr16	[23111897 23112458 23112462]	[23113167]
15545	ENSMUSG00000025156	Gps1	2.033731150970326e-06	0.162	True	CDS	3887.0	1.4657521808795145e-07	chr11	[120784343 120784726]	[120785121]
18598	ENSMUSG00000024381	Bin1	2.1663158725303403e-06	0.075	False	CDS	4520.0	1.5743196431001274e-07	chr18	[32377491 32397712 32397791]	[32406100]
8080	ENSMUSG00000028530	Jak1	2.7735518038598894e-06	0.169	False	CDS	4065.0	2.0655881302019594e-07	chr4	[101155134]	[101156393 101189145]
23795	ENSMUSG00000066406	Akap13	3.1666646030274173e-06	0.193	True	CDS	17250.0	2.3773758280986615e-07	chr7	[75697435 75702153]	[75704365]
14240	ENSMUSG00000035011	Zbtb7a	4.694988086095288e-06	0.127	True	5' UTR	17212.0	3.6093602103315135e-07	chr10	[81135592 81136660 81136700 81138071]	[81143962]
19028	ENSMUSG00000024691	Fam111a	5.4799954608595115e-06	0.078	False	5' UTR	12049.0	4.2786751346050244e-07	chr19	[12564651 12573581 12574563]	[12577090]
3971	ENSMUSG00000022378	Fam49b	6.7897438387058524e-06	0.054	True	CDS	11226.0	5.34208073796076e-07	chr15	[63956683]	[63957585 63970930 63997898 64022570]
14464	ENSMUSG00000064030	Pym1	7.588172976778197e-06	0.231	True	CDS	17315.0	6.035792921634052e-07	chr10	[128747999 128748567 128750338]	[128765147]
9320	ENSMUSG00000040731	Eif4h	7.588172976778197e-06	0.171	True	CDS	1463.0	6.061423458927928e-07	chr5	[134622087]	[134624441 134625366]
13434	ENSMUSG00000026305	Lrrfip1	1.1195779815585853e-05	0.074	True	CDS	1192.0	9.346626993191792e-07	chr1	[90998894 91053724]	[91068563]
9028	ENSMUSG00000000568	Hnrnpd	1.3296182517845214e-05	0.145	True	CDS	2704.0	1.133968719239652e-06	chr5	[99967388]	[99976534 99978392]
20141	ENSMUSG00000035268	Pkig	1.4406402951479818e-05	0.07	True	5' UTR	7168.0	1.2459591741820385e-06	chr2	[163658493 163658660 163659236 163703556]	[163721128]
22000	ENSMUSG00000029204	Rhoh	1.542113361212098e-05	0.061	True	5' UTR	8357.0	1.3522435479697676e-06	chr5	[65863151 65863882]	[65891553]
13569	ENSMUSG00000026457	Adipor1	1.5559747647863258e-05	0.127	True	5' UTR	1265.0	1.3737434860275672e-06	chr1	[134415586 134415990]	[134422921]
16071	ENSMUSG00000016756	Cmah	2.6917588984584506e-05	0.283	True	5' UTR	391.0	2.4250080166292344e-06	chr13	[24395488 24415151]	[24416901]
14438	ENSMUSG00000040054	Baz2a	2.7430063120482582e-05	0.288	False	CDS	9494.0	2.4876513700858073e-06	chr10	[128096524 128097061]	[128108894]
4013	ENSMUSG00000055762	Eef1d	3.390871789697714e-05	0.104	True	CDS	12775.0	3.115936239181684e-06	chr15	[75896920]	[75897226 75900691 75901132]
22758	ENSMUSG00000029686	Cul1	3.646596520990183e-05	0.135	True	5' UTR	5244.0	3.3728280134083372e-06	chr6	[47454030 47454484]	[47484744]
2718	ENSMUSG00000021131	Erh	4.1853142870465384e-05	0.057	True	CDS	2001.0	3.89623852547876e-06	chr12	[80641045]	[80642789 80643764]
15176	ENSMUSG00000038811	Gngt2	4.397089470932431e-05	0.069	True	5' UTR	13796.0	4.1197955403330875e-06	chr11	[95842427 95843393]	[95843812]
13654	ENSMUSG00000090394	4930523C07Rik	4.701679458874093e-05	0.074	False	5' UTR	206.0	4.4898920958617466e-06	chr1	[160044754 160070804]	[160075031]
18023	ENSMUSG00000046711	Hmga1	5.299188624154021e-05	0.269	True	5' UTR	289.0	5.124140351284068e-06	chr17	[27556710 27556712 27556750 27557067]	[27559533]
15820	ENSMUSG00000021241	Isca2	6.983011630042517e-05	0.243	True	CDS	3131.0	6.836221595777357e-06	chr12	[84773678 84773909]	[84774543]
3590	ENSMUSG00000060373	Hnrnpc	7.580207023693022e-05	0.078	True	CDS	2382.0	7.511916870326419e-06	chr14	[52081308]	[52081789 52081828]
17930	ENSMUSG00000034681	Rnps1	8.547259551498361e-05	0.178	True	CDS	3459.0	8.521592105397766e-06	chr17	[24414735 24415163 24418219]	[24418457]
7053	ENSMUSG00000035399	Oser1	8.737858172359984e-05	0.085	True	5' UTR	2401.0	8.799634018758577e-06	chr2	[163415656]	[163419041 163419412]
23453	ENSMUSG00000057229	Dmac2	8.737858172359984e-05	0.235	True	CDS	16458.0	8.816577615354217e-06	chr7	[25619461 25620465]	[25620896]
11224	ENSMUSG00000059119	Nap1l4	9.59175728109723e-05	0.185	True	CDS	3700.0	9.735777660693283e-06	chr7	[143514638]	[143518850 143520384]
1672	ENSMUSG00000020358	Hnrnpab	0.0001029257717132672	0.094	True	CDS	1603.0	1.065458045370317e-05	chr11	[51601479]	[51601750 51602593]
9035	ENSMUSG00000035325	Sec31a	0.00010513416463026318	0.3	True	CDS	6205.0	1.0986993781180658e-05	chr5	[100386204]	[100388534 100389068 100390759]
3051	ENSMUSG00000021365	Nedd9	0.00010691723028433536	0.173	True	CDS	8383.0	1.1365975832028446e-05	chr13	[41339021]	[41358853 41425861]
18317	ENSMUSG00000071068	Treml2	0.00011544951562984707	0.067	False	CDS	4626.0	1.2411689668313888e-05	chr17	[48302933 48308274]	[48309119]
8697	ENSMUSG00000039968	Rsbn1l	0.00012327713565958418	0.094	True	CDS	8213.0	1.3327257909144234e-05	chr5	[20927731]	[20945280 20951257]
621	ENSMUSG00000040225	Prrc2c	0.00012770276962269909	0.1	True	CDS	17340.0	1.3959101544343085e-05	chr1	[162720607]	[162721430 162721445]
7179	ENSMUSG00000002458	Rgs19	0.00013391568829344694	0.053	False	CDS	3401.0	1.479909107867522e-05	chr2	[181689296]	[181689377 181689702]
24308	ENSMUSG00000000244	Tspan32	0.00013949033654176191	0.069	True	CDS	17425.0	1.5498926282417986e-05	chr7	[143011109 143015061]	[143015581]
13417	ENSMUSG00000026254	Eif4e2	0.00014173509662287676	0.212	True	CDS	993.0	1.586138385272465e-05	chr1	[87214020 87214496]	[87219581]
18127	ENSMUSG00000041881	Ndufa7	0.0001472994700205998	0.05	True	CDS	2488.0	1.6632012230554212e-05	chr17	[33824681 33825651 33827909]	[33829667]
4030	ENSMUSG00000002524	Puf60	0.00016248935552810826	0.093	True	CDS	10388.0	1.8542328859063407e-05	chr15	[76072569]	[76074607 76075542]
17340	ENSMUSG00000056851	Pcbp2	0.00017354852985933922	0.183	True	CDS	3206.0	1.990857009197225e-05	chr15	[102484241 102486041]	[102487088]
16825	ENSMUSG00000036461	Elf1	0.00020430003239416236	0.107	True	5' UTR	10107.0	2.3804328098779276e-05	chr14	[79481638 79515771 79516485 79535629 79535702]	[79536123]
9319	ENSMUSG00000040751	Lat2	0.00022870912517232003	0.156	True	CDS	8776.0	2.6923116236501333e-05	chr5	[134605963]	[134606046 134606361]
19707	ENSMUSG00000059005	Hnrnpa3	0.00023410176136613766	0.203	True	CDS	1730.0	2.769852672019766e-05	chr2	[75659324 75659390]	[75661466]
25104	ENSMUSG00000033335	Dnm2	0.00023819044273729745	0.115	True	CDS	7680.0	2.836154471463491e-05	chr9	[21479038 21480546]	[21481333]
4139	ENSMUSG00000041815	Poldip3	0.00027973509450680953	0.132	True	CDS	5185.0	3.393783128551082e-05	chr15	[83135390]	[83137468 83138132]
9625	ENSMUSG00000029922	Mkrn1	0.0002849727375503556	0.068	True	CDS	1342.0	3.4744423857490804e-05	chr6	[39410217]	[39419840 39420099]
7277	ENSMUSG00000037174	Elf2	0.0003306598296696666	0.171	True	CDS	4770.0	4.130765439717156e-05	chr3	[51266867]	[51277205 51308050]
2795	ENSMUSG00000033713	Foxn3	0.0003316516634565477	0.152	True	5' UTR	1792.0	4.163074934679788e-05	chr12	[99388918]	[99392752 99450025]
7181	ENSMUSG00000002458	Rgs19	0.00034710198857934083	0.08	True	CDS	3401.0	4.377862919018713e-05	chr2	[181691355]	[181691490 181693363 181693879]
20026	ENSMUSG00000027455	Nsfl1c	0.00035007844842454145	0.054	True	CDS	1881.0	4.4364295866413364e-05	chr2	[151500790 151502461]	[151503014]
6268	ENSMUSG00000058835	Abi1	0.00036663893283162664	0.212	True	CDS	3397.0	4.66831554115945e-05	chr2	[22962502]	[22963214 22971083]
1274	ENSMUSG00000019961	Tmpo	0.0004872101561929711	0.121	True	CDS	703.0	6.379087930934998e-05	chr10	[91153181]	[91153278 91158748]
13653	ENSMUSG00000090394	4930523C07Rik	0.0005534323686182436	0.054	True	5' UTR	206.0	7.351090881547361e-05	chr1	[160044754 160045026 160070233]	[160070700]
14542	ENSMUSG00000020456	Ogdh	0.0005534323686182436	0.207	True	CDS	7854.0	7.379098248243248e-05	chr11	[6316856 6317081]	[6334533]
23917	ENSMUSG00000030704	Rab6a	0.0005542989574705763	0.14	True	CDS	1509.0	7.427879710647415e-05	chr7	[100629772 100629944]	[100631742]
24370	ENSMUSG00000045969	Ing1	0.0005542989574705763	0.191	True	5' UTR	7580.0	7.457235223628173e-05	chr8	[11555979 11556096 11557046 11558567]	[11561418]
10092	ENSMUSG00000030189	Ybx3	0.0005648203636274715	0.137	True	CDS	386.0	7.642151360544813e-05	chr6	[131370415]	[131375974 131379358]
1721	ENSMUSG00000020400	Tnip1	0.0005648203636274715	0.174	True	CDS	12538.0	7.666630761550065e-05	chr11	[54939736]	[54940711 54956021 54962833]
17121	ENSMUSG00000033099	Nol12	0.0005922684831053713	0.154	True	CDS	4954.0	8.110343192073553e-05	chr15	[78935076 78935695 78935900]	[78936479]
25404	ENSMUSG00000011958	Bnip2	0.0006072995519365271	0.21	True	CDS	1420.0	8.389122939663736e-05	chr9	[70003668 70004342]	[70007064]
19214	ENSMUSG00000025026	Add3	0.0006106917341828392	0.099	False	5' UTR	813.0	8.472660095870022e-05	chr19	[53140715 53143090 53194454 53203476]	[53216801]
18184	ENSMUSG00000007050	Lsm2	0.0006699119610599406	0.059	True	CDS	1033.0	9.41497891219376e-05	chr17	[34982086 34982368]	[34982620]
8410	ENSMUSG00000046671	Mtfr1l	0.0007688440969874602	0.208	True	5' UTR	2817.0	0.000109900837887697	chr4	[134532753]	[134534905 134535082 134535250]
24598	ENSMUSG00000019428	Fkbp8	0.0007942219527271254	0.162	True	5' UTR	1511.0	0.0001140054334545243	chr8	[70527837 70528036 70529267]	[70529391]
5041	ENSMUSG00000061613	U2af1	0.000857117709529569	0.067	True	CDS	1612.0	0.0001235484986709289	chr17	[31648895]	[31651646 31652502]
4982	ENSMUSG00000024194	Cuta	0.0009071209400776016	0.093	True	CDS	996.0	0.00013184580630557332	chr17	[26939093]	[26939317 26939451]
23436	ENSMUSG00000040940	Arhgef1	0.0009326628964657145	0.055	True	CDS	2307.0	0.00013667852656914974	chr7	[24918001 24919352]	[24919631]
19223	ENSMUSG00000024976	Shoc2	0.0009372831843891985	0.188	False	5' UTR	5269.0	0.000137918546651864	chr19	[53944302 53944403 53944896 53945014]	[53987454]
728	ENSMUSG00000090272	Mndal	0.001053558346031009	0.054	True	CDS	3984.0	0.00015566087274692384	chr1	[173874473]	[173875576 173879925]
3499	ENSMUSG00000021905	Dph3	0.001141807882783847	0.095	True	CDS	6177.0	0.00016938531354210822	chr14	[32083247]	[32084907 32085410]
11977	ENSMUSG00000032000	Birc3	0.0012237586203386929	0.128	True	5' UTR	432.0	0.00018276446076210105	chr9	[7861408]	[7872823 7872990]
15779	ENSMUSG00000021123	Rdh12	0.0014687019304180432	0.195	False	CDS	12900.0	0.00022229002190110922	chr12	[79209109 79209402]	[79210841]
643	ENSMUSG00000040723	Rcsd1	0.0014840413853648832	0.072	True	CDS	16570.0	0.00022550298528367294	chr1	[165659445]	[165663566 165664949]
20853	ENSMUSG00000028034	Fubp1	0.001546928576467838	0.121	True	CDS	6257.0	0.00023691698918876803	chr3	[152214068 152214888]	[152215592]
18692	ENSMUSG00000062210	Tnfaip8	0.0016037569282379006	0.145	True	CDS	900.0	0.00024658364782516665	chr18	[49979627 50031364 50053620]	[50090200]
10369	ENSMUSG00000074272	Ceacam1	0.001691642991079377	0.178	True	CDS	7583.0	0.0002641604670754583	chr7	[25472074]	[25473798 25474520 25476344]
13401	ENSMUSG00000026222	Sp100	0.001935268738306611	0.088	True	CDS	4319.0	0.00030569109800278587	chr1	[85679110 85681140 85692050]	[85694259]
590	ENSMUSG00000026594	Ralgps2	0.0020389682415182047	0.106	True	5' UTR	49.0	0.0003245204708722667	chr1	[156907779]	[156938730 156939489]
22371	ENSMUSG00000049327	Kmt5a	0.0020669310080794873	0.185	True	CDS	307.0	0.0003314538012956294	chr5	[124440016 124445729 124446085 124446910]	[124447214]
9564	ENSMUSG00000039841	Zfp800	0.0021350932582948397	0.169	True	5' UTR	5545.0	0.00034366666259640674	chr6	[28260837]	[28261296 28261378 28261480 28261768 28312507]
6644	ENSMUSG00000076437	Selenoh	0.0021834329656583253	0.102	True	CDS	1145.0	0.0003553815817978416	chr2	[84669398]	[84669987 84670012]
1844	ENSMUSG00000018736	Ndel1	0.0022283822436042783	0.105	True	5' UTR	1594.0	0.00036537438588826905	chr11	[68845425]	[68852942 68871781]
6702	ENSMUSG00000027215	Cd82	0.0022997887838824113	0.087	True	5' UTR	12329.0	0.00038122624885978713	chr2	[93437471]	[93443369 93462330]
8294	ENSMUSG00000043962	Thrap3	0.0023124658215923303	0.117	True	5' UTR	14167.0	0.00038471653608473	chr4	[126186589]	[126194317 126202570]
