cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
14873	ENSMUSG00000018217	Pmp22	4.530307427535084e-21	0.241	False	5' UTR	559.0	1.1547842462344329e-22	chr11	[63129151 63131655]	[63133125]
6208	ENSMUSG00000002107	Celf2	6.018979024769831e-21	0.58	True	CDS	3294.0	1.652268751897601e-22	chr2	[6721614]	[6872356 6962379]
1652	ENSMUSG00000015837	Sqstm1	5.663132615778506e-20	0.098	True	CDS	275.0	1.6656272399348544e-21	chr11	[50200948]	[50202399 50202513]
10991	ENSMUSG00000030695	Aldoa	6.191997690071589e-20	0.15	True	CDS	1151.0	1.9425875106106945e-21	chr7	[126797777]	[126797974 126799045 126800002 126800288]
19214	ENSMUSG00000025026	Add3	5.939871778952202e-19	0.681	True	5' UTR	1444.0	2.0964253337478358e-20	chr19	[53140715 53143090]	[53216801]
18601	ENSMUSG00000024381	Bin1	6.539164454441435e-19	0.706	True	CDS	5188.0	2.4361593065566136e-20	chr18	[32424968 32426353]	[32431671]
9517	ENSMUSG00000004631	Sgce	2.36608529400294e-18	0.224	True	CDS	1157.0	9.27876585883506e-20	chr6	[4689768]	[4690469 4691429]
15389	ENSMUSG00000020612	Prkar1a	1.9107335371287435e-15	0.291	True	5' UTR	477.0	7.86772632935365e-17	chr11	[109650625 109651074]	[109653779]
6211	ENSMUSG00000025781	Atp5c1	4.721610314370983e-15	0.291	True	CDS	7446.0	2.0367730767874832e-16	chr2	[10056162]	[10056770 10058996]
3230	ENSMUSG00000021585	Cast	6.743180776065426e-14	0.427	True	CDS	3035.0	3.0410423107746036e-15	chr13	[74754371]	[74770546 74780503]
6562	ENSMUSG00000026970	Rbms1	8.336317888367153e-14	0.28	True	CDS	5446.0	3.922973123937483e-15	chr2	[60842473]	[60881118 60962691]
11661	ENSMUSG00000001911	Nfix	9.923504182384572e-14	0.429	True	CDS	2497.0	4.86446283450224e-15	chr8	[84772316]	[84773354 84799998]
20542	ENSMUSG00000027940	Tpm3	1.465120010113744e-13	0.137	True	CDS	7466.0	7.469239267246536e-15	chr3	[90090080 90091092]	[90099528]
14052	ENSMUSG00000004207	Psap	1.0065785258965122e-12	0.089	True	CDS	393.0	5.328945137099182e-14	chr10	[60296003 60297546]	[60299098]
18189	ENSMUSG00000007039	Ddah2	2.661603534366718e-12	0.225	True	5' UTR	765.0	1.4612725286719234e-13	chr17	[35059273 35059965]	[35060103]
16486	ENSMUSG00000039197	Adk	3.446225832210257e-12	0.422	True	CDS	5351.0	1.9596186104724988e-13	chr14	[21052701 21076322]	[21092367]
5434	ENSMUSG00000036438	Calm2	4.719964833639461e-12	0.061	True	CDS	9465.0	2.7764499021408593e-13	chr17	[87435935]	[87442696 87446793]
7909	ENSMUSG00000071005	Ccl19	5.1219326788585836e-12	0.396	True	CDS	380.0	3.1133316283258063e-13	chr4	[42754951]	[42755168 42756270]
25894	ENSMUSG00000073131	Vma21	8.395327122307239e-12	0.399	True	CDS	9581.0	5.267656233604543e-13	chrX	[71816700 71816941]	[71820068]
3229	ENSMUSG00000021585	Cast	4.485132358848287e-11	0.306	True	CDS	3035.0	2.902144467490068e-12	chr13	[74748244]	[74748805 74754311]
12498	ENSMUSG00000032475	Nck1	6.936146833552246e-11	0.419	True	CDS	1828.0	4.62409788903483e-12	chr9	[100497971]	[100506726 100508429]
21179	ENSMUSG00000028525	Pde4b	9.766933088523843e-11	0.081	True	CDS	125.0	6.702797217614403e-12	chr4	[102570879 102590202]	[102590831]
1842	ENSMUSG00000018736	Ndel1	1.576187146722727e-10	0.214	True	CDS	5637.0	1.1435083221321748e-11	chr11	[68822666]	[68826170 68829915]
24300	ENSMUSG00000018819	Lsp1	2.113645669492199e-10	0.35	True	CDS	1090.0	1.574873243935364e-11	chr7	[142472365 142475418 142477367]	[142484479]
10691	ENSMUSG00000030605	Mfge8	9.582932795193793e-10	0.113	True	CDS	734.0	7.328125078677606e-11	chr7	[79143051]	[79143278 79145247]
15896	ENSMUSG00000064215	Ifi27	2.5827977168938235e-09	0.179	True	CDS	7295.0	2.0257236995245675e-10	chr12	[103436683 103437525]	[103437676]
8129	ENSMUSG00000028559	Osbpl9	3.541460238889261e-09	0.401	True	CDS	4443.0	2.8470562704796017e-10	chr4	[109087486]	[109091661 109098503]
13024	ENSMUSG00000025268	Maged2	4.889321269928943e-09	0.392	True	5' UTR	1276.0	4.218237958370069e-10	chrX	[150812738]	[150813616 150814229]
15796	ENSMUSG00000010608	Rbm25	1.1564796923947517e-08	0.305	True	5' UTR	1725.0	1.043099330395266e-09	chr12	[83632418 83642520]	[83642629]
435	ENSMUSG00000003721	Insig2	1.4248744479415065e-08	0.315	True	5' UTR	235.0	1.3131195892794276e-09	chr1	[121319973]	[121327566 121327691]
17662	ENSMUSG00000022708	Zbtb20	2.234214301466732e-08	0.249	True	5' UTR	1013.0	2.168972295678302e-09	chr16	[43302616 43363177 43363973]	[43462947]
9667	ENSMUSG00000009281	Rarres2	2.234214301466732e-08	0.104	True	5' UTR	1773.0	2.1904061779085607e-09	chr6	[48572291]	[48572594 48572740]
24589	ENSMUSG00000007888	Crlf1	1.0831488525601561e-07	0.149	True	CDS	7.0	1.0835430078236298e-08	chr8	[70493401 70498879]	[70499093]
24424	ENSMUSG00000031565	Fgfr1	1.3538776731927078e-07	0.241	True	CDS	442.0	1.4069709152786964e-08	chr8	[25532429 25555775]	[25557731]
25665	ENSMUSG00000033392	Clasp2	3.2084075131659464e-07	0.319	True	CDS	10325.0	3.4600473181201385e-08	chr9	[113786635 113793467]	[113813142]
20047	ENSMUSG00000019188	H13	6.998019536787316e-07	0.128	True	CDS	4171.0	7.68409988353117e-08	chr2	[152700269 152704195]	[152704622]
13215	ENSMUSG00000026072	Il1r1	8.459463099430813e-07	0.347	True	CDS	5486.0	9.454694052305027e-08	chr1	[40225307 40266882 40277332]	[40282233]
24766	ENSMUSG00000056608	Chd9	9.163264060764507e-07	0.241	False	5' UTR	5731.0	1.042096697106552e-07	chr8	[90849760 90876709 90887966 90888194]	[90890977]
14810	ENSMUSG00000005417	Mprip	1.1434405910323358e-06	0.35	True	CDS	5675.0	1.3228038209981926e-07	chr11	[59771703 59772218]	[59775516]
22319	ENSMUSG00000029462	Vps29	1.8335015370859085e-06	0.22	True	CDS	5244.0	2.1570606318657746e-07	chr5	[122354477 122356806]	[122360013]
9247	ENSMUSG00000029422	Rsrc2	4.187225701209494e-06	0.137	True	CDS	4636.0	5.008250348505472e-07	chr5	[123745112]	[123745497 123749289]
18766	ENSMUSG00000053477	Tcf4	5.714361250725276e-06	0.212	True	CDS	1124.0	6.946870540097394e-07	chr18	[69564685 69593585]	[69633577]
17702	ENSMUSG00000055447	Cd47	6.967676852422493e-06	0.122	True	CDS	357.0	8.679075676955065e-07	chr16	[49868113 49869081]	[49884165]
18051	ENSMUSG00000071172	Srsf3	6.967676852422493e-06	0.134	True	CDS	333.0	8.743751344216461e-07	chr17	[29038625 29039910]	[29040775]
3139	ENSMUSG00000015937	Macroh2a1	9.537372559649306e-06	0.212	True	CDS	3909.0	1.2155474830925585e-06	chr13	[56084286]	[56088252 56089758]
4713	ENSMUSG00000022890	Atp5j	9.621230060283947e-06	0.056	True	5' UTR	7660.0	1.2451003607426287e-06	chr16	[84831508]	[84833820 84834809]
4755	ENSMUSG00000022951	Rcan1	1.3058337771368781e-05	0.214	True	CDS	2719.0	1.7155071189837416e-06	chr16	[92397437]	[92399896 92465833]
12187	ENSMUSG00000066687	Zbtb16	1.6699466819575373e-05	0.279	True	5' UTR	7507.0	2.226595575943383e-06	chr9	[48833100]	[48835788 48836054]
4692	ENSMUSG00000022911	Arl13b	2.366803748814449e-05	0.157	True	CDS	2037.0	3.2021462483960195e-06	chr16	[62827414]	[62830743 62846685]
5608	ENSMUSG00000024431	Nr3c1	2.7557336581313087e-05	0.295	True	5' UTR	1203.0	3.782379530768463e-06	chr18	[39487246]	[39489477 39490568]
13985	ENSMUSG00000019843	Fyn	4.694899230227031e-05	0.307	True	CDS	1432.0	6.53603618325724e-06	chr10	[39529602 39530075]	[39532016]
7277	ENSMUSG00000037174	Elf2	5.746487948754567e-05	0.263	True	CDS	8558.0	8.112688868829976e-06	chr3	[51266867]	[51277205 51308050]
18781	ENSMUSG00000036299	BC031181	7.441191086640952e-05	0.21	True	5' UTR	7354.0	1.0651116653427246e-05	chr18	[75005901 75006015 75006115]	[75008651]
15405	ENSMUSG00000057322	Rpl38	7.711235433627071e-05	0.095	True	5' UTR	82.0	1.1340052108275106e-05	chr11	[114668610 114668627 114668686]	[114668781]
9320	ENSMUSG00000040731	Eif4h	8.26579964133745e-05	0.184	True	CDS	2390.0	1.2317662210620516e-05	chr5	[134622087]	[134624441 134625366]
13654	ENSMUSG00000090394	4930523C07Rik	8.277009401402684e-05	0.24	False	5' UTR	879.0	1.2496661253098171e-05	chr1	[160044754 160070804]	[160075031]
12083	ENSMUSG00000031996	Aplp2	8.832702665696003e-05	0.166	True	CDS	510.0	1.3682029619411455e-05	chr9	[31164674]	[31167561 31168708]
10586	ENSMUSG00000003420	Fcgrt	9.124565779815385e-05	0.107	True	CDS	2019.0	1.4313044360494724e-05	chr7	[45102186]	[45102402 45102414]
658	ENSMUSG00000026674	Ddr2	0.00011658944145130852	0.22	True	5' UTR	2320.0	1.874575333138686e-05	chr1	[170088945]	[170110262 170110622]
10810	ENSMUSG00000030706	Mrpl48	0.00011857079961718045	0.242	True	CDS	4404.0	1.929681640828623e-05	chr7	[100574515]	[100582990 100607891]
782	ENSMUSG00000056050	Mia3	0.00013686557585959906	0.329	True	CDS	4904.0	2.2542565435698665e-05	chr1	[183344386]	[183345186 183350964]
18023	ENSMUSG00000046711	Hmga1	0.0001534055333218101	0.194	True	5' UTR	5008.0	2.556758888696835e-05	chr17	[27556712 27556750 27557067]	[27559533]
13941	ENSMUSG00000019970	Sgk1	0.0002231314307939389	0.078	True	CDS	6115.0	3.76260844083897e-05	chr10	[21994182 21994826]	[21994966]
21554	ENSMUSG00000028759	Hp1bp3	0.000246861759445743	0.207	True	5' UTR	8739.0	4.211171190545029e-05	chr4	[138216741 138217295]	[138221526]
21701	ENSMUSG00000029062	Cdk11b	0.00038734878985915175	0.288	True	5' UTR	7100.0	6.759616136757747e-05	chr4	[155624942 155625340]	[155625531]
22224	ENSMUSG00000050017	Pitpnb	0.0004747418499799537	0.229	True	CDS	7908.0	8.386130080155157e-05	chr5	[111383111 111385605]	[111386503]
20561	ENSMUSG00000074457	S100a16	0.0004747418499799537	0.067	True	5' UTR	1646.0	8.470883989838389e-05	chr3	[90537418 90541318]	[90541994]
14722	ENSMUSG00000049470	Aff4	0.000543400043324967	0.149	True	CDS	4626.0	9.802510585469991e-05	chr11	[53375634 53380673]	[53389755]
3486	ENSMUSG00000042354	Gnl3	0.0006189181119975649	0.126	True	CDS	1557.0	0.00011407510299562958	chr14	[31017414]	[31017808 31018929]
18722	ENSMUSG00000024576	Csnk1a1	0.0007210293908414754	0.057	True	CDS	1223.0	0.0001355696721814014	chr18	[61569563 61571958]	[61575410]
2588	ENSMUSG00000047446	Arl4a	0.0007210293908414754	0.109	True	5' UTR	2442.0	0.00013572317945251302	chr12	[40036834]	[40037263 40037838]
10654	ENSMUSG00000052040	Klf13	0.0007236533668887313	0.115	True	CDS	5863.0	0.00013763603252589594	chr7	[63891798]	[63936230 63937967]
4764	ENSMUSG00000022940	Pigp	0.001010968493087393	0.217	True	CDS	9923.0	0.00019822911629164568	chr16	[94370193]	[94370366 94370605]
12082	ENSMUSG00000031996	Aplp2	0.0010373791800798438	0.129	True	CDS	510.0	0.00020544175919228282	chr9	[31153500]	[31156190 31157695]
13174	ENSMUSG00000037447	Arid5a	0.0011133415258465266	0.117	True	CDS	7292.0	0.00022266830516930533	chr1	[36316328 36317663]	[36318084]
42	ENSMUSG00000079658	Eloc	0.001125450473689378	0.132	True	5' UTR	5072.0	0.0002272968603725607	chr1	[16648008]	[16656822 16656912 16656992]
17665	ENSMUSG00000022708	Zbtb20	0.001163685229396166	0.195	True	5' UTR	1013.0	0.0002385969003563233	chr16	[43569782 43571792]	[43577030]
11641	ENSMUSG00000002885	Adgre5	0.001163685229396166	0.285	True	CDS	8369.0	0.0002395822531109754	chr8	[83729526]	[83730111 83733414]
284	ENSMUSG00000026209	Dnpep	0.0012210120925170902	0.281	True	CDS	2916.0	0.00025377898393492466	chr1	[75316804]	[75316891 75317335]
7009	ENSMUSG00000027620	Rbm39	0.001563987651220834	0.073	True	CDS	1014.0	0.00032813074251103767	chr2	[156177386]	[156178880 156179177]
17507	ENSMUSG00000022841	Ap2m1	0.0016346887017208685	0.131	True	CDS	8285.0	0.00034616937212912505	chr16	[20540416 20540814]	[20540975]
7329	ENSMUSG00000027829	Ccnl1	0.001818567741620837	0.081	True	CDS	4215.0	0.0003886742820326888	chr3	[65951555]	[65955130 65955204 65956853]
21530	ENSMUSG00000001089	Luzp1	0.002125256752748271	0.179	True	5' UTR	3799.0	0.0004583887113770781	chr4	[136521444 136539217]	[136540356]
5400	ENSMUSG00000024097	Srsf7	0.0022578465389698032	0.087	True	CDS	1934.0	0.000491413658481663	chr17	[80204388]	[80204622 80205262]
7006	ENSMUSG00000027620	Rbm39	0.002562007081121846	0.056	True	CDS	1014.0	0.00056766039248386	chr2	[156173023]	[156174097 156177336]
20026	ENSMUSG00000027455	Nsfl1c	0.002742233566807905	0.169	True	CDS	6433.0	0.0006129698561100022	chr2	[151500790 151502461]	[151503014]
20406	ENSMUSG00000027763	Mbnl1	0.003210514025505729	0.175	True	CDS	1216.0	0.0007302345626640482	chr3	[60615774 60622241]	[60625124]
20355	ENSMUSG00000037211	Spry1	0.00465261070839809	0.171	False	5' UTR	8358.0	0.0010856091652928876	chr3	[37640106 37640809]	[37642555]
16862	ENSMUSG00000022139	Mbnl2	0.004797007574316333	0.136	True	CDS	6484.0	0.0011287076645450196	chr14	[120396605 120404733]	[120428935]
2246	ENSMUSG00000020923	Ubtf	0.005193503459445308	0.268	True	5' UTR	6467.0	0.0012525508343368096	chr11	[102316474]	[102317582 102318848]
25844	ENSMUSG00000025860	Xiap	0.005564492429142783	0.285	True	5' UTR	2118.0	0.0013529354141445194	chrX	[42068483 42068873]	[42094367]
10548	ENSMUSG00000008140	Emc10	0.005604405366073065	0.142	True	CDS	1958.0	0.0013736287661943786	chr7	[44490971]	[44491163 44491955]
17324	ENSMUSG00000037003	Tns2	0.00598673481973041	0.238	True	CDS	1002.0	0.0014908143570701218	chr15	[102100553 102103162]	[102104530]
1055	ENSMUSG00000019947	Arid5b	0.007065461044417206	0.051	True	CDS	348.0	0.0017732921836968675	chr10	[68135107]	[68136486 68186026]
5448	ENSMUSG00000063889	Crem	0.00739545753604418	0.21	True	CDS	1141.0	0.0018706157297052927	chr18	[3273579]	[3276694 3280949 3281688]
3658	ENSMUSG00000021969	Zdhhc20	0.008680709298198067	0.261	True	3' UTR	4617.0	0.0022297508197332287	chr14	[57836647]	[57837591 57839090]
14240	ENSMUSG00000035011	Zbtb7a	0.008903649536024523	0.239	True	5' UTR	3137.0	0.002304473997559289	chr10	[81136700 81138071]	[81143962]
8081	ENSMUSG00000028530	Jak1	0.008925474010692165	0.06	True	5' UTR	3938.0	0.002334465223263194	chr4	[101193864]	[101197776 101265042]
1724	ENSMUSG00000018340	Anxa6	0.008929990836752427	0.094	True	CDS	601.0	0.002381330889800647	chr11	[54986216]	[54987051 54991391]
21416	ENSMUSG00000028797	Tmem234	0.009198088588196485	0.135	True	CDS	8406.0	0.0024822685783103147	chr4	[129601135 129601244 129601962]	[129602195]
5399	ENSMUSG00000024097	Srsf7	0.009198088588196485	0.127	True	CDS	1934.0	0.0025045929231401025	chr17	[80202745]	[80204122 80204131 80204155]
13641	ENSMUSG00000050565	Tor1aip2	0.009198088588196485	0.129	True	5' UTR	1412.0	0.002506930026979041	chr1	[156041003 156041135]	[156051294]
2698	ENSMUSG00000059436	Max	0.009662661408015279	0.192	True	CDS	9977.0	0.0026524952884747826	chr12	[76953277]	[76961263 76961990]
9693	ENSMUSG00000004980	Hnrnpa2b1	0.01123810394827283	0.085	True	CDS	324.0	0.0031290407071661607	chr6	[51464212]	[51464428 51465179]
8614	ENSMUSG00000029048	Rer1	0.012551096848292632	0.118	True	5' UTR	6504.0	0.0035192291162859726	chr4	[155082755]	[155083109 155086205]
13391	ENSMUSG00000026150	Mff	0.013121940138818629	0.189	True	CDS	5397.0	0.0037050183921370243	chr1	[82735508 82747143]	[82750520]
1086	ENSMUSG00000000902	Smarcb1	0.013700692416485876	0.204	True	CDS	6307.0	0.0038952949027263773	chr10	[75915194]	[75916773 75916800]
20402	ENSMUSG00000027763	Mbnl1	0.015256322797566575	0.132	True	5' UTR	1216.0	0.004367496330283764	chr3	[60501424 60529805]	[60595594]
13009	ENSMUSG00000031431	Tsc22d3	0.016416150129752196	0.108	True	CDS	917.0	0.004731713860928574	chrX	[140542157]	[140542846 140598128]
2334	ENSMUSG00000041828	Abca8a	0.016760061368599668	0.166	True	5' UTR	1120.0	0.004863704083436767	chr11	[110091621]	[110095863 110095904]
5213	ENSMUSG00000023961	Enpp4	0.01682855754676739	0.233	True	5' UTR	10162.0	0.004935446683465649	chr17	[44102665]	[44105649 44105711]
20797	ENSMUSG00000078578	Ube2d3	0.01682855754676739	0.063	True	5' UTR	347.0	0.004949575749049232	chr3	[135438353 135438433 135438699 135438865]	[135439644]
1633	ENSMUSG00000046879	Irgm1	0.01691303911652357	0.141	True	CDS	2611.0	0.005007586091362861	chr11	[48867004]	[48868562 48871094]
12567	ENSMUSG00000039952	Dag1	0.01747355592747342	0.189	True	5' UTR	932.0	0.005207804903874431	chr9	[108253158]	[108263481 108263625 108263780]
10617	ENSMUSG00000040212	Emp3	0.01760504945212662	0.059	True	5' UTR	7297.0	0.005281514835637985	chr7	[45920405]	[45920636 45921242]
15788	ENSMUSG00000021134	Srsf5	0.021242407017461825	0.063	True	5' UTR	295.0	0.00645602566216977	chr12	[80945669 80945673 80945799]	[80946576]
18387	ENSMUSG00000019487	Trip10	0.02214080301681038	0.097	True	CDS	4576.0	0.006772480922789058	chr17	[57255468 57257028]	[57257235]
3939	ENSMUSG00000022425	Enpp2	0.022365961386331564	0.121	True	CDS	1158.0	0.006885207720890305	chr15	[54860095]	[54862498 54862510]
19010	ENSMUSG00000048832	Vps37c	0.0234894457330588	0.214	True	5' UTR	8567.0	0.00727712240357508	chr19	[10688897 10688980]	[10706210]
860	ENSMUSG00000039232	Stx11	0.024488539156711668	0.12	True	5' UTR	1148.0	0.0076515544648466625	chr10	[12941984]	[12944152 12964000 12964115]
4030	ENSMUSG00000002524	Puf60	0.024488539156711668	0.101	True	CDS	7797.0	0.00768267895112523	chr15	[76072569]	[76074607 76075542]
11658	ENSMUSG00000001911	Nfix	0.027392589891890917	0.058	True	CDS	2497.0	0.008754886573290625	chr8	[84713858]	[84716141 84721643]
2410	ENSMUSG00000020814	Mxra7	0.02814671787503548	0.177	False	CDS	2289.0	0.00910629107721736	chr11	[116807969]	[116810788 116811923]
3499	ENSMUSG00000021905	Dph3	0.02996069217009197	0.097	True	CDS	2419.0	0.009793556905764986	chr14	[32083247]	[32084907 32085410]
22791	ENSMUSG00000029815	Malsu1	0.02996069217009197	0.106	True	CDS	9592.0	0.009826155285339156	chr6	[49074104 49075265]	[49082845]
17546	ENSMUSG00000033306	Lpp	0.02996069217009197	0.193	True	5' UTR	10409.0	0.009869404479559708	chr16	[24393605 24393784]	[24442781]
621	ENSMUSG00000040225	Prrc2c	0.03413593452266691	0.082	True	CDS	1559.0	0.011378644840888968	chr1	[162720607]	[162721430 162721445]
22660	ENSMUSG00000029670	Ing3	0.03535615400955597	0.173	True	CDS	5533.0	0.011854710462027587	chr6	[21949794 21950110]	[21952129]
19064	ENSMUSG00000024921	Smarca2	0.036579573695302674	0.212	True	5' UTR	7233.0	0.012336640540376587	chr19	[26605234 26607544]	[26619684]
20405	ENSMUSG00000027763	Mbnl1	0.036848097580106334	0.167	True	CDS	1216.0	0.012499452708545876	chr3	[60615774 60621459]	[60622146]
5223	ENSMUSG00000023942	Slc29a1	0.03754222678279689	0.109	True	CDS	662.0	0.012882136641155794	chr17	[45588387]	[45588996 45589002]
21527	ENSMUSG00000066037	Hnrnpr	0.03995305996666605	0.145	True	5' UTR	4690.0	0.013787722655163186	chr4	[136311090 136314256]	[136316361]
7492	ENSMUSG00000005625	Psmd4	0.042165111041686375	0.1	True	CDS	4464.0	0.014633773832114682	chr3	[95033765]	[95033909 95033918]
19228	ENSMUSG00000024985	Tcf7l2	0.043932176879701655	0.12	True	CDS	1220.0	0.015333191146248813	chr19	[55743198 55755083]	[55817764]
17660	ENSMUSG00000022708	Zbtb20	0.045451394714826315	0.158	False	5' UTR	1013.0	0.0159525483410861	chr16	[43146944 43193539 43232821 43236078]	[43302569]
