cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
124	ENSMUSG00000037447	Arid5a	1.4485667008703039e-05	0.00013450976508081394	0.258	True	CDS	3169.0	['chr1:36316328-36318084' 'chr1:36317663-36318084']
2	ENSMUSG00000026670	Uap1	2.1430581813131303e-05	0.00018781236185206655	0.225	True	CDS	1468.0	['chr1:170143464-170147996' 'chr1:170143464-170149271']
77	ENSMUSG00000002944	Cd36	2.1670657136776917e-05	0.00018781236185206655	0.161	True	5' UTR	156.0	['chr5:17829550-17835618' 'chr5:17829550-17849657']
194	ENSMUSG00000053477	Tcf4	2.4322768445604748e-05	0.00019762249362053854	0.061	True	CDS	750.0	['chr18:69564685-69633577' 'chr18:69593585-69633577' 'chr18:69593993-69633577']
62	ENSMUSG00000026970	Rbms1	3.243382217553445e-05	0.00025553920501936243	0.165	False	3' UTR	5295.0	['chr2:60752983-60753730' 'chr2:60752983-60755416']
226	ENSMUSG00000028745	Capzb	3.925591188624488e-05	0.000300192267365402	0.058	True	CDS	5433.0	['chr4:139287833-139291003' 'chr4:139288974-139291003']
93	ENSMUSG00000030189	Ybx3	4.2934789366063236e-05	0.00031894414957646985	0.148	True	CDS	1455.0	['chr6:131370415-131375974' 'chr6:131370415-131379358']
133	ENSMUSG00000026511	Srp9	4.502850686326645e-05	0.0003252058829013688	0.115	True	CDS	8898.0	['chr1:182124976-182131336' 'chr1:182128753-182131336']
215	ENSMUSG00000078578	Ube2d3	4.770109282605245e-05	0.0003351968685073956	0.08	True	5' UTR	3925.0	['chr3:135438353-135439644' 'chr3:135438433-135439644' 'chr3:135438699-135439644' 'chr3:135438865-135439644']
54	ENSMUSG00000067288	Rps28	5.373383235132625e-05	0.0003676525371406533	0.077	True	3' UTR	1792.0	['chr17:33823117-33823193' 'chr17:33823117-33823197']
104	ENSMUSG00000070436	Serpinh1	7.254010480406567e-05	0.0004836006986937712	0.151	True	5' UTR	2023.0	['chr7:99349465-99351824' 'chr7:99349465-99352882' 'chr7:99349465-99352887' 'chr7:99349465-99353053']
112	ENSMUSG00000031996	Aplp2	0.00014029366337321378	0.0009119088119258896	0.16	True	CDS	435.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
135	ENSMUSG00000019970	Sgk1	0.00026262058325925744	0.0016653988206684616	0.149	True	CDS	450.0	['chr10:21994182-21994966' 'chr10:21994826-21994966']
126	ENSMUSG00000044337	Ackr3	0.00027607251772831674	0.0016694769604344401	0.06	True	5' UTR	2562.0	['chr1:90204088-90213795' 'chr1:90209871-90213795']
139	ENSMUSG00000006498	Ptbp1	0.00031842885351963447	0.0018816250435251128	0.213	True	CDS	8552.0	['chr10:79859956-79860824' 'chr10:79860195-79860824']
151	ENSMUSG00000005417	Mprip	0.0004907867295889685	0.002661025068196097	0.198	True	CDS	1364.0	['chr11:59771703-59775516' 'chr11:59772218-59775516']
53	ENSMUSG00000024042	Sik1	0.0005232092323310723	0.002776212253185282	0.16	True	CDS	872.0	['chr17:31854325-31854894' 'chr17:31854325-31855672']
80	ENSMUSG00000000568	Hnrnpd	0.0006003803168511607	0.003001901584255804	0.233	True	CDS	12599.0	['chr5:99967388-99976534' 'chr5:99967388-99978392']
208	ENSMUSG00000042747	Krtcap2	0.0006514758872172766	0.003195919446726263	0.093	False	CDS	2432.0	['chr3:89246516-89246778' 'chr3:89246594-89246778']
207	ENSMUSG00000037211	Spry1	0.0007899883760879063	0.0038036477367195494	0.224	False	5' UTR	1664.0	['chr3:37640106-37642555' 'chr3:37640809-37642555']
26	ENSMUSG00000038615	Nfe2l1	0.0010141341082050225	0.004626393551976679	0.204	True	5' UTR	7677.0	['chr11:96828224-96829411' 'chr11:96828224-96829819']
201	ENSMUSG00000054766	Set	0.0010142478171641179	0.004626393551976679	0.124	True	CDS	7989.0	['chr2:30062281-30068269' 'chr2:30066894-30068269']
90	ENSMUSG00000030057	Cnbp	0.0011246961688589328	0.005041741446609009	0.11	True	CDS	6113.0	['chr6:87845558-87845656' 'chr6:87845558-87845674' 'chr6:87845558-87845677']
37	ENSMUSG00000041028	Ghitm	0.0013683932048616106	0.005929703887733645	0.085	True	5' UTR	10998.0	['chr14:37133804-37134965' 'chr14:37133804-37135195']
209	ENSMUSG00000027940	Tpm3	0.0015576394884528365	0.00663911913111045	0.064	True	CDS	497.0	['chr3:90088477-90089797' 'chr3:90089124-90089797']
188	ENSMUSG00000019487	Trip10	0.0023439081752053585	0.009560977213919736	0.11	True	CDS	9532.0	['chr17:57255468-57257235' 'chr17:57257028-57257235']
105	ENSMUSG00000005610	Eif4g2	0.002353471314195628	0.009560977213919736	0.08	True	CDS	1349.0	['chr7:111075713-111076280' 'chr7:111075713-111076696']
85	ENSMUSG00000040731	Eif4h	0.003617555711407475	0.01425097704493854	0.18	True	CDS	9529.0	['chr5:134622087-134624441' 'chr5:134622087-134625366']
255	ENSMUSG00000032578	Cish	0.00863500859926233	0.03033921940281359	0.115	True	CDS	731.0	['chr9:107297035-107300368' 'chr9:107300145-107300368']
116	ENSMUSG00000032508	Myd88	0.010551261378511551	0.03657770611217338	0.081	False	CDS	9655.0	['chr9:119338187-119338576' 'chr9:119338187-119339632']
143	ENSMUSG00000020250	Txnrd1	0.01124941935978282	0.03848485570452017	0.124	True	5' UTR	12310.0	['chr10:82859301-82874613' 'chr10:82860631-82874613']
241	ENSMUSG00000030704	Rab6a	0.013287529898191982	0.044291766327306616	0.109	True	CDS	8307.0	['chr7:100629772-100631742' 'chr7:100629944-100631742']
229	ENSMUSG00000029152	Ociad1	0.013664907161374149	0.04497311217667442	0.064	True	CDS	8064.0	['chr5:73306754-73313443' 'chr5:73306799-73313443' 'chr5:73310427-73313443']
118	ENSMUSG00000016534	Lamp2	0.014083613701119662	0.045771744528638914	0.088	False	CDS	2582.0	['chrX:38405572-38421641' 'chrX:38405572-38424267']
