cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
4501	ENSMUSG00000037032	Apbb1	7.062825900243459e-208	4.888799802824769e-205	0.333	True	CDS	1234.0	['chr7:105567754-105568499' 'chr7:105567754-105568619' 'chr7:105567754-105568793' 'chr7:105567754-105569240' 'chr7:105567754-105573682']
8388	ENSMUSG00000027273	Snap25	1.105170792820521e-204	7.199862664992512e-202	0.153	True	CDS	3610.0	['chr2:136769861-136773895' 'chr2:136770175-136773895']
10487	ENSMUSG00000036564	Ndrg4	6.396554721418832e-201	3.935657974428532e-198	0.136	True	CDS	205.0	['chr8:95700158-95706188' 'chr8:95703178-95706188']
1884	ENSMUSG00000022523	Fgf12	5.771212053019325e-194	3.364009130904686e-191	0.128	False	CDS	396.0	['chr16:28398389-28444993' 'chr16:28398389-28564240' 'chr16:28398389-28564575' 'chr16:28398389-28752834' 'chr16:28398389-28753146']
4601	ENSMUSG00000025468	Caly	3.694023034573186e-192	2.0455652553949015e-189	0.355	True	5' UTR	2298.0	['chr7:140074101-140081381' 'chr7:140074101-140081393' 'chr7:140074101-140082093' 'chr7:140074101-140082462']
6663	ENSMUSG00000021268	Meg3	5.401269077415066e-187	2.8485264301129457e-184	0.28	False	Non-coding	4386.0	['chr12:109549811-109571391' 'chr12:109558321-109571391' 'chr12:109568524-109571391' 'chr12:109568595-109571391']
636	ENSMUSG00000053519	Kcnip1	1.1446304228845745e-186	5.762173606112117e-184	0.397	True	CDS	726.0	['chr11:33645628-33651540' 'chr11:33645628-33680463' 'chr11:33645628-33718193' 'chr11:33645628-33843130']
1581	ENSMUSG00000022323	Rida	2.5522169111934384e-186	1.2289479257159706e-183	0.533	False	CDS	12189.0	['chr15:34485656-34486611' 'chr15:34485656-34487742']
588	ENSMUSG00000059534	Uqcr10	2.951911624912722e-161	1.3621842185795165e-158	0.108	True	CDS	282.0	['chr11:4702221-4703904' 'chr11:4702221-4704008' 'chr11:4702221-4704101' 'chr11:4702221-4704157']
6747	ENSMUSG00000054728	Phactr1	5.91026901801143e-159	2.618249174979064e-156	0.608	True	CDS	763.0	['chr13:43057347-43077655' 'chr13:43059778-43077655']
2773	ENSMUSG00000064329	Scn1a	2.618530238024121e-155	1.1153931686968133e-152	0.395	True	5' UTR	112.0	['chr2:66351227-66409862' 'chr2:66351227-66411343' 'chr2:66351227-66440700' 'chr2:66351227-66440836']
4218	ENSMUSG00000041540	Sox5	2.5421339507072582e-154	1.0333481114759653e-151	0.92	True	CDS	17482.0	['chr6:144155224-144203794' 'chr6:144155224-144204011' 'chr6:144155224-144209331' 'chr6:144155224-144434425']
3222	ENSMUSG00000068739	Sars	2.6125279567789634e-154	1.0333481114759653e-151	0.288	True	CDS	228.0	['chr3:108427390-108427853' 'chr3:108427390-108427856' 'chr3:108427390-108427861' 'chr3:108427390-108428174']
5529	ENSMUSG00000026150	Mff	2.710549842110012e-153	1.0351496379782202e-150	0.253	True	CDS	7077.0	['chr1:82735508-82747083' 'chr1:82741977-82747083' 'chr1:82745557-82747083']
5278	ENSMUSG00000031137	Fgf13	1.3420785457074411e-152	4.954506631236638e-150	0.633	False	CDS	18942.0	['chrX:59131951-59133621' 'chrX:59131951-59133877' 'chrX:59131951-59135170' 'chrX:59131951-59250799' 'chrX:59131951-59567140']
4957	ENSMUSG00000031996	Aplp2	2.656194617585675e-144	9.489469480568176e-142	0.296	True	CDS	2415.0	['chr9:31164674-31167561' 'chr9:31164674-31168708']
1390	ENSMUSG00000063142	Kcnma1	3.8095161049463026e-134	1.3184497144462593e-131	0.691	True	CDS	11540.0	['chr14:23442080-23449200' 'chr14:23442080-23451599']
5582	ENSMUSG00000056211	R3hdm1	4.924600029569068e-134	1.6527256159841648e-131	0.382	True	5' UTR	494.0	['chr1:128103484-128151744' 'chr1:128141947-128151744' 'chr1:128142093-128151744']
7307	ENSMUSG00000008658	Rbfox1	6.39521481883262e-131	2.083147179957978e-128	0.247	False	CDS	976.0	['chr16:6809249-7224311' 'chr16:7039201-7224311' 'chr16:7040026-7224311' 'chr16:7193878-7224311' 'chr16:7217830-7224311']
97	ENSMUSG00000025980	Hspd1	1.4422838520643551e-129	4.56379818903221e-127	0.406	True	5' UTR	2458.0	['chr1:55086942-55087779' 'chr1:55086942-55087989' 'chr1:55086942-55088145']
299	ENSMUSG00000026527	Rgs7	2.932678896764247e-128	9.022060772684454e-126	0.493	True	CDS	3386.0	['chr1:175059795-175066617' 'chr1:175059795-175076017' 'chr1:175059795-175078189']
1699	ENSMUSG00000016664	Pacsin2	3.4212378100904728e-127	1.0240596958581618e-124	0.482	False	5' UTR	155.0	['chr15:83402000-83432664' 'chr15:83402000-83445421' 'chr15:83402000-83447828' 'chr15:83402000-83464459']
3983	ENSMUSG00000023089	Ndufa5	7.511783343874864e-127	2.1892894877214242e-124	0.077	True	CDS	574.0	['chr6:24519258-24522659' 'chr6:24519258-24527273']
5801	ENSMUSG00000004207	Psap	4.963615158795002e-126	1.409539432914222e-123	0.19	True	CDS	2615.0	['chr10:60296003-60299098' 'chr10:60297546-60299098']
1429	ENSMUSG00000015759	Cnih1	2.5705828153889653e-125	7.117301170108197e-123	0.175	True	CDS	5959.0	['chr14:46780226-46783826' 'chr14:46780226-46784112']
5959	ENSMUSG00000025404	R3hdm2	1.3890444546164746e-123	3.7521139841164525e-121	0.541	False	5' UTR	714.0	['chr10:127390428-127444276' 'chr10:127400194-127444276' 'chr10:127419973-127444276' 'chr10:127420437-127444276' 'chr10:127420857-127444276' 'chr10:127421349-127444276' 'chr10:127421367-127444276' 'chr10:127429849-127444276' 'chr10:127443213-127444276']
11007	ENSMUSG00000045427	Hnrnph2	1.362630304197959e-116	3.593126337855332e-114	0.269	True	5' UTR	15194.0	['chrX:134602763-134604855' 'chrX:134602963-134604855' 'chrX:134602968-134604855']
1998	ENSMUSG00000022940	Pigp	2.7707555865380803e-114	7.036822128017053e-112	0.478	True	CDS	5664.0	['chr16:94370193-94370366' 'chr16:94370193-94370605' 'chr16:94370193-94370741' 'chr16:94370193-94371744']
4492	ENSMUSG00000030706	Mrpl48	2.7956674820112896e-114	7.036822128017053e-112	0.205	True	CDS	15531.0	['chr7:100574515-100582990' 'chr7:100574515-100591211' 'chr7:100574515-100607558' 'chr7:100574515-100607891']
4879	ENSMUSG00000014633	Cmc2	1.787625739201579e-111	4.39954556925722e-109	0.32	False	5' UTR	1733.0	['chr8:116911235-116918760' 'chr8:116911235-116921351' 'chr8:116911235-116944025']
7578	ENSMUSG00000040276	Pacsin1	2.569498261109104e-109	6.18634635690942e-107	0.277	True	5' UTR	932.0	['chr17:27655760-27701767' 'chr17:27685426-27701767']
8445	ENSMUSG00000061689	Dlgap4	6.78725284176973e-109	1.5993367068638245e-106	0.646	True	CDS	4821.0	['chr2:156746197-156748944' 'chr2:156748103-156748944' 'chr2:156748421-156748944']
1101	ENSMUSG00000033530	Ttc7b	1.750294468685829e-108	4.0384398418115754e-106	0.299	True	CDS	13148.0	['chr12:100419571-100445956' 'chr12:100419571-100446860' 'chr12:100419571-100466180']
9591	ENSMUSG00000087380	2210408F21Rik	2.0734938681919673e-107	4.686519304127763e-105	0.181	True	Non-coding	6770.0	['chr6:31277956-31335991' 'chr6:31285121-31335991' 'chr6:31328361-31335991' 'chr6:31328390-31335991']
10476	ENSMUSG00000031776	Arl2bp	6.069052730889689e-107	1.3442951798920662e-104	0.227	True	CDS	994.0	['chr8:94666902-94667597' 'chr8:94667231-94667597']
6446	ENSMUSG00000061911	Myt1l	1.3710024563288676e-106	2.9772259223220017e-104	0.276	True	5' UTR	3706.0	['chr12:29527675-29566702' 'chr12:29528418-29566702' 'chr12:29528574-29566702' 'chr12:29528797-29566702' 'chr12:29533536-29566702' 'chr12:29534795-29566702' 'chr12:29535230-29566702' 'chr12:29535369-29566702']
6340	ENSMUSG00000020612	Prkar1a	5.720887844048446e-106	1.1988115833307363e-103	0.168	True	5' UTR	9160.0	['chr11:109649528-109653779' 'chr11:109650625-109653779' 'chr11:109651074-109653779']
1420	ENSMUSG00000041028	Ghitm	5.736976425871697e-106	1.1988115833307363e-103	0.16	True	5' UTR	320.0	['chr14:37133804-37134787' 'chr14:37133804-37134965' 'chr14:37133804-37135195']
9952	ENSMUSG00000062785	Kcnc3	1.7531853966302707e-105	3.595653382903749e-103	0.707	True	CDS	506.0	['chr7:44598576-44601869' 'chr7:44600929-44601869']
11052	ENSMUSG00000041020	Map7d2	1.1984899405536613e-102	2.4133229257512366e-100	0.188	False	CDS	462.0	['chrX:159459484-159469963' 'chrX:159460366-159469963' 'chrX:159462225-159469963']
9283	ENSMUSG00000015804	Med28	2.0502446323257447e-101	4.054724875537077e-99	0.119	True	CDS	1492.0	['chr5:45520485-45525153' 'chr5:45522503-45525153' 'chr5:45523535-45525153']
5935	ENSMUSG00000020205	Phlda1	1.7878115513024327e-99	3.4736864790656914e-97	0.121	False	3' UTR	35.0	['chr10:111507649-111508060' 'chr10:111507889-111508060' 'chr10:111507952-111508060']
6038	ENSMUSG00000020458	Rtn4	6.653208493367884e-96	1.2704186907594707e-93	0.328	True	CDS	169.0	['chr11:29708771-29733633' 'chr11:29718883-29733633' 'chr11:29721045-29733633']
818	ENSMUSG00000047126	Cltc	5.264517697678075e-95	9.882124322336386e-93	0.275	True	CDS	7140.0	['chr11:86697341-86701061' 'chr11:86697341-86702209']
3391	ENSMUSG00000028399	Ptprd	8.447271623541275e-95	1.5592255538453273e-92	0.737	True	5' UTR	866.0	['chr4:76325346-76388050' 'chr4:76325346-76449643' 'chr4:76325346-76594267']
9321	ENSMUSG00000029152	Ociad1	5.621823408064774e-94	1.0206835122019243e-91	0.184	True	CDS	16863.0	['chr5:73306754-73313443' 'chr5:73306799-73313443' 'chr5:73310427-73313443']
2243	ENSMUSG00000024109	Nrxn1	8.89400394564752e-94	1.588727317710424e-91	0.503	True	CDS	1593.0	['chr17:90162434-90163792' 'chr17:90162434-90208323']
7579	ENSMUSG00000040276	Pacsin1	2.0143324105316485e-93	3.5410684835933344e-91	0.375	True	5' UTR	932.0	['chr17:27655760-27701826' 'chr17:27685426-27701826']
2991	ENSMUSG00000027634	Ndrg3	8.286478740689342e-93	1.4339492508302255e-90	0.19	True	CDS	1126.0	['chr2:156928882-156929932' 'chr2:156928882-156931216' 'chr2:156928882-156931430' 'chr2:156928882-156934942']
9270	ENSMUSG00000029095	Ablim2	1.4951302192146115e-91	2.5474718735079736e-89	0.766	True	CDS	18530.0	['chr5:35841402-35848804' 'chr5:35843267-35848804']
5133	ENSMUSG00000032412	Atp1b3	1.286957908138609e-89	2.1273222138261335e-87	0.351	False	CDS	6278.0	['chr9:96345894-96347318' 'chr9:96345894-96347333' 'chr9:96345894-96363379' 'chr9:96345894-96364046']
7378	ENSMUSG00000050821	Fam131a	4.2677176983991005e-89	6.950731398495592e-87	0.705	True	5' UTR	324.0	['chr16:20694721-20695739' 'chr16:20694830-20695739' 'chr16:20695178-20695739']
8507	ENSMUSG00000027525	Phactr3	2.2333619181323895e-87	3.584707716422639e-85	0.555	True	CDS	3144.0	['chr2:178119303-178256113' 'chr2:178142500-178256113' 'chr2:178193194-178256113']
2921	ENSMUSG00000027346	Gpcpd1	2.8079340324939834e-87	4.4425527728386956e-85	0.424	False	CDS	3523.0	['chr2:132540363-132541145' 'chr2:132540363-132542243']
9365	ENSMUSG00000033805	Ephx4	1.0705316745981607e-86	1.6698786332640328e-84	0.085	True	5' UTR	3000.0	['chr5:107402644-107406032' 'chr5:107402837-107406032' 'chr5:107403112-107406032' 'chr5:107403776-107406032' 'chr5:107403953-107406032' 'chr5:107405874-107406032']
3893	ENSMUSG00000060261	Gtf2i	3.079600265434127e-85	4.737024019400411e-83	0.344	True	CDS	12925.0	['chr5:134274596-134276372' 'chr5:134274596-134279437' 'chr5:134274596-134282787']
5913	ENSMUSG00000019943	Atp2b1	5.418899341148803e-85	8.22113838400315e-83	0.225	True	5' UTR	1307.0	['chr10:98914794-98968694' 'chr10:98915372-98968694' 'chr10:98915545-98968694' 'chr10:98916016-98968694' 'chr10:98916298-98968694' 'chr10:98916319-98968694' 'chr10:98940610-98968694']
4877	ENSMUSG00000014633	Cmc2	8.28710796599465e-85	1.2402664962620372e-82	0.257	True	CDS	1733.0	['chr8:116889860-116894088' 'chr8:116889860-116911084' 'chr8:116889860-116911128']
7136	ENSMUSG00000022307	Oxr1	6.0073328564013e-84	8.870828184619253e-82	0.203	True	CDS	2684.0	['chr15:41826053-41850459' 'chr15:41831078-41850459' 'chr15:41831130-41850459' 'chr15:41848751-41850459' 'chr15:41849507-41850459']
5530	ENSMUSG00000026150	Mff	2.133654933690018e-81	3.109240577712755e-79	0.12	True	CDS	7077.0	['chr1:82735508-82750520' 'chr1:82741977-82750520' 'chr1:82747143-82750520']
6936	ENSMUSG00000021895	Arhgef3	7.449979273391185e-81	1.0715392266598358e-78	0.67	True	CDS	2054.0	['chr14:27336270-27362790' 'chr14:27361796-27362790']
7059	ENSMUSG00000022012	Enox1	7.611721736877735e-80	1.0807669004605245e-77	0.499	False	CDS	1780.0	['chr14:77699298-77707600' 'chr14:77707498-77707600' 'chr14:77707507-77707600']
3807	ENSMUSG00000011831	Evi5	1.7756496868449022e-78	2.4892810483300364e-76	0.41	True	CDS	5892.0	['chr5:107842301-107843786' 'chr5:107842301-107843827' 'chr5:107842301-107868791' 'chr5:107842301-107872601' 'chr5:107842301-107874989']
7536	ENSMUSG00000034681	Rnps1	5.700511761483541e-78	7.891645969803775e-76	0.191	False	CDS	23356.0	['chr17:24414735-24418038' 'chr17:24415163-24418038' 'chr17:24415497-24418038' 'chr17:24415506-24418038']
3270	ENSMUSG00000005034	Prkacb	2.215091452237909e-77	3.028658991794425e-75	0.315	True	CDS	952.0	['chr3:146757769-146769934' 'chr3:146757769-146770395' 'chr3:146757769-146770516' 'chr3:146757769-146812638']
1831	ENSMUSG00000022789	Dnm1l	9.345919030784199e-77	1.2622689422674998e-74	0.357	False	CDS	6531.0	['chr16:16316779-16318445' 'chr16:16316779-16318764']
9268	ENSMUSG00000029095	Ablim2	1.2517130309032632e-75	1.6702074478618847e-73	0.65	True	CDS	18530.0	['chr5:35828183-35833053' 'chr5:35831743-35833053']
5094	ENSMUSG00000090626	Tex9	4.591855445058753e-75	6.054142744526869e-73	0.643	True	CDS	4610.0	['chr9:72478423-72479924' 'chr9:72478423-72480597']
11043	ENSMUSG00000041658	Rragb	9.510621191021872e-75	1.2391779963596142e-72	0.191	True	CDS	652.0	['chrX:153144076-153150362' 'chrX:153148536-153150362']
9186	ENSMUSG00000040003	Magi2	1.008628600480989e-74	1.298902529107785e-72	0.36	True	CDS	2516.0	['chr5:19678770-20065552' 'chr5:19908014-20065552' 'chr5:19908018-20065552' 'chr5:19999619-20065552']
4699	ENSMUSG00000031516	Dctn6	2.7211592801861925e-74	3.4246407986434183e-72	0.141	True	CDS	5120.0	['chr8:34097295-34098919' 'chr8:34097295-34104986' 'chr8:34097295-34106342']
10158	ENSMUSG00000030805	Stx4a	1.1699183019100373e-73	1.455825302657715e-71	0.196	True	CDS	19339.0	['chr7:127848499-127848751' 'chr7:127848668-127848751']
8521	ENSMUSG00000000827	Tpd52l2	5.063454849886964e-73	6.17884459619886e-71	0.175	True	CDS	14512.0	['chr2:181508268-181511574' 'chr2:181510531-181511574']
11046	ENSMUSG00000086316	Nbdy	5.0769738894275056e-73	6.17884459619886e-71	0.242	True	CDS	3585.0	['chrX:153725842-153741040' 'chrX:153728940-153741040' 'chrX:153739646-153741040']
1862	ENSMUSG00000013539	Tango2	2.337872402059824e-72	2.814340962262234e-70	0.218	True	CDS	3379.0	['chr16:18316735-18319744' 'chr16:18316735-18324357' 'chr16:18316735-18343798' 'chr16:18316735-18347871']
771	ENSMUSG00000001323	Srr	4.0185617058736204e-72	4.7855452572634787e-70	0.646	True	5' UTR	1289.0	['chr11:74913134-74919437' 'chr11:74913134-74925584' 'chr11:74913134-74925619']
5844	ENSMUSG00000045193	Cirbp	8.223313670502734e-70	9.688638180938059e-68	0.118	True	5' UTR	1093.0	['chr10:80165419-80169808' 'chr10:80166077-80169808' 'chr10:80167917-80169808']
1097	ENSMUSG00000033530	Ttc7b	2.1046491959683117e-69	2.453577878457795e-67	0.376	True	CDS	13148.0	['chr12:100332720-100337942' 'chr12:100332720-100340497' 'chr12:100332720-100347936']
1609	ENSMUSG00000022370	Mrpl13	2.532726270181145e-69	2.9218691085683528e-67	0.197	True	CDS	7475.0	['chr15:55543385-55548142' 'chr15:55543385-55555320']
1212	ENSMUSG00000025871	4833439L19Rik	2.87812759032663e-69	3.286109594110044e-67	0.405	True	CDS	1985.0	['chr13:54561872-54564185' 'chr13:54561872-54564515' 'chr13:54561872-54565182']
8750	ENSMUSG00000028013	Ppa2	3.022471359105581e-69	3.4157010512341134e-67	0.093	False	CDS	4087.0	['chr3:133330513-133348064' 'chr3:133339350-133348064' 'chr3:133339496-133348064' 'chr3:133339936-133348064' 'chr3:133340505-133348064']
1213	ENSMUSG00000025871	4833439L19Rik	6.00030327911434e-69	6.712460486483972e-67	0.621	True	5' UTR	1985.0	['chr13:54564273-54564515' 'chr13:54564273-54565182']
4648	ENSMUSG00000031078	Cttn	8.782560736555443e-69	9.726686015735155e-67	0.457	False	CDS	22217.0	['chr7:144449616-144449937' 'chr7:144449616-144450978' 'chr7:144449616-144452027' 'chr7:144449616-144452548' 'chr7:144449616-144454676']
6878	ENSMUSG00000021759	Plpp1	9.815374566372376e-69	1.0762898348769708e-66	0.375	False	CDS	2167.0	['chr13:112801267-112856746' 'chr13:112835014-112856746' 'chr13:112841066-112856746' 'chr13:112851555-112856746']
63	ENSMUSG00000060771	Tsga10	5.2592545171184475e-68	5.710416056577137e-66	0.607	True	CDS	23633.0	['chr1:37855374-37864726' 'chr1:37855374-37865023' 'chr1:37855374-37865106']
9101	ENSMUSG00000028760	Eif4g3	8.772781906286564e-68	9.432869865254725e-66	0.402	False	CDS	3098.0	['chr4:138082989-138095909' 'chr4:138084371-138095909' 'chr4:138087566-138095909']
1351	ENSMUSG00000054423	Cadps	4.5273829679708755e-67	4.8212275356036014e-65	0.618	True	CDS	2773.0	['chr14:12467180-12468346' 'chr14:12467180-12473409']
7831	ENSMUSG00000024480	Ap3s1	4.9447204652341593e-67	5.215502776425553e-65	0.109	True	CDS	1209.0	['chr18:46780769-46789897' 'chr18:46783800-46789897' 'chr18:46788705-46789897']
9737	ENSMUSG00000030102	Itpr1	8.38631849154613e-67	8.76212049942202e-65	0.714	True	CDS	20004.0	['chr6:108363706-108369011' 'chr6:108365344-108369011']
9848	ENSMUSG00000035285	Nat14	2.8034267068428127e-66	2.874810257248532e-64	0.393	True	5' UTR	6672.0	['chr7:4922640-4923208' 'chr7:4922909-4923208' 'chr7:4923063-4923208']
4220	ENSMUSG00000030268	Bcat1	3.047290472559445e-66	3.0962148608803527e-64	0.269	True	CDS	438.0	['chr6:145047364-145047440' 'chr6:145047364-145048563' 'chr6:145047364-145075889']
4521	ENSMUSG00000038187	Btbd10	6.290769558469981e-66	6.276601158563518e-64	0.437	False	CDS	685.0	['chr7:113335519-113346490' 'chr7:113335519-113347032' 'chr7:113335519-113351134' 'chr7:113335519-113351781' 'chr7:113335519-113364905' 'chr7:113335519-113368872']
2376	ENSMUSG00000059734	Ndufs8	1.1608482938259809e-65	1.1478923976895302e-63	0.098	True	5' UTR	958.0	['chr19:3911747-3912203' 'chr19:3911747-3912467' 'chr19:3911747-3912470' 'chr19:3911747-3912501' 'chr19:3911747-3912710']
7108	ENSMUSG00000022270	Retreg1	1.9805562134146455e-65	1.9411203596077164e-63	0.308	True	CDS	1134.0	['chr15:25895144-25964224' 'chr15:25941244-25964224']
3493	ENSMUSG00000028649	Macf1	5.7155666551777376e-65	5.552622868955564e-63	0.272	True	CDS	2659.0	['chr4:123514002-123526464' 'chr4:123514002-123536202']
1618	ENSMUSG00000022378	Fam49b	2.3524116055570543e-64	2.265474654916903e-62	0.258	True	CDS	20358.0	['chr15:63950128-63956600' 'chr15:63950128-63957585' 'chr15:63950128-63970930' 'chr15:63950128-64022570']
8962	ENSMUSG00000063172	Hspb11	2.412660051558413e-64	2.3034663854318465e-62	0.288	True	5' UTR	8515.0	['chr4:107253380-107262467' 'chr4:107253386-107262467' 'chr4:107253728-107262467' 'chr4:107253752-107262467' 'chr4:107253963-107262467' 'chr4:107253996-107262467' 'chr4:107255021-107262467']
2600	ENSMUSG00000002107	Celf2	1.1358609787853187e-63	1.0751846444484962e-61	0.36	True	CDS	1251.0	['chr2:6721614-6721779' 'chr2:6721614-6849299' 'chr2:6721614-6871867' 'chr2:6721614-6872209' 'chr2:6721614-6872356' 'chr2:6721614-6884367' 'chr2:6721614-6884852' 'chr2:6721614-6962379']
2538	ENSMUSG00000025221	Kcnip2	5.967831520311154e-63	5.601163905715765e-61	0.272	True	CDS	387.0	['chr19:45795705-45796279' 'chr19:45795705-45797091' 'chr19:45795705-45815731']
8224	ENSMUSG00000027012	Dync1i2	6.795633650149013e-63	6.324507787848765e-61	0.17	True	5' UTR	3904.0	['chr2:71211846-71214439' 'chr2:71212075-71214439' 'chr2:71212079-71214439' 'chr2:71212335-71214439']
5507	ENSMUSG00000026179	Pnkd	1.9652258813342475e-62	1.8137397196480658e-60	0.298	True	CDS	430.0	['chr1:74286011-74347385' 'chr1:74332792-74347385']
1706	ENSMUSG00000018865	Sult4a1	4.677738866300941e-62	4.281484127626688e-60	0.054	True	CDS	4150.0	['chr15:84077583-84078769' 'chr15:84077583-84079361' 'chr15:84077583-84079517' 'chr15:84077583-84080187']
10037	ENSMUSG00000030616	Sytl2	7.420416924216155e-62	6.736157166860155e-60	0.295	True	CDS	14111.0	['chr7:90387557-90392359' 'chr7:90388916-90392359']
2242	ENSMUSG00000024109	Nrxn1	1.1529906541645377e-61	1.0297880237800206e-59	0.164	True	CDS	1593.0	['chr17:90059564-90087072' 'chr17:90059564-90088165' 'chr17:90059564-90162114']
2333	ENSMUSG00000024500	Ppp2r2b	1.3626892374248862e-61	1.207342664358449e-59	0.219	True	CDS	1811.0	['chr18:42741194-42821262' 'chr18:42741194-42898745' 'chr18:42741194-42927543' 'chr18:42741194-43059162']
2279	ENSMUSG00000044252	Osbpl1a	2.1173080176056998e-61	1.8610465313478672e-59	0.132	True	CDS	13765.0	['chr18:12841347-12854415' 'chr18:12841347-12859985' 'chr18:12841347-12861124' 'chr18:12841347-12862103' 'chr18:12841347-12862107' 'chr18:12841347-12862849' 'chr18:12841347-12863072' 'chr18:12841347-12871078']
10621	ENSMUSG00000032177	Pde4a	7.897304731780295e-61	6.886822827123366e-59	0.345	True	CDS	848.0	['chr9:21194859-21198593' 'chr9:21197179-21198593']
2636	ENSMUSG00000026959	Grin1	5.374196012757723e-60	4.649939128225923e-58	0.524	True	CDS	15821.0	['chr2:25310476-25311343' 'chr2:25310476-25313428']
8878	ENSMUSG00000028478	Clta	1.5136995484219923e-59	1.299552131687873e-57	0.067	True	CDS	14760.0	['chr4:44025561-44031400' 'chr4:44030269-44031400']
7458	ENSMUSG00000022744	Cldnd1	1.686845323830865e-59	1.437062458571295e-57	0.253	True	5' UTR	3509.0	['chr16:58728085-58729438' 'chr16:58729224-58729438']
5851	ENSMUSG00000055862	Izumo4	2.3613005139739453e-58	1.9811669085046548e-56	0.43	True	5' UTR	1376.0	['chr10:80702355-80703049' 'chr10:80702960-80703049']
2244	ENSMUSG00000024109	Nrxn1	3.312051847706007e-58	2.7579679859657165e-56	0.379	True	CDS	1593.0	['chr17:90362942-90454806' 'chr17:90362942-90560741']
7203	ENSMUSG00000033287	Kctd17	5.21950933033307e-58	4.313885509958116e-56	0.05	True	CDS	252.0	['chr15:78428868-78430042' 'chr15:78429703-78430042']
7848	ENSMUSG00000024617	Camk2a	5.7695280472621956e-58	4.733149860994726e-56	0.777	True	CDS	758.0	['chr18:60963964-60969994' 'chr18:60969044-60969994']
7480	ENSMUSG00000040785	Ttc3	6.446569820718606e-58	5.249688291504306e-56	0.128	True	CDS	2250.0	['chr16:94403369-94415949' 'chr16:94410957-94415949' 'chr16:94412124-94415949']
