cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
21740	ENSMUSG00000040407	Akap9	1.2118697502625302e-48	0.452	True	CDS	10822.0	8.972658956131646e-51	chr5	[3951735 3954451]	[3954792]
7194	ENSMUSG00000027506	Tpd52	1.600300083999476e-45	0.143	True	CDS	14086.0	1.2589126065706197e-47	chr3	[8953800]	[8963847 9004405]
22710	ENSMUSG00000029761	Cald1	2.669731172745093e-44	0.4	True	CDS	64.0	2.223746465035246e-46	chr6	[34746016 34746640 34747970]	[34753443]
10813	ENSMUSG00000030701	Plekhb1	1.7652446271505836e-41	0.106	True	CDS	205.0	1.5520429391883894e-43	chr7	[100645670]	[100649928 100653654 100654602]
9667	ENSMUSG00000009281	Rarres2	2.302966736080563e-41	0.784	True	5' UTR	353.0	2.1313898529204653e-43	chr6	[48572291]	[48572594 48572740]
15896	ENSMUSG00000064215	Ifi27	7.450601656761664e-39	0.214	True	CDS	9292.0	7.585064157739777e-41	chr12	[103436683 103437525]	[103437676]
18739	ENSMUSG00000024589	Nedd4l	1.5868181240300948e-38	0.553	True	CDS	12629.0	1.6888855554230534e-40	chr18	[64997422 65023990 65051173]	[65074724]
18741	ENSMUSG00000024589	Nedd4l	1.9090642950241613e-37	0.539	True	CDS	12629.0	2.120200975501151e-39	chr18	[65165647 65167574]	[65172275]
15389	ENSMUSG00000020612	Prkar1a	1.4282779904766232e-35	0.25	True	5' UTR	3508.0	1.6523345563126138e-37	chr11	[109650625 109651074]	[109653779]
7693	ENSMUSG00000062006	Rpl34	2.118820739633285e-35	0.09	True	5' UTR	5131.0	2.549252162446341e-37	chr3	[130729303]	[130730121 130730189 130730318]
19441	ENSMUSG00000026821	Ralgds	1.6824899924779096e-34	0.377	False	CDS	1819.0	2.102139277968697e-36	chr2	[28513561 28528337 28533734]	[28540711]
17591	ENSMUSG00000060636	Rpl35a	4.466102412146279e-34	0.108	True	5' UTR	4916.0	5.786712981957232e-36	chr16	[33056511 33056556 33056618]	[33057136]
14810	ENSMUSG00000005417	Mprip	8.039278368700082e-34	0.514	True	CDS	7672.0	1.0788480920513758e-35	chr11	[59771703 59772218]	[59775516]
1458	ENSMUSG00000020439	Smtn	2.2258327250360254e-33	0.222	True	CDS	30.0	3.0900037830208596e-35	chr11	[3517828]	[3520752 3521817]
10810	ENSMUSG00000030706	Mrpl48	4.925195838768322e-33	0.36	True	CDS	2194.0	7.065297131042017e-35	chr7	[100574515]	[100582990 100607558 100607891]
9895	ENSMUSG00000030067	Foxp1	1.5235006133884203e-32	0.405	True	CDS	234.0	2.255993504323436e-34	chr6	[99016666]	[99028164 99075854]
15702	ENSMUSG00000021000	Mia2	6.017475602620478e-32	0.382	True	CDS	8003.0	9.189111285815627e-34	chr12	[59137787 59144771 59146363]	[59146847]
11363	ENSMUSG00000031586	Rbpms	3.319772735810092e-31	0.151	True	CDS	60.0	5.223150070224116e-33	chr8	[33834455]	[33844152 33844619 33862986]
13438	ENSMUSG00000026305	Lrrfip1	1.966116160847436e-30	0.195	True	CDS	3096.0	3.1843621300166717e-32	chr1	[91101311 91103319]	[91105127]
7426	ENSMUSG00000028041	Adam15	7.378607955541713e-30	0.264	True	CDS	6676.0	1.2291989190166662e-31	chr3	[89340180]	[89340401 89341508]
14063	ENSMUSG00000020085	Aifm2	1.248491160323412e-29	0.609	False	CDS	2501.0	2.137629473945685e-31	chr10	[61726055 61726212]	[61726365]
659	ENSMUSG00000026670	Uap1	6.510541923675771e-29	0.136	True	CDS	2431.0	1.144843096250251e-30	chr1	[170143464]	[170147996 170149271]
22882	ENSMUSG00000056737	Capg	3.9722382748242895e-28	0.154	True	5' UTR	1000.0	7.168778006392749e-30	chr6	[72544467 72549502 72549869]	[72555273]
20797	ENSMUSG00000078578	Ube2d3	4.788254432415563e-28	0.173	True	5' UTR	1380.0	8.863034581056108e-30	chr3	[135438353 135438433 135438699 135438865 135438871]	[135439644]
15964	ENSMUSG00000007411	Mark3	7.53398482006032e-28	0.489	True	CDS	7608.0	1.4294001740975155e-29	chr12	[111647729 111651985]	[111653390]
4717	ENSMUSG00000022892	App	1.5759423115202007e-27	0.078	False	CDS	2524.0	3.0629142565408807e-29	chr16	[84971462]	[84971707 84978064]
9388	ENSMUSG00000025856	Pdgfa	3.657885165238042e-27	0.334	True	CDS	1701.0	7.447799503492544e-29	chr5	[138977228]	[138978622 138979146]
1417	ENSMUSG00000090841	Myl6	2.0900117480307455e-26	0.107	True	CDS	24.0	4.352176245320848e-28	chr10	[128491034]	[128491290 128491720 128492059]
14873	ENSMUSG00000018217	Pmp22	1.2044301038121139e-25	0.15	False	5' UTR	9082.0	2.5638030900211593e-27	chr11	[63129151 63131655]	[63133125]
25475	ENSMUSG00000035274	Tpbg	2.1566473655216607e-25	0.518	True	5' UTR	1084.0	4.6905333724904225e-27	chr9	[85842593 85842956]	[85843651]
1842	ENSMUSG00000018736	Ndel1	5.780678200104069e-25	0.262	True	CDS	7524.0	1.2840007108051606e-26	chr11	[68822666]	[68826170 68829915]
24284	ENSMUSG00000048200	Cracr2b	7.535257153325327e-25	0.458	False	CDS	1241.0	1.7085960227345724e-26	chr7	[141465357 141465686 141465838]	[141466046]
16502	ENSMUSG00000025290	Rps24	1.1009917016805795e-24	0.154	True	CDS	5138.0	2.5474125443789442e-26	chr14	[24493494 24495450]	[24495775]
6562	ENSMUSG00000026970	Rbms1	1.1718090285572008e-24	0.271	True	CDS	909.0	2.7654909975204654e-26	chr2	[60842473]	[60881118 60962691]
23878	ENSMUSG00000030774	Pak1	7.152100433261911e-24	0.329	False	5' UTR	3518.0	1.721005194491529e-25	chr7	[97788975 97831059 97843142]	[97854436]
10599	ENSMUSG00000038260	Trpm4	8.902736814095284e-24	0.56	False	CDS	664.0	2.1834569696763073e-25	chr7	[45305495]	[45308244 45308544]
22967	ENSMUSG00000033174	Mgll	9.706809590644826e-24	0.237	True	CDS	12135.0	2.42557944421481e-25	chr6	[88809447 88813964]	[88818574]
12083	ENSMUSG00000031996	Aplp2	3.494601535162116e-23	0.242	True	CDS	604.0	8.89417327320298e-25	chr9	[31164674]	[31167561 31168708]
6208	ENSMUSG00000002107	Celf2	1.6734609769619323e-21	0.498	True	CDS	2361.0	4.336594850063314e-23	chr2	[6721614]	[6872356 6962379]
23981	ENSMUSG00000046364	Rpl27a	1.743503193546538e-21	0.057	True	CDS	10574.0	4.598782139386981e-23	chr7	[109519223 109519476]	[109519585]
1844	ENSMUSG00000018736	Ndel1	5.4365770175910555e-21	0.124	True	5' UTR	7524.0	1.484303766949895e-22	chr11	[68845425]	[68852942 68859923]
14880	ENSMUSG00000033066	Gas7	8.524378320023286e-21	0.761	False	CDS	7004.0	2.3667871318898526e-22	chr11	[67455775 67571351]	[67603108]
1756	ENSMUSG00000020444	Guk1	1.4673193471207827e-20	0.08	True	CDS	6309.0	4.1419009798411727e-22	chr11	[59186888]	[59187703 59191751]
14324	ENSMUSG00000036499	Eea1	3.7556605407953545e-20	0.346	True	CDS	7112.0	1.0775148242911243e-21	chr10	[95974079 95978287]	[95989562]
11634	ENSMUSG00000031708	Tecr	4.7213748814945165e-20	0.069	False	CDS	12235.0	1.3764304374555974e-21	chr8	[83572456]	[83572549 83573028]
3590	ENSMUSG00000060373	Hnrnpc	2.0922466303417765e-19	0.134	True	CDS	710.0	6.2931990269419455e-21	chr14	[52081308]	[52081789 52081828]
20982	ENSMUSG00000073889	Il11ra1	2.663206904473388e-19	0.136	True	5' UTR	614.0	8.133810999317148e-21	chr4	[41760552 41762424]	[41763582]
19214	ENSMUSG00000025026	Add3	2.8096925270063076e-19	0.475	True	5' UTR	5123.0	8.711216997196788e-21	chr19	[53140715 53143090]	[53216801]
24288	ENSMUSG00000025511	Tspan4	3.675018364760788e-19	0.274	True	5' UTR	818.0	1.1564148486984434e-20	chr7	[141475498 141476479]	[141482487]
18280	ENSMUSG00000071074	Yipf3	7.287204624916691e-19	0.114	False	CDS	3880.0	2.326779820079831e-20	chr17	[46250926 46251488]	[46251566]
18766	ENSMUSG00000053477	Tcf4	2.267559418419444e-18	0.353	True	CDS	5732.0	7.345171646893152e-20	chr18	[69564685 69593585]	[69633577]
18601	ENSMUSG00000024381	Bin1	2.8145648622186168e-18	0.488	True	CDS	7221.0	9.247297788871904e-20	chr18	[32424968 32426353]	[32431671]
13663	ENSMUSG00000053332	Gas5	5.7658800625658295e-18	0.146	True	Non-coding	7641.0	1.9210706363014332e-19	chr1	[161036853 161037165]	[161037288]
9849	ENSMUSG00000030057	Cnbp	6.181012310128938e-18	0.095	True	CDS	139.0	2.087986573990803e-19	chr6	[87845558]	[87845656 87845674 87845677]
17136	ENSMUSG00000009585	Apobec3	6.342891293293223e-18	0.265	True	CDS	11975.0	2.172022006958346e-19	chr15	[79898226 79900400 79900570]	[79905444]
16722	ENSMUSG00000021981	Cab39l	9.153328871932893e-18	0.312	True	5' UTR	1376.0	3.176768465501929e-19	chr14	[59461703 59479185]	[59496803]
20524	ENSMUSG00000042613	Pbxip1	2.451148884040857e-17	0.311	True	5' UTR	786.0	8.847275009494995e-19	chr3	[89436781 89436955]	[89439517]
18692	ENSMUSG00000062210	Tnfaip8	8.660937254184585e-17	0.183	True	CDS	4820.0	3.1661917773280068e-18	chr18	[49979627 50031364 50053620]	[50090200]
15517	ENSMUSG00000025372	Baiap2	1.6465239606483015e-16	0.228	True	CDS	14580.0	6.095414939928927e-18	chr11	[120000587 120003082 120003086]	[120006359]
18700	ENSMUSG00000073563	Csnk1g3	2.363801444748607e-16	0.468	True	CDS	12203.0	8.860153494892975e-18	chr18	[53948155 53948669]	[53953245]
4033	ENSMUSG00000022565	Plec	2.4378583109111165e-16	0.18	True	CDS	9307.0	9.250549814655787e-18	chr15	[76194813]	[76195424 76197980 76199549 76205598 76229358]
1055	ENSMUSG00000019947	Arid5b	4.9533883340785e-16	0.242	True	CDS	937.0	1.9025045429362125e-17	chr10	[68135107]	[68136486 68186026]
14542	ENSMUSG00000020456	Ogdh	9.946121683660857e-16	0.217	True	CDS	9350.0	3.86614632775341e-17	chr11	[6316856 6317081]	[6334533]
20098	ENSMUSG00000027624	Epb41l1	1.3077675047507188e-15	0.558	True	5' UTR	5335.0	5.1439258632027326e-17	chr2	[156438634 156476007]	[156493904]
22371	ENSMUSG00000049327	Kmt5a	1.3746591525210856e-15	0.154	True	CDS	4759.0	5.470647252050594e-17	chr5	[124445729 124446085 124446910]	[124447214]
3154	ENSMUSG00000021546	Hnrnpk	2.193839960949716e-15	0.062	True	CDS	5933.0	8.83221085620663e-17	chr13	[58395688]	[58396188 58396827]
21821	ENSMUSG00000059447	Hadhb	4.9399972036537934e-15	0.203	True	5' UTR	2819.0	2.0116601292065419e-16	chr5	[30155340 30155383]	[30163669]
3486	ENSMUSG00000042354	Gnl3	7.937790813538442e-15	0.117	True	CDS	490.0	3.269150311915416e-16	chr14	[31017414]	[31017808 31018929]
24884	ENSMUSG00000031930	Wwp2	8.350131485371553e-15	0.392	True	CDS	3602.0	3.4776114469386384e-16	chr8	[107540799 107545347]	[107545444]
3393	ENSMUSG00000012405	Rpl15	4.698034467939412e-14	0.075	True	5' UTR	2644.0	2.0218288085070123e-15	chr14	[18270461]	[18270823 18270845 18270959]
20506	ENSMUSG00000042747	Krtcap2	5.56165208696864e-14	0.055	True	5' UTR	1168.0	2.4192285801714592e-15	chr3	[89238256 89246516 89246594]	[89246778]
3294	ENSMUSG00000052727	Map1b	1.2976963586387255e-13	0.108	True	CDS	4576.0	5.704819716366446e-15	chr13	[99444297]	[99447176 99508108]
17748	ENSMUSG00000022744	Cldnd1	1.420767318665972e-13	0.118	True	5' UTR	1610.0	6.31159937954342e-15	chr16	[58728085 58729224]	[58729438]
20385	ENSMUSG00000027797	Dclk1	1.4802218323107733e-13	0.244	True	CDS	5464.0	6.644216461552291e-15	chr3	[55451084 55462083]	[55463001]
2804	ENSMUSG00000021186	Fbln5	1.5175814064582597e-13	0.349	True	CDS	754.0	6.882136873341483e-15	chr12	[101814597]	[101818233 101818734]
19107	ENSMUSG00000024805	Pcgf5	1.6494203300154315e-13	0.381	True	5' UTR	4611.0	7.632671587299543e-15	chr19	[36348570 36409910]	[36411956]
10584	ENSMUSG00000019539	Rcn3	7.877493172487276e-13	0.073	True	5' UTR	1161.0	3.681752940403586e-14	chr7	[45091689]	[45092096 45092105 45092160]
11661	ENSMUSG00000001911	Nfix	1.0107833012765335e-12	0.257	True	CDS	300.0	4.770934601120148e-14	chr8	[84772316]	[84773354 84799998]
18189	ENSMUSG00000007039	Ddah2	1.4076198688790284e-12	0.15	True	5' UTR	831.0	6.709155321357701e-14	chr17	[35059273 35059965]	[35060103]
23084	ENSMUSG00000042079	Hnrnpf	1.6202335810770172e-12	0.064	True	5' UTR	583.0	7.797514689125857e-14	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
19228	ENSMUSG00000024985	Tcf7l2	1.8016349835322863e-12	0.199	True	CDS	2322.0	8.753895107398892e-14	chr19	[55743198 55755083]	[55817764]
560	ENSMUSG00000032666	1700025G04Rik	2.0648295849362946e-12	0.23	False	5' UTR	569.0	1.0128270985805052e-13	chr1	[152006768]	[152053040 152089932]
20152	ENSMUSG00000017723	Wfdc2	2.0873558295961323e-12	0.099	True	CDS	2862.0	1.0335357416325134e-13	chr2	[164562805 164563452 164564213]	[164565792]
5593	ENSMUSG00000024456	Diaph1	2.271689722574253e-12	0.296	True	CDS	2591.0	1.1353192505229954e-13	chr18	[37905160]	[37906388 37935202]
20047	ENSMUSG00000019188	H13	2.4502023545289334e-12	0.065	True	CDS	3048.0	1.235872543469013e-13	chr2	[152695585 152700269 152704195]	[152704622]
12539	ENSMUSG00000040813	Tex264	3.0398303795080683e-12	0.219	True	5' UTR	6977.0	1.5614121801267723e-13	chr9	[106684996]	[106685244 106685635 106685835]
6454	ENSMUSG00000070953	Rabepk	5.26279405948816e-12	0.352	True	CDS	8528.0	2.751946916807784e-13	chr2	[34797434]	[34799423 34799751]
15405	ENSMUSG00000057322	Rpl38	6.3625614680561e-12	0.054	True	5' UTR	5308.0	3.356464633773231e-13	chr11	[114668610 114668627 114668686]	[114668781]
19296	ENSMUSG00000023206	Il15ra	9.081057669956153e-12	0.225	True	5' UTR	5710.0	4.832585062679119e-13	chr2	[11705579 11705945]	[11718264]
25665	ENSMUSG00000033392	Clasp2	1.0437987568028721e-11	0.163	True	CDS	11142.0	5.602991938414305e-13	chr9	[113786635 113793467]	[113813142]
17037	ENSMUSG00000022587	Ly6e	1.8523387277103765e-11	0.057	True	5' UTR	925.0	1.0028858451740583e-12	chr15	[74955336 74955718]	[74957777]
18795	ENSMUSG00000034006	Slc66a2	2.0411945909951942e-11	0.085	True	5' UTR	34.0	1.1145810353421236e-12	chr18	[80255411 80255874 80256319 80256404]	[80256782]
24475	ENSMUSG00000031596	Slc7a2	3.39583004434692e-11	0.313	True	CDS	13530.0	1.8699850776366654e-12	chr8	[40908196 40908535]	[40910995]
4813	ENSMUSG00000057388	Mrpl18	3.414192280307502e-11	0.148	False	CDS	13528.0	1.9066903486545815e-12	chr17	[12915825]	[12915947 12916395]
2346	ENSMUSG00000041629	Fam104a	5.064549087226141e-11	0.087	False	CDS	3125.0	2.8826447835669382e-12	chr11	[113677404]	[113683588 113683862]
17736	ENSMUSG00000043336	Filip1l	5.82941617210567e-11	0.273	True	CDS	4529.0	3.344968095053693e-12	chr16	[57513445 57549340]	[57569650]
2093	ENSMUSG00000010080	Epn3	6.665032342956553e-11	0.524	True	5' UTR	4420.0	3.8552940438203115e-12	chr11	[94496682]	[94498142 94499693]
24931	ENSMUSG00000034390	Cmip	8.432753389917589e-11	0.112	False	CDS	5760.0	4.916829834010256e-12	chr8	[117453871 117455047]	[117455639]
26096	ENSMUSG00000040990	Sh3kbp1	1.2653330073879698e-10	0.416	True	CDS	3539.0	7.436246734765024e-12	chrX	[159828580 159840612]	[159865325]
25013	ENSMUSG00000033998	Kcnk1	1.2978071338736236e-10	0.078	False	CDS	7273.0	7.68715007569754e-12	chr8	[125995815 126025408]	[126029492]
2909	ENSMUSG00000001729	Akt1	1.5909831461479576e-10	0.117	True	5' UTR	9170.0	9.497307998754582e-12	chr12	[112671655]	[112674000 112674722]
23436	ENSMUSG00000040940	Arhgef1	1.6497418877652778e-10	0.168	True	CDS	9337.0	9.924407469203429e-12	chr7	[24918001 24919352]	[24919631]
8378	ENSMUSG00000066043	Phactr4	1.701967092284438e-10	0.486	True	CDS	1758.0	1.0317338689924171e-11	chr4	[132387066]	[132397952 132413070]
641	ENSMUSG00000026566	Mpzl1	1.7486994216873881e-10	0.124	True	CDS	12431.0	1.068155130322699e-11	chr1	[165593678]	[165601750 165604610]
20140	ENSMUSG00000035268	Pkig	1.7494797105371644e-10	0.229	True	5' UTR	921.0	1.0767274479474449e-11	chr2	[163658493 163658660 163659236]	[163703486]
16860	ENSMUSG00000022139	Mbnl2	1.812362338773304e-10	0.181	True	CDS	2195.0	1.1238156103453158e-11	chr14	[120389164 120395766]	[120396451]
3591	ENSMUSG00000060373	Hnrnpc	1.8675102585253708e-10	0.07	True	5' UTR	710.0	1.1666537940810973e-11	chr14	[52084392]	[52097322 52098015 52103889]
13174	ENSMUSG00000037447	Arid5a	2.1654415162278147e-10	0.157	True	CDS	1882.0	1.3627952161359685e-11	chr1	[36316328 36317663]	[36318084]
24244	ENSMUSG00000025481	Urah	2.2375718817764801e-10	0.166	True	CDS	2072.0	1.4185439509642654e-11	chr7	[140835259 140835305 140835403 140835456]	[140835612]
12903	ENSMUSG00000016382	Pls3	3.842289060208803e-10	0.148	True	5' UTR	6088.0	2.4634110969078145e-11	chrX	[75826954]	[75842904 75875048]
16912	ENSMUSG00000022270	Retreg1	3.9595741428536254e-10	0.405	True	CDS	7860.0	2.565203054139323e-11	chr15	[25895144 25941244]	[25964224]
7738	ENSMUSG00000028266	Lmo4	6.068939196728615e-10	0.117	True	5' UTR	1607.0	3.959835385186185e-11	chr3	[144202052]	[144202248 144204820]
24801	ENSMUSG00000031785	Adgrg1	6.637220864052699e-10	0.229	True	5' UTR	104.0	4.3613390221910383e-11	chr8	[94977418 94984658]	[95002439]
10289	ENSMUSG00000040714	Klc3	6.903319775154509e-10	0.2	True	5' UTR	11288.0	4.5681384907315823e-11	chr7	[19399550]	[19399809 19404021]
17922	ENSMUSG00000039218	Srrm2	7.960666197378037e-10	0.055	True	5' UTR	1167.0	5.304654939483744e-11	chr17	[23803399 23807203]	[23808066]
19507	ENSMUSG00000026817	Ak1	8.001135250386458e-10	0.21	False	CDS	181.0	5.368646975039502e-11	chr2	[32629885 32629915]	[32630235]
4755	ENSMUSG00000022951	Rcan1	1.0017143291785181e-09	0.212	True	CDS	4599.0	6.767713653866897e-11	chr16	[92397437]	[92399896 92465833]
18602	ENSMUSG00000024381	Bin1	1.038458119398278e-09	0.279	True	CDS	7221.0	7.064014046809203e-11	chr18	[32424968 32431743]	[32431983]
21548	ENSMUSG00000057530	Ece1	1.3212784064963751e-09	0.319	True	5' UTR	11835.0	9.049014537781744e-11	chr4	[137862382 137913630]	[137913768]
17702	ENSMUSG00000055447	Cd47	2.370454050523131e-09	0.113	True	CDS	531.0	1.6344176470520432e-10	chr16	[49868113 49869081]	[49884165]
12639	ENSMUSG00000032436	Cmtm7	3.9449396313581735e-09	0.161	True	CDS	8879.0	2.7565288493062664e-10	chr9	[114758887]	[114761907 114763219]
18682	ENSMUSG00000057561	Eif1a	3.961390900542586e-09	0.058	True	5' UTR	564.0	2.7863554691461043e-10	chr18	[46597801 46598157]	[46598641]
1597	ENSMUSG00000020282	Rhbdf1	7.272482014194702e-09	0.158	False	CDS	7422.0	5.148957650031418e-10	chr11	[32210552]	[32210658 32210827]
10489	ENSMUSG00000001247	Lsr	7.833132140716383e-09	0.138	True	CDS	3839.0	5.582148772190295e-10	chr7	[30959315]	[30962098 30965969 30971868]
24426	ENSMUSG00000031565	Fgfr1	8.982578935660386e-09	0.167	True	CDS	7515.0	6.484416075719667e-10	chr8	[25563525 25564485]	[25566711]
14438	ENSMUSG00000040054	Baz2a	9.021702057163028e-09	0.448	False	CDS	6612.0	6.55440639969734e-10	chr10	[128096524 128097061]	[128108894]
8216	ENSMUSG00000050854	Tmem125	1.0092195875224835e-08	0.375	True	5' UTR	1686.0	7.378838261386042e-10	chr4	[118542761]	[118543129 118543356]
3015	ENSMUSG00000060147	Serpinb6a	1.061004571952056e-08	0.083	True	CDS	4951.0	7.806558396130351e-10	chr13	[33931647]	[33935569 33935573 33935922 33996243]
13741	ENSMUSG00000013973	Dedd	1.7257339377454758e-08	0.325	True	5' UTR	13323.0	1.2777298937495425e-09	chr1	[171329527 171329693 171331286]	[171338252]
3760	ENSMUSG00000067995	Gtf2f2	1.9494026093980176e-08	0.057	False	CDS	396.0	1.4613753943659365e-09	chr14	[75949520]	[75959233 75995421]
9029	ENSMUSG00000029328	Hnrnpdl	1.978362135135773e-08	0.142	True	3' UTR	1569.0	1.492239833536006e-09	chr5	[100034985]	[100035635 100036104]
10145	ENSMUSG00000030265	Kras	2.299291480411525e-08	0.065	True	CDS	14577.0	1.7662303829167665e-09	chr6	[145220725]	[145225074 145232095]
15965	ENSMUSG00000007411	Mark3	2.3992214619794954e-08	0.208	True	CDS	7608.0	1.854095252894844e-09	chr12	[111647729 111653435]	[111655270]
16862	ENSMUSG00000022139	Mbnl2	2.441061281128908e-08	0.157	True	CDS	2195.0	1.8977246424324693e-09	chr14	[120396605 120404733]	[120428935]
9117	ENSMUSG00000029505	Ep400	3.0149634687396126e-08	0.365	True	CDS	8339.0	2.357838159264204e-09	chr5	[110739682]	[110740182 110741970]
23755	ENSMUSG00000025326	Ube3a	3.384110934580358e-08	0.205	True	5' UTR	10199.0	2.6778480787285576e-09	chr7	[59229272 59243470]	[59247173]
18051	ENSMUSG00000071172	Srsf3	3.885936260565273e-08	0.053	True	CDS	310.0	3.0929247423286765e-09	chr17	[29038625 29039910]	[29040775]
22750	ENSMUSG00000029860	Zyx	3.965027841209044e-08	0.113	True	CDS	3594.0	3.17422404687258e-09	chr6	[42351149 42351363]	[42351475]
12082	ENSMUSG00000031996	Aplp2	4.467200059695532e-08	0.052	True	CDS	604.0	3.596912588556329e-09	chr9	[31153500]	[31156190 31157695]
21665	ENSMUSG00000028937	Acot7	5.4565061800163784e-08	0.236	True	CDS	11242.0	4.418734759383925e-09	chr4	[152178341 152186386]	[152206764]
5886	ENSMUSG00000024969	Mark2	7.680433089824769e-08	0.246	True	CDS	7251.0	6.255234723781395e-09	chr19	[7281256]	[7281798 7282726]
2478	ENSMUSG00000025162	Csnk1d	7.988949806790486e-08	0.143	True	CDS	6551.0	6.5434711513276976e-09	chr11	[120963907]	[120964948 120967995]
12537	ENSMUSG00000040813	Tex264	8.80520739283572e-08	0.101	True	CDS	6977.0	7.252785358282083e-09	chr9	[106673739]	[106681868 106684929]
16825	ENSMUSG00000036461	Elf1	1.028168960984942e-07	0.148	True	5' UTR	12472.0	8.516531421393088e-09	chr14	[79481638 79515771]	[79536123]
13431	ENSMUSG00000044337	Ackr3	1.2389110514307688e-07	0.055	True	5' UTR	14520.0	1.0376811675565439e-08	chr1	[90204088 90209871]	[90213795]
10586	ENSMUSG00000003420	Fcgrt	1.3055413910421914e-07	0.116	True	CDS	936.0	1.099530463533914e-08	chr7	[45102186]	[45102402 45102414]
24147	ENSMUSG00000030782	Tgfb1i1	1.3797105189184444e-07	0.152	True	CDS	161.0	1.168380494965642e-08	chr7	[128247009 128248293]	[128248420]
22026	ENSMUSG00000029152	Ociad1	1.6760237911880814e-07	0.081	True	5' UTR	11052.0	1.4348190715862798e-08	chr5	[73292977 73294011]	[73294285]
23792	ENSMUSG00000066406	Akap13	1.8662434269284374e-07	0.349	True	CDS	2085.0	1.6062992938856517e-08	chr7	[75615049 75643465]	[75663412]
19544	ENSMUSG00000026879	Gsn	1.9811123939978329e-07	0.101	True	5' UTR	5113.0	1.714336037378967e-08	chr2	[35256474 35266904 35282602 35282722]	[35283905]
6158	ENSMUSG00000025085	Ablim1	2.1792363377447534e-07	0.448	True	CDS	2791.0	1.8958650231189896e-08	chr19	[57083604]	[57118752 57132862]
4936	ENSMUSG00000015120	Ube2i	2.27643048583289e-07	0.062	True	5' UTR	2662.0	1.990954936707155e-08	chr17	[25269480]	[25272538 25273321 25273482 25274162 25274173]
25033	ENSMUSG00000032002	Dcun1d5	2.402416678189519e-07	0.073	True	CDS	2881.0	2.1122589951689428e-08	chr9	[7203556 7205401 7206223]	[7206720]
11092	ENSMUSG00000040167	Ikzf5	3.13668266535217e-07	0.315	False	5' UTR	6459.0	2.7880737583079702e-08	chr7	[131396852]	[131408931 131410198 131410387]
9035	ENSMUSG00000035325	Sec31a	3.13668266535217e-07	0.193	True	CDS	12899.0	2.800901930443257e-08	chr5	[100386204]	[100388534 100389068 100390759]
13654	ENSMUSG00000090394	4930523C07Rik	3.13668266535217e-07	0.095	False	5' UTR	1669.0	2.8013871097314613e-08	chr1	[160044754 160070804 160071495]	[160075031]
