cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
13884	ENSMUSG00000038587	Akap12	7.716351740934518e-28	0.61	True	CDS		2.833217701855007e-29	chr10	[4313858 4334710]	[4353142]
622	ENSMUSG00000040181	Fmo1	9.989250347535574e-28	0.845	True	5' UTR		3.7756345806019996e-29	chr1	[162859563]	[162859801 162866239]
857	ENSMUSG00000019820	Utrn	1.5920424601266387e-27	0.637	True	CDS		6.189365935697516e-29	chr10	[12765333]	[12813446 12861568]
6266	ENSMUSG00000058835	Abi1	1.8499816139193677e-27	0.457	True	CDS		7.39193517440784e-29	chr2	[22946762]	[22950184 22953435 22957018]
6562	ENSMUSG00000026970	Rbms1	1.8675421236200374e-27	0.328	True	CDS		7.663779772954798e-29	chr2	[60842473]	[60881118 60962691]
20160	ENSMUSG00000017760	Ctsa	1.5763905345984268e-26	0.133	True	5' UTR		6.639225793665081e-28	chr2	[164833197 164833851]	[164834030]
7427	ENSMUSG00000028041	Adam15	7.166301146425233e-24	0.585	True	CDS		3.172984308892382e-25	chr3	[89340473]	[89340863 89341114 89341508]
20405	ENSMUSG00000027763	Mbnl1	7.638242791775278e-23	0.553	True	CDS		3.4644297759671886e-24	chr3	[60615774 60621459]	[60622146]
18601	ENSMUSG00000024381	Bin1	1.6198552812294025e-22	0.667	True	CDS		7.522006165536103e-24	chr18	[32424968 32426353]	[32431671]
5593	ENSMUSG00000024456	Diaph1	8.126871282717332e-22	0.554	True	CDS		3.861580307122707e-23	chr18	[37905160]	[37906388 37935202]
11636	ENSMUSG00000031708	Tecr	1.745080820363745e-21	0.158	True	CDS		8.480414353819497e-23	chr8	[83573324]	[83573411 83573871]
4721	ENSMUSG00000022892	App	6.949858046805537e-20	0.277	True	CDS		3.4524132845902226e-21	chr16	[85030366]	[85040251 85043576 85056324]
19643	ENSMUSG00000064289	Tank	2.8160797849659384e-19	0.544	True	CDS		1.4293277526284998e-20	chr2	[61578694 61593209]	[61613651]
21696	ENSMUSG00000029063	Nadk	4.783314811314762e-19	0.293	True	5' UTR		2.4794720404223387e-20	chr4	[155562456 155563980]	[155576993]
18189	ENSMUSG00000007039	Ddah2	1.2821410981565892e-18	0.316	True	5' UTR		6.784547927610459e-20	chr17	[35059273 35059965]	[35060103]
5744	ENSMUSG00000033016	Nfatc1	7.12785160716681e-18	0.626	True	CDS		3.848731969312532e-19	chr18	[80698657]	[80708034 80712640]
20982	ENSMUSG00000073889	Il11ra1	1.2436420012871279e-16	0.295	True	5' UTR		6.84943218851442e-18	chr4	[41760552 41762424]	[41763582]
10810	ENSMUSG00000030706	Mrpl48	2.5733707695697896e-16	0.278	True	CDS		1.4450894170370306e-17	chr7	[100574515]	[100582990 100607891]
782	ENSMUSG00000056050	Mia3	3.041489219172687e-16	0.523	True	CDS		1.7408091643213004e-17	chr1	[183344386]	[183345186 183350964]
17324	ENSMUSG00000037003	Tns2	8.729592628344656e-16	0.489	False	5' UTR		5.1849632241787915e-17	chr15	[102098639 102100553 102103162]	[102104530]
13047	ENSMUSG00000025283	Sat1	1.0181395430904556e-15	0.139	True	CDS		6.157215379380725e-17	chrX	[155214135]	[155215121 155215601]
4033	ENSMUSG00000022565	Plec	3.221114761967798e-15	0.431	True	CDS		1.9827596266972404e-16	chr15	[76194813]	[76195424 76197980 76199549 76205598]
23792	ENSMUSG00000066406	Akap13	5.2136659434918724e-15	0.434	True	CDS		3.265579100675255e-16	chr7	[75615049 75643465]	[75663412]
21724	ENSMUSG00000029076	Sdf4	1.9221546275752525e-14	0.097	True	5' UTR		1.2246989527747287e-15	chr4	[155993335 155993570]	[155996189]
18571	ENSMUSG00000024277	Mapre2	2.3426033386872318e-14	0.298	True	CDS		1.5178855326267162e-15	chr18	[23772660 23804222]	[23832853]
22457	ENSMUSG00000005514	Por	3.2086739275292916e-14	0.189	True	CDS		2.1137052870333354e-15	chr5	[135716064 135726042]	[135728662]
15484	ENSMUSG00000059248	Septin9	7.459746604394572e-14	0.631	True	CDS		4.99464675456224e-15	chr11	[117291037 117332471]	[117351429]
15700	ENSMUSG00000021000	Mia2	8.012304337249523e-14	0.297	True	CDS		5.4511357802021594e-15	chr12	[59129897 59131605]	[59136064]
23084	ENSMUSG00000042079	Hnrnpf	1.0450931402786512e-13	0.125	True	5' UTR		7.223105937131068e-15	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
10691	ENSMUSG00000030605	Mfge8	2.114731994494604e-13	0.137	True	CDS		1.4844231062867088e-14	chr7	[79143051]	[79143278 79145247]
17286	ENSMUSG00000023010	Tmbim6	3.840239810079271e-13	0.052	True	CDS		2.778575240554116e-14	chr15	[99393041 99393384]	[99401580]
17702	ENSMUSG00000055447	Cd47	4.4624084194145997e-13	0.119	True	CDS		3.276930588770981e-14	chr16	[49868113 49869081]	[49884165]
18992	ENSMUSG00000069833	Ahnak	4.4766248379148653e-13	0.05	False	5' UTR		3.3357139720963893e-14	chr19	[8989430 8990809]	[8999662]
13663	ENSMUSG00000053332	Gas5	1.9586093192618496e-12	0.199	True	Non-coding		1.4805901981461067e-13	chr1	[161036853 161037165]	[161037288]
11641	ENSMUSG00000002885	Adgre5	3.0443031117831984e-12	0.37	True	CDS		2.33418489132405e-13	chr8	[83729526]	[83730111 83733414]
25338	ENSMUSG00000032294	Pkm	3.4834466455357165e-12	0.112	True	CDS		2.7085114306541207e-13	chr9	[59675196 59675735]	[59678044]
8081	ENSMUSG00000028530	Jak1	4.6500252163762485e-12	0.099	False	5' UTR		3.6657866176616223e-13	chr4	[101193864]	[101265042 101305010]
9032	ENSMUSG00000035325	Sec31a	2.4589134476245845e-11	0.427	False	CDS		1.9650064268274216e-12	chr5	[100368353]	[100373380 100373425 100375208]
3139	ENSMUSG00000015937	Macroh2a1	3.359960237384521e-11	0.239	True	CDS		2.72135008427472e-12	chr13	[56084286]	[56088252 56089758]
6156	ENSMUSG00000025085	Ablim1	3.4839813621220945e-11	0.316	True	CDS		2.859423148177961e-12	chr19	[57044973]	[57046925 57049462]
4292	ENSMUSG00000001288	Rarg	7.949660080661142e-11	0.419	True	CDS		6.638101967345335e-12	chr15	[102241985]	[102246060 102252419]
15702	ENSMUSG00000021000	Mia2	7.949660080661142e-11	0.229	True	CDS		6.696257951312841e-12	chr12	[59137787 59144771 59146363]	[59146847]
20406	ENSMUSG00000027763	Mbnl1	1.0735489339405031e-10	0.3	True	CDS		9.158786801436258e-12	chr3	[60615774 60622241]	[60625124]
12449	ENSMUSG00000062270	Morf4l1	1.1187408947630592e-10	0.066	True	CDS		9.665148118903316e-12	chr9	[90102387]	[90103655 90107235]
10654	ENSMUSG00000052040	Klf13	1.1956065709290808e-10	0.161	True	CDS		1.0458329616118313e-11	chr7	[63891798]	[63936230 63937967]
25105	ENSMUSG00000033335	Dnm2	1.415096154583694e-10	0.275	True	CDS		1.2683907217110865e-11	chr9	[21489795 21490670]	[21494504]
24141	ENSMUSG00000030805	Stx4a	1.7930925204670262e-10	0.19	True	CDS		1.6265634094949267e-11	chr7	[127848499 127848668]	[127848751]
12345	ENSMUSG00000032366	Tpm1	2.0833891489422046e-10	0.229	True	CDS		1.9123982468691943e-11	chr9	[67031515]	[67031951 67032466]
9677	ENSMUSG00000029810	Tmem176b	2.2354359917235826e-10	0.256	True	5' UTR		2.0761068605640187e-11	chr6	[48838366]	[48840361 48840996 48841348]
11659	ENSMUSG00000001911	Nfix	2.2525898261194393e-10	0.34	True	CDS		2.1163640914945053e-11	chr8	[84721819]	[84723728 84726469]
2804	ENSMUSG00000021186	Fbln5	1.0095909401842874e-09	0.226	True	CDS		9.703411844103843e-11	chr12	[101814597]	[101818233 101818734]
10092	ENSMUSG00000030189	Ybx3	1.0119266232331701e-09	0.151	True	CDS		9.835139966629084e-11	chr6	[131370415]	[131375974 131379358]
14334	ENSMUSG00000019966	Kitl	1.0364095558061912e-09	0.379	True	CDS		1.0185018312998207e-10	chr10	[100080131 100080941]	[100087347]
25604	ENSMUSG00000007815	Rhoa	1.276465358056043e-09	0.05	True	5' UTR		1.2681945242025482e-10	chr9	[108306554 108307077]	[108315308]
7029	ENSMUSG00000027639	Samhd1	2.396327099296899e-09	0.209	True	CDS		2.4066784042614644e-10	chr2	[157099504]	[157101321 157101721]
20542	ENSMUSG00000027940	Tpm3	3.434322116334798e-09	0.08	True	CDS		3.4862449129100547e-10	chr3	[90090080 90091092]	[90099528]
14343	ENSMUSG00000019907	Ppp1r12a	3.883682589343319e-09	0.31	True	CDS		3.9843395894990853e-10	chr10	[108252925 108253496]	[108259756]
23435	ENSMUSG00000040940	Arhgef1	4.231716847263976e-09	0.421	True	CDS		4.387093059798507e-10	chr7	[24918001 24918532]	[24919184]
20413	ENSMUSG00000034544	Rsrc1	4.2667058228219106e-09	0.308	False	5' UTR		4.515520201258608e-10	chr3	[66981482 66985807]	[66994517]
4982	ENSMUSG00000024194	Cuta	4.301145574955177e-09	0.188	True	CDS		4.6227523610991684e-10	chr17	[26939093]	[26939317 26939451]
2795	ENSMUSG00000033713	Foxn3	4.549953521424739e-09	0.389	True	5' UTR		4.962692285787244e-10	chr12	[99388918]	[99392752 99450025]
25059	ENSMUSG00000058173	Smco4	5.158622847697732e-09	0.231	False	5' UTR		5.682284346276118e-10	chr9	[15493630 15494150]	[15525628]
21423	ENSMUSG00000028788	Ptp4a2	5.162943152500891e-09	0.208	True	5' UTR		5.742798538958876e-10	chr4	[129820602 129820800]	[129838978]
15078	ENSMUSG00000054404	Slfn5	5.524883434439928e-09	0.142	False	5' UTR		6.205052669349377e-10	chr11	[82951740 82952196]	[82954717]
5195	ENSMUSG00000056116	H2-T22	5.7886231132957285e-09	0.113	True	CDS		6.563773508596669e-10	chr17	[36039375]	[36040225 36040478]
15405	ENSMUSG00000057322	Rpl38	1.2177692214707014e-08	0.073	True	5' UTR		1.3939906854848202e-09	chr11	[114668610 114668627 114668686]	[114668781]
284	ENSMUSG00000026209	Dnpep	1.8484126163992268e-08	0.327	True	CDS		2.1358547511308565e-09	chr1	[75316804]	[75316891 75317335]
5448	ENSMUSG00000063889	Crem	2.238983651301332e-08	0.266	True	CDS		2.61134162354799e-09	chr18	[3273579]	[3276694 3280949 3281688]
20140	ENSMUSG00000035268	Pkig	2.3610975225191902e-08	0.294	True	5' UTR		2.779261662576585e-09	chr2	[163658493 163658660 163659236]	[163703486]
20797	ENSMUSG00000078578	Ube2d3	4.2621011122413415e-08	0.125	True	5' UTR		5.0629710836560215e-09	chr3	[135438353 135438433 135438699 135438865]	[135439644]
18127	ENSMUSG00000041881	Ndufa7	4.5018380121028556e-08	0.059	True	CDS		5.396371699172969e-09	chr17	[33824681 33825651]	[33829667]
2469	ENSMUSG00000025144	Cenpx	5.026010327344508e-08	0.111	False	CDS		6.078975773894005e-09	chr11	[120711757]	[120711844 120713693]
4441	ENSMUSG00000000326	Comt	6.746814232698242e-08	0.147	True	5' UTR		8.306013202241897e-09	chr16	[18411958]	[18424304 18426356]
18692	ENSMUSG00000062210	Tnfaip8	7.526398928319456e-08	0.305	True	CDS		9.42831831193366e-09	chr18	[49979627 50031364 50053620]	[50090200]
18708	ENSMUSG00000054072	Iigp1	1.291907360238705e-07	0.26	True	5' UTR		1.6323235545132666e-08	chr18	[60376131 60382795]	[60389792]
18051	ENSMUSG00000071172	Srsf3	1.6366214728987427e-07	0.144	True	CDS		2.085543561577231e-08	chr17	[29038625 29039910]	[29040775]
19066	ENSMUSG00000024921	Smarca2	1.8719376362987608e-07	0.292	True	CDS		2.4056218004271333e-08	chr19	[26720948 26749948]	[26751824]
11333	ENSMUSG00000065954	Tacc1	2.2154131697461143e-07	0.315	True	CDS		2.8709457923275785e-08	chr8	[25177995]	[25181823 25201122 25240794]
14342	ENSMUSG00000019907	Ppp1r12a	3.093820014922172e-07	0.387	True	CDS		4.04268058105381e-08	chr10	[108251945 108252925]	[108253325]
11162	ENSMUSG00000038650	Rnh1	3.58569772930114e-07	0.166	True	CDS		4.7628598348168486e-08	chr7	[141166788]	[141168574 141168676 141172742]
15545	ENSMUSG00000025156	Gps1	3.755437176228049e-07	0.215	True	CDS		5.0288791560721204e-08	chr11	[120784343 120784726]	[120785121]
2588	ENSMUSG00000047446	Arl4a	4.456118039032421e-07	0.203	True	5' UTR		6.015278130443332e-08	chr12	[40036834]	[40037263 40037838]
21894	ENSMUSG00000029106	Add1	4.606283968921504e-07	0.173	True	CDS		6.26772980652386e-08	chr5	[34620135 34620919]	[34625279]
14810	ENSMUSG00000005417	Mprip	7.139766405898988e-07	0.256	True	CDS		9.792120232712432e-08	chr11	[59771703 59772218]	[59775516]
165	ENSMUSG00000025980	Hspd1	1.3602531503106131e-06	0.187	True	5' UTR		1.8949530927653246e-07	chr1	[55086942]	[55087779 55087989]
10242	ENSMUSG00000033916	Chmp2a	1.595649765064277e-06	0.058	True	5' UTR		2.2401130611053566e-07	chr7	[13034043]	[13034502 13034635]
8130	ENSMUSG00000028559	Osbpl9	1.9708329026466817e-06	0.255	True	CDS		2.7881113417571844e-07	chr4	[109102593]	[109117895 109133744]
21976	ENSMUSG00000029178	Klf3	1.99599444775389e-06	0.105	True	5' UTR		2.845262063752847e-07	chr5	[64803792 64812504]	[64816735]
1032	ENSMUSG00000020076	Ddx50	2.314891805649311e-06	0.281	True	CDS		3.3248446020665047e-07	chr10	[62647202]	[62647534 62651025]
5430	ENSMUSG00000024150	Mcfd2	2.5293181741729613e-06	0.201	True	5' UTR		3.6601364507470494e-07	chr17	[87258090]	[87258750 87265792 87265835]
18766	ENSMUSG00000053477	Tcf4	2.7809606213351103e-06	0.17	True	CDS		4.0543162406073423e-07	chr18	[69564685 69593585]	[69633577]
13941	ENSMUSG00000019970	Sgk1	2.796698975060066e-06	0.083	True	CDS		4.1074628575396226e-07	chr10	[21994182 21994826]	[21994966]
19214	ENSMUSG00000025026	Add3	3.061280186178408e-06	0.276	True	5' UTR		4.5291078348427847e-07	chr19	[53140715 53143090]	[53216801]
1055	ENSMUSG00000019947	Arid5b	3.470169579805285e-06	0.221	True	CDS		5.20900185305545e-07	chr10	[68135107]	[68136486 68186026]
10111	ENSMUSG00000030220	Arhgdib	3.6161610735049552e-06	0.19	True	5' UTR		5.46719816728611e-07	chr6	[136933774]	[136941438 136941651 136941813]
18700	ENSMUSG00000073563	Csnk1g3	4.17766356348566e-06	0.434	True	CDS		6.361237175501923e-07	chr18	[53948155 53948669]	[53953245]
22474	ENSMUSG00000019054	Fis1	4.233001105247207e-06	0.055	True	CDS		6.491211198111265e-07	chr5	[136953591 136962229]	[136962999]
15389	ENSMUSG00000020612	Prkar1a	4.682585817776072e-06	0.097	True	5' UTR		7.281774921811602e-07	chr11	[109650625 109651074]	[109653779]
3106	ENSMUSG00000025871	4833439L19Rik	5.188396121846228e-06	0.219	True	CDS		8.12437837654107e-07	chr13	[54561872]	[54564185 54565182]
17591	ENSMUSG00000060636	Rpl35a	6.279912455363982e-06	0.054	True	5' UTR		9.901373849709947e-07	chr16	[33056511 33056556]	[33057136]
17539	ENSMUSG00000022884	Eif4a2	7.296890256877721e-06	0.163	False	CDS		1.1583616282516466e-06	chr16	[23111897 23112458 23112462]	[23113167]
9676	ENSMUSG00000029810	Tmem176b	1.0497965295583315e-05	0.236	False	5' UTR		1.6891974395701017e-06	chr6	[48838363]	[48840361 48840996 48841348]
9695	ENSMUSG00000004980	Hnrnpa2b1	1.0890333422407152e-05	0.053	True	CDS		1.764092886998999e-06	chr6	[51467296]	[51467391 51469671]
21694	ENSMUSG00000029064	Gnb1	1.1115315446849415e-05	0.111	True	5' UTR		1.8125406398210167e-06	chr4	[155491581 155515680]	[155527413]
13985	ENSMUSG00000019843	Fyn	1.1115564144931309e-05	0.264	True	CDS		1.8245850432284652e-06	chr10	[39529602 39530075]	[39532016]
18840	ENSMUSG00000024856	Cdk2ap2	1.3110938423505205e-05	0.08	True	CDS		2.180436843649893e-06	chr19	[4097508 4097734]	[4097817]
6158	ENSMUSG00000025085	Ablim1	1.3133029639792622e-05	0.233	True	CDS		2.198293298237426e-06	chr19	[57083604]	[57118752 57132862]
14963	ENSMUSG00000040483	Xaf1	1.3717576666977265e-05	0.144	True	CDS		2.325766238353597e-06	chr11	[72303463 72306653]	[72308607]
3149	ENSMUSG00000005312	Ubqln1	1.505208314183513e-05	0.241	True	CDS		2.5682820047623656e-06	chr13	[58179669]	[58180822 58183182]
3229	ENSMUSG00000021585	Cast	1.5677452949627278e-05	0.197	True	CDS		2.691916867160623e-06	chr13	[74748244]	[74748805 74754311]
25844	ENSMUSG00000025860	Xiap	1.602173165704354e-05	0.314	True	5' UTR		2.7683337636360324e-06	chrX	[42068483 42068873]	[42094367]
24454	ENSMUSG00000031585	Gtf2e2	1.975613348450724e-05	0.256	True	5' UTR		3.4349216965503947e-06	chr8	[33731989 33732130]	[33735734]
13952	ENSMUSG00000019978	Epb41l2	2.0333520026676583e-05	0.137	False	5' UTR		3.5572680824207414e-06	chr10	[25359982 25437155]	[25441573]
22964	ENSMUSG00000033174	Mgll	2.0857654070362535e-05	0.127	True	5' UTR		3.6714877035303382e-06	chr6	[88724572 88725179]	[88725701]
1086	ENSMUSG00000000902	Smarcb1	2.1384619312041334e-05	0.2	True	CDS		3.787340785285938e-06	chr10	[75915194]	[75916773 75916800]
21038	ENSMUSG00000028333	Anp32b	2.2407815896656586e-05	0.07	False	CDS		3.992753372514402e-06	chr4	[46451350 46452544]	[46460090]
15401	ENSMUSG00000018661	Cog1	2.6225174116926613e-05	0.264	True	CDS		4.701273113833497e-06	chr11	[113661219 113661694]	[113662207]
9896	ENSMUSG00000030067	Foxp1	3.690026903779129e-05	0.33	True	CDS		6.6548001396448665e-06	chr6	[99076046]	[99096144 99162839]
12083	ENSMUSG00000031996	Aplp2	3.710218054811609e-05	0.138	True	CDS		6.731281136159291e-06	chr9	[31164674]	[31167561 31168708]
6514	ENSMUSG00000026946	Nmi	4.3694455153945904e-05	0.196	True	5' UTR		8.021660233445792e-06	chr2	[51960661]	[51972588 51972909]
8129	ENSMUSG00000028559	Osbpl9	4.5503288047462904e-05	0.161	True	CDS		8.402875006604921e-06	chr4	[109087486]	[109091661 109098503]
14305	ENSMUSG00000015889	Lta4h	5.3573760559889926e-05	0.135	True	CDS		9.97589522095818e-06	chr10	[93480787 93482333]	[93482962]
9438	ENSMUSG00000029610	Aimp2	5.3573760559889926e-05	0.22	True	CDS		1.0008920709353084e-05	chr5	[143906756]	[143909581 143909701]
10957	ENSMUSG00000030766	Arhgap17	5.448246814350297e-05	0.25	True	CDS		1.0237526411414163e-05	chr7	[123280117]	[123285420 123286498]
5820	ENSMUSG00000056917	Sipa1	6.353154612530855e-05	0.349	True	5' UTR		1.2075110278676352e-05	chr19	[5661112]	[5661596 5663604]
9721	ENSMUSG00000029780	Nt5c3	6.382931212135514e-05	0.267	True	CDS		1.2200635254297906e-05	chr6	[56892889]	[56897775 56923672]
17021	ENSMUSG00000072501	Phf20l1	8.532706538105665e-05	0.259	True	CDS		1.6401962891822985e-05	chr15	[66597448 66597755]	[66604027]
15820	ENSMUSG00000021241	Isca2	0.00015829481837414917	0.214	True	CDS		3.0770051087847574e-05	chr12	[84773678 84773909]	[84774543]
15789	ENSMUSG00000021134	Srsf5	0.00020758834276105747	0.053	False	CDS		4.080030062906313e-05	chr12	[80947866 80948663]	[80949095]
2718	ENSMUSG00000021131	Erh	0.00022849579772117452	0.051	True	CDS		4.515629695785631e-05	chr12	[80641045]	[80642789 80643764]
20102	ENSMUSG00000061689	Dlgap4	0.00024871767862889296	0.22	True	CDS		4.942122339926167e-05	chr2	[156721088 156722103]	[156745835]
1274	ENSMUSG00000019961	Tmpo	0.0002489388087478563	0.217	True	CDS		4.984553868304784e-05	chr10	[91153181]	[91153278 91158748]
20188	ENSMUSG00000006418	Rnf114	0.0002489388087478563	0.091	True	CDS		5.000282767505537e-05	chr2	[167503602 167507198]	[167510876]
13401	ENSMUSG00000026222	Sp100	0.0003522435689233842	0.115	True	CDS		7.151381312915359e-05	chr1	[85679110 85681140 85692050]	[85694259]
16878	ENSMUSG00000022151	Ttc33	0.00037400214270682234	0.252	True	5' UTR		7.633521055247237e-05	chr15	[5185573 5185769]	[5189582]
20355	ENSMUSG00000037211	Spry1	0.0004635002059148305	0.252	False	5' UTR		9.51026340429998e-05	chr3	[37640106 37640809]	[37642555]
17355	ENSMUSG00000046434	Hnrnpa1	0.0005141011459976804	0.086	True	CDS		0.00010604030117230771	chr15	[103242719 103243081]	[103243625]
24068	ENSMUSG00000030748	Il4ra	0.0005811452545419234	0.124	True	CDS		0.00012049664025059319	chr7	[125571591 125572048]	[125572851]
20252	ENSMUSG00000000827	Tpd52l2	0.0005860623467670992	0.1	True	CDS		0.00012214906363504336	chr2	[181502054 181502936]	[181508166]
13431	ENSMUSG00000044337	Ackr3	0.0005907418897409861	0.063	True	5' UTR		0.00012376233975135126	chr1	[90204088 90209871]	[90213795]
1672	ENSMUSG00000020358	Hnrnpab	0.0006668213904945987	0.08	True	CDS		0.0001406299506832045	chr11	[51601479]	[51601750 51602593]
162	ENSMUSG00000025982	Sf3b1	0.0006668213904945987	0.055	True	CDS		0.00014114146062304685	chr1	[55014563]	[55014869 55016376]
18845	ENSMUSG00000024845	Tmem134	0.0007929433420500395	0.116	True	CDS		0.00016954944030875575	chr19	[4127122 4127133]	[4127550]
14684	ENSMUSG00000020376	Rnf130	0.0008529747585852412	0.059	True	CDS		0.00018422780962964173	chr11	[50095981 50099340]	[50104549]
11642	ENSMUSG00000002885	Adgre5	0.0009041767089446297	0.216	True	CDS		0.000196262978939385	chr8	[83730258]	[83731903 83733414]
1612	ENSMUSG00000042032	Mat2b	0.000976301477347466	0.102	True	CDS		0.00021297289246672587	chr11	[40687796]	[40692478 40694803]
1815	ENSMUSG00000018501	Ncor1	0.001024905069362745	0.169	True	CDS		0.00022468221283006182	chr11	[62401268]	[62403436 62403799]
13400	ENSMUSG00000026222	Sp100	0.0010485004351229485	0.135	True	CDS		0.00023292671063828663	chr1	[85679110 85681140]	[85691975]
22809	ENSMUSG00000038301	Snx10	0.0010485004351229485	0.23	True	5' UTR		0.00023325171666882	chr6	[51524035 51544650]	[51562018]
14240	ENSMUSG00000035011	Zbtb7a	0.0013968102163192972	0.207	True	5' UTR		0.0003167712153639875	chr10	[81136660 81136700 81138071]	[81143962]
15503	ENSMUSG00000017446	C1qtnf1	0.0015992807193453554	0.152	True	5' UTR		0.0003661420221395415	chr11	[118428569 118433903]	[118443692]
18844	ENSMUSG00000024845	Tmem134	0.001759055507865311	0.141	True	CDS		0.0004046207593685866	chr19	[4127640 4127837 4131076]	[4131229]
