cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
21554	ENSMUSG00000028759	Hp1bp3	5.570319262310637e-09	0.138	True	5' UTR		1.4430878917903203e-10	chr4	[138216741 138217295]	[138221526]
1591	ENSMUSG00000020315	Sptbn1	6.129934330502407e-09	0.233	True	CDS		1.6233562418141088e-10	chr11	[30159446]	[30197724 30219579]
20797	ENSMUSG00000078578	Ube2d3	6.2896430437861456e-09	0.117	True	5' UTR		1.7018608120780011e-10	chr3	[135438353 135438433 135438699 135438865 135438871]	[135439644]
20375	ENSMUSG00000027750	Postn	7.450964615104899e-09	0.124	True	CDS		2.0589884946749287e-10	chr3	[54384574 54385286 54385755]	[54389339]
18795	ENSMUSG00000034006	Slc66a2	8.72345369360078e-09	0.254	True	5' UTR		2.460847616502236e-10	chr18	[80255411 80256319 80256404]	[80256782]
13850	ENSMUSG00000026604	Ptpn14	4.1681543752770315e-08	0.368	False	5' UTR		1.1998141552323062e-09	chr1	[189728665 189785539]	[189786636]
9273	ENSMUSG00000029478	Ncor2	5.9555296263674495e-08	0.188	False	5' UTR		1.7486010992788713e-09	chr5	[125124981]	[125140833 125146944 125153607]
865	ENSMUSG00000062866	Phactr2	7.37782221639825e-08	0.419	True	CDS		2.208674468927513e-09	chr10	[13291963]	[13324064 13474056]
22708	ENSMUSG00000029761	Cald1	8.852943486067164e-08	0.343	True	CDS		2.701243550728611e-09	chr6	[34686075 34709698]	[34741789]
13569	ENSMUSG00000026457	Adipor1	1.1980838092582875e-07	0.081	True	5' UTR		3.724612878523174e-09	chr1	[134415586 134415990]	[134422921]
20542	ENSMUSG00000027940	Tpm3	1.4481339963328226e-07	0.056	True	CDS		4.585340805889766e-09	chr3	[90090080 90091092]	[90099528]
23084	ENSMUSG00000042079	Hnrnpf	3.431284868293457e-07	0.083	True	5' UTR		1.1062288579414712e-08	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
4764	ENSMUSG00000022940	Pigp	1.3563941624930126e-06	0.136	True	CDS		4.607211029769013e-08	chr16	[94370193]	[94370366 94370605 94370741 94370895 94371744]
24506	ENSMUSG00000018796	Acsl1	1.8570581177296109e-06	0.398	True	CDS		6.628532141579496e-08	chr8	[46521346 46521488]	[46524943]
25338	ENSMUSG00000032294	Pkm	2.080022572084568e-06	0.053	True	CDS		7.544123318441438e-08	chr9	[59675196 59675735]	[59678044]
17507	ENSMUSG00000022841	Ap2m1	2.5321502501778344e-06	0.119	True	CDS		9.329741854426103e-08	chr16	[20540416 20540814]	[20540975]
15545	ENSMUSG00000025156	Gps1	3.2753564806162763e-06	0.163	True	CDS		1.2445223242410723e-07	chr11	[120784343 120784726]	[120785121]
11988	ENSMUSG00000013076	Amotl1	6.3453556112778474e-06	0.273	True	CDS		2.484077038381656e-07	chr9	[14596601]	[14614734 14615201 14633902]
3863	ENSMUSG00000022197	Pdzd2	8.452314442777502e-06	0.287	True	CDS		3.357568776923705e-07	chr15	[12458300]	[12493316 12549236]
10738	ENSMUSG00000039405	Prss23	8.539115833256578e-06	0.114	True	5' UTR		3.44120960465147e-07	chr7	[89510871]	[89517112 89517447 89517831 89518024 89518107 89518440]
21740	ENSMUSG00000040407	Akap9	8.558232640857553e-06	0.136	True	CDS		3.498183750724733e-07	chr5	[3951735 3954451]	[3954792]
1207	ENSMUSG00000020232	Hmg20b	1.0487245187532967e-05	0.081	True	5' UTR		4.467795877244904e-07	chr10	[81350190]	[81350273 81350407]
13174	ENSMUSG00000037447	Arid5a	1.3075253750638577e-05	0.221	True	CDS		5.645619063315447e-07	chr1	[36316328 36317663]	[36318084]
24589	ENSMUSG00000007888	Crlf1	1.4935221711178286e-05	0.098	True	CDS		6.534696891476971e-07	chr8	[70493401 70498879]	[70499093]
21645	ENSMUSG00000039852	Rere	1.5161932455485666e-05	0.37	False	5' UTR		6.721179038989039e-07	chr4	[150282076 150372264]	[150406196]
13140	ENSMUSG00000025927	Tfap2b	1.7354532311297502e-05	0.165	True	CDS		7.892965184758221e-07	chr1	[19209249 19212424]	[19213951]
13881	ENSMUSG00000040653	Ppp1r14c	1.9935604514798863e-05	0.066	True	5' UTR		9.181625568128435e-07	chr10	[3352397 3366970 3405739]	[3423494]
19107	ENSMUSG00000024805	Pcgf5	3.961942046187645e-05	0.273	True	5' UTR		1.8475377417455337e-06	chr19	[36348570 36409910]	[36411956]
4755	ENSMUSG00000022951	Rcan1	4.7364187137288124e-05	0.161	True	CDS		2.2359604751051385e-06	chr16	[92397437]	[92399896 92465833]
16743	ENSMUSG00000035095	Fam167a	5.258693907738869e-05	0.196	False	5' UTR		2.5127898350162698e-06	chr14	[63442014 63451592]	[63451871]
24244	ENSMUSG00000025481	Urah	5.272290437039698e-05	0.086	True	CDS		2.549639589587419e-06	chr7	[140835259 140835305 140835403 140835456]	[140835612]
10730	ENSMUSG00000030629	Zfand6	7.320267307549898e-05	0.119	True	5' UTR		3.6664551281337997e-06	chr7	[84634410]	[84652882 84679310 84689746]
25563	ENSMUSG00000048758	Rpl29	8.692873379805329e-05	0.051	True	5' UTR		4.403988816481687e-06	chr9	[106429577 106429640]	[106429970]
16679	ENSMUSG00000022214	Dcaf11	8.739207850373e-05	0.33	True	5' UTR		4.477774891670678e-06	chr14	[55560122 55560628 55560976]	[55561075]
3139	ENSMUSG00000015937	Macroh2a1	0.00022212421482511495	0.115	True	CDS		1.2020538971537595e-05	chr13	[56084286]	[56088252 56089758]
22474	ENSMUSG00000019054	Fis1	0.00022861525226716323	0.081	True	CDS		1.2503424850535698e-05	chr5	[136953591 136962229]	[136962999]
22008	ENSMUSG00000037736	Limch1	0.0002484330243817282	0.282	True	CDS		1.3730322591045425e-05	chr5	[66881969 66898624]	[66953669]
2035	ENSMUSG00000018648	Dusp14	0.0002667801903402465	0.069	True	5' UTR		1.4897915062178415e-05	chr11	[84050921]	[84066985 84068270 84068481]
7634	ENSMUSG00000027883	Gpsm2	0.00028198356275970806	0.115	True	CDS		1.5909262608204598e-05	chr3	[108703087]	[108711277 108722041]
15323	ENSMUSG00000056938	Acbd4	0.00042499175217243306	0.239	True	CDS		2.5102478086115145e-05	chr11	[103103645 103104021]	[103104093]
11661	ENSMUSG00000001911	Nfix	0.00042499175217243306	0.133	True	CDS		2.5201007756914568e-05	chr8	[84772316]	[84773354 84799998]
1999	ENSMUSG00000001123	Lgals9	0.0004547586503803002	0.145	False	CDS		2.7560348357638922e-05	chr11	[78976702]	[78977669 78984778]
4139	ENSMUSG00000041815	Poldip3	0.0005253659266555267	0.126	True	CDS		3.262945247695472e-05	chr15	[83135390]	[83137468 83138132]
17255	ENSMUSG00000064210	Ano6	0.0005253659266555267	0.203	True	CDS		3.266523896303793e-05	chr15	[95791057 95830707]	[95864225]
4033	ENSMUSG00000022565	Plec	0.0005468539775166516	0.068	True	CDS		3.447634631543371e-05	chr15	[76194813]	[76195424 76197980 76199549 76205598]
16896	ENSMUSG00000005268	Prlr	0.0005468539775166516	0.079	True	5' UTR		3.463093697572348e-05	chr15	[10177872 10249650]	[10293651]
21243	ENSMUSG00000057977	Skint11	0.0005521243204974788	0.268	True	CDS		3.560041675055706e-05	chr4	[114228873 114231765]	[114244546]
16112	ENSMUSG00000054889	Dsp	0.0005599333159476154	0.103	True	CDS		3.642628940822138e-05	chr13	[38191859 38192327 38193656]	[38194696]
7498	ENSMUSG00000092607	Scnm1	0.0006220046600083982	0.146	True	CDS		4.118050426077478e-05	chr3	[95130359]	[95131176 95132825]
12539	ENSMUSG00000040813	Tex264	0.0006733071571071312	0.14	True	5' UTR		4.5352295556438876e-05	chr9	[106684996]	[106685244 106685635 106685835]
24768	ENSMUSG00000056608	Chd9	0.0007271580798888812	0.201	True	CDS		4.981681721748811e-05	chr8	[90933863 90955330 90955683]	[90956383]
25461	ENSMUSG00000034252	Senp6	0.0007287328184581383	0.164	True	CDS		5.034423616291112e-05	chr9	[80093642 80098907]	[80103694]
8188	ENSMUSG00000073771	Btbd19	0.0007448452043618205	0.316	True	CDS		5.188616564639049e-05	chr4	[117120862]	[117120971 117122219]
16253	ENSMUSG00000021458	Aopep	0.0009470385343152797	0.114	True	CDS		6.706145061645332e-05	chr13	[63240332 63273350 63273409]	[63282142]
9004	ENSMUSG00000029405	G3bp2	0.0010200237191508306	0.072	True	5' UTR		7.28168918679925e-05	chr5	[92073279]	[92083335 92083529]
12083	ENSMUSG00000031996	Aplp2	0.0011916475338635685	0.092	True	CDS		8.761742152437171e-05	chr9	[31164674]	[31167561 31168708]
859	ENSMUSG00000019820	Utrn	0.0012334032781873526	0.208	True	5' UTR		9.30200514925407e-05	chr10	[12861736]	[12868093 12868755]
6108	ENSMUSG00000025041	Nt5c2	0.0012530828618444196	0.199	True	CDS		9.522564062375554e-05	chr19	[46905093]	[46909490 46924262]
17957	ENSMUSG00000024158	Hagh	0.001319515997861085	0.109	True	5' UTR		0.00010103375228297312	chr17	[24840282 24850669]	[24852731]
2795	ENSMUSG00000033713	Foxn3	0.0014107686909686035	0.117	True	5' UTR		0.0001088669997832796	chr12	[99388918]	[99392752 99450025]
24454	ENSMUSG00000031585	Gtf2e2	0.0014107686909686035	0.161	True	5' UTR		0.00010964523504937331	chr8	[33731989 33732130]	[33735734]
11134	ENSMUSG00000025474	Tubgcp2	0.0014638986097937187	0.264	True	5' UTR		0.00011461727745074598	chr7	[140033799]	[140036096 140036347]
4024	ENSMUSG00000046761	Fam83h	0.001480037534770811	0.196	True	CDS		0.00011673295467104265	chr15	[76006563]	[76009374 76014244]
20910	ENSMUSG00000028214	Gem	0.0015376657016347892	0.084	False	CDS		0.00012216342361865337	chr4	[11706200 11706242]	[11711139]
23947	ENSMUSG00000066306	Numa1	0.0019412159805582852	0.15	True	5' UTR		0.00015869468580269227	chr7	[101934176 101934318 101970355 101970828]	[101977380]
4218	ENSMUSG00000033075	Senp1	0.0022057727481282416	0.318	True	CDS		0.0001841318644090933	chr15	[98059955]	[98061950 98064819]
11235	ENSMUSG00000031078	Cttn	0.0022919528527933887	0.104	True	CDS		0.00019396492191170296	chr7	[144449616]	[144450978 144452027]
4259	ENSMUSG00000053559	Smagp	0.0026090655439649137	0.162	True	5' UTR		0.00022230379994634845	chr15	[100636256]	[100636559 100636749]
1879	ENSMUSG00000018565	Elp5	0.002674930510206384	0.073	True	CDS		0.0002294557547615148	chr11	[69970743]	[69975040 69979830]
24265	ENSMUSG00000038618	Rassf7	0.002792492579171329	0.123	True	5' UTR		0.00024260076769837358	chr7	[141215941 141216112]	[141216721]
14598	ENSMUSG00000000861	Bcl11a	0.0028763974868494585	0.179	True	CDS		0.0002517054795631074	chr11	[24078446 24080740]	[24085321]
13110	ENSMUSG00000025915	Sgk3	0.0028900145662722762	0.13	True	5' UTR		0.00025456086853175485	chr1	[9798247 9827120 9848386]	[9865131]
10602	ENSMUSG00000063511	Snrnp70	0.00297598297715414	0.074	True	5' UTR		0.00026384650459512814	chr7	[45394816]	[45395093 45395509]
6559	ENSMUSG00000026970	Rbms1	0.0032568698657495045	0.068	False	3' UTR		0.0002924995388928744	chr2	[60752983]	[60753730 60755416]
3285	ENSMUSG00000021662	Arhgef28	0.003378851389968753	0.125	True	CDS		0.00030539992413649637	chr13	[97996934]	[98016015 98029377]
18739	ENSMUSG00000024589	Nedd4l	0.003428334513316761	0.25	True	CDS		0.0003138199122725187	chr18	[64997422 65051173]	[65074724]
16912	ENSMUSG00000022270	Retreg1	0.004352857366538715	0.151	True	CDS		0.00040596597200879213	chr15	[25895144 25940951 25941244]	[25964224]
4284	ENSMUSG00000023044	Csad	0.004455039985377063	0.107	True	5' UTR		0.00042319032676293344	chr15	[102188680]	[102188887 102202444 102204139]
9849	ENSMUSG00000030057	Cnbp	0.004568698719424005	0.051	True	CDS		0.00043661714877627216	chr6	[87845558]	[87845656 87845674 87845677]
19228	ENSMUSG00000024985	Tcf7l2	0.005449298977545489	0.097	True	CDS		0.0005301851048964811	chr19	[55743198 55755083]	[55817764]
3533	ENSMUSG00000021792	Prxl2a	0.005489972214194986	0.185	True	5' UTR		0.0005373029800881679	chr14	[41004221]	[41013626 41013698]
13654	ENSMUSG00000090394	4930523C07Rik	0.005792255893904721	0.086	False	5' UTR		0.0005735567148829084	chr1	[160044754 160070804]	[160075031]
8130	ENSMUSG00000028559	Osbpl9	0.006060827323358989	0.151	True	CDS		0.0006047224627342689	chr4	[109102593]	[109117895 109133744]
16486	ENSMUSG00000039197	Adk	0.006060827323358989	0.084	True	CDS		0.0006071295073485687	chr14	[21052701 21076322]	[21092367]
12206	ENSMUSG00000032062	2310030G06Rik	0.006462789445696537	0.166	False	CDS		0.0006511158048341357	chr9	[50741361]	[50742261 50746442]
22263	ENSMUSG00000060152	Pop5	0.00649919327663414	0.051	True	CDS		0.0006585250527850367	chr5	[115238070 115238278]	[115240162]
5593	ENSMUSG00000024456	Diaph1	0.0071546244433943204	0.152	True	CDS		0.0007331739498699995	chr18	[37905160]	[37906388 37935202]
9032	ENSMUSG00000035325	Sec31a	0.00737924912257382	0.139	False	CDS		0.0007646890282459916	chr5	[100368353]	[100373380 100373425 100375208]
8805	ENSMUSG00000037373	Ctbp1	0.007501431777663822	0.071	True	CDS		0.0007816690568550098	chr5	[33267038]	[33269442 33274779]
5835	ENSMUSG00000024942	Capn1	0.007542598500015365	0.104	True	5' UTR		0.0007903010518150815	chr19	[6014469]	[6015106 6015736]
15036	ENSMUSG00000019437	Tlcd1	0.0075990283324857315	0.157	True	CDS		0.0008005884771703448	chr11	[78179057 78179222]	[78179370]
2216	ENSMUSG00000035172	Plekhh3	0.007621101282072702	0.14	True	CDS		0.0008073014599317081	chr11	[101168698]	[101170153 101170725]
11427	ENSMUSG00000038215	Cep44	0.00821777253644968	0.242	True	5' UTR		0.0008752377197715548	chr8	[56547525]	[56550063 56550545 56550688]
13391	ENSMUSG00000026150	Mff	0.00858210480924248	0.105	True	CDS		0.0009204575158651817	chr1	[82735508 82747143]	[82750520]
20732	ENSMUSG00000033386	Frrs1	0.00858210480924248	0.094	False	CDS		0.0009239226248292136	chr3	[116885290 116891004]	[116891840]
2399	ENSMUSG00000020792	Exoc7	0.008988587156857493	0.085	True	CDS		0.0009728580227341444	chr11	[116306454]	[116306614 116306889]
24847	ENSMUSG00000014856	Tmem208	0.00916434483037559	0.068	True	CDS		0.0010077086140482085	chr8	[105328459 105328693]	[105328772]
14332	ENSMUSG00000019960	Dusp6	0.009820915772868996	0.073	True	CDS		0.0010912128636521106	chr10	[99264092 99264982]	[99265992]
9196	ENSMUSG00000042726	Trafd1	0.01063732832433995	0.185	True	5' UTR		0.0012002972663043353	chr5	[121384105]	[121385309 121385525]
10111	ENSMUSG00000030220	Arhgdib	0.011865813639412156	0.097	True	5' UTR		0.0013662422152460744	chr6	[136933774]	[136941438 136941651 136941813]
20404	ENSMUSG00000027763	Mbnl1	0.012041279295995437	0.124	True	CDS		0.001393377742369075	chr3	[60613521 60614737]	[60615620]
3233	ENSMUSG00000043190	Rfesd	0.012319175771991741	0.156	True	5' UTR		0.0014326272342788321	chr13	[76008287]	[76018015 76018658]
17428	ENSMUSG00000022681	Ntan1	0.012757108826464868	0.106	True	CDS		0.0014950958514723966	chr16	[13819437 13826986]	[13827060]
16655	ENSMUSG00000040997	Abhd4	0.013010207753943476	0.085	True	5' UTR		0.0015429492212506366	chr14	[54254472 54259320]	[54261626]
10130	ENSMUSG00000030246	Ldhb	0.013018340420834518	0.08	True	CDS		0.0015514084439336472	chr6	[142490605]	[142492493 142494100]
1787	ENSMUSG00000043284	Tmem11	0.013393508953423177	0.05	True	CDS		0.0016038283605711114	chr11	[60865349]	[60875760 60878713]
6391	ENSMUSG00000050737	Ptges	0.013850179139854134	0.059	False	CDS		0.001666486724369323	chr2	[30892827]	[30900867 30903090]
3230	ENSMUSG00000021585	Cast	0.014307716232928603	0.083	True	CDS		0.0017297757103713336	chr13	[74754371]	[74770546 74780503]
16545	ENSMUSG00000042323	Pbrm1	0.014311051370438522	0.099	False	5' UTR		0.0017384178694084794	chr14	[31019294 31022860]	[31025498]
13437	ENSMUSG00000026305	Lrrfip1	0.014333904425886904	0.058	False	CDS		0.0017494460208912054	chr1	[91068650 91085006]	[91100577]
9316	ENSMUSG00000023079	Gtf2ird1	0.015102982212776913	0.233	True	CDS		0.0018520064544165129	chr5	[134363980]	[134366836 134376107]
24872	ENSMUSG00000031904	Slc7a6	0.015429105605848138	0.07	True	5' UTR		0.001900880022827577	chr8	[106168955 106169137 106169201]	[106179102]
1552	ENSMUSG00000001891	Ugp2	0.015545433429053528	0.107	True	CDS		0.001924161305265693	chr11	[21354407]	[21370187 21371015]
21415	ENSMUSG00000028797	Tmem234	0.015704253071240362	0.182	True	CDS		0.00196155208410087	chr4	[129601135 129601244 129601534]	[129601870]
7329	ENSMUSG00000027829	Ccnl1	0.016149583086761846	0.086	True	CDS		0.0020268331104859425	chr3	[65951555]	[65955130 65955204 65956853]
2663	ENSMUSG00000021079	Timm9	0.016350012624682473	0.109	True	5' UTR		0.002061400555443559	chr12	[71126398]	[71132001 71136555]
2200	ENSMUSG00000020917	Acly	0.01844381223492715	0.171	True	CDS		0.002346622051766782	chr11	[100498763]	[100503160 100504203]
5175	ENSMUSG00000003534	Ddr1	0.018974294510142202	0.133	True	5' UTR		0.002434877090382014	chr17	[35693918]	[35700431 35701823 35702004]
11162	ENSMUSG00000038650	Rnh1	0.020179690852276937	0.071	True	CDS		0.0026255671460072463	chr7	[141166788]	[141168574 141168676 141172742]
22826	ENSMUSG00000053007	Creb5	0.021719301884969795	0.159	True	CDS		0.002862003859707044	chr6	[53447719 53573439]	[53604462]
4982	ENSMUSG00000024194	Cuta	0.021719301884969795	0.055	True	CDS		0.0028751806354960184	chr17	[26939093]	[26939317 26939451]
21821	ENSMUSG00000059447	Hadhb	0.021719301884969795	0.085	True	5' UTR		0.002888404568467486	chr5	[30155340 30155383]	[30163669]
20716	ENSMUSG00000049565	Aknad1	0.022617251807782363	0.121	False	CDS		0.003072925403935889	chr3	[108775100 108775294]	[108778226]
9693	ENSMUSG00000004980	Hnrnpa2b1	0.02372638893253269	0.059	True	CDS		0.003237279318946603	chr6	[51464212]	[51464428 51465179]
14637	ENSMUSG00000020271	Fbxw11	0.024537281075090886	0.192	False	CDS		0.0034044241445578033	chr11	[32642936 32708251]	[32711772]
24370	ENSMUSG00000045969	Ing1	0.025095787120920383	0.202	True	CDS		0.003510809597227204	chr8	[11557046 11558567]	[11561418]
14881	ENSMUSG00000033066	Gas7	0.025303534656976108	0.186	False	CDS		0.0035621823459747884	chr11	[67603229 67617379]	[67629610]
7353	ENSMUSG00000033752	Mnd1	0.025303534656976108	0.172	False	CDS		0.003569007478963239	chr3	[84141765]	[84149889 84155662]
22359	ENSMUSG00000023707	Ogfod2	0.02540008233243725	0.201	True	CDS		0.0035972482750601968	chr5	[124113529 124114193]	[124114388]
1102	ENSMUSG00000001435	Col18a1	0.027512890224347983	0.154	True	CDS		0.0039598287599809994	chr10	[77096536]	[77112959 77166290]
1844	ENSMUSG00000018736	Ndel1	0.02840237491953817	0.059	True	5' UTR		0.0041042004057594015	chr11	[68845425]	[68852942 68859923]
15484	ENSMUSG00000059248	Septin9	0.02959498517999988	0.068	True	CDS		0.004310610967495664	chr11	[117291037 117332471]	[117351429]
9386	ENSMUSG00000058291	Zfp68	0.030459191364740814	0.087	False	CDS		0.004471556590678704	chr5	[138606787]	[138606871 138607039]
21091	ENSMUSG00000066152	Slc31a2	0.032009763439827546	0.052	False	CDS		0.004717616258258982	chr4	[62292699 62296077]	[62296975]
12099	ENSMUSG00000050471	Fam118b	0.03345020251938044	0.138	True	CDS		0.004949166406148978	chr9	[35223743]	[35227164 35235231]
24801	ENSMUSG00000031785	Adgrg1	0.033683176614837836	0.149	True	5' UTR		0.00500302796006227	chr8	[94977418 94984658]	[95002439]
12001	ENSMUSG00000060510	Zfp266	0.033827806082393226	0.056	True	CDS		0.005043984902325761	chr9	[20506066]	[20506728 20508019 20521020]
14652	ENSMUSG00000020409	Slu7	0.035046037297551534	0.105	True	5' UTR		0.005265984878906707	chr11	[43433820 43436433]	[43437345]
19327	ENSMUSG00000026748	Plxdc2	0.036389785096420095	0.084	True	CDS		0.005509794749774603	chr2	[16703378 16703384]	[16712082]
4489	ENSMUSG00000022508	Bcl6	0.03651306843660907	0.078	False	5' UTR		0.0055494819040096685	chr16	[23978590]	[23988575 24012985]
19667	ENSMUSG00000042133	Ppig	0.03754733409437889	0.063	True	5' UTR		0.0057429563767497005	chr2	[69722958 69723364 69731581]	[69731746]
2136	ENSMUSG00000038615	Nfe2l1	0.03754733409437889	0.091	True	5' UTR		0.005783416607843279	chr11	[96828224]	[96829411 96829819]
25579	ENSMUSG00000032578	Cish	0.03754733409437889	0.079	True	CDS		0.005826582156406592	chr9	[107297035 107300145]	[107300368]
4721	ENSMUSG00000022892	App	0.03754733409437889	0.062	True	CDS		0.005832662901066025	chr16	[85030366]	[85040251 85043576 85056324]
9895	ENSMUSG00000030067	Foxp1	0.0375648093141444	0.135	True	CDS		0.005871063523706179	chr6	[99016666]	[99028164 99075854]
7464	ENSMUSG00000001017	Chtop	0.03813023327468852	0.062	True	CDS		0.0059928345906677975	chr3	[90500108]	[90502116 90503096]
15321	ENSMUSG00000056938	Acbd4	0.03831539773019926	0.207	True	5' UTR		0.0060548502856952345	chr11	[103103097 103103146]	[103103235]
2093	ENSMUSG00000010080	Epn3	0.03831539773019926	0.137	True	5' UTR		0.006066053181234771	chr11	[94496682]	[94498142 94499693]
20252	ENSMUSG00000000827	Tpd52l2	0.03881301117686122	0.051	True	CDS		0.0061671796688622296	chr2	[181502054 181502936]	[181508166]
10548	ENSMUSG00000008140	Emc10	0.03956175294452155	0.067	True	CDS		0.00631411050547395	chr7	[44490971]	[44491163 44491955]
6719	ENSMUSG00000005087	Cd44	0.03956175294452155	0.102	True	CDS		0.006331702543797922	chr2	[102839478]	[102842261 102853015]
11442	ENSMUSG00000004319	Clcn3	0.04013334511991356	0.172	True	CDS		0.006446288594390261	chr8	[60941415]	[60975732 60982776]
23878	ENSMUSG00000030774	Pak1	0.0410665354690288	0.179	False	5' UTR		0.006690711235197574	chr7	[97788975 97831059]	[97854436]
