cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
3601	ENSMUSG00000000958	Slc7a7	2.8946813135778247e-19	0.258	True	5' UTR		2.6534578707796726e-21	chr14	[54409049]	[54409250 54409853 54410078 54410153 54413880]
19092	ENSMUSG00000024899	Papss2	6.451721741902149e-19	0.161	True	CDS		6.093292756240919e-21	chr19	[32641412 32646344]	[32651896]
10114	ENSMUSG00000015766	Eps8	9.47043632934928e-19	0.326	True	5' UTR		9.47043632934928e-21	chr6	[137539402]	[137570702 137591418]
919	ENSMUSG00000019791	Hint3	2.137312526064833e-18	0.097	True	CDS		2.1966823184555236e-20	chr10	[30614831]	[30618203 30629324]
15941	ENSMUSG00000017843	Ppp2r5c	3.1839909251874565e-18	0.097	True	CDS		3.3608793099200933e-20	chr12	[110466021 110485953]	[110522491]
22371	ENSMUSG00000049327	Kmt5a	3.714927007720036e-18	0.133	True	CDS		4.127696675244486e-20	chr5	[124440016 124445729 124446085 124446910]	[124447214]
1472	ENSMUSG00000059534	Uqcr10	5.176917098812962e-18	0.064	True	CDS		5.895933362536985e-20	chr11	[4702221]	[4703904 4704008 4704101 4704157]
18739	ENSMUSG00000024589	Nedd4l	6.871331560747325e-18	0.3	True	CDS		8.016553487538546e-20	chr18	[64997422 65023990 65051173]	[65074724]
1539	ENSMUSG00000078974	Sec61g	7.575850699726856e-18	0.051	True	CDS		9.048932780229304e-20	chr11	[16506473]	[16508079 16508100 16508104]
18209	ENSMUSG00000091705	H2-Q2	8.569767657288542e-17	0.158	False	CDS		1.0950258673202026e-18	chr17	[35343389 35343615]	[35344755]
12093	ENSMUSG00000032038	St3gal4	1.2769670053988567e-16	0.354	True	CDS		1.6671513681596183e-18	chr9	[35055650]	[35106575 35116698 35119003]
22796	ENSMUSG00000038388	Mpp6	1.4988860857177856e-15	0.125	False	5' UTR		1.9985147809570473e-17	chr6	[50110465 50143785 50144719 50144854]	[50145774]
9721	ENSMUSG00000029780	Nt5c3	1.8631605089396025e-15	0.223	True	CDS		2.5359684705011253e-17	chr6	[56892889]	[56897775 56901838 56923672]
4621	ENSMUSG00000053182	Gm609	2.693126464130729e-15	0.362	True	CDS		3.7404534224037893e-17	chr16	[45444166]	[45454846 45492854]
15825	ENSMUSG00000021244	Ylpm1	2.742407383578369e-15	0.43	False	CDS		3.885077126736023e-17	chr12	[85050373 85051779]	[85057222]
18643	ENSMUSG00000046727	Cystm1	1.0624237042619623e-14	0.055	True	5' UTR		1.5641237868301112e-16	chr18	[36348817 36350809]	[36366515]
6240	ENSMUSG00000063275	Hacd1	1.648978799831467e-14	0.109	False	CDS		2.4734681997472e-16	chr2	[14045256]	[14055731 14059630]
7932	ENSMUSG00000028479	Gne	3.3958760821915493e-14	0.053	True	CDS		5.188144014459311e-16	chr4	[44066961]	[44072362 44084048]
21406	ENSMUSG00000028786	Tmem54	4.6347230139147326e-14	0.112	False	CDS		7.253436494045314e-16	chr4	[129105732 129106948]	[129108211]
14471	ENSMUSG00000025351	Cd63	8.384285800471682e-14	0.073	True	5' UTR		1.3508016011871044e-15	chr10	[128909053 128909523 128909959]	[128910395]
4764	ENSMUSG00000022940	Pigp	9.98464335684418e-13	0.112	True	CDS		1.664107226140697e-14	chr16	[94370193]	[94370366 94370605 94370741 94370895 94371744]
18644	ENSMUSG00000046727	Cystm1	1.5305935968642497e-12	0.242	False	CDS		2.6360223057106526e-14	chr18	[36366742 36391139]	[36393196]
392	ENSMUSG00000034088	Hdlbp	1.6905183499780123e-12	0.18	True	5' UTR		2.958407112461522e-14	chr1	[93442251]	[93445580 93478207 93478713]
12539	ENSMUSG00000040813	Tex264	2.6601932685687904e-12	0.161	True	5' UTR		4.7292324774556274e-14	chr9	[106684996]	[106685244 106685635 106685835]
17585	ENSMUSG00000022791	Tnk2	1.6913470785714694e-11	0.379	True	CDS		3.053821114087375e-13	chr16	[32671634 32673236 32673281]	[32675522]
18210	ENSMUSG00000091705	H2-Q2	2.7386168612542656e-11	0.213	False	CDS		5.020797578966154e-13	chr17	[35345487 35345709]	[35345844]
16988	ENSMUSG00000022419	Deptor	5.8814081696147e-11	0.077	True	CDS		1.0945954093449578e-12	chr15	[55112620 55133561]	[55149341]
20763	ENSMUSG00000046688	Tifa	1.1658790418929546e-10	0.297	False	5' UTR		2.266987025902968e-12	chr3	[127789538 127790172]	[127791473]
15193	ENSMUSG00000047040	Prr15l	1.8900520042872936e-10	0.134	True	5' UTR		3.727602564011051e-12	chr11	[96929510 96931554]	[96934515]
23952	ENSMUSG00000030990	Pgap2	2.004468668722957e-10	0.127	True	CDS		4.0089373374459135e-12	chr7	[102210592 102222802 102223151 102223298]	[102223379]
14172	ENSMUSG00000035852	Misp	2.1028982489125188e-10	0.109	True	5' UTR		4.264210338072608e-12	chr10	[79821094 79822687 79822736 79822741 79824852]	[79825696]
21484	ENSMUSG00000012123	Crybg2	2.521782388758339e-10	0.274	False	CDS		5.217838809697166e-12	chr4	[134065955 134066974 134068537]	[134072430]
23062	ENSMUSG00000000440	Pparg	2.521782388758339e-10	0.216	True	5' UTR		5.253713309913206e-12	chr6	[115361118 115361234 115361371 115362418]	[115383679]
21330	ENSMUSG00000000085	Scmh1	3.3326569576735967e-10	0.257	True	CDS		7.035609132866483e-12	chr4	[120517078 120517707]	[120522455]
3529	ENSMUSG00000058690	Ccser2	6.861285132974051e-10	0.225	True	CDS		1.467552653441672e-11	chr14	[36918597]	[36919225 36926839]
3290	ENSMUSG00000052485	Tmem171	8.25427065926261e-10	0.108	True	5' UTR		1.788425309506899e-11	chr13	[98692718]	[98694347 98694806]
21308	ENSMUSG00000006390	Elovl1	9.739147242301164e-10	0.053	True	5' UTR		2.1372017559494217e-11	chr4	[118428216 118429831]	[118430496]
1322	ENSMUSG00000020130	Tbc1d15	1.1672317337183427e-09	0.063	False	CDS		2.593848297151873e-11	chr10	[115221686]	[115222606 115229125]
20237	ENSMUSG00000023393	Slc17a9	1.4248894601098718e-09	0.14	True	CDS		3.245581548028041e-11	chr2	[180732008 180732078]	[180732433]
21291	ENSMUSG00000033423	Eri3	3.697212054148359e-09	0.072	False	CDS		8.524127791508717e-11	chr4	[117589158 117590172]	[117593071]
9895	ENSMUSG00000030067	Foxp1	5.134991851895707e-09	0.109	True	CDS		1.2124286316975974e-10	chr6	[99016666]	[99028164 99028674 99075854]
16865	ENSMUSG00000041765	Ubac2	7.752445566453375e-09	0.069	True	CDS		1.85197310754164e-10	chr14	[121908321 121946467]	[121973609]
18426	ENSMUSG00000039770	Ypel5	1.0634249006015285e-08	0.139	True	5' UTR		2.569943509787027e-10	chr17	[72836792 72837709 72837820]	[72846279]
4033	ENSMUSG00000022565	Plec	1.3509375026745642e-08	0.118	True	CDS		3.3022916732044894e-10	chr15	[76194813]	[76195424 76197980 76199549 76205598 76208965 76229358]
3635	ENSMUSG00000002320	Tm9sf1	1.3524376363805998e-08	0.187	True	5' UTR		3.3435263788298163e-10	chr14	[55642956]	[55643080 55643130 55643180 55643262 55643382 55643597]
1849	ENSMUSG00000032892	Rangrf	1.621074429975035e-08	0.145	False	CDS		4.052686074937588e-10	chr11	[68973558]	[68973642 68975068 68976949]
9328	ENSMUSG00000085042	Abhd11os	2.1748755131246637e-08	0.052	False	Non-coding		5.497601991509565e-10	chr5	[135012333]	[135012430 135012445]
8993	ENSMUSG00000029370	Rassf6	4.000882894167359e-08	0.139	False	5' UTR		1.0335614143265678e-09	chr5	[90631607]	[90636072 90639573 90640387 90640570 90640582]
6933	ENSMUSG00000037025	Foxa2	4.3230202144212735e-08	0.218	True	CDS		1.1407970010278361e-09	chr2	[148044825]	[148045275 148045827]
19885	ENSMUSG00000000308	Ckmt1	4.5577164028808806e-08	0.053	True	5' UTR		1.2153910407682349e-09	chr2	[121357860 121357949]	[121358796]
4011	ENSMUSG00000022574	Naprt	5.0915353060096736e-08	0.063	False	CDS		1.3718859018970509e-09	chr15	[75893848]	[75894017 75894320]
10999	ENSMUSG00000060538	Tmem219	6.401849044376981e-08	0.191	True	CDS		1.7427255731915115e-09	chr7	[126897228]	[126898224 126898797]
25656	ENSMUSG00000032497	Lrrfip2	8.555523569644611e-08	0.163	True	CDS		2.352768981652268e-09	chr9	[111161390 111167245 111170325]	[111188762]
25559	ENSMUSG00000023345	Poc1a	1.003375324131135e-07	0.238	False	CDS		2.787153678142041e-09	chr9	[106281457 106282358]	[106282852]
3230	ENSMUSG00000021585	Cast	1.690939496150228e-07	0.154	True	CDS		4.790995239092312e-09	chr13	[74754371]	[74770546 74780503]
1552	ENSMUSG00000001891	Ugp2	2.3366089208964467e-07	0.129	True	CDS		6.815109352614638e-09	chr11	[21354407]	[21370187 21371015]
5039	ENSMUSG00000024039	Cbs	3.9080522907881705e-07	0.145	True	CDS		1.1615599864287062e-08	chr17	[31613294]	[31614529 31615474]
1261	ENSMUSG00000047638	Nr1h4	5.319472217284263e-07	0.067	True	CDS		1.6106179768999577e-08	chr10	[89498418]	[89506508 89516437]
15702	ENSMUSG00000021000	Mia2	6.744717308284879e-07	0.086	True	CDS		2.060885844198157e-08	chr12	[59137787 59144771 59146363]	[59146847]
2707	ENSMUSG00000021118	Plek2	6.760236248087239e-07	0.107	False	CDS		2.084406176493565e-08	chr12	[78900220]	[78906891 78908223]
21095	ENSMUSG00000028392	Bspry	1.0282103122773399e-06	0.185	False	CDS		3.2559993222115765e-08	chr4	[62494858 62496572]	[62496982]
20680	ENSMUSG00000027901	Dennd2d	1.0504267143912162e-06	0.151	True	CDS		3.3555297820830516e-08	chr3	[106482714 106486321]	[106486873]
4876	ENSMUSG00000023911	Flywch2	1.0595015718278378e-06	0.206	False	5' UTR		3.4139495092230335e-08	chr17	[23780057]	[23786001 23786177]
9897	ENSMUSG00000030067	Foxp1	1.2155651332152322e-06	0.332	False	5' UTR		3.9505866829495064e-08	chr6	[99163030]	[99173242 99260345]
20359	ENSMUSG00000025762	Larp1b	1.2554893059935586e-06	0.157	True	CDS		4.1152149474233314e-08	chr3	[40950685 40950951]	[40961608]
9256	ENSMUSG00000029394	Cdk2ap1	1.4376735612308183e-06	0.063	True	CDS		4.79816002239237e-08	chr5	[124350173]	[124352200 124354317]
156	ENSMUSG00000043629	1700019D03Rik	1.8929151520901317e-06	0.191	True	5' UTR		6.41487912652767e-08	chr1	[52925735]	[52952615 52953197]
9029	ENSMUSG00000029328	Hnrnpdl	1.917385528349681e-06	0.171	True	3' UTR		6.551067221861408e-08	chr5	[100034985]	[100035635 100036104]
12459	ENSMUSG00000049493	Pls1	3.454924058040505e-06	0.066	True	5' UTR		1.238014454131181e-07	chr9	[95795867]	[95815246 95845171]
21737	ENSMUSG00000040274	Cdk6	3.600018676417588e-06	0.258	False	CDS		1.300006744261907e-07	chr5	[3473229 3515347]	[3515454]
18969	ENSMUSG00000060675	Plaat3	3.808975364071158e-06	0.066	True	5' UTR		1.3966243001594243e-07	chr19	[7557565 7557803]	[7557932]
21423	ENSMUSG00000028788	Ptp4a2	5.2454352908270105e-06	0.116	True	5' UTR		1.9524675804744975e-07	chr4	[129820602 129820800]	[129838978]
21830	ENSMUSG00000029162	Khk	5.63400563609001e-06	0.2	True	CDS		2.1127521135337536e-07	chr5	[30924856 30926823 30927157]	[30928443]
23878	ENSMUSG00000030774	Pak1	6.631906616853709e-06	0.201	False	5' UTR		2.542230869793921e-07	chr7	[97788975 97831059 97843142]	[97854436]
2426	ENSMUSG00000025572	Tmc6	8.086913033685788e-06	0.198	False	5' UTR		3.1449106242111396e-07	chr11	[117779292]	[117779544 117779994 117780536 117780910]
2751	ENSMUSG00000021236	Entpd5	8.696180593664419e-06	0.16	True	CDS		3.4060040658518966e-07	chr12	[84396959]	[84399340 84400830 84405406]
9537	ENSMUSG00000062995	Ica1	1.0046735061827561e-05	0.127	True	5' UTR		4.018694024731024e-07	chr6	[8758459]	[8778072 8778373]
4260	ENSMUSG00000023031	Cela1	1.110394339161159e-05	0.064	True	CDS		4.4724216438435575e-07	chr15	[100675474]	[100679003 100681143 100682887]
13569	ENSMUSG00000026457	Adipor1	1.2312915655079675e-05	0.057	True	5' UTR		5.057982443805454e-07	chr1	[134415586 134415990]	[134422921]
3972	ENSMUSG00000022378	Fam49b	1.2901670002561353e-05	0.175	True	5' UTR		5.339857862171227e-07	chr15	[63970969]	[63997898 64022570]
25451	ENSMUSG00000009828	Cilk1	1.3954709286816293e-05	0.195	True	5' UTR		5.814462202840123e-07	chr9	[78109482 78113456]	[78131295]
20464	ENSMUSG00000019710	Mrpl24	1.4240754174249177e-05	0.115	True	5' UTR		5.97320522308785e-07	chr3	[87919652 87919706 87919829]	[87921817]
18051	ENSMUSG00000071172	Srsf3	1.523268567035489e-05	0.063	True	CDS		6.473891409900829e-07	chr17	[29038625 29039910]	[29040775]
23084	ENSMUSG00000042079	Hnrnpf	1.7536363728589663e-05	0.057	True	5' UTR		7.599090949055522e-07	chr6	[117906840 117907209 117907880 117907919 117917072]	[117917470]
9037	ENSMUSG00000035325	Sec31a	1.8258610256015202e-05	0.137	False	5' UTR		7.962782806095519e-07	chr5	[100408114]	[100415914 100416103]
6953	ENSMUSG00000027459	Fam110a	2.2376109743717552e-05	0.135	True	5' UTR		9.820625943076035e-07	chr2	[151970925]	[151973610 151979993]
180	ENSMUSG00000026034	Clk1	2.468077753694001e-05	0.058	True	CDS		1.0969234460862228e-06	chr1	[58414685]	[58417013 58417267]
2857	ENSMUSG00000021266	Wars	2.4823059722681908e-05	0.066	True	5' UTR		1.1101423931532743e-06	chr12	[108888549]	[108893160 108894069]
11382	ENSMUSG00000045636	Mtus1	2.5217329929794283e-05	0.253	True	CDS		1.1347798468407423e-06	chr8	[41015455]	[41016531 41022380]
3970	ENSMUSG00000022378	Fam49b	2.621182417451544e-05	0.153	False	CDS		1.1868131501238935e-06	chr15	[63950128]	[63956600 63957585 63970930]
24283	ENSMUSG00000048200	Cracr2b	2.9112473982332653e-05	0.138	True	5' UTR		1.3424085225186724e-06	chr7	[141461190 141461934]	[141463384]
2442	ENSMUSG00000025575	Cant1	2.9958876297267107e-05	0.094	True	5' UTR		1.3897589837898908e-06	chr11	[118411512]	[118414598 118415730 118417574]
21742	ENSMUSG00000040407	Akap9	3.768505928057382e-05	0.187	True	CDS		1.7795722438048747e-06	chr5	[4014080 4024167]	[4028374]
12475	ENSMUSG00000043587	Pxylp1	3.8291295039968595e-05	0.258	False	5' UTR		1.818836514398508e-06	chr9	[96856500]	[96883535 96889359 96891078]
9690	ENSMUSG00000004980	Hnrnpa2b1	3.970770011716244e-05	0.107	False	3' UTR		1.908175588963639e-06	chr6	[51461434]	[51461920 51461983 51463411]
8872	ENSMUSG00000029086	Prom1	4.016090779201497e-05	0.145	True	CDS		1.9411105432807234e-06	chr5	[43995115]	[44000777 44001270 44001786]
3740	ENSMUSG00000033487	Fndc3a	4.3357306825256654e-05	0.149	False	5' UTR		2.1196905559014357e-06	chr14	[72683772]	[72709394 72709718 72710558]
18068	ENSMUSG00000024036	Slc37a1	4.550626442193006e-05	0.069	False	5' UTR		2.237391334078228e-06	chr17	[31295914 31296916]	[31300290]
9247	ENSMUSG00000029422	Rsrc2	4.610503412437796e-05	0.085	True	CDS		2.279637798372021e-06	chr5	[123745112]	[123745497 123749289]
284	ENSMUSG00000026209	Dnpep	5.190480722629042e-05	0.102	True	CDS		2.5952403613145215e-06	chr1	[75316804]	[75316891 75317082 75317145 75317226 75317335]
22275	ENSMUSG00000029528	Pxn	5.548702848515905e-05	0.25	True	CDS		2.820590614662252e-06	chr5	[115506869 115543062 115543088]	[115544343]
22024	ENSMUSG00000036087	Slain2	5.9057154012319385e-05	0.212	True	CDS		3.0184767606296576e-06	chr5	[72958287 72965882]	[72974531]
2814	ENSMUSG00000057963	Itpk1	6.14399289489553e-05	0.129	False	CDS		3.1573296820990916e-06	chr12	[102579173]	[102580281 102584287]
9701	ENSMUSG00000000938	Hoxa10	6.402376746298095e-05	0.221	True	CDS		3.307894652254016e-06	chr6	[52232781]	[52233959 52240278 52240450]
15896	ENSMUSG00000064215	Ifi27	6.487243333228772e-05	0.114	True	CDS		3.3877826295750257e-06	chr12	[103436683 103437525]	[103437676]
20712	ENSMUSG00000048100	Taf13	6.605591991694338e-05	0.061	False	CDS		3.467935795639527e-06	chr3	[108571749 108572959]	[108578116]
4721	ENSMUSG00000022892	App	6.774253751760007e-05	0.077	True	CDS		3.5753005912066706e-06	chr16	[85030366]	[85040251 85043576 85056324]
25345	ENSMUSG00000034485	Uaca	6.922314519986947e-05	0.166	False	CDS		3.672672425881964e-06	chr9	[60794693 60813886]	[60840840]
11134	ENSMUSG00000025474	Tubgcp2	9.03676234280663e-05	0.328	True	5' UTR		4.9130915266031234e-06	chr7	[140033799]	[140036096 140036347]
24015	ENSMUSG00000030759	Far1	0.00010479558060642172	0.073	True	CDS		5.79286681685498e-06	chr7	[113553814 113554289]	[113561376]
12529	ENSMUSG00000042210	Abhd14a	0.00010673663036632776	0.125	True	5' UTR		5.9298127981293195e-06	chr9	[106444307]	[106445526 106447531]
1538	ENSMUSG00000020173	Cobl	0.0001080108352464265	0.234	True	CDS		6.03060496792548e-06	chr11	[12386767]	[12412031 12464682]
809	ENSMUSG00000026628	Atf3	0.00011365726671753564	0.113	False	CDS		6.377435521372832e-06	chr1	[191177341]	[191177432 191177447 191183093]
5687	ENSMUSG00000062526	Mppe1	0.00012168035188320789	0.144	True	5' UTR		6.8952199400484465e-06	chr18	[67244048]	[67245106 67245382]
20140	ENSMUSG00000035268	Pkig	0.0001291251058824715	0.134	True	5' UTR		7.388825503274757e-06	chr2	[163658493 163658660 163659236]	[163703486]
600	ENSMUSG00000026721	Rabgap1l	0.00014571011335227642	0.208	True	CDS		8.418806549242637e-06	chr1	[160257536]	[160307176 160342036]
20711	ENSMUSG00000048100	Taf13	0.0001467588734391995	0.071	True	CDS		8.520167930220195e-06	chr3	[108571749 108572114]	[108572880]
7596	ENSMUSG00000040774	Cept1	0.00015034201880977942	0.086	True	5' UTR		8.769951097237133e-06	chr3	[106539604]	[106547376 106547423 106547680]
16841	ENSMUSG00000033060	Lmo7	0.00015314556793511963	0.114	True	CDS		9.001502654617325e-06	chr14	[101840979 101869551]	[101875452]
1773	ENSMUSG00000000301	Pemt	0.00015314556793511963	0.206	True	CDS		9.018572333957043e-06	chr11	[59983559]	[60021111 60031713 60046340]
10684	ENSMUSG00000101970	1810026B05Rik	0.00016514645615072903	0.168	True	Non-coding		9.817039337848892e-06	chr7	[73555921]	[73557775 73558039]
13424	ENSMUSG00000070738	Dgkd	0.00017413117761446166	0.207	False	CDS		1.0399500885308128e-05	chr1	[87881940 87909376]	[87915100]
8966	ENSMUSG00000059325	Hopx	0.00019232065286830494	0.107	True	5' UTR		1.1592661575672825e-05	chr5	[77095023]	[77095151 77114847]
26070	ENSMUSG00000041133	Smc1a	0.00019646974890450797	0.085	True	CDS		1.189733479477298e-05	chrX	[152016641 152023152]	[152026238]
23521	ENSMUSG00000030588	Yif1b	0.00020074134284478432	0.089	True	CDS		1.2211765023057716e-05	chr7	[29238437 29238446 29238564 29238612]	[29244070]
14331	ENSMUSG00000019943	Atp2b1	0.00020255591927837417	0.156	True	5' UTR		1.2378417289233975e-05	chr10	[98914794 98915372]	[98968694]
11276	ENSMUSG00000031508	Ankrd10	0.000206532456781347	0.07	True	CDS		1.2678798041299354e-05	chr8	[11619298]	[11620262 11623697 11628439]
19010	ENSMUSG00000048832	Vps37c	0.00024339898751554208	0.17	True	5' UTR		1.5347658379452238e-05	chr19	[10688897 10688980 10688984]	[10706210]
21821	ENSMUSG00000059447	Hadhb	0.0003237477178712962	0.077	True	5' UTR		2.0773811896741504e-05	chr5	[30155340 30155383]	[30163669]
14871	ENSMUSG00000048497	Mmgt2	0.0003338968174283147	0.126	True	5' UTR		2.1517794900935833e-05	chr11	[62648817 62648857 62649142 62660370]	[62664670]
18320	ENSMUSG00000040771	Oard1	0.0003727908097568277	0.151	True	5' UTR		2.4438508639614265e-05	chr17	[48410095 48410238 48410373]	[48410828]
4309	ENSMUSG00000009575	Cbx5	0.0004339777762729666	0.147	True	5' UTR		2.869075298693501e-05	chr15	[103213255]	[103215022 103239733]
25763	ENSMUSG00000031158	Timm17b	0.0004981797664816345	0.064	False	CDS		3.3211984432108975e-05	chrX	[7899470 7901061]	[7903673]
23929	ENSMUSG00000030688	Stard10	0.0005047334988168206	0.226	False	CDS		3.378910367079271e-05	chr7	[101320659 101321131]	[101321250]
7988	ENSMUSG00000028382	Ptbp3	0.0005108509068398734	0.144	True	CDS		3.4451455225457596e-05	chr4	[59524477]	[59546149 59549148]
12867	ENSMUSG00000002010	Idh3g	0.0005108509068398734	0.057	True	CDS		3.46243392413692e-05	chrX	[73782104]	[73782298 73782675]
14774	ENSMUSG00000037331	Larp1	0.0005402193091257626	0.135	False	5' UTR		3.6764925204392167e-05	chr11	[57973473 58009548]	[58040391]
23977	ENSMUSG00000036528	Ppfibp2	0.0005413069302410037	0.154	False	CDS		3.698930689980191e-05	chr7	[107681855 107685758]	[107685860]
8918	ENSMUSG00000070780	Rbm47	0.0006233372815778539	0.128	True	5' UTR		4.2941012730918825e-05	chr5	[66046214]	[66054482 66068798 66080939 66097707]
13555	ENSMUSG00000041757	Plekha6	0.000650549712200653	0.149	False	CDS		4.4996355093878496e-05	chr1	[133173807 133204778 133204782]	[133259009]
4684	ENSMUSG00000022747	St3gal6	0.0007067159641234036	0.055	True	5' UTR		4.936492454526544e-05	chr16	[58507615]	[58523076 58523317 58523502 58523927 58524124]
1958	ENSMUSG00000020847	Rph3al	0.0007067159641234036	0.176	True	5' UTR		4.947011748863826e-05	chr11	[75911060]	[75925754 75937663]
3413	ENSMUSG00000021814	Anxa7	0.0007495476553578669	0.099	True	5' UTR		5.288475123913838e-05	chr14	[20473330]	[20479780 20479895]
5400	ENSMUSG00000024097	Srsf7	0.000939718502280853	0.051	True	CDS		6.80252875878612e-05	chr17	[80204388]	[80204622 80204975 80205262]
15533	ENSMUSG00000025142	Aspscr1	0.000939718502280853	0.072	True	CDS		6.805060254612018e-05	chr11	[120673171 120673615 120673802]	[120674040]
7009	ENSMUSG00000027620	Rbm39	0.000939718502280853	0.051	True	CDS		6.812959141536183e-05	chr2	[156177386]	[156177633 156178880 156179177]
15558	ENSMUSG00000039230	Tbcd	0.0009581055119952859	0.216	True	CDS		6.972879003965691e-05	chr11	[121503788 121518342]	[121540852]
24801	ENSMUSG00000031785	Adgrg1	0.0010218772277883225	0.11	True	5' UTR		7.465380858564688e-05	chr8	[94974897 94977418]	[95002439]
20008	ENSMUSG00000027424	Mgme1	0.0010723259145418976	0.271	False	5' UTR		7.923297035226244e-05	chr2	[144270948 144271015 144271073]	[144271915]
3298	ENSMUSG00000021639	Gtf2h2	0.0012991666998311998	0.214	False	CDS		9.743750248733998e-05	chr13	[100460421]	[100461848 100463517 100468915]
5175	ENSMUSG00000003534	Ddr1	0.0013214314335462491	0.289	True	5' UTR		9.947442180306484e-05	chr17	[35693918]	[35700431 35701823 35702004]
21043	ENSMUSG00000061455	Stx17	0.0013468342887858733	0.109	True	5' UTR		0.0001017608129304882	chr4	[48124959 48125067]	[48131765]
18977	ENSMUSG00000010110	Stx5a	0.0013640516015744392	0.057	True	5' UTR		0.00010344057978606165	chr19	[8741576 8742122 8742155]	[8742254]
22748	ENSMUSG00000071506	Tmem139	0.0014746171573335473	0.2	False	5' UTR		0.00011264436618520152	chr6	[42262027 42262476]	[42263244]
