cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
4033	ENSMUSG00000022565	Plec	5.830120978330858e-08	0.424	True	CDS	2506.0	5.5680930691923915e-09	chr15	[76194813]	[76199549 76205598 76229358]
17702	ENSMUSG00000055447	Cd47	2.689374512910965e-07	0.133	True	CDS	764.0	2.7195922040672688e-08	chr16	[49868113 49869081]	[49884165]
10691	ENSMUSG00000030605	Mfge8	1.1234593114086985e-06	0.155	True	CDS	772.0	1.199198141391307e-07	chr7	[79143051]	[79143278 79145247]
25404	ENSMUSG00000011958	Bnip2	2.7401491743055185e-05	0.411	True	CDS	3578.0	3.0788192969724927e-06	chr9	[70003668 70004342]	[70007064]
1842	ENSMUSG00000018736	Ndel1	6.200859804179052e-05	0.263	True	CDS	2792.0	7.315621117289893e-06	chr11	[68822666]	[68826170 68829915]
15896	ENSMUSG00000064215	Ifi27	7.198368604648731e-05	0.156	True	CDS	2113.0	8.896860073161354e-06	chr12	[103436683 103437525]	[103437676]
23084	ENSMUSG00000042079	Hnrnpf	0.00025224733206480435	0.257	True	5' UTR	4021.0	3.259375639039607e-05	chr6	[117906840 117907209]	[117917470]
24766	ENSMUSG00000056608	Chd9	0.0004035234579502472	0.22	False	5' UTR	1842.0	5.515888490830631e-05	chr8	[90849760 90876709]	[90890977]
18722	ENSMUSG00000024576	Csnk1a1	0.0004035234579502472	0.121	True	CDS	4328.0	5.801553369292798e-05	chr18	[61569563 61571958]	[61575410]
24589	ENSMUSG00000007888	Crlf1	0.0004035234579502472	0.159	True	CDS	323.0	5.894162868936194e-05	chr8	[70493401 70498879]	[70499093]
10548	ENSMUSG00000008140	Emc10	0.0009245324841651153	0.227	True	CDS	1003.0	0.00014543207616080463	chr7	[44490971]	[44491163 44491955]
1633	ENSMUSG00000046879	Irgm1	0.001081322965063986	0.247	True	CDS	5240.0	0.000176170595431773	chr11	[48867004]	[48868562 48871094]
5223	ENSMUSG00000023942	Slc29a1	0.0012813754029605395	0.195	True	CDS	302.0	0.00021596214656638307	chr17	[45588387]	[45588996 45589002]
1652	ENSMUSG00000015837	Sqstm1	0.0015399544565948152	0.069	True	CDS	555.0	0.000268194315474378	chr11	[50200948]	[50202399 50202513]
2588	ENSMUSG00000047446	Arl4a	0.0020017638247381646	0.15	True	5' UTR	573.0	0.0003598676538855128	chr12	[40036834]	[40037263 40037838]
15405	ENSMUSG00000057322	Rpl38	0.002019294364285698	0.103	True	5' UTR	330.0	0.00037436356191813513	chr11	[114668610 114668627]	[114668781]
10586	ENSMUSG00000003420	Fcgrt	0.002439094118042681	0.1	True	CDS	513.0	0.0004658943820980401	chr7	[45102186]	[45102402 45102414]
1724	ENSMUSG00000018340	Anxa6	0.003151117425809741	0.138	True	CDS	3588.0	0.0006203895991136793	chr11	[54986216]	[54987051 54991391]
6562	ENSMUSG00000026970	Rbms1	0.003151117425809741	0.189	True	CDS	3005.0	0.0006373046479165767	chr2	[60842473]	[60881118 60962691]
24424	ENSMUSG00000031565	Fgfr1	0.003219432199853255	0.218	True	CDS	2189.0	0.0006692078168234294	chr8	[25532429 25555775]	[25557731]
15048	ENSMUSG00000001105	Ift20	0.0035161091194555218	0.254	True	5' UTR	1229.0	0.0007506300367376957	chr11	[78536577 78538739]	[78538834]
10092	ENSMUSG00000030189	Ybx3	0.0040869454808920855	0.134	True	CDS	2571.0	0.0008954543469370301	chr6	[131370415]	[131375974 131379358]
9695	ENSMUSG00000004980	Hnrnpa2b1	0.004171493147383885	0.07	True	CDS	1120.0	0.0009388059410011324	chr6	[51467296]	[51467391 51469671]
4030	ENSMUSG00000002524	Puf60	0.004171493147383885	0.186	True	CDS	6899.0	0.0009608495451839283	chr15	[76072569]	[76074607 76075542]
17507	ENSMUSG00000022841	Ap2m1	0.004735555128413264	0.158	True	CDS	3861.0	0.0011173781763671746	chr16	[20540416 20540814]	[20540975]
11790	ENSMUSG00000014846	Tppp3	0.005998085128265615	0.056	True	5' UTR	515.0	0.0014489756208731545	chr8	[105468634]	[105468719 105471280]
23917	ENSMUSG00000030704	Rab6a	0.006111187252481295	0.152	True	CDS	7442.0	0.0015106305567931294	chr7	[100629772 100629944]	[100631742]
21694	ENSMUSG00000029064	Gnb1	0.00829558800758877	0.164	True	5' UTR	7695.0	0.002114891225773698	chr4	[155491581 155515680]	[155527413]
19228	ENSMUSG00000024985	Tcf7l2	0.00829558800758877	0.209	True	CDS	602.0	0.0021438036424105814	chr19	[55743198 55755083]	[55817764]
11162	ENSMUSG00000038650	Rnh1	0.008702901933761704	0.139	True	CDS	5918.0	0.002297957252173034	chr7	[141166788]	[141168676 141172742]
9667	ENSMUSG00000009281	Rarres2	0.009170516693197331	0.059	True	5' UTR	576.0	0.002496099079053386	chr6	[48572291]	[48572594 48572740]
2333	ENSMUSG00000020620	Abca8b	0.009170516693197331	0.173	False	5' UTR	5258.0	0.002524468078464434	chr11	[109981780]	[109982167 109995612]
4716	ENSMUSG00000022892	App	0.015261912833979787	0.179	True	CDS	448.0	0.00437279525018522	chr16	[84965771]	[84971408 84978064]
20542	ENSMUSG00000027940	Tpm3	0.015806001646064688	0.076	True	CDS	6368.0	0.004617483626940246	chr3	[90090080 90091092]	[90099528]
20047	ENSMUSG00000019188	H13	0.01702669520226111	0.107	True	CDS	5736.0	0.005069746324268758	chr2	[152700269 152704195]	[152704622]
25338	ENSMUSG00000032294	Pkm	0.02512540346088402	0.093	True	CDS	4067.0	0.007763467361509106	chr9	[59675196 59675735]	[59678044]
22319	ENSMUSG00000029462	Vps29	0.026004721240075947	0.144	True	CDS	1870.0	0.008325526490372286	chr5	[122354477 122356806]	[122360013]
3230	ENSMUSG00000021585	Cast	0.026004721240075947	0.184	True	CDS	1485.0	0.008327354554406342	chr13	[74754371]	[74770546 74780503]
3591	ENSMUSG00000060373	Hnrnpc	0.03027697073904685	0.078	True	5' UTR	4322.0	0.009865529791374816	chr14	[52084392]	[52098015 52103889]
21555	ENSMUSG00000028759	Hp1bp3	0.03099402325602779	0.118	True	5' UTR	3361.0	0.01027329984329011	chr4	[138216741 138221724]	[138222089]
20140	ENSMUSG00000035268	Pkig	0.034572263843692566	0.213	True	5' UTR	5962.0	0.011653572082143559	chr2	[163658493 163694157]	[163703486]
10584	ENSMUSG00000019539	Rcn3	0.03665221721783556	0.114	True	5' UTR	197.0	0.012701809205732195	chr7	[45091689]	[45092096 45092105]
7448	ENSMUSG00000042520	Ubap2l	0.03665221721783556	0.204	True	5' UTR	8012.0	0.012766502626437104	chr3	[90047900]	[90052390 90052455]
13391	ENSMUSG00000026150	Mff	0.04237247627673602	0.231	True	CDS	3966.0	0.014997000030530162	chr1	[82735508 82747143]	[82750520]
15796	ENSMUSG00000010608	Rbm25	0.04589744917083763	0.2	True	5' UTR	6254.0	0.016502453634458472	chr12	[83632418 83642520]	[83642629]
