cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
17507	ENSMUSG00000022841	Ap2m1	1.0051707577059567e-91	0.304	True	CDS		1.0645621179717486e-93	chr16	[20540416 20540814]	[20540975]
4512	ENSMUSG00000022548	Apod	1.687933154711782e-83	0.144	True	5' UTR		1.8817537956653083e-85	chr16	[31311165]	[31314399 31314552]
143	ENSMUSG00000025986	Slc39a10	3.143942188963698e-83	0.836	True	CDS		3.680199886746804e-85	chr1	[46836152]	[46853471 46892800]
4904	ENSMUSG00000002504	Slc9a3r2	2.2491970415809318e-80	0.169	True	CDS		2.7582126485384884e-82	chr17	[24642371]	[24644819 24647527]
4089	ENSMUSG00000009035	Tmem184b	9.324499028714882e-80	0.6	True	5' UTR		1.1954485934249846e-81	chr15	[79378714]	[79396676 79403185]
2438	ENSMUSG00000017132	Cyth1	3.730162704593665e-79	0.854	False	CDS		4.990184220192195e-81	chr11	[118193698]	[118202373 118248439]
2395	ENSMUSG00000020792	Exoc7	4.1564060227537027e-79	0.816	True	CDS		5.792093119779407e-81	chr11	[116292585]	[116293275 116293972]
11316	ENSMUSG00000008892	Vdac3	4.877122973745253e-79	0.443	True	CDS		7.068294164848192e-81	chr8	[22583737]	[22587550 22587553]
20561	ENSMUSG00000074457	S100a16	6.797954100469324e-79	0.295	True	5' UTR		1.023103459936855e-80	chr3	[90537418 90541191 90541195 90541318]	[90541994]
1003	ENSMUSG00000020099	Unc5b	4.576688898518413e-78	0.637	True	CDS		7.14310418943788e-80	chr10	[60775161]	[60777185 60777390]
641	ENSMUSG00000026566	Mpzl1	5.27664456480257e-78	0.484	True	CDS		8.529692997729905e-80	chr1	[165593678]	[165601750 165604610]
15927	ENSMUSG00000058070	Eml1	3.849512747957306e-77	0.771	False	5' UTR		6.437312287554024e-79	chr12	[108371353 108410921 108423262]	[108463527]
9274	ENSMUSG00000037936	Scarb1	9.434763195918596e-77	0.706	True	CDS		1.6303102512456882e-78	chr5	[125277866]	[125281105 125283899]
9895	ENSMUSG00000030067	Foxp1	1.5305534131888314e-76	0.775	True	CDS		2.7300841260893312e-78	chr6	[99016666]	[99028164 99075854]
659	ENSMUSG00000026670	Uap1	1.4349894053067382e-75	0.761	True	CDS		2.6396126184572114e-77	chr1	[170143464]	[170147996 170149271]
5833	ENSMUSG00000024826	Dpf2	1.3255049969235961e-73	0.798	True	CDS		2.5121053453401486e-75	chr19	[5902769]	[5903731 5904240]
5389	ENSMUSG00000056121	Fez2	1.0686385797130626e-72	0.68	True	CDS		2.0848578756943804e-74	chr17	[78384820]	[78386991 78400630]
12347	ENSMUSG00000032366	Tpm1	1.714046230602858e-72	0.319	True	CDS		3.4395576533836623e-74	chr9	[67036129]	[67043578 67047786 67048124]
20596	ENSMUSG00000015714	Cers2	8.444537257968105e-71	0.216	True	5' UTR		1.7416269707069112e-72	chr3	[95315346 95315539 95318954]	[95320062]
5406	ENSMUSG00000024241	Sos1	1.7343094125807703e-70	0.858	False	CDS		3.673565087963727e-72	chr17	[80434153]	[80434650 80434895]
20140	ENSMUSG00000035268	Pkig	2.3596467399314086e-70	0.488	True	5' UTR		5.129666825937845e-72	chr2	[163658493 163658660 163659236 163694157]	[163703486]
12867	ENSMUSG00000002010	Idh3g	9.268438694877825e-69	0.46	True	CDS		2.0665415150229257e-70	chrX	[73782104]	[73782298 73782675]
18781	ENSMUSG00000036299	BC031181	6.441429339480111e-67	0.417	True	5' UTR		1.4721215324341388e-68	chr18	[75005901 75006015 75006115]	[75008651]
18443	ENSMUSG00000071042	Rasgrp3	1.268173717236726e-66	0.614	True	5' UTR		2.9689685687816325e-68	chr17	[75436169 75465661 75488950]	[75491758]
2588	ENSMUSG00000047446	Arl4a	1.775343357991281e-66	0.516	True	5' UTR		4.255282296188689e-68	chr12	[40036834]	[40037263 40037838]
25232	ENSMUSG00000032076	Cadm1	1.1747881130560832e-65	0.747	True	CDS		2.881308638487607e-67	chr9	[47813946 47818818 47829410]	[47848167]
13884	ENSMUSG00000038587	Akap12	8.654745516314792e-65	0.618	True	CDS		2.1709227883732754e-66	chr10	[4313858 4334710]	[4353142]
18591	ENSMUSG00000024395	Lims2	1.3541637746775662e-64	0.294	True	5' UTR		3.472214806865554e-66	chr18	[31922477 31931551 31937526]	[31941740]
20047	ENSMUSG00000019188	H13	2.388937514198627e-64	0.564	True	CDS		6.258643431847017e-66	chr2	[152700269 152704195]	[152704622]
8921	ENSMUSG00000029207	Apbb2	6.698193015473151e-64	0.861	True	CDS		1.7921586663473316e-65	chr5	[66391858]	[66392273 66400076]
3938	ENSMUSG00000022425	Enpp2	3.0892222680006357e-63	0.354	True	CDS		8.437675090971635e-65	chr15	[54850128]	[54851348 54860043]
20804	ENSMUSG00000028161	Ppp3ca	4.25520101462106e-63	0.613	True	CDS		1.1859534600393143e-64	chr3	[136928620 136932041]	[136935029]
12205	ENSMUSG00000032064	Dixdc1	3.2173578387715816e-62	0.791	True	CDS		9.146334993163358e-64	chr9	[50695584]	[50698558 50701920]
25042	ENSMUSG00000031918	Mtmr2	3.608402925886753e-61	0.513	True	CDS		1.0459138915613777e-62	chr9	[13749401 13760489 13766125 13766885]	[13782277]
20255	ENSMUSG00000000827	Tpd52l2	1.90253257129586e-60	0.522	True	CDS		5.620636916314412e-62	chr2	[181508268 181511616]	[181513039]
25635	ENSMUSG00000032479	Map4	3.591245365465731e-60	0.566	True	CDS		1.0809768658592499e-61	chr9	[110063124 110064450]	[110067485]
9892	ENSMUSG00000030064	Frmd4b	3.437934711334896e-59	0.823	True	CDS		1.0539933618919691e-60	chr6	[97423525]	[97459194 97487593]
24494	ENSMUSG00000031626	Sorbs2	5.464398733181725e-58	0.386	True	CDS		1.705720897760182e-59	chr8	[45763192 45764018]	[45769829]
17748	ENSMUSG00000022744	Cldnd1	9.718935402726857e-55	0.545	True	5' UTR		3.087956064411543e-56	chr16	[58728085 58729224]	[58729438]
18442	ENSMUSG00000071042	Rasgrp3	4.689605556808196e-54	0.961	True	5' UTR		1.516148953706106e-55	chr17	[75436169 75465661]	[75488817]
10705	ENSMUSG00000025724	Sec11a	5.6166145966652e-53	0.416	True	CDS		1.8471586466178755e-54	chr7	[80916233]	[80922347 80923101]
9320	ENSMUSG00000040731	Eif4h	1.6184858595851198e-52	0.395	True	CDS		5.412996185903411e-54	chr5	[134622087]	[134624441 134625366]
4033	ENSMUSG00000022565	Plec	1.4894075593557925e-51	0.621	True	CDS		5.064317788222039e-53	chr15	[76194813]	[76195424 76197980 76199549 76229358]
24801	ENSMUSG00000031785	Adgrg1	5.196852399798805e-51	0.24	False	5' UTR		1.7960136498747265e-52	chr8	[94984658 94993064 94994490 94995799]	[95002439]
857	ENSMUSG00000019820	Utrn	3.380867145829391e-50	0.61	True	CDS		1.1872610378330639e-51	chr10	[12765333]	[12813446 12861568]
20401	ENSMUSG00000027763	Mbnl1	5.417641861649895e-50	0.435	True	5' UTR		1.932715045404645e-51	chr3	[60501424 60528524]	[60528756]
16127	ENSMUSG00000054728	Phactr1	1.0284607404238404e-49	0.603	True	CDS		3.726307030521161e-51	chr13	[42709851 42866488 42866956 42916868]	[42956617]
20525	ENSMUSG00000027951	Adar	1.4049763519983437e-49	0.797	True	5' UTR		5.1688093217330374e-51	chr3	[89715151 89730839]	[89734842]
23084	ENSMUSG00000042079	Hnrnpf	2.2849167337486537e-49	0.315	True	5' UTR		8.533412550789286e-51	chr6	[117906840 117907209 117907880 117917072]	[117917470]
22907	ENSMUSG00000031865	Dctn1	2.46498670099459e-49	0.671	True	CDS		9.34331636943323e-51	chr6	[83183334 83187785]	[83189077]
21983	ENSMUSG00000054920	Klhl5	3.0408543345000296e-49	0.618	True	5' UTR		1.1695593594230882e-50	chr5	[65107862 65131777]	[65141260]
26108	ENSMUSG00000031367	Ap1s2	1.6056794878252966e-48	0.639	True	CDS		6.265193096308292e-50	chrX	[163917844 163931372]	[163932133]
2397	ENSMUSG00000020792	Exoc7	3.2852402354866265e-48	0.63	True	CDS		1.3001786885147738e-49	chr11	[116295690]	[116296730 116297571 116300266]
1053	ENSMUSG00000019947	Arid5b	3.925271655059707e-48	0.27	False	CDS		1.5753598615624243e-49	chr10	[68102094]	[68106636 68118251]
13941	ENSMUSG00000019970	Sgk1	9.862159926688495e-48	0.23	True	CDS		4.013030516434003e-49	chr10	[21994182 21994826]	[21994966]
16911	ENSMUSG00000022272	Myo10	1.49830872963935e-47	0.85	True	CDS		6.18031471534626e-49	chr15	[25744257 25753321]	[25776021]
20119	ENSMUSG00000027642	Rpn2	3.0260162329533514e-47	0.254	True	CDS		1.2650569535758158e-48	chr2	[157321873 157323271]	[157325711]
3411	ENSMUSG00000021814	Anxa7	1.1496598862591647e-46	0.501	True	CDS		4.870354033204934e-48	chr14	[20464947]	[20467458 20467871]
8130	ENSMUSG00000028559	Osbpl9	1.2424951909424238e-44	0.514	True	CDS		5.33289463225009e-46	chr4	[109102593]	[109107881 109117895 109133744]
12082	ENSMUSG00000031996	Aplp2	3.6739306011190364e-44	0.261	True	CDS		1.5973611309213204e-45	chr9	[31153500]	[31156190 31157695]
13391	ENSMUSG00000026150	Mff	6.423346807960704e-43	0.39	True	CDS		2.828564090462071e-44	chr1	[82735508 82747143]	[82750520]
2795	ENSMUSG00000033713	Foxn3	1.455388756720198e-42	0.587	True	5' UTR		6.490027900647483e-44	chr12	[99388918]	[99392752 99450025]
18688	ENSMUSG00000024480	Ap3s1	1.6706225859570808e-42	0.359	True	CDS		7.542944786093843e-44	chr18	[46780769 46783800]	[46789897]
12345	ENSMUSG00000032366	Tpm1	2.0902290260730606e-42	0.204	True	CDS		9.554001122519006e-44	chr9	[67031515]	[67031951 67032466]
14169	ENSMUSG00000035863	Palm	3.401858335431958e-42	0.44	True	CDS		1.5738809467160114e-43	chr10	[79793741 79806078]	[79806640]
6158	ENSMUSG00000025085	Ablim1	3.8984774909207454e-42	0.628	True	CDS		1.8253740760164023e-43	chr19	[57083604]	[57118752 57132862]
3545	ENSMUSG00000037712	Fermt2	5.221683065791691e-42	0.396	True	CDS		2.4740415863561523e-43	chr14	[45476114]	[45476418 45482432]
8195	ENSMUSG00000028677	Rnf220	8.666761957735532e-42	0.582	True	CDS		4.1546350522032096e-43	chr4	[117289069]	[117289199 117289203 117296132]
51	ENSMUSG00000026155	Smap1	1.0389200890608523e-41	0.71	True	CDS		5.0382412345760394e-43	chr1	[23866298]	[23871438 23876374]
15143	ENSMUSG00000020859	Spag9	1.0932046655157236e-41	0.551	True	CDS		5.3624309122287455e-43	chr11	[94043667 94044526]	[94048408]
3761	ENSMUSG00000052584	Serp2	1.2838660339936178e-41	0.836	True	CDS		6.36923506273311e-43	chr14	[76533247]	[76539906 76549982]
1458	ENSMUSG00000020439	Smtn	1.3053554786248614e-40	0.377	True	CDS		6.548606080057833e-42	chr11	[3517828]	[3520752 3521817]
5608	ENSMUSG00000024431	Nr3c1	1.7950109712017635e-40	0.442	True	5' UTR		9.105128114791553e-42	chr18	[39487246]	[39488940 39489477 39490568]
23436	ENSMUSG00000040940	Arhgef1	2.065118433371713e-40	0.656	True	CDS		1.0590350940367759e-41	chr7	[24918001 24919352]	[24919631]
1778	ENSMUSG00000020538	Srebf1	5.940132502500759e-40	0.816	True	CDS		3.0793329026341725e-41	chr11	[60207258]	[60210336 60220453]
3658	ENSMUSG00000021969	Zdhhc20	1.7586488398154373e-39	0.427	False	3' UTR		9.214770955554686e-41	chr14	[57836647]	[57837591 57839090 57840829]
18258	ENSMUSG00000039601	Rcan2	1.3119654520920898e-38	0.79	True	CDS		6.947420175515525e-40	chr17	[43836498 43953538]	[44017767]
10569	ENSMUSG00000060279	Ap2a1	2.322042198980457e-38	0.63	True	CDS		1.2555077664498566e-39	chr7	[44903201]	[44903462 44903741]
23792	ENSMUSG00000066406	Akap13	2.4103323677870515e-38	0.735	True	CDS		1.3166810035849002e-39	chr7	[75615049 75643465]	[75663412]
9334	ENSMUSG00000039959	Hip1	2.726343733161049e-38	0.586	True	CDS		1.504504066794559e-39	chr5	[135460471]	[135489081 135544937]
15066	ENSMUSG00000017421	Zfp207	4.0275564013980145e-38	0.53	True	CDS		2.2450147164983356e-39	chr11	[80391993 80393177]	[80394286]
3015	ENSMUSG00000060147	Serpinb6a	1.0401144576963741e-37	0.396	True	CDS		5.85571684656264e-39	chr13	[33931647]	[33935569 33935573 33935619 33935627 33935922 33996243]
3941	ENSMUSG00000022425	Enpp2	2.810384048087963e-37	0.452	True	CDS		1.597877217976434e-38	chr15	[54919699]	[54919929 54920065 54952548]
2339	ENSMUSG00000087259	2610035D17Rik	1.0822987197201222e-36	0.771	False	Non-coding		6.213866673978405e-38	chr11	[113067387]	[113172953 113201291]
14810	ENSMUSG00000005417	Mprip	8.195746898445016e-36	0.453	True	CDS		4.751157622286967e-37	chr11	[59771703 59772218]	[59775516]
5888	ENSMUSG00000024758	Rtn3	2.817507413882801e-35	0.076	True	CDS		1.664747970298645e-36	chr19	[7435139]	[7467811 7482939]
21555	ENSMUSG00000028759	Hp1bp3	3.8566915584876973e-35	0.312	True	5' UTR		2.3002563921860847e-36	chr4	[138216741 138217295 138221724]	[138222089]
22871	ENSMUSG00000052337	Immt	4.7699727416746256e-35	0.48	True	CDS		2.8715554966603103e-36	chr6	[71863271 71866741]	[71868580]
18722	ENSMUSG00000024576	Csnk1a1	9.759289307672982e-35	0.275	True	CDS		5.9295570486976316e-36	chr18	[61569563 61571958]	[61575410]
12350	ENSMUSG00000052698	Tln2	2.117827907106766e-34	0.916	False	5' UTR		1.2985566877466236e-35	chr9	[67459990]	[67485118 67559614]
12903	ENSMUSG00000016382	Pls3	2.6090313401767666e-34	0.215	True	5' UTR		1.614283605126093e-35	chrX	[75826954]	[75842904 75843083 75875048]
13101	ENSMUSG00000033793	Atp6v1h	3.123526997825018e-34	0.419	True	CDS		1.950028003101461e-35	chr1	[5098134 5101124]	[5117390]
6038	ENSMUSG00000025006	Sorbs1	4.8916299364312e-34	0.315	False	CDS		3.081126994519095e-35	chr19	[40352566]	[40356587 40363202]
11235	ENSMUSG00000031078	Cttn	2.652267091049472e-33	0.515	True	CDS		1.685387114713711e-34	chr7	[144449616]	[144450978 144452027]
25104	ENSMUSG00000033335	Dnm2	2.95927276315664e-33	0.376	True	CDS		1.8969697199722047e-34	chr9	[21479038 21480546]	[21481333]
9946	ENSMUSG00000030315	Vgll4	4.934579323831784e-33	0.538	True	CDS		3.1906978905489797e-34	chr6	[114890807]	[114921317 114957936]
18593	ENSMUSG00000024395	Lims2	5.333117232235348e-33	0.162	False	CDS		3.4781199340665312e-34	chr18	[31944557 31946840]	[31954436]
22227	ENSMUSG00000029344	Tpst2	5.767798979183775e-33	0.448	True	5' UTR		3.793758525884535e-34	chr5	[112276772 112288813]	[112303900]
14171	ENSMUSG00000035863	Palm	7.233977310425281e-33	0.485	True	CDS		4.798457636235276e-34	chr10	[79815242 79816924]	[79819041]
10991	ENSMUSG00000030695	Aldoa	1.1728715853842779e-32	0.099	True	CDS		7.884831028870965e-34	chr7	[126797777]	[126797974 126799045 126800002 126800288]
6266	ENSMUSG00000058835	Abi1	1.1728715853842779e-32	0.627	True	CDS		7.910672342892846e-34	chr2	[22946762]	[22950184 22953435]
16545	ENSMUSG00000042323	Pbrm1	5.670021206018237e-32	0.681	True	5' UTR		3.878002250480971e-33	chr14	[31022860 31023171 31023180]	[31025498]
7340	ENSMUSG00000034109	Golim4	5.670021206018237e-32	0.528	True	CDS		3.887472733223205e-33	chr3	[75898133]	[75902401 75903247]
17324	ENSMUSG00000037003	Tns2	1.8070412152827833e-31	0.521	True	CDS		1.24901399495577e-32	chr15	[102100553 102102274 102103162]	[102104530]
10748	ENSMUSG00000097162	2310010J17Rik	2.3802207291701437e-31	0.572	False	Non-coding		1.658459259455228e-32	chr7	[90125033]	[90129872 90131066]
13437	ENSMUSG00000026305	Lrrfip1	2.6023151706724536e-31	0.617	True	CDS		1.8277129961244657e-32	chr1	[91068650 91093638]	[91100577]
18571	ENSMUSG00000024277	Mapre2	1.3081684036982085e-30	0.613	True	CDS		9.260723928075385e-32	chr18	[23772660 23804222]	[23832853]
22512	ENSMUSG00000036817	Sun1	1.768369224312004e-30	0.734	True	CDS		1.2617127129985312e-31	chr5	[139226886 139229945]	[139230773]
5497	ENSMUSG00000037013	Ss18	7.206086943090052e-30	0.563	True	CDS		5.1816344239610725e-31	chr18	[14636619]	[14637392 14640257]
15146	ENSMUSG00000037573	Tob1	8.14146984524258e-30	0.226	False	5' UTR		5.899615829885927e-31	chr11	[94210046 94211732]	[94213486]
13434	ENSMUSG00000026305	Lrrfip1	1.4070431685575894e-29	0.614	True	CDS		1.0274395489467347e-30	chr1	[90998894 91053724]	[91068563]
13663	ENSMUSG00000053332	Gas5	2.4120180692204198e-29	0.331	True	Non-coding		1.7747290141421147e-30	chr1	[161036853 161037165]	[161037288]
20542	ENSMUSG00000027940	Tpm3	3.9648999593657887e-29	0.19	True	CDS		2.9394185874896874e-30	chr3	[90090080 90091092]	[90099528]
4619	ENSMUSG00000022661	Cd200	9.241172640982565e-29	0.292	True	CDS		6.902548126486419e-30	chr16	[45397296]	[45400222 45408856]
9236	ENSMUSG00000049550	Clip1	1.0451855692744824e-28	0.374	True	CDS		7.865108798888247e-30	chr5	[123623271]	[123627294 123630453]
4755	ENSMUSG00000022951	Rcan1	3.814577712319285e-28	0.427	True	CDS		2.8917645979677965e-29	chr16	[92397437]	[92399896 92465833]
6328	ENSMUSG00000026932	Nacc2	4.161253814557517e-28	0.688	True	5' UTR		3.2009644727365517e-29	chr2	[26090483]	[26091751 26122689]
10209	ENSMUSG00000030431	Tmem238	6.852681716123808e-28	0.392	True	3' UTR		5.309491407699048e-29	chr7	[4785280]	[4785475 4789005]
9357	ENSMUSG00000059518	Znhit1	2.602976836554265e-27	0.44	True	CDS		2.031308568102548e-28	chr5	[136985050]	[136986811 136987489]
19214	ENSMUSG00000025026	Add3	3.0268814139362348e-27	0.257	False	5' UTR		2.378987064464934e-28	chr19	[53140715 53143090 53194454 53203476]	[53216801]
3529	ENSMUSG00000058690	Ccser2	4.1520687361702224e-27	0.358	True	CDS		3.286475811238415e-28	chr14	[36918597]	[36919225 36926839]
14618	ENSMUSG00000020458	Rtn4	5.931449620410483e-27	0.616	True	CDS		4.727967088732994e-28	chr11	[29693694 29705592 29708771 29718883]	[29733633]
18594	ENSMUSG00000024395	Lims2	9.831269218149026e-27	0.107	True	CDS		7.891319773765105e-28	chr18	[31955215 31955409]	[31956258]
11636	ENSMUSG00000031708	Tecr	1.033333809260225e-26	0.156	True	CDS		8.351917633374169e-28	chr8	[83573324]	[83573411 83573871]
5544	ENSMUSG00000042834	Nrep	1.1348872275318898e-26	0.581	True	5' UTR		9.235983011129093e-28	chr18	[33463420]	[33463600 33463853]
14313	ENSMUSG00000020023	Tmcc3	1.4390934632545656e-26	0.611	True	CDS		1.1791902959778215e-27	chr10	[94515105 94550977 94551027]	[94578423]
13100	ENSMUSG00000033793	Atp6v1h	1.446642069603242e-26	0.307	False	CDS		1.1934393885244134e-27	chr1	[5089112 5093453]	[5095615]
14873	ENSMUSG00000018217	Pmp22	2.0027495307864663e-26	0.206	True	5' UTR		1.6633761431838544e-27	chr11	[63131655 63132698]	[63133125]
16722	ENSMUSG00000021981	Cab39l	3.275750002008466e-26	0.496	True	5' UTR		2.738921406361594e-27	chr14	[59461703 59479185]	[59496803]
18779	ENSMUSG00000062328	Rpl17	3.8835938857984727e-26	0.064	False	CDS		3.268799758949662e-27	chr18	[75001244 75001391]	[75001666]
5973	ENSMUSG00000024812	Tjp2	5.449210712314682e-26	0.568	True	CDS		4.6169455310581475e-27	chr19	[24138833]	[24142783 24173955 24193709]
25634	ENSMUSG00000032479	Map4	6.87985178201852e-26	0.243	True	CDS		5.869254290075184e-27	chr9	[110036856 110053523]	[110063017]
20252	ENSMUSG00000000827	Tpd52l2	6.87985178201852e-26	0.365	True	CDS		5.9057813513425434e-27	chr2	[181502054 181502936]	[181508166]
26080	ENSMUSG00000086316	Nbdy	7.42415281868742e-26	0.268	True	CDS		6.414401822165831e-27	chrX	[153725842 153728940]	[153741040]
11642	ENSMUSG00000002885	Adgre5	8.939966947040323e-26	0.558	True	CDS		7.773884301774195e-27	chr8	[83730258]	[83731903 83733414]
8129	ENSMUSG00000028559	Osbpl9	2.30914036320458e-25	0.43	True	CDS		2.0208196043652124e-26	chr4	[109087486]	[109091661 109098503]
13930	ENSMUSG00000039835	Nhsl1	1.1770093116249842e-24	0.75	False	CDS		1.0366079779082913e-25	chr10	[18319277 18431348]	[18472919]
3659	ENSMUSG00000021969	Zdhhc20	1.827267508705813e-24	0.487	True	CDS		1.61948458129445e-25	chr14	[57839206]	[57839551 57840829]
7730	ENSMUSG00000028273	Pdlim5	4.6536996592464646e-24	0.36	True	CDS		4.150456775247684e-25	chr3	[142304470]	[142304705 142312123]
9484	ENSMUSG00000041313	Slc7a1	4.660628645482095e-24	0.67	True	5' UTR		4.182615451073675e-25	chr5	[148365252]	[148392756 148399729]
25636	ENSMUSG00000032479	Map4	5.153370653696911e-24	0.522	True	CDS		4.653545406348381e-25	chr9	[110068986 110071140]	[110072613]
8861	ENSMUSG00000029128	Rab28	1.477277172861387e-23	0.355	True	CDS		1.3422306531572243e-24	chr5	[41625863]	[41626987 41633173]
5347	ENSMUSG00000034647	Ankrd12	1.6113709104182238e-23	0.478	True	CDS		1.4730481009397363e-24	chr17	[66037640]	[66042533 66049786]
12124	ENSMUSG00000059495	Arhgef12	1.8092189409325648e-23	0.53	True	CDS		1.6639973537005194e-24	chr9	[43027296]	[43040540 43042591]
8531	ENSMUSG00000019055	Plod1	4.18247452835936e-23	0.222	False	CDS		3.870071191235528e-24	chr4	[147917410]	[147918134 147918780]
10032	ENSMUSG00000038429	Usp5	4.2097904708606723e-23	0.478	True	CDS		3.918812757155698e-24	chr6	[124818032]	[124818475 124818544]
13347	ENSMUSG00000026179	Pnkd	6.505361199419047e-23	0.466	True	CDS		6.0919770429342246e-24	chr1	[74286011 74332792]	[74347385]
7756	ENSMUSG00000005034	Prkacb	7.457028929612661e-23	0.627	True	CDS		7.024737397461202e-24	chr3	[146757769]	[146769934 146770516 146812638]
5213	ENSMUSG00000023961	Enpp4	1.3935581076307787e-22	0.26	False	5' UTR		1.3205400128050856e-23	chr17	[44102665]	[44105522 44105649 44105711]
19140	ENSMUSG00000048120	Entpd1	2.63079752140829e-22	0.322	True	CDS		2.5076163665597413e-23	chr19	[40659901 40660328 40660864]	[40711163]
17376	ENSMUSG00000022517	Mgrn1	2.7682567304897476e-22	0.459	True	CDS		2.6540699980169265e-23	chr16	[4932299 4934240]	[4936896]
15284	ENSMUSG00000078652	Psme3	2.8996087754097665e-22	0.411	False	CDS		2.7961667678143236e-23	chr11	[101317392 101317728]	[101319456]
16346	ENSMUSG00000021669	Col4a3bp	3.3738122406379647e-22	0.519	True	CDS		3.2722593638294636e-23	chr13	[96616550 96617072]	[96624695]
8338	ENSMUSG00000028795	Ccdc28b	4.011002362231848e-22	0.332	True	CDS		3.912627722355482e-23	chr4	[129621151]	[129621362 129622600]
17662	ENSMUSG00000022708	Zbtb20	4.780206073043717e-22	0.335	True	5' UTR		4.689611309117583e-23	chr16	[43302616 43363973]	[43462947]
19064	ENSMUSG00000024921	Smarca2	1.8078949300606493e-21	0.381	True	5' UTR		1.7837090447086675e-22	chr19	[26605234 26607544]	[26619684]
4509	ENSMUSG00000049076	Acap2	2.3777288404540873e-21	0.297	False	CDS		2.3591735429254603e-22	chr16	[31141798]	[31141890 31141902 31153706]
15701	ENSMUSG00000021000	Mia2	2.895322993403275e-21	0.485	True	CDS		2.888867423741284e-22	chr12	[59137787 59144771]	[59146336]
15971	ENSMUSG00000021288	Klc1	3.422803115002368e-21	0.23	False	CDS		3.4342506170592317e-22	chr12	[111789460 111789487 111795679]	[111806008]
5629	ENSMUSG00000019647	Sema6a	4.2672961613872724e-21	0.565	True	CDS		4.305354544097526e-22	chr18	[47270774]	[47276419 47276586]
4030	ENSMUSG00000002524	Puf60	4.322081071034451e-21	0.223	True	CDS		4.3847199271364e-22	chr15	[76072569]	[76074607 76075542]
3083	ENSMUSG00000037960	Card19	4.669937681677592e-21	0.264	True	CDS		4.763648805724633e-22	chr13	[49208147]	[49210089 49215754 49215937]
25607	ENSMUSG00000032612	Usp4	8.607580164514824e-21	0.334	True	CDS		8.828287348220333e-22	chr9	[108362899 108365971]	[108366761]
15048	ENSMUSG00000001105	Ift20	9.5658450408973e-21	0.292	True	5' UTR		9.86444444016723e-22	chr11	[78536577 78538739]	[78538834]
10508	ENSMUSG00000066571	4931406P16Rik	1.1037702952720908e-20	0.19	True	5' UTR		1.1443772292118666e-21	chr7	[34285954]	[34305785 34312089 34313487 34313492]
