cluster	gene_id	gene_name	p_value	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	coordinates
417	ENSMUSG00000002458	Rgs19	6.966633062393572e-17	3.2504319402539145e-15	0.267	True	CDS	689.0	['chr2:181691596-181691721' 'chr2:181691596-181693363' 'chr2:181691596-181693479' 'chr2:181691596-181693879']
1051	ENSMUSG00000023010	Tmbim6	6.218475815974933e-16	2.744532704726234e-14	0.081	True	CDS	1236.0	['chr15:99393041-99401580' 'chr15:99393384-99401580' 'chr15:99393731-99401580' 'chr15:99399872-99401580']
388	ENSMUSG00000027030	Stk39	8.798806925325898e-16	3.781171502383471e-14	0.304	False	CDS	58.0	['chr2:68220969-68232928' 'chr2:68220969-68263235']
1504	ENSMUSG00000030876	Mettl9	2.4811184576608056e-15	1.0388888311179732e-13	0.231	False	CDS	365.0	['chr7:121057400-121076130' 'chr7:121074904-121076130' 'chr7:121075959-121076130']
1260	ENSMUSG00000037661	Gpr160	3.2177212548633925e-15	1.31363470229798e-13	0.284	False	5' UTR	155.0	['chr3:30856058-30877235' 'chr3:30856246-30877235' 'chr3:30864431-30877235']
1421	ENSMUSG00000073155	1810058I24Rik	3.6416667568124005e-15	1.4504492228962564e-13	0.147	True	CDS	1177.0	['chr6:35252783-35260410' 'chr6:35253046-35260410']
1186	ENSMUSG00000025025	Mxi1	4.116582196896303e-15	1.6005663636980148e-13	0.368	True	CDS	475.0	['chr19:53310974-53331351' 'chr19:53329721-53331351']
231	ENSMUSG00000022378	Fam49b	1.501166734514374e-14	5.57137563059539e-13	0.133	False	CDS	859.0	['chr15:63956683-63957585' 'chr15:63956683-63970930' 'chr15:63956683-63997898' 'chr15:63956683-64022570']
1503	ENSMUSG00000030876	Mettl9	2.6727382057677226e-13	9.092878104205606e-12	0.207	False	5' UTR	365.0	['chr7:121032854-121047838' 'chr7:121034976-121047838']
503	ENSMUSG00000039968	Rsbn1l	4.75926054921257e-13	1.586096423849822e-11	0.256	True	CDS	4898.0	['chr5:20927731-20945280' 'chr5:20927731-20951257']
885	ENSMUSG00000000378	Ccm2	7.998094683692032e-13	2.612177723693818e-11	0.361	True	CDS	12338.0	['chr11:6547030-6569964' 'chr11:6561242-6569964']
427	ENSMUSG00000028064	Sema4a	1.0779831838869791e-12	3.451659880955759e-11	0.413	True	5' UTR	405.0	['chr3:88454847-88455080' 'chr3:88454847-88455258' 'chr3:88454847-88455548']
416	ENSMUSG00000002458	Rgs19	2.4188665712121342e-12	7.314831686647064e-11	0.103	True	CDS	689.0	['chr2:181691355-181691490' 'chr2:181691355-181693363' 'chr2:181691355-181693879']
373	ENSMUSG00000026922	Agpat2	2.6179454437383914e-12	7.77291801749962e-11	0.112	True	CDS	137.0	['chr2:26597338-26604029' 'chr2:26597338-26604124']
235	ENSMUSG00000022584	Ly6c2	3.411176731748817e-12	9.947235005260391e-11	0.095	True	5' UTR	233.0	['chr15:75111681-75111909' 'chr15:75111681-75111940']
1508	ENSMUSG00000041836	Ptpre	7.675306664939187e-12	2.19890803225363e-10	0.251	True	CDS	1504.0	['chr7:135651847-135652090' 'chr7:135652015-135652090']
1455	ENSMUSG00000056394	Lig1	1.3259902379736194e-11	3.7333483769153794e-10	0.089	True	5' UTR	735.0	['chr7:13278960-13280148' 'chr7:13279474-13280148']
1489	ENSMUSG00000066406	Akap13	1.4201487160729992e-11	3.9306828022834027e-10	0.387	False	CDS	2089.0	['chr7:75586341-75602786' 'chr7:75586483-75602786' 'chr7:75596456-75602786']
1519	ENSMUSG00000031505	Naxd	2.1584199326047852e-11	5.874499583239358e-10	0.379	True	CDS	7104.0	['chr8:11497627-11502622' 'chr8:11497741-11502622']
54	ENSMUSG00000037012	Hk1	5.660601053637414e-11	1.515370741080311e-09	0.2	True	CDS	1296.0	['chr10:62315549-62327403' 'chr10:62315549-62340013']
683	ENSMUSG00000031557	Plekha2	6.870218856389514e-11	1.8095269987877541e-09	0.272	False	5' UTR	8478.0	['chr8:25088506-25101660' 'chr8:25088506-25102034' 'chr8:25088506-25104468']
706	ENSMUSG00000002885	Adgre5	8.284194203433758e-11	2.147315735588465e-09	0.271	True	CDS	1889.0	['chr8:83729526-83730111' 'chr8:83729526-83733414']
9	ENSMUSG00000025980	Hspd1	2.4573003821576285e-10	6.114550831249807e-09	0.368	True	5' UTR	5281.0	['chr1:55086942-55087779' 'chr1:55086942-55087989']
1623	ENSMUSG00000015217	Hmgb3	2.684009519648671e-10	6.541772456098925e-09	0.224	True	5' UTR	1121.0	['chrX:71556009-71558053' 'chrX:71556191-71558053']
650	ENSMUSG00000030629	Zfand6	4.459120198816789e-10	1.0708446006864438e-08	0.246	True	5' UTR	14355.0	['chr7:84634410-84652882' 'chr7:84634410-84679310' 'chr7:84634410-84689746']
369	ENSMUSG00000058835	Abi1	6.826657330721673e-10	1.5925616315812128e-08	0.331	True	CDS	3828.0	['chr2:22962502-22963214' 'chr2:22962502-22971083']
138	ENSMUSG00000057948	Unc13d	8.285040250809282e-10	1.9055592576861347e-08	0.214	True	CDS	1303.0	['chr11:116076788-116076907' 'chr11:116076788-116077448']
1580	ENSMUSG00000025236	Adpgk	8.483011219589935e-10	1.9239940724431065e-08	0.076	False	CDS	101.0	['chr9:59310349-59313753' 'chr9:59313237-59313753']
215	ENSMUSG00000079197	Psme2	8.750688413791145e-10	1.9325370931449367e-08	0.1	True	CDS	5799.0	['chr14:55590528-55590842' 'chr14:55590528-55591022']
1120	ENSMUSG00000001228	Uhrf1	8.757363434949499e-10	1.9325370931449367e-08	0.264	True	5' UTR	778.0	['chr17:56303562-56305086' 'chr17:56304394-56305086']
1438	ENSMUSG00000056737	Capg	1.1287988809555576e-09	2.4254323323689816e-08	0.249	True	5' UTR	8349.0	['chr6:72544467-72555273' 'chr6:72549502-72555273' 'chr6:72549869-72555273']
1319	ENSMUSG00000006392	Med8	2.392037291804909e-09	5.072982983788851e-08	0.204	True	CDS	1529.0	['chr4:118409387-118410885' 'chr4:118409550-118410885']
1205	ENSMUSG00000064289	Tank	2.502171004164208e-09	5.2385195510258347e-08	0.239	True	CDS	1326.0	['chr2:61578694-61613651' 'chr2:61593209-61613651' 'chr2:61594202-61613651']
2	ENSMUSG00000025935	Tram1	2.6748219501006074e-09	5.529093980397838e-08	0.101	False	CDS	17216.0	['chr1:13572075-13573858' 'chr1:13572075-13576368']
1004	ENSMUSG00000048924	Ccdc125	4.288347879488969e-09	8.753590109006858e-08	0.296	False	5' UTR	390.0	['chr13:100669852-100677904' 'chr13:100676173-100677904']
456	ENSMUSG00000028465	Tln1	4.7514845198149424e-09	9.576674523862543e-08	0.058	False	5' UTR	1886.0	['chr4:43556784-43558085' 'chr4:43556784-43562130']
583	ENSMUSG00000030315	Vgll4	4.808862896244511e-09	9.576674523862543e-08	0.301	True	CDS	16947.0	['chr6:114864080-114875039' 'chr6:114864080-114890617']
907	ENSMUSG00000070394	Tmem256	6.277706834667614e-09	1.2351199109653271e-07	0.14	True	CDS	1557.0	['chr11:69838574-69838920' 'chr11:69838599-69838920' 'chr11:69838650-69838920']
1593	ENSMUSG00000011958	Bnip2	1.027612057072138e-08	1.997726772855716e-07	0.243	True	CDS	2116.0	['chr9:70003668-70007064' 'chr9:70004342-70007064']
553	ENSMUSG00000029922	Mkrn1	1.0421821386258335e-08	2.0022158027952774e-07	0.115	True	CDS	992.0	['chr6:39410217-39419840' 'chr6:39410217-39420099']
1527	ENSMUSG00000031584	Gsr	1.3225374375948896e-08	2.426633298418488e-07	0.076	False	CDS	209.0	['chr8:33671593-33674087' 'chr8:33674000-33674087']
1341	ENSMUSG00000028759	Hp1bp3	1.3377782682266637e-08	2.42732434668238e-07	0.222	True	5' UTR	6699.0	['chr4:138216741-138221526' 'chr4:138216800-138221526' 'chr4:138217295-138221526']
940	ENSMUSG00000059248	Septin9	1.6270152098191482e-08	2.9196877336644713e-07	0.207	False	CDS	1753.0	['chr11:117291037-117351429' 'chr11:117326560-117351429' 'chr11:117331854-117351429' 'chr11:117332471-117351429']
1117	ENSMUSG00000041754	Trem3	2.394826478390482e-08	4.2508169991431056e-07	0.107	False	5' UTR	34.0	['chr17:48247762-48249549' 'chr17:48247895-48249549' 'chr17:48247909-48249549']
690	ENSMUSG00000036180	Gatad2a	2.5699184614787905e-08	4.512555750102005e-07	0.271	True	5' UTR	6145.0	['chr8:69950755-69974090' 'chr8:69950755-69995943']
1630	ENSMUSG00000040990	Sh3kbp1	3.050663165829968e-08	5.231107041907853e-07	0.129	True	CDS	2293.0	['chrX:159683702-159764012' 'chrX:159708744-159764012']
1221	ENSMUSG00000027326	Knl1	3.200348129213658e-08	5.387802572171034e-07	0.248	True	5' UTR	245.0	['chr2:119047224-119057281' 'chr2:119047227-119057281' 'chr2:119047561-119057281']
329	ENSMUSG00000024885	Aldh3b1	4.6218686653007826e-08	7.701542377996099e-07	0.124	False	5' UTR	110.0	['chr19:3923902-3929696' 'chr19:3923902-3930716']
526	ENSMUSG00000048163	Selplg	7.677468947272149e-08	1.2413175040490513e-06	0.126	True	5' UTR	2276.0	['chr5:113820249-113830349' 'chr5:113820249-113832429']
628	ENSMUSG00000066568	Lsm14a	9.027896528773127e-08	1.4453485324986784e-06	0.237	True	CDS	3289.0	['chr7:34357497-34357766' 'chr7:34357497-34365615']
804	ENSMUSG00000026305	Lrrfip1	9.218156527019084e-08	1.4614805445264234e-06	0.074	True	CDS	2509.0	['chr1:90998894-91068563' 'chr1:91053724-91068563']
96	ENSMUSG00000001891	Ugp2	1.2533341215555785e-07	1.9679755966348648e-06	0.144	True	CDS	417.0	['chr11:21354407-21370187' 'chr11:21354407-21371015']
789	ENSMUSG00000026029	Casp8	1.5403976124819426e-07	2.3956850487457254e-06	0.201	True	5' UTR	7759.0	['chr1:58795739-58823915' 'chr1:58802694-58823915' 'chr1:58804115-58823915']
660	ENSMUSG00000030654	Arl6ip1	1.673091340364212e-07	2.5775076969950543e-06	0.06	True	CDS	3886.0	['chr7:118122044-118126396' 'chr7:118122044-118127134']
316	ENSMUSG00000024097	Srsf7	1.8616200228319605e-07	2.8148384234116587e-06	0.075	True	CDS	3673.0	['chr17:80204388-80204622' 'chr17:80204388-80205262']
1184	ENSMUSG00000025026	Add3	2.2993472537698422e-07	3.444801894868029e-06	0.263	False	5' UTR	2983.0	['chr19:53140715-53216801' 'chr19:53143090-53216801' 'chr19:53194454-53216801' 'chr19:53203476-53216801']
1477	ENSMUSG00000002963	Pnkp	2.369695734162839e-07	3.5179210308071962e-06	0.11	True	CDS	241.0	['chr7:44859946-44860360' 'chr7:44860185-44860360']
618	ENSMUSG00000074272	Ceacam1	2.847584386537425e-07	4.171241453375064e-06	0.142	True	CDS	188.0	['chr7:25472074-25473798' 'chr7:25472074-25474520' 'chr7:25472074-25476344']
1496	ENSMUSG00000030649	Anapc15	2.876762864116268e-07	4.171241453375064e-06	0.278	False	5' UTR	1480.0	['chr7:101896451-101897733' 'chr7:101896814-101897733' 'chr7:101897047-101897733' 'chr7:101897361-101897733']
1437	ENSMUSG00000056091	St3gal5	2.8864071294022183e-07	4.171241453375064e-06	0.242	True	CDS	386.0	['chr6:72097783-72128264' 'chr6:72115380-72128264']
1551	ENSMUSG00000056608	Chd9	3.18102716424941e-07	4.556681894052007e-06	0.34	False	5' UTR	12706.0	['chr8:90849760-90890977' 'chr8:90876709-90890977']
76	ENSMUSG00000034024	Cct2	3.550528751824869e-07	5.041750827591314e-06	0.161	True	CDS	5487.0	['chr10:117063051-117063160' 'chr10:117063051-117063706']
626	ENSMUSG00000051314	Ffar2	4.6806168476188363e-07	6.532860950565437e-06	0.241	False	5' UTR	51.0	['chr7:30820739-30820989' 'chr7:30820739-30821047' 'chr7:30820739-30821107']
890	ENSMUSG00000018654	Ikzf1	5.064643592502905e-07	7.00895168352309e-06	0.153	False	CDS	3594.0	['chr11:11754175-11768881' 'chr11:11758318-11768881' 'chr11:11761354-11768881']
562	ENSMUSG00000004980	Hnrnpa2b1	6.137720185867376e-07	8.42260257438775e-06	0.133	True	CDS	5818.0	['chr6:51464212-51464428' 'chr6:51464212-51465179']
1177	ENSMUSG00000024805	Pcgf5	6.505885628925554e-07	8.853426026696193e-06	0.268	True	5' UTR	1891.0	['chr19:36348570-36411956' 'chr19:36409910-36411956']
1001	ENSMUSG00000057649	Brd9	9.170014665255415e-07	1.2274290121608273e-05	0.15	True	CDS	1348.0	['chr13:73937946-73938434' 'chr13:73938236-73938434']
1076	ENSMUSG00000055447	Cd47	1.0889327799666417e-06	1.4457131948662809e-05	0.112	True	CDS	11372.0	['chr16:49868113-49884165' 'chr16:49869081-49884165']
411	ENSMUSG00000017664	Slc35c2	1.8600381666148732e-06	2.4495502629694252e-05	0.239	True	5' UTR	2834.0	['chr2:165283536-165286481' 'chr2:165283536-165287784']
540	ENSMUSG00000059518	Znhit1	1.8891156984357455e-06	2.467940748436458e-05	0.167	True	CDS	896.0	['chr5:136985050-136986126' 'chr5:136985050-136986811' 'chr5:136985050-136987489']
202	ENSMUSG00000021814	Anxa7	2.1061784824486517e-06	2.708180678613109e-05	0.167	True	5' UTR	1647.0	['chr14:20473330-20479780' 'chr14:20473330-20479895']
1525	ENSMUSG00000038482	Tfdp1	2.192277318033693e-06	2.7968662971476722e-05	0.077	True	CDS	276.0	['chr8:13369581-13370481' 'chr8:13370275-13370481']
1621	ENSMUSG00000025862	Stag2	2.4419307548846398e-06	3.0674407097897044e-05	0.155	True	5' UTR	3221.0	['chrX:42149686-42201855' 'chrX:42150292-42201855' 'chrX:42150835-42201855' 'chrX:42151089-42201855']
1523	ENSMUSG00000038482	Tfdp1	3.2411611865465163e-06	4.040317723382031e-05	0.118	False	5' UTR	276.0	['chr8:13338807-13339665' 'chr8:13338921-13339665' 'chr8:13339147-13339665']
40	ENSMUSG00000004880	Lbr	3.3585838826875736e-06	4.154975363961218e-05	0.052	True	5' UTR	1257.0	['chr1:181838557-181839700' 'chr1:181838557-181842288']
1008	ENSMUSG00000042323	Pbrm1	3.417236791281113e-06	4.195750135460194e-05	0.29	False	5' UTR	5255.0	['chr14:31019294-31025498' 'chr14:31022860-31025498' 'chr14:31023171-31025498' 'chr14:31023180-31025498']
856	ENSMUSG00000057729	Prtn3	3.4820712027730828e-06	4.243449458304809e-05	0.114	True	5' UTR	2805.0	['chr10:79874722-79881036' 'chr10:79879743-79881036' 'chr10:79880594-79881036']
561	ENSMUSG00000004980	Hnrnpa2b1	3.620703939415815e-06	4.379710765234093e-05	0.173	True	3' UTR	5818.0	['chr6:51461434-51461920' 'chr6:51461434-51461983' 'chr6:51461434-51463411']
734	ENSMUSG00000032254	Kif23	3.991375490298375e-06	4.792585423277387e-05	0.193	True	CDS	398.0	['chr9:61932188-61933229' 'chr9:61932188-61935380']
786	ENSMUSG00000073702	Rpl31	4.440240060299342e-06	5.292636509831259e-05	0.05	True	5' UTR	703.0	['chr1:39367935-39368149' 'chr1:39368007-39368149' 'chr1:39368012-39368149']
1492	ENSMUSG00000038623	Tm6sf1	5.238924388966345e-06	6.199393860276841e-05	0.081	False	CDS	645.0	['chr7:81865345-81870697' 'chr7:81868745-81870697']
822	ENSMUSG00000053332	Gas5	5.353408720250662e-06	6.289292402999519e-05	0.105	True	Non-coding	960.0	['chr1:161034720-161035752' 'chr1:161035195-161035752']
1169	ENSMUSG00000024959	Bad	5.766079623430643e-06	6.725720017901599e-05	0.217	True	CDS	3315.0	['chr19:6942441-6942867' 'chr19:6942625-6942867']
217	ENSMUSG00000048922	Cdca2	6.062054313215641e-06	6.98984199385525e-05	0.15	True	5' UTR	316.0	['chr14:67715006-67715224' 'chr14:67715006-67715489']
733	ENSMUSG00000032254	Kif23	6.0781234729176085e-06	6.98984199385525e-05	0.161	False	CDS	398.0	['chr9:61925144-61925336' 'chr9:61925144-61925530']
774	ENSMUSG00000031431	Tsc22d3	6.402465555203321e-06	7.227040915534009e-05	0.111	True	CDS	1858.0	['chrX:140542157-140542511' 'chrX:140542157-140542846' 'chrX:140542157-140598128']
518	ENSMUSG00000029405	G3bp2	6.536927156674638e-06	7.311508251266905e-05	0.164	True	5' UTR	17404.0	['chr5:92073279-92083335' 'chr5:92073279-92083529' 'chr5:92073279-92137552']
1101	ENSMUSG00000073423	Zfp414	7.5379680095728534e-06	8.373810720838414e-05	0.214	True	CDS	1387.0	['chr17:33629217-33629797' 'chr17:33629699-33629797']
595	ENSMUSG00000097354	2310001H17Rik	8.67856286035052e-06	9.57573861550838e-05	0.229	True	Non-coding	5407.0	['chr6:129233154-129233885' 'chr6:129233154-129233896' 'chr6:129233154-129237739' 'chr6:129233154-129237996']
876	ENSMUSG00000040345	Arhgap9	8.766836065037174e-06	9.608216975976983e-05	0.082	True	CDS	1138.0	['chr10:127322891-127325119' 'chr10:127323831-127325119' 'chr10:127324460-127325119']
998	ENSMUSG00000074886	Grk6	9.127457636578012e-06	9.936758880354596e-05	0.051	False	CDS	1279.0	['chr13:55445561-55449308' 'chr13:55449193-55449308']
5	ENSMUSG00000079658	Eloc	9.469825659296687e-06	0.00010241208809027476	0.113	True	5' UTR	3539.0	['chr1:16648008-16656296' 'chr1:16648008-16656616' 'chr1:16648008-16656822' 'chr1:16648008-16656862' 'chr1:16648008-16656912' 'chr1:16648008-16656992']
1204	ENSMUSG00000026827	Gpd2	1.091956477812105e-05	0.00011654672733772337	0.142	True	5' UTR	765.0	['chr2:57237989-57267973' 'chr2:57238568-57267973']
1613	ENSMUSG00000033392	Clasp2	1.099196729410059e-05	0.00011655767916406665	0.143	True	CDS	13211.0	['chr9:113786635-113813142' 'chr9:113793467-113813142']
1078	ENSMUSG00000055447	Cd47	1.3865665310384549e-05	0.00014608149323779335	0.064	True	CDS	11372.0	['chr16:49898133-49910869' 'chr16:49906813-49910869' 'chr16:49908079-49910869' 'chr16:49908736-49910869']
1618	ENSMUSG00000001924	Uba1	1.4616543340712604e-05	0.0001530052261242544	0.187	True	5' UTR	6204.0	['chrX:20658527-20668449' 'chrX:20663126-20668449']
307	ENSMUSG00000063576	Klhdc3	1.4757292172270962e-05	0.00015341276131187464	0.132	True	CDS	15315.0	['chr17:46678494-46679042' 'chr17:46678494-46680702']
1262	ENSMUSG00000074604	Mgst2	1.4843365760732513e-05	0.00015341276131187464	0.053	True	CDS	55.0	['chr3:51664611-51681797' 'chr3:51677636-51681797']
1342	ENSMUSG00000028759	Hp1bp3	1.9149386081735313e-05	0.00019544342169671103	0.058	True	5' UTR	6699.0	['chr4:138216741-138222089' 'chr4:138217295-138222089' 'chr4:138221719-138222089' 'chr4:138221724-138222089']
1083	ENSMUSG00000023904	Hcfc1r1	1.9316218889921226e-05	0.0001959216487406296	0.083	False	CDS	2486.0	['chr17:23674069-23674884' 'chr17:23674676-23674884']
871	ENSMUSG00000020225	Tmbim4	1.948893694996003e-05	0.00019645329653879463	0.052	True	5' UTR	4982.0	['chr10:120201850-120215541' 'chr10:120208943-120215541']
1013	ENSMUSG00000037628	Cdkn3	2.2136374644060918e-05	0.0002190830290530393	0.075	False	CDS	63.0	['chr14:46768898-46771401' 'chr14:46769937-46771401']
1556	ENSMUSG00000060470	Adgrg3	2.318157351102787e-05	0.00022804523821390668	0.087	True	CDS	425.0	['chr8:95035945-95036441' 'chr8:95036329-95036441']
893	ENSMUSG00000020346	Mgat1	2.611478353610686e-05	0.0002553619252363024	0.128	True	5' UTR	17153.0	['chr11:49245618-49251550' 'chr11:49247532-49251550' 'chr11:49250656-49251550']
596	ENSMUSG00000030189	Ybx3	2.6969116544289036e-05	0.0002621462340287142	0.138	True	CDS	7953.0	['chr6:131370415-131375974' 'chr6:131370415-131379358']
124	ENSMUSG00000020923	Ubtf	3.0061321516067712e-05	0.00029047418956058325	0.277	True	5' UTR	15899.0	['chr11:102316474-102317582' 'chr11:102316474-102318848' 'chr11:102316474-102319324']
549	ENSMUSG00000047735	Samd9l	3.162013435955387e-05	0.0003037392906420674	0.094	False	5' UTR	1898.0	['chr6:3377282-3394218' 'chr6:3377282-3399268']
414	ENSMUSG00000002458	Rgs19	3.853626034812787e-05	0.0003680100184122386	0.061	False	CDS	689.0	['chr2:181689296-181689377' 'chr2:181689296-181689702']
201	ENSMUSG00000049960	Mrps16	4.477636390012216e-05	0.0004226578164676271	0.083	True	CDS	7275.0	['chr14:20392154-20393178' 'chr14:20392154-20393481']
975	ENSMUSG00000064215	Ifi27	4.509439938396186e-05	0.00042321352985063047	0.198	True	CDS	13133.0	['chr12:103436683-103437676' 'chr12:103437525-103437676']
1290	ENSMUSG00000005687	Bcas2	5.7759274495853965e-05	0.0005389765442955972	0.056	False	CDS	10871.0	['chr3:103174502-103177339' 'chr3:103175670-103177339']
188	ENSMUSG00000021585	Cast	5.953954963161354e-05	0.000552432298570596	0.161	True	CDS	1349.0	['chr13:74754371-74770546' 'chr13:74754371-74780503']
407	ENSMUSG00000035399	Oser1	6.344548893283382e-05	0.0005853473639961447	0.121	True	5' UTR	4860.0	['chr2:163415656-163419041' 'chr2:163415656-163419412']
210	ENSMUSG00000060373	Hnrnpc	6.88692525766448e-05	0.0006318173565037133	0.09	True	CDS	2083.0	['chr14:52081308-52081789' 'chr14:52081308-52081828']
1433	ENSMUSG00000036402	Gng12	6.981318271496751e-05	0.0006368990356063794	0.072	True	5' UTR	1265.0	['chr6:66896516-66914453' 'chr6:66896528-66914453' 'chr6:66896990-66914453']
1559	ENSMUSG00000014856	Tmem208	7.078094111638835e-05	0.000638592689740675	0.062	True	CDS	3809.0	['chr8:105328459-105328608' 'chr8:105328485-105328608']
1528	ENSMUSG00000031585	Gtf2e2	7.16715191774169e-05	0.0006429501952757897	0.253	True	5' UTR	4915.0	['chr8:33731989-33735734' 'chr8:33732130-33735734']
