cluster	gene_id	gene_name	p_value_adj	max_abs_delta_psi	Annotated	Region	diff_exp_rank	p_value	chromosome	start	end
13654	ENSMUSG00000090394	4930523C07Rik	0.009648585226162245	0.13	False	5' UTR		0.0010791769471501533	chr1	[160044754 160070804]	[160075031]
8711	ENSMUSG00000062604	Srpk2	0.009648585226162245	0.158	True	CDS		0.0010822995361088915	chr5	[23565266]	[23616327 23675720]
22474	ENSMUSG00000019054	Fis1	0.010940211576325477	0.087	True	CDS		0.0012445904975453804	chr5	[136953591 136962229]	[136962999]
19459	ENSMUSG00000054766	Set	0.01143942107484347	0.076	True	CDS		0.001319583178880114	chr2	[30062281 30066894]	[30068269]
25763	ENSMUSG00000031158	Timm17b	0.011906137708675673	0.14	False	CDS		0.0013828926853354398	chrX	[7899470 7901061]	[7903673]
11659	ENSMUSG00000001911	Nfix	0.014248048798247575	0.076	True	CDS		0.0016820360868605153	chr8	[84721819]	[84723728 84726469]
6158	ENSMUSG00000025085	Ablim1	0.014544646112345547	0.184	True	CDS		0.0017356379609004232	chr19	[57083604]	[57118752 57132862]
2545	ENSMUSG00000062352	Itgb1bp1	0.01469947842146939	0.164	True	5' UTR		0.0017658084659044374	chr12	[21279531]	[21285852 21286106]
9357	ENSMUSG00000059518	Znhit1	0.01475277961545374	0.078	True	CDS		0.0017839478930381614	chr5	[136985050]	[136986811 136987489]
7738	ENSMUSG00000028266	Lmo4	0.015829730542114843	0.1	True	5' UTR		0.0019393623734969656	chr3	[144202052]	[144202248 144204820]
23012	ENSMUSG00000030077	Chl1	0.016123212121649994	0.13	False	5' UTR		0.0019881446928048923	chr6	[103511150 103511475]	[103560046]
5039	ENSMUSG00000024039	Cbs	0.017102173709874657	0.138	True	CDS		0.002133031184118392	chr17	[31613294]	[31614529 31615474]
18844	ENSMUSG00000024845	Tmem134	0.017102173709874657	0.099	True	CDS		0.0021360710202468747	chr19	[4127640 4127837 4131076]	[4131229]
16118	ENSMUSG00000021361	Tmem14c	0.017909546065325944	0.076	False	5' UTR		0.0022654079748502982	chr13	[41016399 41017174]	[41017706]
12124	ENSMUSG00000059495	Arhgef12	0.019248354158812105	0.165	True	CDS		0.002492627387077553	chr9	[43027296]	[43040540 43042591]
23051	ENSMUSG00000030281	Il17rc	0.019248354158812105	0.082	True	CDS		0.0024960077389708612	chr6	[113474273 113474598]	[113476399]
18293	ENSMUSG00000002768	Mea1	0.01958709355251837	0.078	True	5' UTR		0.0025866806123453065	chr17	[46681134 46681163 46681206]	[46681617]
20355	ENSMUSG00000037211	Spry1	0.01960603221765629	0.185	False	5' UTR		0.002604779141088784	chr3	[37640106 37640809]	[37642555]
13663	ENSMUSG00000053332	Gas5	0.01968355599221231	0.076	True	Non-coding		0.002630737793708566	chr1	[161036853 161037165]	[161037288]
15896	ENSMUSG00000064215	Ifi27	0.020015022193428864	0.079	True	CDS		0.002690961615504756	chr12	[103436683 103437525]	[103437676]
20255	ENSMUSG00000000827	Tpd52l2	0.02069302434401332	0.054	True	CDS		0.0027999978314659003	chr2	[181508268 181511616]	[181513039]
15788	ENSMUSG00000021134	Srsf5	0.02069302434401332	0.059	True	5' UTR		0.0028156403459194588	chr12	[80945669 80945673 80945799]	[80946576]
19327	ENSMUSG00000026748	Plxdc2	0.022672371604817828	0.085	True	CDS		0.0031203820904005444	chr2	[16703378 16703384]	[16712082]
10296	ENSMUSG00000061028	Clasrp	0.023139119625188886	0.136	False	CDS		0.003203028492269583	chr7	[19582315]	[19583545 19584155]
24801	ENSMUSG00000031785	Adgrg1	0.02315750163259425	0.186	True	5' UTR		0.0032239958517931537	chr8	[94977418 94984658]	[95002439]
4982	ENSMUSG00000024194	Cuta	0.024096604595052203	0.075	True	CDS		0.003412247906061489	chr17	[26939093]	[26939317 26939451]
21091	ENSMUSG00000066152	Slc31a2	0.025000151213631843	0.059	False	CDS		0.0035799739208064686	chr4	[62292699 62296077]	[62296975]
16860	ENSMUSG00000022139	Mbnl2	0.025575264076300903	0.106	True	CDS		0.0036826752568102335	chr14	[120389164 120395766]	[120396451]
5900	ENSMUSG00000118346	Tmem179b	0.02706468071965528	0.165	False	CDS		0.003961735284340949	chr19	[8773425]	[8773505 8774335]
4259	ENSMUSG00000053559	Smagp	0.029646530648347626	0.127	True	5' UTR		0.004386837470638551	chr15	[100636256]	[100636559 100636749]
1086	ENSMUSG00000000902	Smarcb1	0.030637884291642124	0.113	True	CDS		0.00455790323193085	chr10	[75915194]	[75916773 75916800]
9693	ENSMUSG00000004980	Hnrnpa2b1	0.031880004403106815	0.074	True	CDS		0.004793413549870475	chr6	[51464212]	[51464428 51465179]
5105	ENSMUSG00000024335	Brd2	0.033233175540085216	0.086	True	CDS		0.00502331213414176	chr17	[34116336]	[34116598 34116908]
21423	ENSMUSG00000028788	Ptp4a2	0.03538005158618062	0.121	True	5' UTR		0.00540411289144525	chr4	[129820602 129820800]	[129838978]
15179	ENSMUSG00000006058	Snf8	0.03787611535290869	0.068	True	CDS		0.005845637532588931	chr11	[96045303 96046355]	[96047195]
3590	ENSMUSG00000060373	Hnrnpc	0.0388407423289263	0.062	True	CDS		0.00602541348778093	chr14	[52081308]	[52081789 52081828]
1616	ENSMUSG00000020415	Pttg1	0.038917444093674855	0.06	True	5' UTR		0.006068272905616763	chr11	[43425682]	[43426174 43426201]
11912	ENSMUSG00000035569	Ankrd11	0.039174543318640745	0.087	True	CDS		0.006139526677623092	chr8	[122900150]	[122900602 122908668]
8537	ENSMUSG00000055401	Fbxo6	0.03950495423904896	0.142	True	5' UTR		0.0062541653886799865	chr4	[148149667]	[148151614 148151942 148152013]
22142	ENSMUSG00000034573	Ptpn13	0.04033766722675743	0.202	False	CDS		0.0064726335695390255	chr5	[103536877 103543465]	[103550225]
14684	ENSMUSG00000020376	Rnf130	0.04033766722675743	0.087	True	CDS		0.006482266332382657	chr11	[50095981 50099340]	[50104549]
6562	ENSMUSG00000026970	Rbms1	0.04082463491335697	0.059	True	CDS		0.006613590099220478	chr2	[60842473]	[60881118 60962691]
16639	ENSMUSG00000035960	Apex1	0.04082463491335697	0.073	True	5' UTR		0.006657955574572935	chr14	[50925030 50925035]	[50925213]
24872	ENSMUSG00000031904	Slc7a6	0.04637712610016654	0.079	True	5' UTR		0.007600388207346306	chr8	[106168955 106169137 106169201]	[106179102]
22145	ENSMUSG00000029313	Aff1	0.04839624643321647	0.151	True	5' UTR		0.00800828898815356	chr5	[103715406 103754346 103754746]	[103783124]
4708	ENSMUSG00000022864	D16Ertd472e	0.04921236807265468	0.14	True	5' UTR		0.008182486020035663	chr16	[78576055]	[78576191 78576391 78576424 78576459]
1462	ENSMUSG00000020432	Tcn2	0.04966793840864198	0.184	True	5' UTR		0.00829774627352014	chr11	[3931588]	[3931976 3932013]
